 FILTERED output of ioneqmn.
    NRmax =  54,  NTmax =  21
                      thermodynamic functions              |        number fractions             lg(opacities)
 lg(R)   lg(P) PV/(NkT)  U/(NkT) S/(Nk) Cv/(Nk)  chit  chir    x(H)    x(H0)    x(H2)   x(pert.)  long. transv.
     lg(T)     lg(B)
 -4.20   4.0154   1.990   -51.03  52.18   1.02  1.003  0.999 2.50E-03 1.33E-03 0.00E+00 5.91E-02  -8.915  -8.915
 -4.00   4.2152   1.989   -51.03  51.27   1.02  1.003  0.999 2.68E-03 1.52E-03 0.00E+00 6.27E-02  -8.912  -8.912
 -3.80   4.4149   1.988   -51.03  50.36   1.02  1.003  0.999 2.86E-03 1.73E-03 0.00E+00 6.63E-02  -8.908  -8.908
 -3.60   4.6148   1.987   -51.03  49.45   1.03  1.004  0.999 3.04E-03 1.97E-03 0.00E+00 7.03E-02  -8.904  -8.904
 -3.40   4.8145   1.986   -51.03  48.54   1.03  1.004  0.999 3.24E-03 2.24E-03 1.64E-19 7.39E-02  -8.900  -8.900
 -3.20   5.0141   1.984   -51.03  47.63   1.03  1.005  0.999 3.46E-03 2.53E-03 6.39E-19 7.79E-02  -8.894  -8.894
 -3.00   5.2139   1.983   -51.03  46.72   1.04  1.005  0.999 3.70E-03 2.87E-03 2.49E-18 8.23E-02  -8.886  -8.886
 -2.80   5.4135   1.981   -51.03  45.80   1.04  1.006  0.999 3.96E-03 3.25E-03 9.73E-18 8.59E-02  -8.875  -8.875
 -2.60   5.6133   1.980   -51.03  44.89   1.04  1.007  1.009 4.27E-03 3.70E-03 3.78E-17 9.05E-02  -8.860  -8.860
 -2.40   5.8127   1.978   -51.03  43.98   1.05  1.008  0.999 4.61E-03 4.19E-03 1.47E-16 9.43E-02  -8.841  -8.841
 -2.20   6.0126   1.977   -51.04  43.07   1.06  1.010  0.999 5.05E-03 4.78E-03 5.68E-16 9.90E-02  -8.814  -8.814
 -2.00   6.2124   1.976   -51.04  42.16   1.07  1.011  0.998 5.56E-03 5.41E-03 2.20E-15 1.03E-01  -8.777  -8.777
 -1.80   6.4111   1.970   -51.05  41.23   1.09  1.015  0.997 6.33E-03 6.26E-03 8.60E-15 1.03E-01  -8.728  -8.728
 -1.60   6.6104   1.967   -51.06  40.32   1.11  1.018  0.996 7.14E-03 7.12E-03 3.29E-14 1.08E-01  -8.665  -8.665
 -1.40   6.8095   1.963   -51.07  39.40   1.14  1.022  0.995 8.25E-03 8.25E-03 1.25E-13 1.13E-01  -8.584  -8.584
 -1.20   7.0084   1.958   -51.09  38.49   1.19  1.028  1.001 9.66E-03 9.66E-03 4.72E-13 1.17E-01  -8.485  -8.486
 -1.00   7.2070   1.952   -51.11  37.57   1.25  1.036  0.992 1.13E-02 1.13E-02 1.77E-12 1.22E-01  -8.370  -8.371
 -0.80   7.4030   1.934   -51.14  36.62   1.35  1.048  0.990 1.38E-02 1.38E-02 6.65E-12 1.21E-01  -8.235  -8.237
 -0.60   7.6008   1.924   -51.18  35.70   1.47  1.061  0.988 1.64E-02 1.64E-02 2.40E-11 1.28E-01  -8.087  -8.091
 -0.40   7.7982   1.913   -51.23  34.77   1.66  1.080  0.985 2.03E-02 2.03E-02 8.50E-11 1.35E-01  -7.924  -7.932
 -0.20   7.9950   1.899   -51.30  33.82   1.90  1.102  0.982 2.50E-02 2.50E-02 2.94E-10 1.42E-01  -7.750  -7.763
  0.00   8.1910   1.881   -51.39  32.87   2.25  1.133  0.990 3.16E-02 3.16E-02 9.81E-10 1.48E-01  -7.563  -7.584
  0.20   8.3861   1.860   -51.51  31.89   2.70  1.171  0.972 3.97E-02 3.97E-02 3.15E-09 1.52E-01  -7.379  -7.403
  0.40   8.5800   1.834   -51.66  30.89   3.27  1.217  0.966 4.99E-02 4.99E-02 9.53E-09 1.57E-01  -7.205  -7.222
  0.60   8.7725   1.803   -51.85  29.86   3.97  1.273  0.959 6.21E-02 6.21E-02 2.68E-08 1.61E-01  -7.033  -7.041
  0.80   8.9637   1.767   -52.08  28.81   4.77  1.335  0.952 7.49E-02 7.49E-02 6.72E-08 1.66E-01  -6.854  -6.858
  1.00   9.1534   1.725   -52.36  27.72   5.66  1.404  0.944 8.67E-02 8.67E-02 1.44E-07 1.75E-01  -6.674  -6.677
  1.20   9.3415   1.679   -52.69  26.61   6.55  1.502  0.938 9.44E-02 9.44E-02 2.52E-07 1.89E-01  -6.486  -6.488
  1.40   9.5289   1.630   -53.04  25.49   7.34  1.517  0.935 9.45E-02 9.45E-02 3.18E-07 2.12E-01  -6.286  -6.288
  1.60   9.7160   1.583   -53.42  24.37   8.00  1.551  0.935 8.40E-02 8.40E-02 2.52E-07 2.45E-01  -6.068  -6.070
  1.80   9.9036   1.538   -53.80  23.28   8.38  1.545  0.942 6.30E-02 6.30E-02 9.79E-08 2.86E-01  -5.805  -5.808
  2.00  10.0929   1.501   -54.15  22.23   8.49  1.501  0.953 3.67E-02 3.67E-02 1.27E-08 3.26E-01  -5.513  -5.515
  2.20  10.2849   1.474   -54.46  21.25   8.26  1.403  0.965 1.42E-02 1.42E-02 2.96E-10 3.52E-01  -5.159  -5.161
  2.40  10.4785   1.452   -54.70  20.35   7.58  1.259  0.968 2.75E-03 2.75E-03 4.70E-13 3.52E-01  -4.716  -4.718
  2.60  10.6707   1.426   -54.84  19.56   6.54  1.114  0.942 1.58E-04 1.58E-04 1.06E-17 3.23E-01  -4.136  -4.138
  2.80  10.8526   1.368   -54.92  18.84   5.14  1.047  0.862 1.06E-06 1.06E-06 0.00E+00 2.71E-01  -3.560  -3.565
  3.00  11.0114   1.244   -55.03  18.12   3.70  1.162  0.707 1.76E-10 1.76E-10 0.00E+00 2.02E-01  -2.777  -2.785
  3.20  11.1309   1.034   -55.27  17.33   2.52  1.575  0.459 7.51E-17 7.51E-17 0.00E+00 1.30E-01  -1.697  -1.709
  3.40  11.1849   0.739   -55.73  16.43   1.88  2.565  0.020 0.00E+00 0.00E+00 0.00E+00 6.74E-02  -0.305  -0.323
     6.100    14.900
 -7.40   1.2169   1.997   -40.35  65.67   1.00  1.001  1.000 7.39E-04 1.52E-04 0.00E+00 1.56E-02  -8.730  -8.730
 -7.20   1.4168   1.996   -40.35  64.75   1.00  1.001  1.000 8.08E-04 1.75E-04 0.00E+00 1.75E-02  -8.728  -8.728
 -7.00   1.6167   1.996   -40.34  63.83   1.01  1.001  1.000 8.80E-04 2.03E-04 0.00E+00 1.96E-02  -8.726  -8.726
 -6.80   1.8166   1.995   -40.34  62.92   1.01  1.001  1.000 9.55E-04 2.34E-04 0.00E+00 2.18E-02  -8.724  -8.724
 -6.60   2.0165   1.995   -40.34  62.00   1.01  1.001  1.000 1.03E-03 2.71E-04 0.00E+00 2.41E-02  -8.721  -8.721
 -6.40   2.2164   1.995   -40.34  61.09   1.01  1.002  1.000 1.12E-03 3.13E-04 0.00E+00 2.66E-02  -8.719  -8.719
 -6.20   2.4163   1.994   -40.34  60.17   1.01  1.002  1.000 1.20E-03 3.61E-04 0.00E+00 2.91E-02  -8.716  -8.716
 -6.00   2.6162   1.994   -40.34  59.26   1.01  1.002  1.000 1.30E-03 4.16E-04 0.00E+00 3.18E-02  -8.713  -8.713
 -5.80   2.8162   1.993   -40.34  58.34   1.01  1.002  1.000 1.40E-03 4.79E-04 0.00E+00 3.46E-02  -8.710  -8.710
 -5.60   3.0161   1.993   -40.34  57.43   1.01  1.002  1.000 1.50E-03 5.52E-04 0.00E+00 3.74E-02  -8.707  -8.707
 -5.40   3.2160   1.993   -40.33  56.52   1.01  1.002  1.000 1.62E-03 6.35E-04 0.00E+00 4.02E-02  -8.703  -8.703
 -5.20   3.4159   1.992   -40.33  55.60   1.01  1.002  1.000 1.74E-03 7.30E-04 0.00E+00 4.32E-02  -8.699  -8.699
 -5.00   3.6159   1.992   -40.33  54.69   1.02  1.002  1.000 1.87E-03 8.38E-04 0.00E+00 4.61E-02  -8.696  -8.696
 -4.80   3.8158   1.992   -40.33  53.78   1.02  1.002  0.999 2.01E-03 9.61E-04 0.00E+00 4.92E-02  -8.691  -8.691
 -4.60   4.0157   1.991   -40.33  52.86   1.02  1.002  0.999 2.15E-03 1.10E-03 0.00E+00 5.25E-02  -8.687  -8.687
 -4.40   4.2155   1.991   -40.33  51.95   1.02  1.002  0.999 2.30E-03 1.26E-03 0.00E+00 5.57E-02  -8.683  -8.683
 -4.20   4.4154   1.990   -40.33  51.04   1.02  1.003  0.999 2.45E-03 1.43E-03 0.00E+00 5.91E-02  -8.678  -8.678
 -4.00   4.6152   1.989   -40.33  50.12   1.02  1.003  0.999 2.60E-03 1.62E-03 0.00E+00 6.27E-02  -8.673  -8.673
 -3.80   4.8149   1.988   -40.32  49.21   1.02  1.003  0.999 2.76E-03 1.84E-03 0.00E+00 6.62E-02  -8.668  -8.668
 -3.60   5.0146   1.987   -40.32  48.30   1.03  1.004  0.999 2.93E-03 2.07E-03 0.00E+00 6.99E-02  -8.662  -8.662
 -3.40   5.2145   1.986   -40.32  47.39   1.03  1.004  0.999 3.11E-03 2.32E-03 0.00E+00 7.38E-02  -8.655  -8.655
 -3.20   5.4141   1.984   -40.32  46.48   1.03  1.005  0.999 3.30E-03 2.62E-03 0.00E+00 7.70E-02  -8.647  -8.647
 -3.00   5.6140   1.983   -40.32  45.57   1.03  1.005  0.999 3.51E-03 2.94E-03 0.00E+00 8.14E-02  -8.634  -8.634
 -2.80   5.8134   1.981   -40.32  44.65   1.03  1.006  1.000 3.75E-03 3.31E-03 3.15E-19 8.45E-02  -8.619  -8.619
 -2.60   6.0134   1.981   -40.32  43.74   1.04  1.007  1.000 3.99E-03 3.69E-03 1.23E-18 8.90E-02  -8.600  -8.600
 -2.40   6.2134   1.981   -40.33  42.83   1.04  1.007  1.000 4.30E-03 4.11E-03 4.76E-18 9.36E-02  -8.573  -8.574
 -2.20   6.4124   1.976   -40.33  41.91   1.04  1.009  0.998 4.71E-03 4.62E-03 1.88E-17 9.21E-02  -8.538  -8.538
 -2.00   6.6121   1.975   -40.33  40.99   1.05  1.011  0.998 5.15E-03 5.11E-03 7.25E-17 9.73E-02  -8.491  -8.491
 -1.80   6.8116   1.973   -40.34  40.08   1.06  1.012  0.997 5.64E-03 5.63E-03 2.78E-16 1.02E-01  -8.430  -8.430
 -1.60   7.0109   1.970   -40.35  39.17   1.07  1.015  0.997 6.21E-03 6.21E-03 1.06E-15 1.07E-01  -8.353  -8.353
 -1.40   7.2101   1.966   -40.36  38.26   1.08  1.018  0.996 6.82E-03 6.82E-03 4.06E-15 1.11E-01  -8.259  -8.260
 -1.20   7.4071   1.953   -40.37  37.32   1.09  1.024  0.994 7.66E-03 7.66E-03 1.57E-14 1.08E-01  -8.147  -8.148
 -1.00   7.6059   1.947   -40.39  36.41   1.11  1.029  0.993 8.38E-03 8.38E-03 5.83E-14 1.16E-01  -8.020  -8.023
 -0.80   7.8045   1.940   -40.41  35.50   1.17  1.049  0.992 9.26E-03 9.26E-03 2.14E-13 1.23E-01  -7.878  -7.883
 -0.60   8.0028   1.933   -40.44  34.59   1.18  1.043  0.991 1.03E-02 1.03E-02 7.75E-13 1.29E-01  -7.721  -7.730
 -0.40   8.2008   1.924   -40.47  33.67   1.23  1.053  0.989 1.15E-02 1.15E-02 2.75E-12 1.36E-01  -7.549  -7.565
 -0.20   8.3986   1.914   -40.52  32.74   1.30  1.065  0.987 1.31E-02 1.31E-02 9.48E-12 1.42E-01  -7.367  -7.391
  0.00   8.5957   1.902   -40.57  31.81   1.39  1.081  0.984 1.50E-02 1.50E-02 3.16E-11 1.46E-01  -7.185  -7.210
  0.20   8.7922   1.887   -40.65  30.87   1.51  1.100  0.981 1.73E-02 1.73E-02 9.98E-11 1.50E-01  -7.012  -7.030
  0.40   8.9880   1.868   -40.74  29.91   1.66  1.124  0.976 2.00E-02 2.00E-02 2.92E-10 1.54E-01  -6.839  -6.849
  0.60   9.1828   1.846   -40.85  28.95   1.85  1.152  0.971 2.25E-02 2.25E-02 7.67E-10 1.57E-01  -6.662  -6.668
  0.80   9.3763   1.819   -40.99  27.97   2.07  1.184  0.968 2.45E-02 2.45E-02 1.71E-09 1.60E-01  -6.480  -6.484
  1.00   9.5688   1.788   -41.15  26.97   2.33  1.218  0.959 2.48E-02 2.48E-02 2.98E-09 1.65E-01  -6.294  -6.298
  1.20   9.7603   1.753   -41.34  25.96   2.62  1.256  0.953 2.26E-02 2.26E-02 3.56E-09 1.72E-01  -6.100  -6.103
  1.40   9.9503   1.713   -41.56  24.95   2.87  1.286  0.949 1.74E-02 1.74E-02 2.41E-09 1.81E-01  -5.891  -5.894
  1.60  10.1393   1.670   -41.79  23.94   3.07  1.309  0.945 1.05E-02 1.05E-02 6.77E-10 1.91E-01  -5.655  -5.658
  1.80  10.3282   1.628   -42.03  22.93   3.22  1.323  0.942 4.26E-03 4.26E-03 4.78E-11 1.98E-01  -5.372  -5.375
  2.00  10.5163   1.584   -42.28  21.94   3.23  1.323  0.938 9.38E-04 9.38E-04 3.92E-13 1.97E-01  -5.029  -5.031
  2.20  10.7029   1.536   -42.51  20.99   3.08  1.313  0.926 7.65E-05 7.65E-05 1.09E-16 1.87E-01  -4.597  -4.599
  2.40  10.8859   1.477   -42.75  20.06   2.80  1.314  0.899 1.21E-06 1.21E-06 0.00E+00 1.66E-01  -4.210  -4.214
  2.60  11.0610   1.395   -43.00  19.15   2.39  1.359  0.847 1.26E-09 1.26E-09 0.00E+00 1.35E-01  -3.684  -3.690
  2.80  11.2216   1.274   -43.29  18.23   1.97  1.501  0.750 1.57E-14 1.57E-14 0.00E+00 9.85E-02  -2.916  -2.924
  3.00  11.3584   1.101   -43.67  17.28   1.68  1.808  0.602 0.00E+00 0.00E+00 0.00E+00 6.09E-02  -1.929  -1.940
  3.20  11.4584   0.875   -44.19  16.29   1.56  2.399  0.373 0.00E+00 0.00E+00 0.00E+00 2.95E-02  -0.652  -0.668
  3.40  11.4980   0.605   -44.85  15.26   1.56  3.621  0.021 0.00E+00 0.00E+00 0.00E+00 9.60E-03   1.004   0.980
     6.200    14.900
 -7.40   1.6168   1.997   -31.84  64.52   1.00  1.001  1.000 7.53E-04 1.68E-04 0.00E+00 1.67E-02  -8.508  -8.508
 -7.20   1.8167   1.996   -31.84  63.60   1.01  1.001  1.000 8.19E-04 1.95E-04 0.00E+00 1.86E-02  -8.505  -8.505
 -7.00   2.0167   1.996   -31.84  62.69   1.01  1.001  1.000 8.88E-04 2.25E-04 0.00E+00 2.07E-02  -8.502  -8.502
 -6.80   2.2166   1.995   -31.84  61.77   1.01  1.001  1.000 9.60E-04 2.60E-04 0.00E+00 2.29E-02  -8.499  -8.499
 -6.60   2.4165   1.995   -31.84  60.86   1.01  1.001  1.000 1.04E-03 3.00E-04 0.00E+00 2.52E-02  -8.496  -8.496
 -6.40   2.6164   1.995   -31.83  59.94   1.01  1.001  1.000 1.12E-03 3.46E-04 0.00E+00 2.76E-02  -8.492  -8.492
 -6.20   2.8164   1.994   -31.83  59.03   1.01  1.002  1.000 1.20E-03 3.99E-04 0.00E+00 3.01E-02  -8.489  -8.489
 -6.00   3.0163   1.994   -31.83  58.11   1.01  1.002  1.000 1.29E-03 4.60E-04 0.00E+00 3.27E-02  -8.484  -8.484
 -5.80   3.2162   1.994   -31.83  57.20   1.01  1.002  1.000 1.39E-03 5.29E-04 0.00E+00 3.53E-02  -8.480  -8.480
 -5.60   3.4162   1.994   -31.83  56.28   1.01  1.002  1.000 1.50E-03 6.08E-04 0.00E+00 3.80E-02  -8.475  -8.475
 -5.40   3.6161   1.993   -31.83  55.37   1.01  1.002  1.000 1.61E-03 6.98E-04 0.00E+00 4.08E-02  -8.471  -8.471
 -5.20   3.8160   1.993   -31.83  54.45   1.01  1.002  1.000 1.73E-03 8.01E-04 0.00E+00 4.36E-02  -8.465  -8.465
 -5.00   4.0159   1.992   -31.83  53.54   1.02  1.002  1.000 1.85E-03 9.17E-04 0.00E+00 4.65E-02  -8.460  -8.460
 -4.80   4.2158   1.992   -31.82  52.63   1.02  1.002  0.999 1.98E-03 1.05E-03 0.00E+00 4.95E-02  -8.455  -8.455
 -4.60   4.4157   1.991   -31.82  51.71   1.02  1.002  0.999 2.12E-03 1.19E-03 0.00E+00 5.25E-02  -8.449  -8.449
 -4.40   4.6155   1.991   -31.82  50.80   1.02  1.002  0.999 2.25E-03 1.35E-03 0.00E+00 5.57E-02  -8.443  -8.443
 -4.20   4.8154   1.990   -31.82  49.89   1.02  1.003  0.999 2.38E-03 1.53E-03 0.00E+00 5.92E-02  -8.437  -8.437
 -4.00   5.0152   1.989   -31.82  48.97   1.02  1.003  0.999 2.52E-03 1.72E-03 0.00E+00 6.26E-02  -8.430  -8.430
 -3.80   5.2149   1.988   -31.82  48.06   1.02  1.003  1.000 2.67E-03 1.93E-03 0.00E+00 6.61E-02  -8.424  -8.424
 -3.60   5.4146   1.986   -31.82  47.15   1.02  1.004  1.000 2.83E-03 2.17E-03 0.00E+00 6.90E-02  -8.416  -8.416
 -3.40   5.6145   1.986   -31.82  46.24   1.03  1.004  1.000 2.99E-03 2.42E-03 0.00E+00 7.30E-02  -8.405  -8.405
 -3.20   5.8144   1.985   -31.82  45.33   1.03  1.004  1.000 3.16E-03 2.71E-03 0.00E+00 7.71E-02  -8.393  -8.393
 -3.00   6.0140   1.983   -31.82  44.41   1.03  1.005  1.000 3.35E-03 3.02E-03 0.00E+00 8.01E-02  -8.379  -8.379
 -2.80   6.2140   1.983   -31.82  43.51   1.03  1.006  1.000 3.55E-03 3.34E-03 0.00E+00 8.42E-02  -8.359  -8.359
 -2.60   6.4133   1.981   -31.82  42.58   1.03  1.007  0.999 3.84E-03 3.72E-03 1.23E-19 8.27E-02  -8.333  -8.333
 -2.40   6.6131   1.980   -31.82  41.67   1.04  1.008  0.999 4.13E-03 4.08E-03 4.76E-19 8.73E-02  -8.299  -8.299
 -2.20   6.8128   1.978   -31.83  40.76   1.04  1.009  0.998 4.45E-03 4.44E-03 1.84E-18 9.21E-02  -8.254  -8.254
 -2.00   7.0124   1.976   -31.83  39.85   1.05  1.010  0.998 4.81E-03 4.80E-03 7.10E-18 9.66E-02  -8.196  -8.196
 -1.80   7.2120   1.974   -31.83  38.94   1.05  1.012  0.998 5.17E-03 5.17E-03 2.73E-17 1.01E-01  -8.122  -8.123
 -1.60   7.4095   1.963   -31.85  37.99   1.06  1.016  0.996 5.64E-03 5.64E-03 1.08E-16 9.61E-02  -8.031  -8.032
 -1.40   7.6088   1.960   -31.85  37.08   1.06  1.018  0.996 5.96E-03 5.96E-03 4.06E-16 1.03E-01  -7.926  -7.928
 -1.20   7.8079   1.956   -31.86  36.18   1.07  1.022  0.995 6.26E-03 6.26E-03 1.52E-15 1.10E-01  -7.805  -7.808
 -1.00   8.0069   1.951   -31.88  35.27   1.09  1.026  0.995 6.55E-03 6.55E-03 5.62E-15 1.17E-01  -7.669  -7.675
 -0.80   8.2057   1.946   -31.90  34.36   1.10  1.031  0.994 6.83E-03 6.83E-03 2.06E-14 1.23E-01  -7.518  -7.528
 -0.60   8.4044   1.940   -31.92  33.44   1.12  1.037  0.993 7.13E-03 7.13E-03 7.40E-14 1.28E-01  -7.352  -7.369
 -0.40   8.6028   1.933   -31.95  32.53   1.15  1.045  0.991 7.45E-03 7.45E-03 2.59E-13 1.33E-01  -7.174  -7.199
 -0.20   8.8010   1.925   -31.99  31.60   1.18  1.054  0.990 7.81E-03 7.81E-03 8.71E-13 1.37E-01  -6.994  -7.021
  0.00   8.9988   1.915   -32.04  30.67   1.22  1.065  0.987 8.21E-03 8.21E-03 2.78E-12 1.40E-01  -6.820  -6.841
  0.20   9.1959   1.903   -32.10  29.73   1.26  1.079  0.984 8.59E-03 8.59E-03 8.17E-12 1.42E-01  -6.650  -6.663
  0.40   9.3924   1.888   -32.18  28.79   1.32  1.096  0.980 8.82E-03 8.82E-03 2.12E-11 1.43E-01  -6.480  -6.486
  0.60   9.5881   1.869   -32.27  27.83   1.39  1.115  0.976 8.69E-03 8.69E-03 4.55E-11 1.43E-01  -6.303  -6.307
  0.80   9.7826   1.845   -32.38  26.87   1.47  1.136  0.971 7.94E-03 7.94E-03 7.31E-11 1.41E-01  -6.122  -6.126
  1.00   9.9765   1.819   -32.51  25.89   1.56  1.160  0.965 6.39E-03 6.39E-03 7.42E-11 1.42E-01  -5.933  -5.937
  1.20  10.1692   1.789   -32.65  24.91   1.65  1.185  0.958 4.19E-03 4.19E-03 3.75E-11 1.41E-01  -5.725  -5.729
  1.40  10.3598   1.751   -32.82  23.93   1.71  1.206  0.953 1.97E-03 1.97E-03 6.44E-12 1.37E-01  -5.486  -5.490
  1.60  10.5499   1.712   -33.00  22.95   1.77  1.228  0.947 5.59E-04 5.59E-04 1.98E-13 1.32E-01  -5.211  -5.214
  1.80  10.7385   1.667   -33.19  21.97   1.79  1.250  0.938 6.99E-05 6.99E-05 4.16E-16 1.24E-01  -4.885  -4.888
  2.00  10.9249   1.616   -33.40  21.00   1.76  1.274  0.924 2.37E-06 2.37E-06 0.00E+00 1.12E-01  -4.609  -4.613
  2.20  11.1076   1.553   -33.63  20.04   1.56  1.296  0.898 9.79E-09 9.79E-09 0.00E+00 9.55E-02  -4.322  -4.330
  2.40  11.2841   1.471   -33.89  19.08   1.59  1.378  0.860 1.36E-12 1.36E-12 0.00E+00 7.52E-02  -3.798  -3.807
  2.60  11.4504   1.361   -34.19  18.11   1.50  1.503  0.796 8.10E-19 8.10E-19 0.00E+00 5.24E-02  -3.128  -3.140
  2.80  11.6014   1.216   -34.57  17.12   1.48  1.720  0.704 0.00E+00 0.00E+00 0.00E+00 3.05E-02  -2.262  -2.279
  3.00  11.7305   1.033   -35.04  16.12   1.46  2.074  0.575 0.00E+00 0.00E+00 0.00E+00 1.34E-02  -1.137  -1.163
  3.20  11.8286   0.817   -35.62  15.10   1.51  2.677  0.386 0.00E+00 0.00E+00 0.00E+00 3.71E-03   0.331   0.292
  3.40  11.8754   0.574   -36.32  14.07   1.57  3.857  0.021 0.00E+00 0.00E+00 0.00E+00 4.99E-04   2.259   2.203
     6.300    14.900
 -7.40   2.0168   1.997   -25.08  63.37   1.01  1.001  1.000 7.62E-04 1.87E-04 0.00E+00 1.77E-02  -8.275  -8.275
 -7.20   2.2167   1.996   -25.08  62.46   1.01  1.001  1.000 8.25E-04 2.16E-04 0.00E+00 1.96E-02  -8.272  -8.272
 -7.00   2.4167   1.996   -25.08  61.54   1.01  1.001  1.000 8.92E-04 2.50E-04 0.00E+00 2.17E-02  -8.269  -8.269
 -6.80   2.6166   1.996   -25.08  60.62   1.01  1.001  1.000 9.62E-04 2.88E-04 0.00E+00 2.39E-02  -8.265  -8.265
 -6.60   2.8165   1.995   -25.08  59.71   1.01  1.001  1.000 1.04E-03 3.32E-04 0.00E+00 2.61E-02  -8.261  -8.261
 -6.40   3.0165   1.995   -25.08  58.79   1.01  1.001  1.000 1.12E-03 3.83E-04 0.00E+00 2.84E-02  -8.257  -8.257
 -6.20   3.2164   1.995   -25.08  57.88   1.01  1.001  1.000 1.20E-03 4.41E-04 0.00E+00 3.08E-02  -8.252  -8.252
 -6.00   3.4164   1.994   -25.08  56.96   1.01  1.002  1.000 1.29E-03 5.07E-04 0.00E+00 3.33E-02  -8.247  -8.247
 -5.80   3.6163   1.994   -25.07  56.05   1.01  1.002  1.000 1.39E-03 5.82E-04 0.00E+00 3.58E-02  -8.242  -8.242
 -5.60   3.8162   1.994   -25.07  55.13   1.01  1.002  1.000 1.49E-03 6.68E-04 0.00E+00 3.84E-02  -8.237  -8.237
 -5.40   4.0162   1.993   -25.07  54.22   1.01  1.002  1.000 1.60E-03 7.65E-04 0.00E+00 4.10E-02  -8.231  -8.231
 -5.20   4.2161   1.993   -25.07  53.31   1.01  1.002  1.000 1.71E-03 8.74E-04 0.00E+00 4.38E-02  -8.225  -8.225
 -5.00   4.4160   1.993   -25.07  52.39   1.02  1.002  0.999 1.83E-03 9.97E-04 0.00E+00 4.66E-02  -8.218  -8.218
 -4.80   4.6158   1.992   -25.07  51.48   1.02  1.002  0.999 1.95E-03 1.13E-03 0.00E+00 4.95E-02  -8.212  -8.212
 -4.60   4.8157   1.991   -25.07  50.56   1.02  1.002  0.999 2.06E-03 1.28E-03 0.00E+00 5.25E-02  -8.205  -8.205
 -4.40   5.0155   1.990   -25.07  49.65   1.02  1.003  0.999 2.18E-03 1.44E-03 0.00E+00 5.56E-02  -8.198  -8.198
 -4.20   5.2153   1.989   -25.07  48.74   1.02  1.003  1.000 2.30E-03 1.62E-03 0.00E+00 5.87E-02  -8.191  -8.191
 -4.00   5.4152   1.989   -25.06  47.83   1.02  1.003  1.000 2.43E-03 1.81E-03 0.00E+00 6.24E-02  -8.184  -8.184
 -3.80   5.6149   1.988   -25.06  46.91   1.02  1.003  1.000 2.57E-03 2.02E-03 0.00E+00 6.52E-02  -8.175  -8.175
 -3.60   5.8148   1.987   -25.06  46.00   1.03  1.004  1.000 2.71E-03 2.26E-03 0.00E+00 6.91E-02  -8.164  -8.164
 -3.40   6.0144   1.985   -25.06  45.09   1.03  1.004  1.000 2.86E-03 2.51E-03 0.00E+00 7.17E-02  -8.152  -8.152
 -3.20   6.2144   1.986   -25.06  44.18   1.03  1.004  1.000 3.01E-03 2.77E-03 0.00E+00 7.58E-02  -8.137  -8.137
 -3.00   6.4145   1.986   -25.06  43.27   1.03  1.005  1.000 3.19E-03 3.05E-03 0.00E+00 7.95E-02  -8.118  -8.118
 -2.80   6.6139   1.983   -25.06  42.34   1.03  1.006  0.999 3.43E-03 3.36E-03 0.00E+00 7.83E-02  -8.093  -8.093
 -2.60   6.8137   1.982   -25.07  41.43   1.03  1.006  0.999 3.67E-03 3.64E-03 0.00E+00 8.26E-02  -8.060  -8.060
 -2.40   7.0135   1.981   -25.07  40.52   1.04  1.007  0.999 3.92E-03 3.92E-03 1.12E-19 8.70E-02  -8.018  -8.018
 -2.20   7.2132   1.980   -25.07  39.61   1.04  1.008  0.998 4.18E-03 4.18E-03 4.34E-19 9.12E-02  -7.963  -7.963
 -2.00   7.4128   1.978   -25.07  38.70   1.05  1.010  0.998 4.42E-03 4.42E-03 1.68E-18 9.54E-02  -7.893  -7.894
 -1.80   7.6106   1.968   -25.08  37.76   1.05  1.013  0.997 4.71E-03 4.71E-03 6.62E-18 9.17E-02  -7.807  -7.808
 -1.60   7.8100   1.965   -25.09  36.85   1.05  1.015  0.997 4.85E-03 4.85E-03 2.51E-17 9.81E-02  -7.706  -7.708
 -1.40   8.0094   1.963   -25.10  35.94   1.06  1.017  0.997 4.94E-03 4.94E-03 9.42E-17 1.05E-01  -7.591  -7.594
 -1.20   8.2088   1.960   -25.11  35.03   1.07  1.020  0.997 4.98E-03 4.98E-03 3.51E-16 1.11E-01  -7.460  -7.466
 -1.00   8.4080   1.956   -25.12  34.12   1.08  1.024  0.996 4.97E-03 4.97E-03 1.30E-15 1.16E-01  -7.313  -7.324
 -0.80   8.6071   1.952   -25.14  33.21   1.09  1.029  0.995 4.92E-03 4.92E-03 4.68E-15 1.21E-01  -7.149  -7.168
 -0.60   8.8060   1.947   -25.17  32.29   1.10  1.034  0.994 4.84E-03 4.84E-03 1.65E-14 1.24E-01  -6.972  -6.998
 -0.40   9.0048   1.942   -25.20  31.37   1.12  1.041  0.993 4.73E-03 4.73E-03 5.57E-14 1.27E-01  -6.790  -6.820
 -0.20   9.2033   1.936   -25.23  30.44   1.14  1.048  0.991 4.59E-03 4.59E-03 1.76E-13 1.29E-01  -6.614  -6.640
  0.00   9.4014   1.927   -25.28  29.51   1.16  1.058  0.989 4.39E-03 4.39E-03 5.07E-13 1.30E-01  -6.454  -6.466
