 FILTERED output of ioneqmn.
    NRmax =  54,  NTmax =  21
                      thermodynamic functions              |        number fractions             lg(opacities)
 lg(R)   lg(P) PV/(NkT)  U/(NkT) S/(Nk) Cv/(Nk)  chit  chir    x(H)    x(H0)    x(H2)   x(pert.)  long. transv.
 -3.40   3.6143   1.985   -25.07  49.20   1.13  1.008  0.999 4.18E-03 2.53E-03 1.58E-14 7.37E-02  -8.294  -8.294
 -3.20   3.8140   1.983   -25.07  48.28   1.19  1.011  0.998 4.87E-03 3.22E-03 6.18E-14 7.79E-02  -8.275  -8.275
 -3.00   4.0135   1.981   -25.08  47.37   1.27  1.015  0.998 5.65E-03 4.03E-03 2.40E-13 8.22E-02  -8.250  -8.250
 -2.80   4.2129   1.979   -25.09  46.45   1.41  1.021  0.997 6.87E-03 5.31E-03 9.32E-13 8.66E-02  -8.214  -8.214
 -2.60   4.4122   1.975   -25.11  45.52   1.62  1.030  0.996 8.64E-03 7.16E-03 3.60E-12 9.09E-02  -8.164  -8.165
 -2.40   4.6113   1.971   -25.13  44.58   1.91  1.043  0.995 1.08E-02 9.45E-03 1.38E-11 9.57E-02  -8.101  -8.102
 -2.20   4.8102   1.966   -25.17  43.64   2.39  1.062  0.994 1.45E-02 1.32E-02 5.27E-11 1.00E-01  -8.019  -8.020
 -2.00   5.0085   1.959   -25.23  42.68   3.05  1.090  0.992 1.92E-02 1.81E-02 2.00E-10 1.04E-01  -7.919  -7.920
 -1.80   5.2065   1.950   -25.32  41.69   4.09  1.132  0.988 2.68E-02 2.59E-02 7.46E-10 1.08E-01  -7.797  -7.799
 -1.60   5.4033   1.935   -25.45  40.66   5.52  1.190  0.984 3.72E-02 3.64E-02 2.76E-09 1.11E-01  -7.661  -7.663
 -1.40   5.5994   1.918   -25.65  39.58   7.58  1.274  0.977 5.30E-02 5.25E-02 9.89E-09 1.13E-01  -7.510  -7.514
 -1.20   5.7943   1.896   -25.92  38.43  10.28  1.384  0.968 7.41E-02 7.38E-02 3.46E-08 1.15E-01  -7.348  -7.356
 -1.00   5.9858   1.859   -26.32  37.15  13.89  1.534  0.956 1.06E-01 1.05E-01 1.17E-07 1.09E-01  -7.180  -7.192
 -0.80   6.1761   1.818   -26.81  35.81  17.90  1.704  0.943 1.44E-01 1.44E-01 3.70E-07 1.08E-01  -7.011  -7.030
 -0.60   6.3635   1.766   -27.44  34.35  22.18  1.896  0.929 1.94E-01 1.94E-01 1.10E-06 1.04E-01  -6.837  -6.867
 -0.40   6.5480   1.704   -28.20  32.80  26.20  2.083  0.916 2.54E-01 2.54E-01 3.03E-06 9.69E-02  -6.669  -6.707
 -0.20   6.7306   1.637   -29.04  31.18  29.42  2.251  0.906 3.20E-01 3.20E-01 7.83E-06 8.90E-02  -6.518  -6.559
  0.00   6.9083   1.555   -30.01  29.46  30.73  2.387  0.900 3.96E-01 3.96E-01 1.89E-05 7.28E-02  -6.387  -6.426
  0.20   7.0884   1.485   -30.93  27.84  32.14  2.431  0.898 4.66E-01 4.66E-01 4.20E-05 6.56E-02  -6.266  -6.297
  0.40   7.2681   1.418   -31.83  26.26  31.26  2.448  0.898 5.35E-01 5.35E-01 8.67E-05 5.82E-02  -6.153  -6.177
  0.60   7.4485   1.355   -32.66  24.78  29.81  2.406  0.903 5.99E-01 5.99E-01 1.70E-04 5.10E-02  -6.042  -6.060
  0.80   7.6299   1.298   -33.43  23.41  27.70  2.323  0.911 6.56E-01 6.56E-01 3.14E-04 4.52E-02  -5.932  -5.947
  1.00   7.8131   1.249   -34.11  22.14  25.30  2.213  0.920 7.05E-01 7.05E-01 5.46E-04 4.13E-02  -5.820  -5.832
  1.20   7.9982   1.207   -34.72  20.96  22.78  2.088  0.940 7.45E-01 7.45E-01 8.88E-04 3.98E-02  -5.705  -5.716
  1.40   8.1856   1.172   -35.23  19.90  20.40  1.962  0.943 7.77E-01 7.77E-01 1.33E-03 4.15E-02  -5.580  -5.591
  1.60   8.3754   1.145   -35.68  18.92  18.32  1.844  0.955 7.98E-01 7.98E-01 1.78E-03 4.74E-02  -5.440  -5.450
  1.80   8.5678   1.125   -36.06  18.02  16.64  1.746  0.969 8.10E-01 8.10E-01 2.03E-03 5.90E-02  -5.278  -5.287
  2.00   8.7632   1.114   -36.40  17.16  15.45  1.673  0.985 8.10E-01 8.10E-01 1.81E-03 7.86E-02  -5.081  -5.091
  2.20   8.9622   1.111   -36.73  16.34  14.83  1.634  1.005 7.97E-01 7.97E-01 1.10E-03 1.09E-01  -4.840  -4.850
  2.40   9.1658   1.120   -37.05  15.51  14.85  1.635  1.033 7.68E-01 7.68E-01 3.73E-04 1.52E-01  -4.551  -4.561
  2.60   9.3761   1.147   -37.38  14.68  15.71  1.680  1.073 7.16E-01 7.16E-01 4.98E-05 2.12E-01  -4.190  -4.200
  2.80   9.5961   1.201   -37.77  13.77  17.14  1.754  1.133 6.35E-01 6.35E-01 1.53E-06 2.98E-01  -3.714  -3.723
  3.00   9.8310   1.302   -38.16  12.84  19.27  1.809  1.225 5.10E-01 5.10E-01 4.65E-09 4.21E-01  -3.055  -3.065
  3.20  10.0870   1.481   -38.52  11.90  22.19  1.660  1.336 3.16E-01 3.16E-01 3.58E-13 5.98E-01  -1.980  -1.992
  3.40  10.3546   1.730   -38.33  11.39  25.06  0.969  1.288 7.48E-02 7.48E-02 0.00E+00 7.77E-01  -0.361  -0.380
     5.800    14.300
 -7.40   0.0170   1.997   -19.72  66.35   1.00  1.001  1.000 6.62E-04 1.10E-04 0.00E+00 1.23E-02  -8.127  -8.127
 -7.20   0.2169   1.997   -19.72  65.43   1.00  1.001  0.999 7.37E-04 1.27E-04 0.00E+00 1.40E-02  -8.124  -8.124
 -7.00   0.4168   1.996   -19.72  64.51   1.00  1.001  0.999 8.17E-04 1.48E-04 0.00E+00 1.59E-02  -8.122  -8.122
 -6.80   0.6167   1.996   -19.72  63.60   1.01  1.001  0.999 9.02E-04 1.71E-04 0.00E+00 1.79E-02  -8.119  -8.119
 -6.60   0.8165   1.995   -19.72  62.68   1.01  1.001  0.999 9.91E-04 1.98E-04 0.00E+00 2.02E-02  -8.117  -8.117
 -6.40   1.0164   1.995   -19.71  61.76   1.01  1.002  0.999 1.08E-03 2.30E-04 0.00E+00 2.26E-02  -8.114  -8.114
 -6.20   1.2163   1.994   -19.71  60.85   1.01  1.002  0.999 1.18E-03 2.66E-04 0.00E+00 2.52E-02  -8.110  -8.110
 -6.00   1.4162   1.994   -19.71  59.93   1.01  1.002  0.999 1.29E-03 3.08E-04 0.00E+00 2.80E-02  -8.107  -8.107
 -5.80   1.6161   1.993   -19.71  59.02   1.01  1.002  0.999 1.39E-03 3.56E-04 0.00E+00 3.10E-02  -8.103  -8.103
 -5.60   1.8159   1.992   -19.71  58.10   1.01  1.002  0.999 1.51E-03 4.11E-04 0.00E+00 3.42E-02  -8.099  -8.099
 -5.40   2.0158   1.992   -19.71  57.19   1.01  1.002  0.999 1.63E-03 4.75E-04 0.00E+00 3.73E-02  -8.095  -8.095
 -5.20   2.2157   1.991   -19.71  56.28   1.01  1.002  0.999 1.75E-03 5.50E-04 0.00E+00 4.06E-02  -8.090  -8.090
 -5.00   2.4156   1.991   -19.70  55.36   1.01  1.002  0.999 1.89E-03 6.34E-04 0.00E+00 4.40E-02  -8.085  -8.085
 -4.80   2.6155   1.990   -19.70  54.45   1.02  1.002  0.999 2.04E-03 7.34E-04 0.00E+00 4.75E-02  -8.080  -8.080
 -4.60   2.8154   1.990   -19.70  53.54   1.02  1.003  0.999 2.20E-03 8.47E-04 0.00E+00 5.11E-02  -8.073  -8.073
 -4.40   3.0153   1.990   -19.70  52.63   1.02  1.003  0.999 2.37E-03 9.81E-04 0.00E+00 5.48E-02  -8.066  -8.066
 -4.20   3.2152   1.989   -19.70  51.71   1.02  1.003  0.999 2.57E-03 1.14E-03 1.91E-19 5.85E-02  -8.058  -8.058
 -4.00   3.4151   1.989   -19.70  50.80   1.02  1.003  0.999 2.77E-03 1.31E-03 7.50E-19 6.23E-02  -8.048  -8.048
 -3.80   3.6149   1.988   -19.70  49.89   1.03  1.003  0.999 3.00E-03 1.53E-03 2.94E-18 6.61E-02  -8.035  -8.035
 -3.60   3.8147   1.987   -19.70  48.98   1.03  1.004  0.999 3.24E-03 1.76E-03 1.15E-17 7.01E-02  -8.020  -8.020
 -3.40   4.0145   1.986   -19.70  48.06   1.04  1.005  0.999 3.51E-03 2.06E-03 4.50E-17 7.39E-02  -7.999  -7.999
 -3.20   4.2141   1.984   -19.70  47.15   1.04  1.005  0.999 3.79E-03 2.38E-03 1.76E-16 7.80E-02  -7.972  -7.972
 -3.00   4.4138   1.983   -19.70  46.24   1.05  1.006  0.998 4.14E-03 2.79E-03 6.84E-16 8.24E-02  -7.935  -7.935
 -2.80   4.6134   1.981   -19.70  45.33   1.06  1.008  0.998 4.51E-03 3.24E-03 2.66E-15 8.68E-02  -7.888  -7.888
 -2.60   4.8129   1.979   -19.70  44.42   1.08  1.009  1.008 5.01E-03 3.83E-03 1.03E-14 9.13E-02  -7.825  -7.826
 -2.40   5.0126   1.977   -19.70  43.50   1.11  1.011  0.998 5.58E-03 4.53E-03 3.99E-14 9.66E-02  -7.747  -7.747
 -2.20   5.2118   1.974   -19.71  42.59   1.15  1.015  0.998 6.41E-03 5.51E-03 1.54E-13 1.01E-01  -7.648  -7.649
 -2.00   5.4113   1.972   -19.72  41.67   1.22  1.019  0.997 7.53E-03 6.80E-03 5.93E-13 1.06E-01  -7.532  -7.534
 -1.80   5.6102   1.967   -19.73  40.75   1.30  1.025  0.997 8.93E-03 8.38E-03 2.28E-12 1.10E-01  -7.400  -7.403
 -1.60   5.8095   1.963   -19.75  39.83   1.44  1.034  0.996 1.11E-02 1.07E-02 8.68E-12 1.14E-01  -7.252  -7.257
 -1.40   6.0084   1.958   -19.78  38.90   1.63  1.046  0.993 1.38E-02 1.36E-02 3.29E-11 1.19E-01  -7.092  -7.101
 -1.20   6.2059   1.947   -19.83  37.94   1.94  1.066  0.990 1.84E-02 1.83E-02 1.25E-10 1.18E-01  -6.918  -6.933
 -1.00   6.4036   1.937   -19.88  36.99   2.37  1.091  0.987 2.41E-02 2.41E-02 4.60E-10 1.23E-01  -6.732  -6.758
 -0.80   6.6005   1.923   -19.97  36.02   3.00  1.127  0.982 3.27E-02 3.27E-02 1.66E-09 1.27E-01  -6.538  -6.575
 -0.60   6.7966   1.906   -20.09  35.02   3.85  1.176  0.977 4.42E-02 4.42E-02 5.84E-09 1.31E-01  -6.351  -6.391
 -0.40   6.9913   1.883   -20.26  33.98   5.03  1.242  0.969 6.05E-02 6.05E-02 2.00E-08 1.34E-01  -6.177  -6.218
 -0.20   7.1817   1.841   -20.49  32.87   6.58  1.326  0.961 8.31E-02 8.31E-02 6.67E-08 1.29E-01  -6.016  -6.049
  0.00   7.3729   1.805   -20.78  31.73   8.38  1.426  0.951 1.11E-01 1.11E-01 2.06E-07 1.32E-01  -5.857  -5.881
  0.20   7.5623   1.761   -21.15  30.55  10.39  1.537  0.941 1.46E-01 1.46E-01 6.02E-07 1.34E-01  -5.697  -5.714
  0.40   7.7496   1.710   -21.59  29.30  12.48  1.656  0.931 1.87E-01 1.87E-01 1.64E-06 1.34E-01  -5.538  -5.553
  0.60   7.9349   1.653   -22.11  28.02  14.44  1.767  0.922 2.34E-01 2.34E-01 4.14E-06 1.32E-01  -5.382  -5.395
  0.80   8.1187   1.593   -22.68  26.69  16.07  1.867  0.915 2.83E-01 2.83E-01 9.53E-06 1.31E-01  -5.232  -5.244
  1.00   8.3016   1.531   -23.29  25.36  17.18  1.943  0.911 3.31E-01 3.31E-01 1.97E-05 1.33E-01  -5.085  -5.096
  1.20   8.4842   1.471   -23.90  24.05  17.62  1.989  0.911 3.75E-01 3.75E-01 3.57E-05 1.39E-01  -4.935  -4.946
  1.40   8.6668   1.414   -24.51  22.79  17.85  1.980  0.918 4.09E-01 4.09E-01 5.53E-05 1.51E-01  -4.774  -4.784
  1.60   8.8514   1.364   -25.08  21.57  17.44  1.944  0.929 4.29E-01 4.29E-01 6.80E-05 1.75E-01  -4.599  -4.610
  1.80   9.0388   1.325   -25.60  20.44  16.73  1.870  0.946 4.29E-01 4.29E-01 6.02E-05 2.12E-01  -4.395  -4.406
  2.00   9.2304   1.300   -26.05  19.38  15.87  1.761  0.971 4.06E-01 4.06E-01 3.27E-05 2.67E-01  -4.143  -4.154
  2.20   9.4279   1.292   -26.44  18.41  15.01  1.617  1.005 3.55E-01 3.55E-01 8.38E-06 3.42E-01  -3.833  -3.845
  2.40   9.6331   1.308   -26.74  17.53  14.30  1.430  1.048 2.73E-01 2.73E-01 6.64E-07 4.36E-01  -3.446  -3.457
  2.60   9.8475   1.352   -26.93  16.76  13.81  1.182  1.095 1.67E-01 1.67E-01 8.26E-09 5.40E-01  -2.952  -2.965
  2.80  10.0694   1.422   -26.98  16.12  13.48  0.846  1.118 6.31E-02 6.31E-02 5.44E-12 6.17E-01  -2.220  -2.234
  3.00  10.2892   1.488   -26.78  15.68  12.57  0.451  1.057 8.20E-03 8.20E-03 3.30E-17 6.08E-01  -1.440  -1.460
  3.20  10.4823   1.465   -26.38  15.43  11.73  0.214  0.896 1.07E-04 1.07E-04 0.00E+00 5.05E-01  -0.542  -0.575
  3.40  10.6149   1.254   -25.93  15.21   6.87  0.251  0.437 1.90E-08 1.90E-08 0.00E+00 3.59E-01   0.720   0.671
     5.900    14.300
 -7.40   0.4169   1.997   -15.46  65.20   1.00  1.001  1.000 6.93E-04 1.22E-04 0.00E+00 1.34E-02  -7.882  -7.882
 -7.20   0.6168   1.997   -15.46  64.28   1.00  1.001  0.999 7.67E-04 1.42E-04 0.00E+00 1.52E-02  -7.877  -7.877
 -7.00   0.8167   1.996   -15.45  63.37   1.01  1.001  0.999 8.44E-04 1.64E-04 0.00E+00 1.71E-02  -7.871  -7.871
 -6.80   1.0166   1.996   -15.45  62.45   1.01  1.001  0.999 9.26E-04 1.90E-04 0.00E+00 1.92E-02  -7.865  -7.865
 -6.60   1.2165   1.995   -15.45  61.53   1.01  1.001  0.999 1.01E-03 2.20E-04 0.00E+00 2.16E-02  -7.859  -7.859
 -6.40   1.4164   1.995   -15.45  60.62   1.01  1.002  0.999 1.10E-03 2.54E-04 0.00E+00 2.40E-02  -7.853  -7.853
 -6.20   1.6163   1.994   -15.45  59.70   1.01  1.002  0.999 1.20E-03 2.94E-04 0.00E+00 2.67E-02  -7.846  -7.846
 -6.00   1.8162   1.994   -15.45  58.79   1.01  1.002  0.999 1.29E-03 3.40E-04 0.00E+00 2.95E-02  -7.839  -7.839
 -5.80   2.0161   1.993   -15.45  57.87   1.01  1.002  0.999 1.40E-03 3.92E-04 0.00E+00 3.24E-02  -7.831  -7.831
 -5.60   2.2160   1.993   -15.45  56.96   1.01  1.002  1.000 1.51E-03 4.53E-04 0.00E+00 3.54E-02  -7.824  -7.824
 -5.40   2.4159   1.992   -15.44  56.05   1.01  1.002  1.000 1.62E-03 5.23E-04 0.00E+00 3.85E-02  -7.816  -7.816
 -5.20   2.6158   1.992   -15.44  55.13   1.01  1.002  1.000 1.75E-03 6.03E-04 0.00E+00 4.17E-02  -7.807  -7.807
 -5.00   2.8157   1.991   -15.44  54.22   1.01  1.002  1.000 1.88E-03 6.95E-04 0.00E+00 4.50E-02  -7.798  -7.798
 -4.80   3.0156   1.991   -15.44  53.31   1.02  1.002  1.000 2.03E-03 8.00E-04 0.00E+00 4.83E-02  -7.788  -7.789
 -4.60   3.2155   1.990   -15.44  52.39   1.02  1.002  0.999 2.18E-03 9.22E-04 0.00E+00 5.17E-02  -7.778  -7.778
 -4.40   3.4154   1.990   -15.44  51.48   1.02  1.003  0.999 2.35E-03 1.06E-03 0.00E+00 5.53E-02  -7.767  -7.767
 -4.20   3.6153   1.990   -15.44  50.57   1.02  1.003  0.999 2.53E-03 1.22E-03 0.00E+00 5.89E-02  -7.754  -7.754
 -4.00   3.8152   1.989   -15.43  49.66   1.02  1.003  0.999 2.72E-03 1.40E-03 0.00E+00 6.25E-02  -7.739  -7.739
 -3.80   4.0150   1.988   -15.43  48.74   1.02  1.003  0.999 2.92E-03 1.61E-03 0.00E+00 6.63E-02  -7.720  -7.720
 -3.60   4.2148   1.987   -15.43  47.83   1.03  1.004  0.999 3.12E-03 1.84E-03 1.63E-19 7.02E-02  -7.697  -7.698
 -3.40   4.4145   1.986   -15.43  46.92   1.03  1.004  0.999 3.34E-03 2.11E-03 6.37E-19 7.40E-02  -7.668  -7.668
 -3.20   4.6141   1.984   -15.43  46.01   1.03  1.005  0.999 3.57E-03 2.41E-03 2.49E-18 7.80E-02  -7.630  -7.630
 -3.00   4.8137   1.982   -15.43  45.10   1.03  1.005  0.999 3.82E-03 2.73E-03 9.70E-18 8.21E-02  -7.582  -7.582
 -2.80   5.0135   1.981   -15.43  44.19   1.04  1.006  0.999 4.11E-03 3.12E-03 3.77E-17 8.67E-02  -7.519  -7.519
 -2.60   5.2130   1.979   -15.43  43.27   1.04  1.007  0.999 4.43E-03 3.56E-03 1.47E-16 9.05E-02  -7.440  -7.441
 -2.40   5.4127   1.978   -15.43  42.36   1.05  1.008  0.999 4.82E-03 4.09E-03 5.68E-16 9.57E-02  -7.342  -7.343
 -2.20   5.6119   1.974   -15.44  41.45   1.06  1.010  0.999 5.27E-03 4.71E-03 2.20E-15 9.92E-02  -7.229  -7.231
 -2.00   5.8117   1.973   -15.44  40.54   1.07  1.012  0.999 5.84E-03 5.45E-03 8.49E-15 1.04E-01  -7.101  -7.105
 -1.80   6.0113   1.972   -15.45  39.63   1.09  1.014  0.998 6.55E-03 6.31E-03 3.27E-14 1.09E-01  -6.961  -6.967
 -1.60   6.2100   1.965   -15.46  38.70   1.11  1.018  0.996 7.61E-03 7.49E-03 1.27E-13 1.08E-01  -6.808  -6.819
 -1.40   6.4090   1.961   -15.47  37.79   1.15  1.023  0.995 8.83E-03 8.79E-03 4.84E-13 1.13E-01  -6.645  -6.664
 -1.20   6.6078   1.956   -15.49  36.87   1.20  1.030  0.993 1.05E-02 1.05E-02 1.82E-12 1.19E-01  -6.469  -6.500
 -1.00   6.8064   1.949   -15.51  35.95   1.27  1.038  0.992 1.27E-02 1.27E-02 6.80E-12 1.24E-01  -6.291  -6.332
 -0.80   7.0046   1.941   -15.54  35.03   1.37  1.049  0.990 1.55E-02 1.55E-02 2.50E-11 1.29E-01  -6.116  -6.162
 -0.60   7.1997   1.919   -15.59  34.06   1.53  1.067  0.986 1.97E-02 1.97E-02 9.29E-11 1.26E-01  -5.946  -5.990
 -0.40   7.3966   1.906   -15.65  33.13   1.74  1.088  0.983 2.46E-02 2.46E-02 3.27E-10 1.34E-01  -5.786  -5.822
 -0.20   7.5928   1.889   -15.72  32.18   2.03  1.114  0.979 3.13E-02 3.13E-02 1.12E-09 1.41E-01  -5.623  -5.650
  0.00   7.7882   1.869   -15.82  31.22   2.41  1.148  0.974 3.98E-02 3.98E-02 3.71E-09 1.47E-01  -5.454  -5.474
  0.20   7.9825   1.845   -15.95  30.24   2.92  1.191  0.968 5.09E-02 5.09E-02 1.17E-08 1.53E-01  -5.280  -5.296
  0.40   8.1756   1.816   -16.12  29.23   3.54  1.243  0.962 6.45E-02 6.45E-02 3.51E-08 1.59E-01  -5.105  -5.120
  0.60   8.3673   1.781   -16.33  28.20   4.28  1.303  0.960 8.05E-02 8.05E-02 9.71E-08 1.64E-01  -4.933  -4.947
  0.80   8.5574   1.741   -16.58  27.13   5.10  1.369  0.947 9.78E-02 9.78E-02 2.42E-07 1.70E-01  -4.763  -4.776
  1.00   8.7462   1.697   -16.88  26.04   5.96  1.438  0.939 1.14E-01 1.14E-01 5.23E-07 1.79E-01  -4.591  -4.604
  1.20   8.9335   1.648   -17.21  24.94   6.77  1.497  0.934 1.27E-01 1.27E-01 9.31E-07 1.93E-01  -4.417  -4.430
  1.40   9.1203   1.599   -17.58  23.82   7.47  1.550  0.932 1.32E-01 1.32E-01 1.24E-06 2.17E-01  -4.228  -4.241
  1.60   9.3071   1.551   -17.96  22.71   7.95  1.582  0.933 1.24E-01 1.24E-01 1.08E-06 2.51E-01  -4.018  -4.031
  1.80   9.4943   1.506   -18.34  21.63   8.25  1.566  0.942 1.03E-01 1.03E-01 5.09E-07 2.95E-01  -3.765  -3.779
  2.00   9.6839   1.470   -18.70  20.59   8.27  1.520  0.955 7.07E-02 7.07E-02 9.02E-08 3.45E-01  -3.482  -3.496
  2.20   9.8766   1.446   -19.01  19.62   8.01  1.425  0.971 3.57E-02 3.57E-02 3.54E-09 3.87E-01  -3.106  -3.121
  2.40  10.0723   1.431   -19.25  18.73   7.45  1.284  0.982 1.08E-02 1.08E-02 1.30E-11 4.03E-01  -2.672  -2.688
  2.60  10.2681   1.417   -19.41  17.93   6.53  1.127  0.968 1.31E-03 1.31E-03 1.13E-15 3.84E-01  -2.146  -2.164
  2.80  10.4560   1.379   -19.50  17.21   5.99  1.053  0.931 3.03E-05 3.03E-05 0.00E+00 3.32E-01  -1.489  -1.515
  3.00  10.6234   1.279   -19.58  16.51   3.80  1.081  0.754 3.80E-08 3.80E-08 0.00E+00 2.58E-01  -0.574  -0.608
  3.20  10.7524   1.086   -19.78  15.75   2.59  1.432  0.509 3.64E-13 3.64E-13 0.00E+00 1.75E-01   0.687   0.642
  3.40  10.8176   0.796   -20.19  14.87   1.87  2.315  0.087 0.00E+00 0.00E+00 0.00E+00 9.83E-02   2.581   2.518
     6.000    14.300
 -7.40   0.8169   1.997   -12.07  64.05   1.00  1.001  1.000 7.19E-04 1.36E-04 0.00E+00 1.45E-02  -7.633  -7.633
 -7.20   1.0168   1.996   -12.07  63.14   1.00  1.001  0.999 7.90E-04 1.58E-04 0.00E+00 1.63E-02  -7.625  -7.625
 -7.00   1.2167   1.996   -12.07  62.22   1.01  1.001  0.999 8.65E-04 1.83E-04 0.00E+00 1.84E-02  -7.617  -7.617
 -6.80   1.4166   1.995   -12.07  61.30   1.01  1.001  0.999 9.44E-04 2.11E-04 0.00E+00 2.05E-02  -7.608  -7.608
 -6.60   1.6165   1.995   -12.07  60.39   1.01  1.001  0.999 1.03E-03 2.44E-04 0.00E+00 2.29E-02  -7.599  -7.599
 -6.40   1.8164   1.995   -12.06  59.47   1.01  1.002  0.999 1.11E-03 2.82E-04 0.00E+00 2.54E-02  -7.590  -7.590
 -6.20   2.0163   1.994   -12.06  58.56   1.01  1.002  1.000 1.20E-03 3.26E-04 0.00E+00 2.80E-02  -7.581  -7.581
 -6.00   2.2162   1.994   -12.06  57.64   1.01  1.002  1.000 1.30E-03 3.76E-04 0.00E+00 3.07E-02  -7.571  -7.571
 -5.80   2.4161   1.993   -12.06  56.73   1.01  1.002  1.000 1.40E-03 4.34E-04 0.00E+00 3.36E-02  -7.561  -7.561
 -5.60   2.6160   1.993   -12.06  55.81   1.01  1.002  1.000 1.50E-03 5.00E-04 0.00E+00 3.65E-02  -7.550  -7.550
 -5.40   2.8159   1.992   -12.06  54.90   1.01  1.002  1.000 1.62E-03 5.76E-04 0.00E+00 3.95E-02  -7.539  -7.539
 -5.20   3.0159   1.992   -12.06  53.99   1.01  1.002  1.000 1.74E-03 6.63E-04 0.00E+00 4.26E-02  -7.528  -7.528
 -5.00   3.2158   1.992   -12.05  53.07   1.01  1.002  1.000 1.87E-03 7.63E-04 0.00E+00 4.57E-02  -7.516  -7.516
 -4.80   3.4157   1.991   -12.05  52.16   1.02  1.002  1.000 2.02E-03 8.78E-04 0.00E+00 4.89E-02  -7.503  -7.503
 -4.60   3.6156   1.991   -12.05  51.25   1.02  1.002  0.999 2.17E-03 1.01E-03 0.00E+00 5.22E-02  -7.490  -7.490
 -4.40   3.8155   1.990   -12.05  50.33   1.02  1.002  0.999 2.33E-03 1.16E-03 0.00E+00 5.56E-02  -7.475  -7.475
 -4.20   4.0154   1.990   -12.05  49.42   1.02  1.003  0.999 2.50E-03 1.32E-03 0.00E+00 5.90E-02  -7.459  -7.459
 -4.00   4.2152   1.989   -12.05  48.51   1.02  1.003  0.999 2.67E-03 1.51E-03 0.00E+00 6.26E-02  -7.439  -7.439
 -3.80   4.4150   1.988   -12.05  47.60   1.02  1.003  0.999 2.85E-03 1.72E-03 0.00E+00 6.63E-02  -7.416  -7.416
 -3.60   4.6148   1.987   -12.05  46.68   1.03  1.003  0.999 3.03E-03 1.96E-03 0.00E+00 7.02E-02  -7.387  -7.387
