 FILTERED output of ioneqmk.
    NRmax =  55,  NTmax =  34
                      thermodynamic functions              |        number fractions            lg(opacities)
 lg(R)   lg(P) PV/(NkT) U/(NkT) S/(Nk) Cv/(Nk)  chit  chir    x(H)    x(H0)    x(H2)   x(pert.) long. transv.
 -2.40   2.9300   1.635  -9.272 38.028 57.192  2.887  0.898 3.57E-01 3.55E-01 2.03E-07 4.82E-02 -4.729 -4.889
 -2.20   3.1091   1.558 -10.675 35.890 60.531  3.025  0.891 4.35E-01 4.33E-01 4.79E-07 4.16E-02 -4.542 -4.695
 -2.00   3.2870   1.481 -12.050 33.820 57.861  3.112  0.889 5.13E-01 5.11E-01 1.06E-06 3.44E-02 -4.384 -4.516
 -1.80   3.4651   1.408 -13.359 31.849 54.597  3.081  0.891 5.87E-01 5.85E-01 2.19E-06 2.75E-02 -4.241 -4.357
 -1.60   3.6440   1.341 -14.553 30.026 49.725  2.972  0.898 6.55E-01 6.53E-01 4.31E-06 2.13E-02 -4.097 -4.203
 -1.40   3.8244   1.282 -15.615 28.363 44.056  2.810  0.907 7.14E-01 7.13E-01 8.12E-06 1.61E-02 -3.946 -4.038
 -1.20   4.0068   1.231 -16.528 26.873 38.199  2.614  0.917 7.66E-01 7.65E-01 1.48E-05 1.18E-02 -3.787 -3.865
 -1.00   4.1913   1.188 -17.267 25.579 29.465  2.409  0.928 8.09E-01 8.09E-01 2.61E-05 8.59E-03 -3.623 -3.689
 -0.80   4.3780   1.152 -17.918 24.390 24.531  2.204  0.939 8.46E-01 8.45E-01 4.51E-05 6.01E-03 -3.454 -3.510
 -0.60   4.5667   1.122 -18.449 23.337 23.454  2.017  0.948 8.76E-01 8.75E-01 7.66E-05 4.26E-03 -3.282 -3.329
 -0.40   4.7572   1.098 -18.888 22.387 19.662  1.845  0.957 9.00E-01 8.99E-01 1.28E-04 2.88E-03 -3.107 -3.147
 -0.20   4.9494   1.079 -19.241 21.534 16.541  1.699  0.964 9.19E-01 9.19E-01 2.12E-04 2.01E-03 -2.930 -2.963
  0.00   5.1430   1.063 -19.529 20.752 13.947  1.575  0.971 9.35E-01 9.35E-01 3.47E-04 1.40E-03 -2.750 -2.778
  0.20   5.3376   1.050 -19.763 20.032 11.808  1.468  0.976 9.48E-01 9.47E-01 5.63E-04 8.93E-04 -2.568 -2.592
  0.40   5.5333   1.039 -19.952 19.362 10.115  1.384  0.980 9.57E-01 9.57E-01 9.07E-04 6.62E-04 -2.384 -2.405
  0.60   5.7297   1.031 -20.106 18.731  8.775  1.317  0.983 9.64E-01 9.64E-01 1.45E-03 5.34E-04 -2.197 -2.217
  0.80   5.9266   1.024 -20.236 18.129  7.730  1.266  0.986 9.69E-01 9.68E-01 2.30E-03 5.14E-04 -2.007 -2.026
  1.00   6.1239   1.017 -20.347 17.548  6.960  1.231  0.987 9.71E-01 9.71E-01 3.61E-03 6.51E-04 -1.815 -1.833
  1.20   6.3213   1.011 -20.450 16.978  6.422  1.211  0.987 9.71E-01 9.71E-01 5.58E-03 1.07E-03 -1.619 -1.637
  1.40   6.5187   1.005 -20.550 16.413  6.161  1.210  0.986 9.68E-01 9.67E-01 8.46E-03 2.19E-03 -1.418 -1.437
  1.60   6.7157   0.998 -20.660 15.841  6.165  1.231  0.983 9.60E-01 9.59E-01 1.24E-02 4.80E-03 -1.212 -1.233
  1.80   6.9119   0.989 -20.790 15.252  6.466  1.276  0.979 9.46E-01 9.46E-01 1.74E-02 1.07E-02 -1.002 -1.025
  2.00   7.1071   0.978 -20.955 14.633  7.076  1.350  0.972 9.25E-01 9.24E-01 2.27E-02 2.34E-02 -0.787 -0.813
  2.20   7.3007   0.964 -21.168 13.970  7.977  1.454  0.964 8.93E-01 8.93E-01 2.64E-02 4.85E-02 -0.566 -0.596
  2.40   7.4927   0.947 -21.441 13.253  9.064  1.584  0.956 8.51E-01 8.50E-01 2.60E-02 9.33E-02 -0.336 -0.367
  2.60   7.6833   0.926 -21.778 12.479 10.167  1.729  0.950 7.96E-01 7.95E-01 1.98E-02 1.61E-01 -0.064 -0.095
  2.80   7.8732   0.905 -22.172 11.652 11.066  1.873  0.950 7.30E-01 7.30E-01 1.02E-02 2.47E-01  0.307  0.277
  3.00   8.0642   0.886 -22.608 10.784 11.585  2.002  0.962 6.57E-01 6.56E-01 2.92E-03 3.36E-01  0.864  0.833
  3.20   8.2591   0.876 -23.062  9.891 11.622  2.111  0.991 5.79E-01 5.79E-01 3.32E-04 4.18E-01  1.627  1.587
  3.40   8.4624   0.883 -23.507  8.981 11.238  2.209  1.049 5.03E-01 5.03E-01 9.08E-06 4.95E-01  1.632  1.588
  3.60   8.6818   0.923 -23.911  8.050 10.560  2.312  1.161 4.33E-01 4.33E-01 2.64E-08 5.66E-01  1.883  1.825
     5.350    13.100
 -7.40  -1.7828   1.998  -2.614 66.074  1.291  1.001  1.000 4.85E-04 6.93E-05 0.00E+00 7.97E-03 -6.426 -6.426
 -7.20  -1.5828   1.998  -2.613 65.155  1.291  1.001  1.000 5.53E-04 8.12E-05 0.00E+00 9.15E-03 -6.425 -6.425
 -7.00  -1.3829   1.998  -2.613 64.236  1.292  1.001  0.999 6.30E-04 9.63E-05 0.00E+00 1.05E-02 -6.425 -6.425
 -6.80  -1.1830   1.997  -2.612 63.317  1.292  1.001  0.999 7.15E-04 1.14E-04 0.00E+00 1.20E-02 -6.425 -6.425
 -6.60  -0.9832   1.997  -2.611 62.398  1.293  1.001  0.999 8.11E-04 1.36E-04 0.00E+00 1.37E-02 -6.424 -6.424
 -6.40  -0.7833   1.996  -2.611 61.479  1.295  1.002  0.999 9.17E-04 1.63E-04 0.00E+00 1.56E-02 -6.423 -6.423
 -6.20  -0.5834   1.995  -2.610 60.561  1.298  1.002  0.999 1.04E-03 1.99E-04 1.05E-19 1.77E-02 -6.422 -6.422
 -6.00  -0.3836   1.995  -2.609 59.641  1.302  1.002  0.999 1.17E-03 2.42E-04 4.13E-19 2.02E-02 -6.420 -6.420
 -5.80  -0.1837   1.994  -2.609 58.723  1.308  1.003  0.999 1.33E-03 3.04E-04 1.63E-18 2.28E-02 -6.416 -6.416
 -5.60   0.0161   1.993  -2.608 57.805  1.319  1.003  0.999 1.51E-03 3.88E-04 6.41E-18 2.57E-02 -6.411 -6.411
 -5.40   0.2159   1.992  -2.608 56.887  1.334  1.004  0.999 1.72E-03 4.95E-04 2.52E-17 2.88E-02 -6.403 -6.403
 -5.20   0.4157   1.991  -2.608 55.969  1.359  1.005  0.999 1.98E-03 6.57E-04 9.91E-17 3.22E-02 -6.390 -6.391
 -5.00   0.6155   1.990  -2.609 55.050  1.397  1.006  0.999 2.30E-03 8.74E-04 3.89E-16 3.59E-02 -6.371 -6.372
 -4.80   0.8152   1.989  -2.612 54.130  1.458  1.008  0.999 2.74E-03 1.21E-03 1.52E-15 3.98E-02 -6.343 -6.344
 -4.60   1.0149   1.988  -2.617 53.210  1.551  1.012  0.998 3.31E-03 1.68E-03 5.97E-15 4.36E-02 -6.302 -6.303
 -4.40   1.2146   1.986  -2.625 52.286  1.697  1.017  0.998 4.14E-03 2.42E-03 2.33E-14 4.78E-02 -6.244 -6.247
 -4.20   1.4142   1.984  -2.639 51.357  1.922  1.024  0.998 5.30E-03 3.48E-03 9.10E-14 5.20E-02 -6.166 -6.172
 -4.00   1.6137   1.982  -2.661 50.421  2.273  1.036  0.997 7.07E-03 5.16E-03 3.54E-13 5.64E-02 -6.065 -6.075
 -3.80   1.8130   1.979  -2.696 49.473  2.810  1.053  0.996 9.62E-03 7.62E-03 1.37E-12 6.07E-02 -5.937 -5.955
 -3.60   2.0120   1.975  -2.752 48.503  3.644  1.080  0.994 1.36E-02 1.15E-02 5.26E-12 6.52E-02 -5.781 -5.812
 -3.40   2.2106   1.968  -2.838 47.507  4.901  1.121  0.991 1.95E-02 1.73E-02 2.00E-11 6.93E-02 -5.596 -5.648
 -3.20   2.4086   1.959  -2.969 46.471  6.754  1.181  0.988 2.82E-02 2.60E-02 7.55E-11 7.31E-02 -5.383 -5.464
 -3.00   2.6056   1.946  -3.168 45.372  9.450  1.270  0.982 4.13E-02 3.90E-02 2.79E-10 7.62E-02 -5.147 -5.262
 -2.80   2.8013   1.927  -3.457 44.190 13.185  1.394  0.974 6.01E-02 5.78E-02 1.01E-09 7.85E-02 -4.904 -5.047
 -2.60   2.9951   1.899  -3.873 42.892 18.352  1.545  0.963 8.72E-02 8.49E-02 3.49E-09 7.95E-02 -4.690 -4.837
 -2.40   3.1866   1.862  -4.441 41.458 24.476  1.755  0.950 1.24E-01 1.21E-01 1.16E-08 7.90E-02 -4.515 -4.645
 -2.20   3.3752   1.814  -5.187 39.866 30.764  2.022  0.935 1.72E-01 1.70E-01 3.61E-08 7.66E-02 -4.355 -4.473
 -2.00   3.5608   1.755  -6.108 38.125 37.236  2.282  0.920 2.31E-01 2.29E-01 1.05E-07 7.21E-02 -4.187 -4.296
 -1.80   3.7434   1.686  -7.183 36.261 42.520  2.523  0.906 3.00E-01 2.98E-01 2.84E-07 6.57E-02 -4.010 -4.109
 -1.60   3.9234   1.610  -8.354 34.336 46.007  2.707  0.897 3.76E-01 3.74E-01 7.08E-07 5.76E-02 -3.830 -3.920
 -1.40   4.1023   1.534  -9.575 32.392 47.038  2.825  0.891 4.54E-01 4.52E-01 1.64E-06 4.94E-02 -3.651 -3.733
 -1.20   4.2804   1.458 -10.788 30.490 45.495  2.866  0.890 5.31E-01 5.29E-01 3.54E-06 4.10E-02 -3.473 -3.548
 -1.00   4.4585   1.387 -11.921 28.706 42.701  2.817  0.894 6.03E-01 6.02E-01 7.26E-06 3.23E-02 -3.297 -3.364
 -0.80   4.6380   1.323 -12.938 27.066 38.795  2.710  0.901 6.69E-01 6.67E-01 1.41E-05 2.53E-02 -3.122 -3.181
 -0.60   4.8189   1.266 -13.847 25.563 34.323  2.554  0.911 7.27E-01 7.25E-01 2.63E-05 1.88E-02 -2.947 -2.999
 -0.40   5.0021   1.218 -14.617 24.224 29.848  2.382  0.921 7.76E-01 7.74E-01 4.75E-05 1.42E-02 -2.771 -2.816
 -0.20   5.1874   1.177 -15.271 23.019 25.609  2.202  0.931 8.17E-01 8.16E-01 8.34E-05 1.05E-02 -2.595 -2.634
  0.00   5.3744   1.142 -15.824 21.933 21.657  2.018  0.942 8.52E-01 8.51E-01 1.43E-04 6.94E-03 -2.418 -2.451
  0.20   5.5637   1.115 -16.269 20.969 18.374  1.859  0.951 8.80E-01 8.79E-01 2.41E-04 5.10E-03 -2.237 -2.267
  0.40   5.7548   1.092 -16.632 20.098 15.589  1.717  0.959 9.03E-01 9.02E-01 4.00E-04 3.76E-03 -2.056 -2.082
  0.60   5.9475   1.074 -16.928 19.304 13.269  1.594  0.967 9.21E-01 9.20E-01 6.54E-04 2.82E-03 -1.873 -1.897
  0.80   6.1413   1.059 -17.171 18.570 11.364  1.491  0.972 9.35E-01 9.34E-01 1.06E-03 2.23E-03 -1.688 -1.712
  1.00   6.3361   1.046 -17.373 17.883  9.788  1.403  0.977 9.46E-01 9.45E-01 1.68E-03 1.77E-03 -1.503 -1.525
  1.20   6.5320   1.036 -17.538 17.239  8.617  1.340  0.981 9.53E-01 9.52E-01 2.61E-03 1.98E-03 -1.316 -1.337
  1.40   6.7284   1.028 -17.646 16.654  4.524  1.287  0.983 9.58E-01 9.57E-01 3.96E-03 2.76E-03 -1.127 -1.147
  1.60   6.9253   1.020 -17.778 16.051  7.424  1.269  0.985 9.58E-01 9.57E-01 5.77E-03 4.67E-03 -0.935 -0.955
  1.80   7.1223   1.013 -17.905 15.454  7.052  1.263  0.985 9.54E-01 9.53E-01 7.94E-03 8.92E-03 -0.741 -0.762
  2.00   7.3193   1.006 -18.041 14.852  6.959  1.280  0.984 9.45E-01 9.44E-01 9.99E-03 1.79E-02 -0.545 -0.568
  2.20   7.5160   0.999 -18.197 14.232  7.159  1.324  0.983 9.29E-01 9.28E-01 1.09E-02 3.54E-02 -0.346 -0.372
  2.40   7.7125   0.991 -18.388 13.580  7.645  1.397  0.982 9.04E-01 9.03E-01 9.63E-03 6.58E-02 -0.142 -0.170
  2.60   7.9090   0.983 -18.626 12.881  8.367  1.497  0.983 8.68E-01 8.67E-01 6.04E-03 1.11E-01  0.089  0.060
  2.80   8.1062   0.976 -18.918 12.128  9.189  1.620  0.991 8.20E-01 8.19E-01 2.24E-03 1.68E-01  0.393  0.365
  3.00   8.3062   0.976 -19.263 11.314  9.957  1.751  1.012 7.61E-01 7.60E-01 3.65E-04 2.33E-01  0.906  0.876
  3.20   8.5127   0.991 -19.648 10.443 10.496  1.880  1.059 6.92E-01 6.91E-01 1.65E-05 3.03E-01  1.488  1.449
  3.40   8.7324   1.037 -20.046  9.519 10.721  1.997  1.152 6.19E-01 6.18E-01 1.00E-07 3.77E-01  1.448  1.402
  3.60   8.9788   1.154 -20.402  8.544 10.614  2.080  1.342 5.49E-01 5.49E-01 2.56E-11 4.47E-01  1.625  1.564
     5.400    13.100
 -7.40  -1.5828   1.998  -2.185 65.537  1.369  1.001  1.000 4.98E-04 7.00E-05 0.00E+00 8.30E-03 -6.290 -6.290
 -7.20  -1.3829   1.998  -2.184 64.618  1.369  1.001  1.000 5.66E-04 8.17E-05 0.00E+00 9.52E-03 -6.289 -6.289
 -7.00  -1.1830   1.998  -2.184 63.699  1.369  1.001  0.999 6.42E-04 9.52E-05 0.00E+00 1.09E-02 -6.289 -6.289
 -6.80  -0.9831   1.997  -2.183 62.780  1.369  1.001  0.999 7.25E-04 1.11E-04 0.00E+00 1.25E-02 -6.289 -6.289
 -6.60  -0.7832   1.997  -2.182 61.862  1.369  1.001  0.999 8.17E-04 1.30E-04 0.00E+00 1.42E-02 -6.288 -6.288
 -6.40  -0.5833   1.996  -2.182 60.944  1.369  1.002  0.999 9.18E-04 1.53E-04 0.00E+00 1.62E-02 -6.287 -6.287
 -6.20  -0.3834   1.995  -2.181 60.024  1.369  1.002  0.999 1.03E-03 1.80E-04 0.00E+00 1.84E-02 -6.285 -6.285
 -6.00  -0.1836   1.995  -2.180 59.106  1.370  1.002  0.999 1.15E-03 2.11E-04 0.00E+00 2.08E-02 -6.282 -6.282
 -5.80   0.0162   1.994  -2.179 58.189  1.371  1.002  0.999 1.28E-03 2.52E-04 0.00E+00 2.35E-02 -6.278 -6.278
 -5.60   0.2161   1.993  -2.178 57.272  1.373  1.002  0.999 1.42E-03 2.98E-04 1.92E-19 2.64E-02 -6.272 -6.272
 -5.40   0.4159   1.992  -2.177 56.355  1.376  1.003  0.999 1.58E-03 3.60E-04 7.55E-19 2.96E-02 -6.262 -6.262
 -5.20   0.6157   1.991  -2.176 55.438  1.380  1.003  0.999 1.74E-03 4.33E-04 2.97E-18 3.30E-02 -6.246 -6.247
 -5.00   0.8155   1.991  -2.175 54.521  1.388  1.004  0.999 1.94E-03 5.35E-04 1.16E-17 3.67E-02 -6.223 -6.224
 -4.80   1.0153   1.990  -2.175 53.606  1.407  1.008  0.999 2.16E-03 6.60E-04 4.58E-17 4.04E-02 -6.189 -6.191
 -4.60   1.2151   1.989  -2.175 52.690  1.417  1.005  0.999 2.43E-03 8.41E-04 1.79E-16 4.44E-02 -6.141 -6.144
 -4.40   1.4149   1.988  -2.176 51.773  1.444  1.006  0.999 2.76E-03 1.07E-03 7.03E-16 4.85E-02 -6.074 -6.079
 -4.20   1.6147   1.987  -2.178 50.856  1.487  1.008  0.999 3.19E-03 1.43E-03 2.75E-15 5.28E-02 -5.984 -5.994
 -4.00   1.8144   1.986  -2.182 49.937  1.555  1.011  0.999 3.79E-03 1.93E-03 1.07E-14 5.71E-02 -5.869 -5.886
 -3.80   2.0142   1.984  -2.188 49.014  1.659  1.015  0.998 4.57E-03 2.63E-03 4.18E-14 6.18E-02 -5.726 -5.754
 -3.60   2.2138   1.983  -2.200 48.089  1.822  1.021  0.998 5.73E-03 3.72E-03 1.63E-13 6.63E-02 -5.555 -5.601
 -3.40   2.4133   1.981  -2.218 47.157  2.071  1.030  0.997 7.35E-03 5.26E-03 6.31E-13 7.07E-02 -5.355 -5.427
 -3.20   2.6127   1.978  -2.247 46.216  2.461  1.045  0.996 9.84E-03 7.67E-03 2.44E-12 7.52E-02 -5.130 -5.234
 -3.00   2.8118   1.973  -2.291 45.260  3.050  1.067  0.994 1.34E-02 1.12E-02 9.37E-12 7.95E-02 -4.894 -5.028
 -2.80   3.0103   1.967  -2.361 44.285  3.943  1.100  0.992 1.89E-02 1.66E-02 3.58E-11 8.31E-02 -4.679 -4.819
 -2.60   3.2083   1.958  -2.466 43.276  5.265  1.149  0.988 2.69E-02 2.45E-02 1.35E-10 8.68E-02 -4.504 -4.626
 -2.40   3.4054   1.945  -2.625 42.218  7.197  1.222  0.982 3.89E-02 3.65E-02 4.99E-10 9.00E-02 -4.343 -4.454
 -2.20   3.6012   1.926  -2.860 41.092  9.902  1.324  0.975 5.65E-02 5.41E-02 1.80E-09 9.23E-02 -4.168 -4.270
 -2.00   3.7952   1.900  -3.192 39.878 13.492  1.460  0.965 8.10E-02 7.85E-02 6.28E-09 9.35E-02 -3.980 -4.073
 -1.80   3.9871   1.865  -3.654 38.549 17.963  1.636  0.953 1.15E-01 1.13E-01 2.09E-08 9.33E-02 -3.785 -3.872
 -1.60   4.1764   1.819  -4.261 37.093 23.048  1.843  0.939 1.59E-01 1.57E-01 6.59E-08 9.10E-02 -3.587 -3.670
 -1.40   4.3626   1.762  -5.025 35.504 28.178  2.067  0.924 2.15E-01 2.13E-01 1.94E-07 8.65E-02 -3.390 -3.469
 -1.20   4.5465   1.698  -5.930 33.801 32.570  2.287  0.910 2.80E-01 2.78E-01 5.30E-07 8.05E-02 -3.196 -3.270
 -1.00   4.7272   1.624  -6.936 32.031 35.670  2.464  0.900 3.54E-01 3.52E-01 1.34E-06 7.15E-02 -3.004 -3.073
 -0.80   4.9066   1.549  -7.979 30.261 37.271  2.576  0.894 4.30E-01 4.28E-01 3.18E-06 6.19E-02 -2.816 -2.879
 -0.60   5.0846   1.472  -9.042 28.504 36.883  2.625  0.892 5.07E-01 5.05E-01 6.98E-06 5.15E-02 -2.632 -2.687
 -0.40   5.2634   1.402 -10.053 26.829 34.852  2.616  0.894 5.80E-01 5.77E-01 1.44E-05 4.27E-02 -2.449 -2.498
 -0.20   5.4428   1.337 -10.969 25.286 32.175  2.537  0.900 6.46E-01 6.44E-01 2.83E-05 3.40E-02 -2.268 -2.311
  0.00   5.6229   1.278 -11.805 23.848 28.821  2.403  0.910 7.07E-01 7.05E-01 5.34E-05 2.48E-02 -2.086 -2.125
  0.20   5.8059   1.228 -12.510 22.567 25.440  2.260  0.919 7.58E-01 7.56E-01 9.68E-05 1.92E-02 -1.904 -1.939
  0.40   5.9908   1.186 -13.110 21.413 22.149  2.105  0.930 8.01E-01 7.99E-01 1.70E-04 1.47E-02 -1.721 -1.753
  0.60   6.1778   1.151 -13.615 20.370 19.126  1.952  0.940 8.37E-01 8.35E-01 2.91E-04 1.13E-02 -1.538 -1.569
  0.80   6.3667   1.122 -14.032 19.430 16.460  1.807  0.949 8.67E-01 8.64E-01 4.84E-04 8.81E-03 -1.356 -1.384
  1.00   6.5570   1.098 -14.386 18.565 14.078  1.667  0.959 8.91E-01 8.89E-01 7.87E-04 6.59E-03 -1.174 -1.201
  1.20   6.7495   1.079 -14.664 17.785 12.232  1.560  0.966 9.09E-01 9.07E-01 1.24E-03 6.19E-03 -0.991 -1.017
  1.40   6.9434   1.064 -14.897 17.060 10.718  1.471  0.972 9.22E-01 9.20E-01 1.88E-03 6.56E-03 -0.809 -0.833
  1.60   7.1385   1.052 -15.092 16.377  9.516  1.401  0.978 9.32E-01 9.29E-01 2.70E-03 8.08E-03 -0.627 -0.650
  1.80   7.3346   1.042 -15.262 15.724  8.598  1.351  0.983 9.36E-01 9.34E-01 3.59E-03 1.16E-02 -0.445 -0.468
  2.00   7.5317   1.036 -15.416 15.090  7.964  1.322  0.988 9.36E-01 9.34E-01 4.23E-03 1.86E-02 -0.265 -0.288
  2.20   7.7298   1.031 -15.568 14.461  7.608  1.315  0.993 9.30E-01 9.28E-01 4.12E-03 3.14E-02 -0.088 -0.112
  2.40   7.9292   1.029 -15.729 13.822  7.534  1.334  1.001 9.17E-01 9.14E-01 3.00E-03 5.24E-02  0.091  0.064
  2.60   8.1303   1.032 -15.913 13.158  7.738  1.380  1.012 8.94E-01 8.92E-01 1.38E-03 8.24E-02  0.282  0.254
  2.80   8.3348   1.043 -16.106 12.477  5.632  1.431  1.034 8.60E-01 8.58E-01 3.07E-04 1.22E-01  0.547  0.520
  3.00   8.5449   1.067 -16.372 11.710  8.981  1.542  1.073 8.13E-01 8.12E-01 2.18E-05 1.71E-01  1.001  0.969
  3.20   8.7660   1.121 -16.673 10.877  9.556  1.633  1.148 7.54E-01 7.53E-01 2.59E-07 2.32E-01  1.317  1.276
  3.40   9.0078   1.234 -16.979  9.975 10.034  1.689  1.291 6.82E-01 6.81E-01 1.81E-10 3.04E-01  1.260  1.207
  3.60   9.2889   1.487 -17.202  9.027 10.366  1.579  1.554 5.90E-01 5.90E-01 1.42E-15 3.91E-01  1.414  1.348
     5.450    13.100
 -7.40  -1.3828   1.998  -1.794 65.010  1.451  1.001  1.000 5.10E-04 7.24E-05 0.00E+00 8.60E-03 -6.151 -6.151
 -7.20  -1.1829   1.998  -1.793 64.090  1.451  1.001  1.000 5.79E-04 8.42E-05 0.00E+00 9.86E-03 -6.151 -6.151
 -7.00  -0.9830   1.997  -1.793 63.171  1.451  1.001  0.999 6.54E-04 9.80E-05 0.00E+00 1.13E-02 -6.151 -6.151
 -6.80  -0.7831   1.997  -1.792 62.253  1.450  1.001  0.999 7.37E-04 1.14E-04 0.00E+00 1.29E-02 -6.150 -6.150
 -6.60  -0.5832   1.996  -1.792 61.335  1.450  1.001  0.999 8.28E-04 1.33E-04 0.00E+00 1.47E-02 -6.149 -6.149
 -6.40  -0.3833   1.996  -1.791 60.417  1.450  1.002  0.999 9.26E-04 1.55E-04 0.00E+00 1.67E-02 -6.148 -6.148
 -6.20  -0.1835   1.995  -1.790 59.498  1.450  1.002  0.999 1.03E-03 1.80E-04 0.00E+00 1.90E-02 -6.145 -6.145
 -6.00   0.0164   1.995  -1.789 58.580  1.450  1.002  0.999 1.15E-03 2.10E-04 0.00E+00 2.14E-02 -6.142 -6.142
 -5.80   0.2162   1.994  -1.788 57.663  1.450  1.002  0.999 1.27E-03 2.44E-04 0.00E+00 2.41E-02 -6.137 -6.137
 -5.60   0.4161   1.993  -1.787 56.746  1.450  1.002  0.999 1.40E-03 2.86E-04 0.00E+00 2.71E-02 -6.129 -6.129
 -5.40   0.6159   1.992  -1.786 55.829  1.450  1.003  0.999 1.54E-03 3.34E-04 0.00E+00 3.03E-02 -6.116 -6.117
 -5.20   0.8157   1.992  -1.785 54.913  1.451  1.003  0.999 1.68E-03 3.94E-04 1.43E-19 3.37E-02 -6.097 -6.098
 -5.00   1.0156   1.991  -1.784 53.997  1.452  1.003  0.999 1.85E-03 4.68E-04 5.63E-19 3.73E-02 -6.069 -6.071
 -4.80   1.2154   1.990  -1.783 53.083  1.455  1.003  0.999 2.02E-03 5.52E-04 2.21E-18 4.10E-02 -6.028 -6.031
 -4.60   1.4152   1.989  -1.783 52.168  1.459  1.004  0.999 2.21E-03 6.64E-04 8.68E-18 4.49E-02 -5.970 -5.975
 -4.40   1.6150   1.988  -1.782 51.253  1.465  1.004  0.999 2.43E-03 7.97E-04 3.40E-17 4.90E-02 -5.890 -5.900
 -4.20   1.8149   1.988  -1.782 50.338  1.475  1.005  0.999 2.69E-03 9.80E-04 1.33E-16 5.31E-02 -5.785 -5.803
