 FILTERED output of ioneqmk.
    NRmax =  55,  NTmax =  34
                      thermodynamic functions              |        number fractions            lg(opacities)
 lg(R)   lg(P) PV/(NkT) U/(NkT) S/(Nk) Cv/(Nk)  chit  chir    x(H)    x(H0)    x(H2)   x(pert.) long. transv.
 -5.20   0.2150   1.988  -4.239 56.880  2.246  1.033  0.997 5.24E-03 3.91E-03 5.07E-14 3.13E-02 -6.798 -6.798
 -5.00   0.4143   1.985  -4.274 55.928  2.884  1.050  1.002 7.43E-03 5.99E-03 1.98E-13 3.49E-02 -6.786 -6.786
 -4.80   0.6135   1.981  -4.328 54.959  3.851  1.076  0.995 1.06E-02 9.03E-03 7.66E-13 3.85E-02 -6.769 -6.769
 -4.60   0.8123   1.976  -4.414 53.963  5.333  1.117  0.993 1.55E-02 1.39E-02 2.95E-12 4.21E-02 -6.743 -6.743
 -4.40   1.0105   1.968  -4.544 52.924  7.541  1.176  0.989 2.27E-02 2.10E-02 1.12E-11 4.57E-02 -6.706 -6.706
 -4.20   1.2080   1.956  -4.743 51.819 10.810  1.266  0.984 3.38E-02 3.20E-02 4.21E-11 4.91E-02 -6.654 -6.655
 -4.00   1.4044   1.940  -5.037 50.627 15.426  1.393  0.978 4.97E-02 4.79E-02 1.54E-10 5.21E-02 -6.586 -6.588
 -3.80   1.5990   1.916  -5.467 49.307 21.716  1.570  0.968 7.32E-02 7.13E-02 5.48E-10 5.42E-02 -6.497 -6.500
 -3.60   1.7917   1.884  -6.065 47.833 29.687  1.800  0.956 1.05E-01 1.03E-01 1.87E-09 5.53E-02 -6.389 -6.394
 -3.40   1.9816   1.841  -6.873 46.167 38.967  2.081  0.942 1.49E-01 1.47E-01 6.01E-09 5.49E-02 -6.259 -6.267
 -3.20   2.1687   1.787  -7.896 44.308 48.591  2.392  0.926 2.04E-01 2.02E-01 1.81E-08 5.29E-02 -6.110 -6.124
 -3.00   2.3526   1.722  -9.127 42.271 57.105  2.699  0.912 2.69E-01 2.68E-01 5.07E-08 4.92E-02 -5.944 -5.966
 -2.80   2.5338   1.649 -10.512 40.111 63.142  2.961  0.900 3.44E-01 3.42E-01 1.31E-07 4.41E-02 -5.764 -5.797
 -2.60   2.7131   1.573 -11.991 37.890 65.689  3.150  0.891 4.21E-01 4.20E-01 3.14E-07 3.83E-02 -5.573 -5.618
 -2.40   2.8912   1.495 -13.460 35.719 65.109  3.232  0.889 5.00E-01 4.98E-01 6.99E-07 3.18E-02 -5.375 -5.440
 -2.20   3.0692   1.421 -14.868 33.642 61.836  3.218  0.890 5.75E-01 5.73E-01 1.47E-06 2.55E-02 -5.170 -5.253
 -2.00   3.2479   1.353 -16.160 31.715 56.572  3.116  0.896 6.43E-01 6.42E-01 2.91E-06 1.99E-02 -4.961 -5.063
 -1.80   3.4280   1.293 -17.288 29.981 47.522  2.958  0.905 7.05E-01 7.04E-01 5.54E-06 1.50E-02 -4.751 -4.871
 -1.60   3.6100   1.240 -18.287 28.400 43.985  2.752  0.915 7.58E-01 7.57E-01 1.01E-05 1.11E-02 -4.546 -4.678
 -1.40   3.7942   1.196 -19.141 26.986 37.605  2.534  0.926 8.02E-01 8.02E-01 1.80E-05 8.01E-03 -4.352 -4.484
 -1.20   3.9804   1.158 -19.850 25.737 31.788  2.317  0.937 8.40E-01 8.39E-01 3.12E-05 5.66E-03 -4.174 -4.292
 -1.00   4.1688   1.128 -20.433 24.628 26.711  2.114  0.946 8.71E-01 8.70E-01 5.32E-05 3.99E-03 -4.014 -4.114
 -0.80   4.3590   1.103 -20.918 23.629 22.319  1.929  0.955 8.96E-01 8.96E-01 8.93E-05 2.71E-03 -3.864 -3.944
 -0.60   4.5509   1.082 -21.307 22.738 18.685  1.769  0.963 9.17E-01 9.16E-01 1.48E-04 1.87E-03 -3.714 -3.779
 -0.40   4.7441   1.066 -21.627 21.923 15.634  1.630  0.970 9.33E-01 9.33E-01 2.43E-04 1.23E-03 -3.552 -3.602
 -0.20   4.9387   1.052 -21.882 21.181 13.185  1.516  0.975 9.46E-01 9.46E-01 3.96E-04 8.45E-04 -3.380 -3.417
  0.00   5.1342   1.041 -22.091 20.490 11.180  1.422  0.980 9.56E-01 9.56E-01 6.40E-04 5.83E-04 -3.200 -3.229
  0.20   5.3304   1.032 -22.260 19.844  9.577  1.345  0.983 9.64E-01 9.64E-01 1.03E-03 3.75E-04 -3.016 -3.039
  0.40   5.5273   1.025 -22.400 19.230  8.327  1.286  0.986 9.70E-01 9.69E-01 1.65E-03 2.97E-04 -2.829 -2.848
  0.60   5.7246   1.019 -22.516 18.643  7.388  1.243  0.987 9.73E-01 9.73E-01 2.61E-03 2.85E-04 -2.639 -2.655
  0.80   5.9222   1.013 -22.621 18.071  6.713  1.215  0.988 9.74E-01 9.74E-01 4.12E-03 3.68E-04 -2.446 -2.461
  1.00   6.1197   1.007 -22.717 17.508  6.300  1.205  0.987 9.73E-01 9.73E-01 6.43E-03 6.40E-04 -2.249 -2.264
  1.20   6.3170   1.001 -22.819 16.944  6.158  1.212  0.985 9.68E-01 9.68E-01 9.88E-03 1.33E-03 -2.049 -2.064
  1.40   6.5137   0.994 -22.933 16.370  6.333  1.244  0.982 9.59E-01 9.59E-01 1.49E-02 2.99E-03 -1.844 -1.861
  1.60   6.7095   0.984 -23.075 15.772  6.840  1.303  0.975 9.43E-01 9.43E-01 2.16E-02 6.85E-03 -1.635 -1.654
  1.80   6.9038   0.971 -23.258 15.138  7.704  1.393  0.967 9.19E-01 9.19E-01 2.99E-02 1.54E-02 -1.421 -1.444
  2.00   7.0963   0.954 -23.498 14.454  8.883  1.516  0.956 8.85E-01 8.85E-01 3.86E-02 3.35E-02 -1.205 -1.231
  2.20   7.2865   0.933 -23.803 13.710 10.232  1.665  0.945 8.39E-01 8.39E-01 4.46E-02 6.83E-02 -0.984 -1.012
  2.40   7.4745   0.908 -24.179 12.907 11.542  1.825  0.935 7.81E-01 7.81E-01 4.39E-02 1.28E-01 -0.751 -0.781
  2.60   7.6607   0.879 -24.614 12.054 12.550  1.977  0.929 7.13E-01 7.13E-01 3.43E-02 2.16E-01 -0.483 -0.512
  2.80   7.8465   0.851 -25.091 11.169 13.074  2.103  0.930 6.38E-01 6.38E-01 1.89E-02 3.23E-01 -0.115 -0.143
  3.00   8.0335   0.826 -25.583 10.271 13.000  2.199  0.942 5.59E-01 5.59E-01 6.17E-03 4.27E-01  0.431  0.402
  3.20   8.2243   0.809 -26.067  9.378 12.439  2.269  0.968 4.82E-01 4.82E-01 8.99E-04 5.16E-01  1.343  1.306
  3.40   8.4222   0.805 -26.520  8.496 11.537  2.333  1.016 4.09E-01 4.09E-01 3.74E-05 5.90E-01  1.800  1.755
  3.60   8.6329   0.825 -26.921  7.612 10.387  2.423  1.103 3.44E-01 3.44E-01 2.19E-07 6.55E-01  1.917  1.861
     5.350    13.200
 -7.40  -1.7828   1.998  -3.607 66.485  1.158  1.001  1.000 4.94E-04 7.41E-05 0.00E+00 8.05E-03 -6.690 -6.690
 -7.20  -1.5828   1.998  -3.606 65.566  1.158  1.001  1.000 5.64E-04 8.74E-05 0.00E+00 9.25E-03 -6.690 -6.690
 -7.00  -1.3829   1.998  -3.606 64.647  1.160  1.001  0.999 6.45E-04 1.06E-04 0.00E+00 1.06E-02 -6.689 -6.689
 -6.80  -1.1830   1.997  -3.605 63.728  1.161  1.001  0.999 7.34E-04 1.26E-04 0.00E+00 1.21E-02 -6.689 -6.689
 -6.60  -0.9832   1.997  -3.604 62.809  1.164  1.001  0.999 8.38E-04 1.56E-04 0.00E+00 1.38E-02 -6.689 -6.689
 -6.40  -0.7833   1.996  -3.604 61.890  1.168  1.002  0.999 9.53E-04 1.90E-04 1.72E-19 1.58E-02 -6.688 -6.688
 -6.20  -0.5834   1.995  -3.603 60.972  1.175  1.002  0.999 1.09E-03 2.41E-04 6.81E-19 1.79E-02 -6.687 -6.687
 -6.00  -0.3836   1.995  -3.603 60.052  1.184  1.002  0.999 1.24E-03 3.03E-04 2.68E-18 2.04E-02 -6.686 -6.686
 -5.80  -0.1838   1.994  -3.602 59.134  1.200  1.003  0.999 1.43E-03 3.99E-04 1.06E-17 2.30E-02 -6.684 -6.684
 -5.60   0.0160   1.993  -3.603 58.215  1.224  1.004  1.000 1.67E-03 5.37E-04 4.17E-17 2.59E-02 -6.681 -6.681
 -5.40   0.2158   1.992  -3.603 57.296  1.259  1.005  0.999 1.95E-03 7.12E-04 1.64E-16 2.91E-02 -6.676 -6.676
 -5.20   0.4156   1.991  -3.606 56.376  1.316  1.007  0.999 2.34E-03 9.98E-04 6.43E-16 3.25E-02 -6.668 -6.668
 -5.00   0.6153   1.990  -3.609 55.455  1.402  1.010  0.999 2.82E-03 1.38E-03 2.52E-15 3.62E-02 -6.656 -6.656
 -4.80   0.8150   1.988  -3.617 54.530  1.540  1.014  0.998 3.55E-03 2.00E-03 9.87E-15 4.01E-02 -6.637 -6.637
 -4.60   1.0146   1.987  -3.628 53.605  1.746  1.021  0.998 4.51E-03 2.87E-03 3.86E-14 4.39E-02 -6.610 -6.610
 -4.40   1.2142   1.984  -3.648 52.670  2.075  1.031  0.997 6.02E-03 4.28E-03 1.51E-13 4.80E-02 -6.571 -6.572
 -4.20   1.4136   1.982  -3.678 51.726  2.572  1.046  0.996 8.14E-03 6.31E-03 5.85E-13 5.22E-02 -6.516 -6.518
 -4.00   1.6127   1.978  -3.726 50.764  3.347  1.070  0.995 1.15E-02 9.55E-03 2.26E-12 5.64E-02 -6.442 -6.445
 -3.80   1.8115   1.972  -3.801 49.780  4.508  1.106  0.993 1.63E-02 1.43E-02 8.67E-12 6.05E-02 -6.347 -6.353
 -3.60   2.0098   1.965  -3.918 48.753  6.282  1.160  0.989 2.37E-02 2.17E-02 3.28E-11 6.47E-02 -6.227 -6.238
 -3.40   2.2073   1.953  -4.095 47.672  8.870  1.240  0.984 3.49E-02 3.28E-02 1.22E-10 6.81E-02 -6.081 -6.100
 -3.20   2.4037   1.937  -4.354 46.516 12.511  1.353  0.978 5.09E-02 4.87E-02 4.48E-10 7.09E-02 -5.909 -5.941
 -3.00   2.5983   1.913  -4.735 45.247 17.465  1.511  0.968 7.44E-02 7.21E-02 1.58E-09 7.26E-02 -5.712 -5.765
 -2.80   2.7910   1.881  -5.262 43.846 23.718  1.715  0.956 1.06E-01 1.04E-01 5.38E-09 7.31E-02 -5.490 -5.574
 -2.60   2.9809   1.838  -5.974 42.278 30.976  1.965  0.942 1.50E-01 1.48E-01 1.73E-08 7.17E-02 -5.249 -5.366
 -2.40   3.1679   1.784  -6.872 40.546 38.487  2.239  0.926 2.04E-01 2.02E-01 5.21E-08 6.85E-02 -5.002 -5.152
 -2.20   3.3518   1.719  -7.953 38.661 45.135  2.509  0.911 2.70E-01 2.68E-01 1.45E-07 6.33E-02 -4.776 -4.937
 -2.00   3.5330   1.646  -9.159 36.683 50.121  2.735  0.900 3.43E-01 3.41E-01 3.77E-07 5.64E-02 -4.589 -4.735
 -1.80   3.7122   1.569 -10.451 34.652 52.356  2.895  0.892 4.21E-01 4.19E-01 9.00E-07 4.87E-02 -4.429 -4.555
 -1.60   3.8903   1.492 -11.761 32.638 51.612  2.976  0.889 4.99E-01 4.98E-01 2.00E-06 4.08E-02 -4.278 -4.392
 -1.40   4.0685   1.419 -12.999 30.733 49.198  2.964  0.891 5.73E-01 5.72E-01 4.20E-06 3.31E-02 -4.123 -4.224
 -1.20   4.2472   1.351 -14.137 28.960 45.169  2.872  0.896 6.42E-01 6.41E-01 8.33E-06 2.59E-02 -3.959 -4.046
 -1.00   4.4273   1.290 -15.162 27.328 40.326  2.727  0.906 7.03E-01 7.02E-01 1.59E-05 1.94E-02 -3.791 -3.865
 -0.80   4.6095   1.239 -16.040 25.870 35.221  2.550  0.916 7.56E-01 7.55E-01 2.90E-05 1.46E-02 -3.620 -3.681
 -0.60   4.7936   1.194 -16.798 24.552 30.211  2.355  0.927 8.01E-01 8.01E-01 5.16E-05 1.04E-02 -3.445 -3.496
 -0.40   4.9800   1.157 -17.420 23.389 25.700  2.166  0.937 8.39E-01 8.38E-01 8.94E-05 7.61E-03 -3.268 -3.310
 -0.20   5.1684   1.127 -17.941 22.343 21.708  1.988  0.947 8.70E-01 8.69E-01 1.52E-04 5.48E-03 -3.089 -3.123
  0.00   5.3585   1.101 -18.369 21.402 18.204  1.820  0.956 8.95E-01 8.95E-01 2.55E-04 3.53E-03 -2.907 -2.935
  0.20   5.5505   1.081 -18.715 20.553 15.369  1.681  0.963 9.15E-01 9.15E-01 4.21E-04 2.56E-03 -2.723 -2.747
  0.40   5.7438   1.065 -18.994 19.781 13.041  1.563  0.970 9.31E-01 9.31E-01 6.88E-04 1.87E-03 -2.537 -2.557
  0.60   5.9383   1.051 -19.189 19.099  7.950  1.460  0.976 9.43E-01 9.43E-01 1.11E-03 1.43E-03 -2.349 -2.368
  0.80   6.1338   1.040 -19.381 18.425  9.950  1.386  0.979 9.53E-01 9.52E-01 1.78E-03 1.20E-03 -2.161 -2.178
  1.00   6.3298   1.031 -19.542 17.787  8.728  1.323  0.982 9.59E-01 9.59E-01 2.80E-03 1.12E-03 -1.971 -1.987
  1.20   6.5264   1.023 -19.680 17.175  7.821  1.284  0.984 9.62E-01 9.62E-01 4.34E-03 1.54E-03 -1.779 -1.795
  1.40   6.7233   1.016 -19.806 16.580  7.267  1.261  0.984 9.62E-01 9.62E-01 6.57E-03 2.65E-03 -1.586 -1.601
  1.60   6.9201   1.008 -19.931 15.988  6.972  1.260  0.983 9.58E-01 9.58E-01 9.58E-03 5.26E-03 -1.389 -1.406
  1.80   7.1166   1.000 -20.067 15.389  6.986  1.284  0.981 9.48E-01 9.48E-01 1.32E-02 1.11E-02 -1.190 -1.209
  2.00   7.3125   0.991 -20.228 14.768  7.325  1.337  0.977 9.32E-01 9.31E-01 1.68E-02 2.35E-02 -0.989 -1.010
  2.20   7.5074   0.979 -20.427 14.113  7.987  1.421  0.972 9.06E-01 9.06E-01 1.87E-02 4.76E-02 -0.784 -0.809
  2.40   7.7012   0.965 -20.680 13.410  8.915  1.535  0.966 8.69E-01 8.69E-01 1.71E-02 8.94E-02 -0.572 -0.599
  2.60   7.8941   0.950 -20.992 12.650  9.945  1.672  0.964 8.20E-01 8.20E-01 1.15E-02 1.51E-01 -0.338 -0.366
  2.80   8.0872   0.935 -21.366 11.832 10.896  1.818  0.968 7.60E-01 7.59E-01 4.83E-03 2.26E-01 -0.029 -0.057
  3.00   8.2822   0.924 -21.788 10.964 11.553  1.959  0.985 6.89E-01 6.89E-01 9.78E-04 3.05E-01  0.488  0.459
  3.20   8.4826   0.925 -22.238 10.056 11.742  2.091  1.025 6.13E-01 6.13E-01 6.40E-05 3.84E-01  1.302  1.261
  3.40   8.6943   0.950 -22.686  9.116 11.572  2.210  1.103 5.36E-01 5.36E-01 7.17E-07 4.61E-01  1.591  1.546
  3.60   8.9281   1.027 -23.092  8.143 11.036  2.328  1.260 4.65E-01 4.65E-01 4.99E-10 5.33E-01  1.753  1.696
     5.400    13.200
 -7.40  -1.5828   1.998  -3.085 65.932  1.219  1.001  1.000 5.07E-04 7.21E-05 0.00E+00 8.42E-03 -6.559 -6.559
 -7.20  -1.3829   1.998  -3.085 65.013  1.219  1.001  1.000 5.77E-04 8.46E-05 0.00E+00 9.66E-03 -6.559 -6.559
 -7.00  -1.1830   1.998  -3.084 64.094  1.220  1.001  0.999 6.54E-04 9.87E-05 0.00E+00 1.11E-02 -6.559 -6.559
 -6.80  -0.9831   1.997  -3.083 63.175  1.220  1.001  0.999 7.40E-04 1.16E-04 0.00E+00 1.26E-02 -6.559 -6.559
 -6.60  -0.7832   1.996  -3.083 62.257  1.221  1.001  0.999 8.34E-04 1.36E-04 0.00E+00 1.44E-02 -6.558 -6.558
 -6.40  -0.5833   1.996  -3.082 61.339  1.222  1.001  0.999 9.39E-04 1.62E-04 0.00E+00 1.64E-02 -6.557 -6.557
 -6.20  -0.3835   1.995  -3.081 60.420  1.223  1.002  0.999 1.06E-03 1.93E-04 0.00E+00 1.87E-02 -6.556 -6.556
 -6.00  -0.1836   1.995  -3.080 59.502  1.225  1.002  0.999 1.18E-03 2.29E-04 0.00E+00 2.11E-02 -6.555 -6.555
 -5.80   0.0162   1.994  -3.079 58.584  1.228  1.002  0.999 1.32E-03 2.77E-04 2.37E-19 2.38E-02 -6.552 -6.552
 -5.60   0.2160   1.993  -3.078 57.667  1.232  1.002  0.999 1.47E-03 3.33E-04 9.32E-19 2.68E-02 -6.548 -6.548
 -5.40   0.4159   1.992  -3.077 56.750  1.239  1.003  0.999 1.65E-03 4.13E-04 3.67E-18 3.00E-02 -6.542 -6.542
 -5.20   0.6157   1.991  -3.076 55.834  1.248  1.003  0.999 1.84E-03 5.08E-04 1.44E-17 3.35E-02 -6.532 -6.532
 -5.00   0.8155   1.990  -3.076 54.917  1.264  1.004  0.999 2.08E-03 6.50E-04 5.65E-17 3.72E-02 -6.518 -6.518
 -4.80   1.0153   1.989  -3.076 54.001  1.287  1.005  0.999 2.35E-03 8.26E-04 2.22E-16 4.09E-02 -6.497 -6.497
 -4.60   1.2150   1.988  -3.077 53.084  1.324  1.007  0.999 2.71E-03 1.10E-03 8.70E-16 4.49E-02 -6.465 -6.466
 -4.40   1.4148   1.987  -3.079 52.166  1.380  1.009  0.999 3.16E-03 1.45E-03 3.40E-15 4.91E-02 -6.420 -6.422
 -4.20   1.6145   1.986  -3.084 51.246  1.469  1.012  0.999 3.81E-03 2.02E-03 1.33E-14 5.34E-02 -6.358 -6.361
 -4.00   1.8142   1.985  -3.093 50.323  1.607  1.017  0.998 4.73E-03 2.86E-03 5.19E-14 5.77E-02 -6.275 -6.281
 -3.80   2.0138   1.983  -3.106 49.394  1.816  1.024  0.998 5.97E-03 4.00E-03 2.02E-13 6.24E-02 -6.169 -6.179
 -3.60   2.2133   1.981  -3.129 48.458  2.145  1.036  0.997 7.89E-03 5.85E-03 7.82E-13 6.68E-02 -6.037 -6.054
 -3.40   2.4126   1.977  -3.163 47.511  2.640  1.053  0.996 1.06E-02 8.47E-03 3.02E-12 7.12E-02 -5.878 -5.908
 -3.20   2.6116   1.973  -3.219 46.545  3.410  1.080  0.994 1.48E-02 1.26E-02 1.16E-11 7.54E-02 -5.691 -5.740
 -3.00   2.8101   1.966  -3.302 45.554  4.551  1.120  0.991 2.09E-02 1.86E-02 4.41E-11 7.94E-02 -5.477 -5.554
 -2.80   3.0078   1.956  -3.431 44.524  6.246  1.179  0.986 3.02E-02 2.79E-02 1.66E-10 8.26E-02 -5.238 -5.350
 -2.60   3.2047   1.942  -3.621 43.436  8.670  1.264  0.980 4.36E-02 4.12E-02 6.12E-10 8.55E-02 -4.991 -5.135
 -2.40   3.4000   1.921  -3.902 42.265 12.045  1.385  0.972 6.34E-02 6.11E-02 2.19E-09 8.75E-02 -4.770 -4.920
 -2.20   3.5935   1.892  -4.302 40.987 16.451  1.546  0.961 9.14E-02 8.91E-02 7.54E-09 8.82E-02 -4.591 -4.722
 -2.00   3.7846   1.854  -4.841 39.585 21.777  1.744  0.949 1.28E-01 1.26E-01 2.48E-08 8.73E-02 -4.428 -4.547
 -1.80   3.9729   1.804  -5.547 38.036 27.612  1.975  0.934 1.77E-01 1.75E-01 7.66E-08 8.45E-02 -4.255 -4.365
 -1.60   4.1584   1.745  -6.418 36.345 33.218  2.218  0.919 2.36E-01 2.34E-01 2.21E-07 8.00E-02 -4.072 -4.171
 -1.40   4.3408   1.676  -7.425 34.552 37.756  2.438  0.906 3.06E-01 3.04E-01 5.90E-07 7.28E-02 -3.885 -3.974
 -1.20   4.5212   1.602  -8.509 32.717 39.603  2.639  0.897 3.81E-01 3.79E-01 1.47E-06 6.41E-02 -3.697 -3.778
 -1.00   4.6997   1.525  -9.651 30.855 41.637  2.706  0.892 4.59E-01 4.57E-01 3.38E-06 5.45E-02 -3.511 -3.584
 -0.80   4.8783   1.451 -10.779 29.040 41.898  2.711  0.891 5.34E-01 5.32E-01 7.27E-06 4.57E-02 -3.327 -3.391
 -0.60   5.0564   1.380 -11.825 27.344 37.816  2.693  0.895 6.06E-01 6.05E-01 1.48E-05 3.62E-02 -3.145 -3.200
 -0.40   5.2363   1.318 -12.770 25.779 34.482  2.594  0.902 6.70E-01 6.69E-01 2.87E-05 2.86E-02 -2.964 -3.010
 -0.20   5.4177   1.262 -13.602 24.355 30.654  2.453  0.911 7.27E-01 7.26E-01 5.34E-05 2.20E-02 -2.782 -2.821
  0.00   5.6005   1.213 -14.333 23.055 26.621  2.278  0.923 7.77E-01 7.76E-01 9.60E-05 1.54E-02 -2.599 -2.632
  0.20   5.7861   1.174 -14.937 21.901 22.980  2.114  0.933 8.17E-01 8.17E-01 1.68E-04 1.17E-02 -2.414 -2.443
  0.40   5.9737   1.141 -15.438 20.868 19.688  1.953  0.943 8.51E-01 8.50E-01 2.87E-04 8.74E-03 -2.228 -2.254
  0.60   6.1632   1.113 -15.855 19.932 16.819  1.805  0.952 8.79E-01 8.78E-01 4.80E-04 6.60E-03 -2.041 -2.066
  0.80   6.3544   1.091 -16.195 19.085 14.391  1.673  0.960 9.01E-01 9.00E-01 7.86E-04 5.15E-03 -1.855 -1.877
  1.00   6.5468   1.072 -16.481 18.300 12.304  1.553  0.967 9.18E-01 9.18E-01 1.26E-03 3.94E-03 -1.669 -1.689
  1.20   6.7409   1.058 -16.709 17.583 10.723  1.464  0.973 9.31E-01 9.30E-01 1.97E-03 3.93E-03 -1.483 -1.502
  1.40   6.9360   1.046 -16.901 16.906  9.474  1.395  0.978 9.40E-01 9.39E-01 2.99E-03 4.62E-03 -1.296 -1.315
  1.60   7.1319   1.036 -17.067 16.260  8.533  1.345  0.981 9.45E-01 9.44E-01 4.31E-03 6.54E-03 -1.110 -1.128
  1.80   7.3285   1.028 -17.219 15.632  7.893  1.317  0.984 9.45E-01 9.44E-01 5.80E-03 1.08E-02 -0.924 -0.943
  2.00   7.5255   1.021 -17.368 15.010  7.555  1.313  0.986 9.40E-01 9.39E-01 7.00E-03 1.96E-02 -0.739 -0.758
  2.20   7.7230   1.015 -17.528 14.380  7.526  1.335  0.988 9.28E-01 9.27E-01 7.14E-03 3.61E-02 -0.554 -0.576
  2.40   7.9210   1.010 -17.687 13.751  8.091  1.389  0.991 9.07E-01 9.07E-01 5.60E-03 6.36E-02 -0.368 -0.393
  2.60   8.1198   1.008 -17.915 13.053  8.612  1.471  0.998 8.76E-01 8.76E-01 2.91E-03 1.03E-01 -0.168 -0.195
  2.80   8.3207   1.010 -18.192 12.303  9.318  1.580  1.013 8.33E-01 8.33E-01 7.95E-04 1.53E-01  0.092  0.064
  3.00   8.5261   1.022 -18.521 11.490 10.065  1.704  1.045 7.78E-01 7.77E-01 7.93E-05 2.12E-01  0.543  0.514
  3.20   8.7406   1.057 -18.893 10.612 10.680  1.832  1.109 7.11E-01 7.11E-01 1.63E-06 2.80E-01  1.289  1.248
  3.40   8.9732   1.139 -19.275  9.669 11.045  1.940  1.235 6.37E-01 6.36E-01 2.78E-09 3.55E-01  1.355  1.305
  3.60   9.2415   1.333 -19.593  8.675 11.155  1.958  1.487 5.59E-01 5.59E-01 9.31E-14 4.31E-01  1.535  1.472
     5.450    13.200
 -7.40  -1.3828   1.998  -2.613 65.386  1.290  1.001  1.000 5.22E-04 7.44E-05 0.00E+00 8.79E-03 -6.426 -6.426
 -7.20  -1.1829   1.998  -2.613 64.467  1.291  1.001  1.000 5.92E-04 8.65E-05 0.00E+00 1.01E-02 -6.425 -6.425
 -7.00  -0.9830   1.997  -2.612 63.549  1.291  1.001  0.999 6.70E-04 1.01E-04 0.00E+00 1.15E-02 -6.425 -6.425
 -6.80  -0.7831   1.997  -2.611 62.630  1.291  1.001  0.999 7.55E-04 1.18E-04 0.00E+00 1.32E-02 -6.425 -6.425
 -6.60  -0.5832   1.996  -2.611 61.712  1.291  1.001  0.999 8.47E-04 1.37E-04 0.00E+00 1.50E-02 -6.424 -6.424
 -6.40  -0.3834   1.996  -2.610 60.794  1.291  1.002  0.999 9.49E-04 1.60E-04 0.00E+00 1.70E-02 -6.423 -6.423
 -6.20  -0.1835   1.995  -2.609 59.875  1.291  1.002  0.999 1.06E-03 1.87E-04 0.00E+00 1.94E-02 -6.422 -6.422
 -6.00   0.0164   1.994  -2.608 58.958  1.292  1.002  0.999 1.18E-03 2.19E-04 0.00E+00 2.19E-02 -6.419 -6.419
 -5.80   0.2162   1.994  -2.607 58.041  1.292  1.002  0.999 1.30E-03 2.56E-04 0.00E+00 2.46E-02 -6.416 -6.416
 -5.60   0.4160   1.993  -2.605 57.124  1.293  1.002  0.999 1.44E-03 3.02E-04 0.00E+00 2.76E-02 -6.411 -6.411
 -5.40   0.6159   1.992  -2.604 56.208  1.295  1.002  0.999 1.58E-03 3.54E-04 1.37E-19 3.08E-02 -6.404 -6.404
 -5.20   0.8157   1.991  -2.603 55.292  1.297  1.003  0.999 1.74E-03 4.22E-04 5.39E-19 3.43E-02 -6.392 -6.392
 -5.00   1.0155   1.991  -2.602 54.376  1.301  1.003  1.000 1.92E-03 5.08E-04 2.11E-18 3.80E-02 -6.375 -6.375
 -4.80   1.2153   1.990  -2.601 53.462  1.306  1.004  0.999 2.10E-03 6.07E-04 8.31E-18 4.17E-02 -6.349 -6.350
 -4.60   1.4151   1.989  -2.600 52.547  1.314  1.004  0.999 2.33E-03 7.45E-04 3.26E-17 4.57E-02 -6.311 -6.313
 -4.40   1.6150   1.988  -2.600 51.632  1.326  1.005  0.999 2.57E-03 9.09E-04 1.28E-16 4.98E-02 -6.258 -6.261
 -4.20   1.8148   1.987  -2.600 50.717  1.346  1.006  0.999 2.89E-03 1.15E-03 5.00E-16 5.40E-02 -6.186 -6.191
