lg(R) lg P/bar PV/(NkT) U/(NkT) S/(Nk) Cv/(Nk) chit  chir    x(H)    x(H0)    x(H2)   x(pert.) long. transv.
    lg(T)     lg(B)
    4.900    11.600
 -7.40  -3.5825   1.999    1.77  66.84   2.20  1.000  1.000 1.15E-04 2.79E-05 0.00E+00 1.60E-03 -2.467 -2.462
 -7.20  -3.3826   1.999    1.77  65.91   2.20  1.001  1.000 1.39E-04 3.90E-05 0.00E+00 1.86E-03 -2.421 -2.416
 -7.00  -3.1826   1.999    1.77  64.99   2.20  1.001  1.000 1.71E-04 5.57E-05 0.00E+00 2.15E-03 -2.375 -2.370
 -6.80  -2.9826   1.999    1.77  64.07   2.21  1.001  1.000 2.14E-04 8.12E-05 0.00E+00 2.49E-03 -2.328 -2.323
 -6.60  -2.7826   1.999    1.77  63.15   2.22  1.001  1.000 2.73E-04 1.20E-04 0.00E+00 2.88E-03 -2.279 -2.275
 -6.40  -2.5827   1.999    1.77  62.23   2.23  1.002  1.000 3.56E-04 1.81E-04 0.00E+00 3.33E-03 -2.228 -2.225
 -6.20  -2.3827   1.998    1.76  61.30   2.26  1.003  1.000 4.75E-04 2.75E-04 0.00E+00 3.84E-03 -2.174 -2.173
 -6.00  -2.1828   1.998    1.76  60.38   2.30  1.004  1.000 6.51E-04 4.23E-04 3.78E-19 4.43E-03 -2.117 -2.116
 -5.80  -1.9829   1.998    1.76  59.45   2.36  1.006  0.999 9.14E-04 6.54E-04 1.50E-18 5.10E-03 -2.056 -2.055
 -5.60  -1.7830   1.997    1.75  58.53   2.46  1.009  0.999 1.31E-03 1.02E-03 5.95E-18 5.87E-03 -1.986 -1.988
 -5.40  -1.5832   1.996    1.74  57.59   2.62  1.014  0.999 1.92E-03 1.59E-03 2.35E-17 6.73E-03 -1.900 -1.911
 -5.20  -1.3835   1.995    1.73  56.66   2.87  1.022  0.998 2.86E-03 2.48E-03 9.30E-17 7.71E-03 -1.790 -1.817
 -5.00  -1.1839   1.993    1.70  55.71   3.26  1.033  0.998 4.31E-03 3.88E-03 3.67E-16 8.80E-03 -1.655 -1.702
 -4.80  -0.9844   1.991    1.66  54.75   3.86  1.051  0.997 6.57E-03 6.07E-03 1.44E-15 1.00E-02 -1.472 -1.560
 -4.60  -0.7852   1.987    1.60  53.78   4.80  1.079  0.995 1.01E-02 9.49E-03 5.63E-15 1.13E-02 -1.241 -1.383
 -4.40  -0.5865   1.981    1.51  52.77   6.23  1.122  0.992 1.54E-02 1.48E-02 2.18E-14 1.27E-02 -0.908 -1.155
