lg(R) lg P/bar PV/(NkT) U/(NkT) S/(Nk) Cv/(Nk) chit  chir    x(H)    x(H0)    x(H2)   x(pert.) long. transv.
    lg(T)     lg(B)
    4.900    11.500
 -7.40  -3.5825   2.000    1.85  66.64   2.13  1.000  1.000 8.77E-05 1.59E-05 0.00E+00 1.32E-03 -2.510 -2.505
 -7.20  -3.3825   1.999    1.85  65.72   2.13  1.000  1.000 1.04E-04 2.10E-05 0.00E+00 1.53E-03 -2.474 -2.470
 -7.00  -3.1825   1.999    1.85  64.80   2.14  1.001  1.000 1.23E-04 2.83E-05 0.00E+00 1.77E-03 -2.439 -2.435
 -6.80  -2.9826   1.999    1.85  63.88   2.14  1.001  1.000 1.48E-04 3.90E-05 0.00E+00 2.05E-03 -2.404 -2.400
 -6.60  -2.7826   1.999    1.85  62.96   2.14  1.001  1.000 1.80E-04 5.49E-05 0.00E+00 2.38E-03 -2.368 -2.365
 -6.40  -2.5826   1.999    1.85  62.04   2.15  1.001  1.000 2.23E-04 7.91E-05 0.00E+00 2.75E-03 -2.331 -2.328
 -6.20  -2.3827   1.999    1.85  61.11   2.16  1.001  1.000 2.80E-04 1.16E-04 0.00E+00 3.18E-03 -2.292 -2.290
 -6.00  -2.1827   1.999    1.85  60.19   2.17  1.002  1.000 3.61E-04 1.73E-04 0.00E+00 3.66E-03 -2.252 -2.250
 -5.80  -1.9828   1.998    1.84  59.27   2.19  1.003  1.000 4.75E-04 2.62E-04 1.34E-19 4.22E-03 -2.205 -2.207
 -5.60  -1.7828   1.998    1.84  58.34   2.22  1.004  1.000 6.42E-04 3.99E-04 5.32E-19 4.86E-03 -2.149 -2.158
 -5.40  -1.5829   1.998    1.84  57.42   2.27  1.006  0.999 8.90E-04 6.15E-04 2.11E-18 5.59E-03 -2.076 -2.100
 -5.20  -1.3831   1.997    1.83  56.49   2.35  1.008  0.999 1.26E-03 9.52E-04 8.36E-18 6.41E-03 -1.981 -2.028
 -5.00  -1.1832   1.996    1.82  55.56   2.48  1.013  0.999 1.84E-03 1.48E-03 3.31E-17 7.34E-03 -1.837 -1.931
 -4.80  -0.9835   1.995    1.81  54.63   2.68  1.019  0.999 2.71E-03 2.31E-03 1.31E-16 8.38E-03 -1.635 -1.796
 -4.60  -0.7838   1.993    1.79  53.68   3.00  1.029  0.998 4.07E-03 3.62E-03 5.16E-16 9.54E-03 -1.344 -1.600
 -4.40  -0.5844   1.991    1.76  52.73   3.49  1.045  0.997 6.16E-03 5.65E-03 2.03E-15 1.08E-02 -0.975 -1.311
 -4.20  -0.3851   1.987    1.70  51.76   4.25  1.070  0.995 9.41E-03 8.83E-03 7.91E-15 1.22E-02 -0.576 -0.855
 -4.00  -0.1863   1.982    1.62  50.76   5.41  1.107  0.993 1.44E-02 1.38E-02 3.07E-14 1.37E-02 -0.301 -0.435
 -3.80   0.0119   1.974    1.50  49.72   7.16  1.163  0.989 2.21E-02 2.13E-02 1.17E-13 1.52E-02 -0.176 -0.543
 -3.60   0.2093   1.962    1.32  48.63   9.72  1.246  0.984 3.37E-02 3.28E-02 4.42E-13 1.67E-02 -0.053 -0.470
 -3.40   0.4054   1.945    1.04  47.45  13.35  1.366  0.976 5.09E-02 4.98E-02 1.63E-12 1.81E-02  0.093 -0.337
 -3.20   0.5998   1.920    0.65  46.16  18.21  1.530  0.966 7.58E-02 7.45E-02 5.77E-12 1.92E-02  0.254 -0.179
 -3.00   0.7919   1.885    0.10  44.74  24.26  1.741  0.954 1.10E-01 1.09E-01 1.95E-11 1.99E-02  0.420 -0.012
 -2.80   0.9813   1.840   -0.63  43.15  31.08  1.991  0.939 1.56E-01 1.54E-01 6.24E-11 2.00E-02  0.586  0.158
 -2.60   1.1675   1.782   -1.54  41.40  37.83  2.260  0.923 2.14E-01 2.11E-01 1.86E-10 1.93E-02  0.745  0.328
 -2.40   1.3508   1.715   -2.62  39.52  43.47  2.515  0.909 2.82E-01 2.79E-01 5.12E-10 1.80E-02  0.894  0.494
 -2.20   1.5315   1.640   -3.81  37.56  47.09  2.722  0.898 3.57E-01 3.53E-01 1.30E-09 1.60E-02  1.032  0.655
 -2.00   1.7104   1.563   -5.06  35.59  48.30  2.854  0.891 4.35E-01 4.31E-01 3.07E-09 1.37E-02  1.164  0.817
 -1.80   1.8884   1.486   -6.29  33.66  47.22  2.902  0.889 5.13E-01 5.08E-01 6.74E-09 1.13E-02  1.273  0.977
 -1.60   2.0666   1.413   -7.45  31.84  44.35  2.870  0.892 5.86E-01 5.81E-01 1.39E-08 8.96E-03  1.350  1.135
 -1.40   2.2457   1.346   -8.51  30.15  40.35  2.773  0.898 6.53E-01 6.47E-01 2.74E-08 6.92E-03  1.405  1.300
 -1.20   2.4263   1.287   -9.45  28.61  35.83  2.629  0.907 7.12E-01 7.06E-01 5.16E-08 5.22E-03  1.431  1.455
 -1.00   2.6088   1.237  -10.26  27.23  31.23  2.460  0.917 7.63E-01 7.56E-01 9.38E-08 3.85E-03  1.430  1.565
 -0.80   2.7934   1.193  -10.95  25.99  26.88  2.280  0.928 8.06E-01 7.99E-01 1.66E-07 2.81E-03  1.423  1.549
 -0.60   2.9800   1.157  -11.52  24.87  22.94  2.102  0.938 8.42E-01 8.35E-01 2.87E-07 2.03E-03  1.406  1.500
