 FILTERED output of ioneqmk.
    NRmax =  55,  NTmax =  34
                      thermodynamic functions              |        number fractions            lg(opacities)
 lg(R)   lg(P) PV/(NkT) U/(NkT) S/(Nk) Cv/(Nk)  chit  chir    x(H)    x(H0)    x(H2)   x(pert.) long. transv.
     lg(T)     lg(B)
  3.00   9.6648   1.407  -7.701 14.048  7.865  0.658  1.039 1.25E-02 1.25E-02 2.40E-18 5.93E-01  0.770  0.656
  3.20   9.8565   1.380  -7.496 13.610  6.101  0.513  0.846 2.75E-04 2.75E-04 0.00E+00 5.00E-01  1.244  1.129
  3.40   9.9922   1.190  -7.370 13.125  3.040  0.711  0.413 1.50E-07 1.50E-07 0.00E+00 3.59E-01  1.927  1.806
  3.60  10.0286   0.817  -7.587 12.421  2.547  1.824  0.069 2.21E-13 2.21E-13 0.00E+00 2.15E-01  2.862  2.732
     5.700    13.300
 -7.40  -0.3829   1.998  -1.436 63.115  1.536  1.001  1.000 5.94E-04 9.32E-05 0.00E+00 1.07E-02 -6.008 -6.008
 -7.20  -0.1830   1.997  -1.435 62.197  1.536  1.001  1.000 6.65E-04 1.08E-04 0.00E+00 1.22E-02 -6.007 -6.007
 -7.00   0.0169   1.997  -1.435 61.278  1.536  1.001  0.999 7.42E-04 1.26E-04 0.00E+00 1.39E-02 -6.006 -6.006
 -6.80   0.2168   1.996  -1.434 60.361  1.535  1.002  0.999 8.24E-04 1.46E-04 0.00E+00 1.57E-02 -6.005 -6.005
 -6.60   0.4167   1.996  -1.433 59.443  1.535  1.002  0.999 9.11E-04 1.69E-04 0.00E+00 1.78E-02 -6.003 -6.003
 -6.40   0.6165   1.995  -1.433 58.526  1.534  1.002  0.999 1.00E-03 1.95E-04 0.00E+00 2.01E-02 -6.001 -6.001
 -6.20   0.8164   1.995  -1.432 57.609  1.534  1.002  0.999 1.10E-03 2.26E-04 0.00E+00 2.25E-02 -5.999 -5.999
 -6.00   1.0163   1.994  -1.431 56.693  1.533  1.002  0.999 1.20E-03 2.62E-04 0.00E+00 2.52E-02 -5.995 -5.995
 -5.80   1.2161   1.993  -1.430 55.777  1.533  1.002  0.999 1.31E-03 3.03E-04 0.00E+00 2.80E-02 -5.989 -5.989
 -5.60   1.4160   1.993  -1.429 54.861  1.532  1.002  0.999 1.42E-03 3.51E-04 0.00E+00 3.11E-02 -5.981 -5.981
 -5.40   1.6159   1.992  -1.428 53.946  1.532  1.003  0.999 1.54E-03 4.06E-04 0.00E+00 3.43E-02 -5.968 -5.968
 -5.20   1.8158   1.992  -1.427 53.031  1.531  1.003  0.999 1.66E-03 4.69E-04 0.00E+00 3.76E-02 -5.948 -5.950
 -5.00   2.0156   1.991  -1.426 52.118  1.531  1.003  0.999 1.79E-03 5.42E-04 0.00E+00 4.09E-02 -5.919 -5.922
 -4.80   2.2155   1.991  -1.425 51.204  1.531  1.003  0.999 1.93E-03 6.26E-04 0.00E+00 4.44E-02 -5.876 -5.881
 -4.60   2.4154   1.990  -1.425 50.290  1.530  1.003  0.999 2.08E-03 7.25E-04 0.00E+00 4.80E-02 -5.814 -5.825
 -4.40   2.6153   1.990  -1.424 49.377  1.530  1.003  0.999 2.25E-03 8.37E-04 0.00E+00 5.16E-02 -5.730 -5.748
 -4.20   2.8152   1.989  -1.423 48.463  1.530  1.004  0.999 2.43E-03 9.69E-04 0.00E+00 5.53E-02 -5.619 -5.649
 -4.00   3.0151   1.989  -1.422 47.548  1.519  0.996  0.999 2.62E-03 1.12E-03 0.00E+00 5.93E-02 -5.481 -5.526
 -3.80   3.2149   1.988  -1.422 46.635  1.529  1.004  0.999 2.84E-03 1.30E-03 3.31E-19 6.32E-02 -5.314 -5.381
 -3.60   3.4148   1.987  -1.422 45.722  1.530  1.004  0.999 3.07E-03 1.51E-03 1.29E-18 6.71E-02 -5.120 -5.214
 -3.40   3.6146   1.986  -1.422 44.808  1.530  1.005  0.999 3.33E-03 1.75E-03 5.06E-18 7.11E-02 -4.905 -5.030
 -3.20   3.8144   1.985  -1.422 43.895  1.532  1.005  0.999 3.62E-03 2.04E-03 1.97E-17 7.53E-02 -4.679 -4.832
 -3.00   4.0140   1.984  -1.423 42.984  1.534  1.006  0.998 3.94E-03 2.37E-03 7.72E-17 7.92E-02 -4.474 -4.632
 -2.80   4.2136   1.982  -1.424 42.072  1.537  1.007  0.998 4.32E-03 2.77E-03 3.00E-16 8.36E-02 -4.308 -4.445
 -2.60   4.4131   1.980  -1.426 41.159  1.541  1.009  0.998 4.74E-03 3.24E-03 1.17E-15 8.80E-02 -4.172 -4.287
 -2.40   4.6125   1.977  -1.429 40.246  1.549  1.010  0.998 5.26E-03 3.83E-03 4.52E-15 9.25E-02 -4.024 -4.121
 -2.20   4.8121   1.975  -1.433 39.334  1.560  1.012  0.997 5.88E-03 4.56E-03 1.75E-14 9.75E-02 -3.853 -3.934
 -2.00   5.0113   1.971  -1.439 38.416  1.575  1.015  0.997 6.61E-03 5.43E-03 6.71E-14 1.02E-01 -3.669 -3.742
 -1.80   5.2106   1.968  -1.448 37.503  1.600  1.018  0.996 7.58E-03 6.58E-03 2.57E-13 1.08E-01 -3.474 -3.541
 -1.60   5.4092   1.962  -1.460 36.584  1.636  1.023  0.996 8.82E-03 8.02E-03 9.81E-13 1.12E-01 -3.280 -3.344
 -1.40   5.6083   1.958  -1.476 35.667  1.691  1.029  0.995 1.06E-02 9.95E-03 3.70E-12 1.18E-01 -3.087 -3.148
 -1.20   5.8070   1.952  -1.498 34.750  1.770  1.038  0.993 1.29E-02 1.24E-02 1.39E-11 1.23E-01 -2.893 -2.951
 -1.00   6.0044   1.940  -1.531 33.806  1.895  1.051  0.991 1.65E-02 1.61E-02 5.25E-11 1.24E-01 -2.695 -2.751
 -0.80   6.2023   1.931  -1.573 32.877  2.065  1.067  0.988 2.10E-02 2.07E-02 1.92E-10 1.29E-01 -2.494 -2.548
 -0.60   6.3995   1.919  -1.632 31.935  2.313  1.090  0.984 2.76E-02 2.73E-02 6.89E-10 1.34E-01 -2.289 -2.343
 -0.40   6.5959   1.903  -1.710 30.978  2.654  1.120  0.979 3.66E-02 3.60E-02 2.41E-09 1.39E-01 -2.080 -2.134
 -0.20   6.7911   1.882  -1.818 30.000  3.121  1.160  0.972 4.89E-02 4.80E-02 8.21E-09 1.42E-01 -1.869 -1.923
  0.00   6.9819   1.842  -1.971 28.960  3.765  1.214  0.965 6.62E-02 6.50E-02 2.74E-08 1.37E-01 -1.654 -1.707
  0.20   7.1741   1.810  -2.154 27.937  4.505  1.275  0.957 8.69E-02 8.52E-02 8.38E-08 1.42E-01 -1.438 -1.492
  0.40   7.3647   1.771  -2.382 26.885  5.355  1.344  0.948 1.12E-01 1.10E-01 2.41E-07 1.46E-01 -1.221 -1.276
  0.60   7.5535   1.726  -2.660 25.803  6.272  1.419  0.939 1.42E-01 1.39E-01 6.42E-07 1.49E-01 -1.007 -1.063
  0.80   7.7405   1.675  -2.983 24.699  7.178  1.492  0.931 1.76E-01 1.72E-01 1.55E-06 1.52E-01 -0.793 -0.851
  1.00   7.9262   1.620  -3.349 23.573  7.999  1.560  0.925 2.10E-01 2.05E-01 3.30E-06 1.57E-01 -0.588 -0.648
  1.20   8.1108   1.564  -3.745 22.440  8.643  1.616  0.920 2.40E-01 2.35E-01 5.93E-06 1.67E-01 -0.382 -0.448
  1.40   8.2952   1.509  -4.146 21.323  8.991  1.654  0.920 2.63E-01 2.58E-01 8.45E-06 1.84E-01 -0.180 -0.254
  1.60   8.4795   1.455  -4.559 20.236  9.251  1.652  0.926 2.73E-01 2.68E-01 8.80E-06 2.11E-01  0.017 -0.071
  1.80   8.6656   1.410  -4.949 19.186  9.198  1.628  0.936 2.64E-01 2.59E-01 5.61E-06 2.54E-01  0.190  0.084
  2.00   8.8546   1.374  -5.306 18.191  8.949  1.569  0.954 2.31E-01 2.28E-01 1.72E-06 3.14E-01  0.291  0.167
  2.20   9.0477   1.353  -5.614 17.261  8.548  1.471  0.978 1.75E-01 1.73E-01 1.70E-07 3.88E-01  0.291  0.158
  2.40   9.2461   1.348  -5.860 16.405  8.018  1.331  1.007 1.04E-01 1.04E-01 2.85E-09 4.63E-01  0.252  0.117
  2.60   9.4497   1.359  -6.028 15.633  7.361  1.151  1.026 4.00E-02 3.99E-02 2.92E-12 5.13E-01  0.267  0.141
  2.80   9.6540   1.372  -6.099 14.947  5.173  0.946  1.006 6.57E-03 6.56E-03 3.54E-17 5.04E-01  0.470  0.350
  3.00   9.8467   1.349  -6.098 14.326  5.061  0.866  0.901 2.05E-04 2.05E-04 0.00E+00 4.35E-01  0.850  0.733
  3.20  10.0070   1.232  -6.141 13.683  3.614  1.018  0.677 3.15E-07 3.15E-07 0.00E+00 3.30E-01  1.398  1.279
  3.40  10.1090   0.983  -6.387 12.909  2.552  1.620  0.305 3.45E-12 3.45E-12 0.00E+00 2.15E-01  2.155  2.031
  3.60  10.1106   0.622  -6.939 11.956  2.133  3.208  0.035 0.00E+00 0.00E+00 0.00E+00 1.15E-01  3.180  3.049
     5.750    13.300
 -7.40  -0.1829   1.998  -1.108 62.607  1.625  1.001  1.000 5.98E-04 9.64E-05 0.00E+00 1.10E-02 -5.871 -5.871
 -7.20   0.0170   1.997  -1.107 61.688  1.625  1.001  1.000 6.68E-04 1.12E-04 0.00E+00 1.25E-02 -5.869 -5.869
 -7.00   0.2169   1.997  -1.107 60.770  1.624  1.001  0.999 7.42E-04 1.30E-04 0.00E+00 1.42E-02 -5.867 -5.867
 -6.80   0.4168   1.996  -1.106 59.852  1.624  1.002  0.999 8.22E-04 1.50E-04 0.00E+00 1.61E-02 -5.865 -5.865
 -6.60   0.6167   1.996  -1.106 58.935  1.623  1.002  0.999 9.06E-04 1.74E-04 0.00E+00 1.81E-02 -5.863 -5.863
 -6.40   0.8165   1.995  -1.105 58.018  1.623  1.002  0.999 9.95E-04 2.02E-04 0.00E+00 2.04E-02 -5.860 -5.860
 -6.20   1.0164   1.995  -1.104 57.101  1.622  1.002  0.999 1.09E-03 2.34E-04 0.00E+00 2.28E-02 -5.857 -5.857
 -6.00   1.2163   1.994  -1.104 56.185  1.621  1.002  0.999 1.19E-03 2.70E-04 0.00E+00 2.55E-02 -5.852 -5.852
 -5.80   1.4162   1.994  -1.103 55.269  1.621  1.002  0.999 1.29E-03 3.13E-04 0.00E+00 2.83E-02 -5.845 -5.845
 -5.60   1.6161   1.993  -1.102 54.353  1.620  1.003  0.999 1.39E-03 3.61E-04 0.00E+00 3.13E-02 -5.835 -5.835
 -5.40   1.8159   1.992  -1.101 53.439  1.619  1.003  0.999 1.51E-03 4.18E-04 0.00E+00 3.43E-02 -5.819 -5.820
 -5.20   2.0158   1.992  -1.101 52.524  1.619  1.003  0.999 1.63E-03 4.83E-04 0.00E+00 3.75E-02 -5.795 -5.797
 -5.00   2.2157   1.991  -1.100 51.610  1.618  1.003  0.999 1.75E-03 5.57E-04 0.00E+00 4.08E-02 -5.759 -5.763
 -4.80   2.4156   1.991  -1.099 50.695  1.617  1.003  0.999 1.89E-03 6.44E-04 0.00E+00 4.42E-02 -5.706 -5.715
 -4.60   2.6155   1.990  -1.098 49.781  1.617  1.003  0.999 2.04E-03 7.44E-04 0.00E+00 4.77E-02 -5.633 -5.649
 -4.40   2.8154   1.990  -1.098 48.868  1.616  1.004  0.999 2.20E-03 8.58E-04 0.00E+00 5.12E-02 -5.535 -5.562
 -4.20   3.0153   1.989  -1.097 47.954  1.616  1.004  0.999 2.37E-03 9.92E-04 0.00E+00 5.47E-02 -5.410 -5.451
 -4.00   3.2152   1.989  -1.097 47.039  1.606  0.996  0.999 2.56E-03 1.15E-03 0.00E+00 5.86E-02 -5.257 -5.316
 -3.80   3.4150   1.988  -1.096 46.125  1.615  1.004  0.999 2.76E-03 1.32E-03 0.00E+00 6.23E-02 -5.075 -5.160
 -3.60   3.6149   1.988  -1.096 45.212  1.615  1.004  0.999 2.99E-03 1.53E-03 3.42E-19 6.62E-02 -4.871 -4.984
 -3.40   3.8147   1.987  -1.096 44.299  1.615  1.005  0.999 3.24E-03 1.77E-03 1.34E-18 7.01E-02 -4.650 -4.794
 -3.20   4.0144   1.985  -1.097 43.385  1.615  1.005  0.999 3.50E-03 2.04E-03 5.22E-18 7.42E-02 -4.442 -4.596
 -3.00   4.2141   1.984  -1.098 42.472  1.616  1.006  0.999 3.81E-03 2.37E-03 2.03E-17 7.84E-02 -4.267 -4.407
 -2.80   4.4136   1.982  -1.099 41.561  1.618  1.007  0.998 4.15E-03 2.75E-03 7.94E-17 8.22E-02 -4.128 -4.243
 -2.60   4.6133   1.980  -1.101 40.649  1.620  1.008  0.998 4.52E-03 3.19E-03 3.08E-16 8.68E-02 -3.988 -4.085
 -2.40   4.8127   1.978  -1.104 39.736  1.624  1.010  0.998 4.95E-03 3.72E-03 1.20E-15 9.14E-02 -3.824 -3.905
 -2.20   5.0120   1.974  -1.108 38.822  1.629  1.012  0.998 5.45E-03 4.34E-03 4.63E-15 9.53E-02 -3.643 -3.716
 -2.00   5.2115   1.972  -1.113 37.908  1.637  1.013  0.997 6.05E-03 5.10E-03 1.78E-14 1.01E-01 -3.448 -3.519
 -1.80   5.4104   1.967  -1.121 36.991  1.649  1.016  0.997 6.79E-03 6.02E-03 6.84E-14 1.05E-01 -3.250 -3.320
 -1.60   5.6097   1.964  -1.130 36.079  1.668  1.020  0.996 7.76E-03 7.18E-03 2.60E-13 1.11E-01 -3.059 -3.129
 -1.40   5.8089   1.960  -1.143 35.165  1.694  1.024  0.995 9.00E-03 8.59E-03 9.85E-13 1.17E-01 -2.872 -2.941
 -1.20   6.0068   1.951  -1.163 34.233  1.738  1.032  0.994 1.09E-02 1.06E-02 3.78E-12 1.17E-01 -2.683 -2.752
 -1.00   6.2054   1.945  -1.186 33.315  1.796  1.040  0.992 1.32E-02 1.30E-02 1.40E-11 1.23E-01 -2.493 -2.560
 -0.80   6.4036   1.937  -1.218 32.395  1.883  1.051  0.990 1.65E-02 1.62E-02 5.16E-11 1.28E-01 -2.297 -2.363
 -0.60   6.6013   1.926  -1.261 31.465  2.009  1.067  0.988 2.10E-02 2.06E-02 1.86E-10 1.33E-01 -2.095 -2.161
 -0.40   6.7982   1.913  -1.318 30.527  2.181  1.087  0.982 2.70E-02 2.64E-02 6.60E-10 1.38E-01 -1.889 -1.956
 -0.20   6.9914   1.883  -1.401 29.538  2.441  1.117  0.977 3.59E-02 3.50E-02 2.33E-09 1.33E-01 -1.679 -1.746
  0.00   7.1863   1.861  -1.499 28.580  2.756  1.150  0.971 4.63E-02 4.50E-02 7.61E-09 1.40E-01 -1.471 -1.540
  0.20   7.3800   1.834  -1.626 27.603  3.159  1.192  0.965 5.98E-02 5.81E-02 2.37E-08 1.47E-01 -1.262 -1.333
  0.40   7.5724   1.802  -1.787 26.607  3.644  1.241  0.958 7.64E-02 7.41E-02 6.94E-08 1.52E-01 -1.054 -1.128
  0.60   7.7632   1.765  -1.985 25.589  4.201  1.297  0.950 9.61E-02 9.31E-02 1.87E-07 1.58E-01 -0.846 -0.925
  0.80   7.9524   1.721  -2.221 24.550  4.795  1.356  0.942 1.18E-01 1.14E-01 4.52E-07 1.64E-01 -0.650 -0.733
  1.00   8.1400   1.673  -2.494 23.498  5.377  1.412  0.935 1.39E-01 1.35E-01 9.42E-07 1.71E-01 -0.457 -0.548
  1.20   8.3267   1.622  -2.800 22.428  5.977  1.422  0.929 1.57E-01 1.52E-01 1.58E-06 1.85E-01 -0.275 -0.377
  1.40   8.5124   1.570  -3.126 21.366  6.317  1.504  0.927 1.67E-01 1.62E-01 1.98E-06 2.07E-01 -0.114 -0.230
  1.60   8.6982   1.519  -3.455 20.321  6.529  1.527  0.928 1.63E-01 1.59E-01 1.58E-06 2.40E-01  0.009 -0.122
  1.80   8.8846   1.473  -3.794 19.301  6.649  1.512  0.937 1.43E-01 1.40E-01 6.55E-07 2.86E-01  0.069 -0.073
  2.00   9.0733   1.435  -4.106 18.322  6.554  1.474  0.951 1.07E-01 1.05E-01 9.68E-08 3.42E-01  0.063 -0.085
  2.20   9.2653   1.408  -4.383 17.397  6.280  1.400  0.969 6.17E-02 6.11E-02 2.90E-09 3.96E-01  0.037 -0.111
  2.40   9.4608   1.394  -4.612 16.533  5.822  1.294  0.985 2.32E-02 2.31E-02 7.09E-12 4.30E-01  0.058 -0.079
  2.60   9.6577   1.384  -4.794 15.735  5.114  1.174  0.980 4.02E-03 4.02E-03 3.33E-16 4.22E-01  0.220  0.091
  2.80   9.8501   1.360  -4.911 14.982  4.291  1.107  0.929 1.73E-04 1.73E-04 0.00E+00 3.75E-01  0.528  0.405
  3.00  10.0244   1.282  -5.061 14.227  3.316  1.180  0.799 6.12E-07 6.12E-07 0.00E+00 2.99E-01  0.968  0.848
  3.20  10.1641   1.116  -5.322 13.399  2.562  1.519  0.576 3.41E-11 3.41E-11 0.00E+00 2.10E-01  1.579  1.457
  3.40  10.2474   0.853  -5.792 12.452  2.199  2.308  0.218 2.62E-18 2.62E-18 0.00E+00 1.25E-01  2.412  2.286
  3.60  10.2297   0.517  -6.506 11.395  2.167  4.260  0.018 0.00E+00 0.00E+00 0.00E+00 5.88E-02  3.533  3.400
     5.800    13.300
 -7.40   0.0171   1.998  -0.806 62.108  1.718  1.001  1.000 5.98E-04 9.91E-05 0.00E+00 1.12E-02 -5.737 -5.737
 -7.20   0.2170   1.997  -0.805 61.190  1.717  1.001  1.000 6.66E-04 1.15E-04 0.00E+00 1.27E-02 -5.734 -5.734
 -7.00   0.4169   1.997  -0.805 60.272  1.717  1.002  0.999 7.38E-04 1.33E-04 0.00E+00 1.44E-02 -5.731 -5.731
 -6.80   0.6168   1.996  -0.804 59.354  1.716  1.002  0.999 8.14E-04 1.54E-04 0.00E+00 1.63E-02 -5.728 -5.728
 -6.60   0.8167   1.996  -0.804 58.437  1.715  1.002  0.999 8.95E-04 1.79E-04 0.00E+00 1.83E-02 -5.724 -5.724
 -6.40   1.0165   1.995  -0.803 57.520  1.715  1.002  0.999 9.80E-04 2.07E-04 0.00E+00 2.06E-02 -5.721 -5.721
 -6.20   1.2164   1.995  -0.803 56.603  1.714  1.002  0.999 1.07E-03 2.40E-04 0.00E+00 2.30E-02 -5.716 -5.716
 -6.00   1.4163   1.994  -0.802 55.687  1.713  1.002  0.999 1.16E-03 2.77E-04 0.00E+00 2.56E-02 -5.710 -5.710
 -5.80   1.6162   1.994  -0.802 54.771  1.712  1.003  0.999 1.26E-03 3.21E-04 0.00E+00 2.83E-02 -5.701 -5.701
 -5.60   1.8161   1.993  -0.801 53.856  1.712  1.003  0.999 1.36E-03 3.71E-04 0.00E+00 3.12E-02 -5.688 -5.688
 -5.40   2.0160   1.993  -0.800 52.940  1.711  1.003  0.999 1.47E-03 4.28E-04 0.00E+00 3.42E-02 -5.668 -5.669
 -5.20   2.2159   1.992  -0.800 52.025  1.710  1.003  0.999 1.58E-03 4.95E-04 0.00E+00 3.73E-02 -5.638 -5.642
 -5.00   2.4158   1.992  -0.799 51.111  1.709  1.003  1.000 1.71E-03 5.71E-04 0.00E+00 4.05E-02 -5.594 -5.602
 -4.80   2.6157   1.991  -0.799 50.196  1.708  1.003  1.000 1.84E-03 6.59E-04 0.00E+00 4.38E-02 -5.532 -5.545
 -4.60   2.8156   1.991  -0.798 49.282  1.708  1.003  1.000 1.98E-03 7.60E-04 0.00E+00 4.71E-02 -5.447 -5.469
 -4.40   3.0155   1.990  -0.798 48.368  1.707  1.004  0.999 2.14E-03 8.77E-04 0.00E+00 5.05E-02 -5.336 -5.370
 -4.20   3.2154   1.990  -0.797 47.454  1.706  1.004  0.999 2.30E-03 1.01E-03 0.00E+00 5.39E-02 -5.196 -5.248
 -4.00   3.4153   1.989  -0.797 46.539  1.705  1.004  0.999 2.49E-03 1.17E-03 0.00E+00 5.76E-02 -5.029 -5.103
 -3.80   3.6151   1.989  -0.797 45.625  1.705  1.004  0.999 2.68E-03 1.34E-03 0.00E+00 6.12E-02 -4.838 -4.938
 -3.60   3.8150   1.988  -0.797 44.711  1.704  1.005  0.999 2.90E-03 1.55E-03 1.14E-19 6.50E-02 -4.627 -4.756
 -3.40   4.0147   1.987  -0.797 43.798  1.704  1.005  0.999 3.13E-03 1.79E-03 4.48E-19 6.88E-02 -4.418 -4.564
 -3.20   4.2144   1.986  -0.798 42.884  1.704  1.006  0.999 3.39E-03 2.06E-03 1.75E-18 7.27E-02 -4.238 -4.376
 -3.00   4.4142   1.984  -0.799 41.971  1.704  1.006  0.999 3.67E-03 2.37E-03 6.82E-18 7.70E-02 -4.094 -4.208
 -2.80   4.6137   1.982  -0.800 41.060  1.705  1.007  0.998 3.97E-03 2.73E-03 2.66E-17 8.08E-02 -3.962 -4.058
 -2.60   4.8133   1.980  -0.803 40.147  1.706  1.008  0.998 4.31E-03 3.15E-03 1.04E-16 8.51E-02 -3.807 -3.886
 -2.40   5.0129   1.979  -0.805 39.236  1.708  1.010  0.998 4.68E-03 3.63E-03 4.01E-16 8.98E-02 -3.633 -3.706
 -2.20   5.2122   1.975  -0.809 38.321  1.711  1.011  0.998 5.11E-03 4.21E-03 1.55E-15 9.39E-02 -3.440 -3.516
 -2.00   5.4118   1.974  -0.814 37.408  1.699  0.997  0.997 5.61E-03 4.87E-03 5.97E-15 9.95E-02 -3.235 -3.316
 -1.80   5.6107   1.969  -0.821 36.492  1.723  1.015  0.997 6.25E-03 5.68E-03 2.30E-14 1.04E-01 -3.042 -3.129
 -1.60   5.8101   1.966  -0.830 35.580  1.733  1.018  0.997 7.02E-03 6.62E-03 8.75E-14 1.09E-01 -2.863 -2.953
 -1.40   6.0094   1.963  -0.842 34.667  1.749  1.022  0.996 8.07E-03 7.79E-03 3.32E-13 1.15E-01 -2.689 -2.784
 -1.20   6.2074   1.954  -0.859 33.738  1.774  1.028  0.994 9.57E-03 9.36E-03 1.27E-12 1.15E-01 -2.514 -2.609
 -1.00   6.4062   1.948  -0.879 32.822  1.807  1.034  0.993 1.14E-02 1.12E-02 4.73E-12 1.21E-01 -2.334 -2.427
 -0.80   6.6045   1.941  -0.906 31.905  1.856  1.043  0.991 1.38E-02 1.36E-02 1.75E-11 1.26E-01 -2.143 -2.234
 -0.60   6.8024   1.931  -0.942 30.981  1.925  1.055  0.988 1.71E-02 1.66E-02 6.33E-11 1.31E-01 -1.944 -2.035
 -0.40   6.9997   1.919  -0.988 30.051  2.022  1.070  0.984 2.14E-02 2.07E-02 2.25E-10 1.36E-01 -1.743 -1.834
 -0.20   7.1935   1.892  -1.052 29.082  2.164  1.093  0.980 2.74E-02 2.65E-02 7.88E-10 1.34E-01 -1.540 -1.633
  0.00   7.3891   1.873  -1.129 28.140  2.341  1.117  0.976 3.46E-02 3.33E-02 2.58E-09 1.41E-01 -1.342 -1.437
  0.20   7.5837   1.850  -1.227 27.188  2.568  1.147  0.970 4.36E-02 4.19E-02 8.05E-09 1.48E-01 -1.144 -1.244
  0.40   7.7772   1.822  -1.351 26.220  2.850  1.184  0.964 5.47E-02 5.24E-02 2.35E-08 1.54E-01 -0.950 -1.055
  0.60   7.9693   1.790  -1.503 25.238  3.182  1.226  0.957 6.76E-02 6.45E-02 6.24E-08 1.61E-01 -0.763 -0.874
  0.80   8.1600   1.752  -1.686 24.240  3.549  1.272  0.950 8.11E-02 7.73E-02 1.45E-07 1.68E-01 -0.586 -0.705
  1.00   8.3491   1.708  -1.900 23.233  3.921  1.317  0.943 9.34E-02 8.91E-02 2.82E-07 1.78E-01 -0.432 -0.559
  1.20   8.5372   1.662  -2.143 22.212  4.279  1.361  0.937 1.01E-01 9.69E-02 4.16E-07 1.93E-01 -0.296 -0.434
  1.40   8.7245   1.614  -2.408 21.188  4.587  1.399  0.934 1.01E-01 9.73E-02 4.10E-07 2.17E-01 -0.198 -0.345
  1.60   8.9116   1.567  -2.681 20.174  4.785  1.425  0.933 8.98E-02 8.71E-02 2.21E-07 2.50E-01 -0.147 -0.303
  1.80   9.0986   1.521  -2.969 19.188  4.857  1.418  0.940 6.74E-02 6.60E-02 4.78E-08 2.90E-01 -0.144 -0.302
  2.00   9.2874   1.482  -3.240 18.227  4.801  1.396  0.949 3.91E-02 3.86E-02 2.45E-09 3.30E-01 -0.158 -0.315
  2.20   9.4784   1.452  -3.490 17.308  4.589  1.348  0.960 1.50E-02 1.49E-02 1.33E-11 3.55E-01 -0.132 -0.280
  2.40   9.6707   1.426  -3.720 16.436  4.189  1.284  0.962 2.85E-03 2.85E-03 2.12E-15 3.52E-01 -0.004 -0.143
  2.60   9.8618   1.397  -3.913 15.593  3.666  1.239  0.939 1.62E-04 1.62E-04 0.00E+00 3.22E-01  0.241  0.109
  2.80  10.0437   1.340  -4.114 14.762  3.079  1.272  0.867 1.13E-06 1.13E-06 0.00E+00 2.69E-01  0.580  0.452
  3.00  10.2050   1.226  -4.385 13.893  2.555  1.459  0.731 2.34E-10 2.34E-10 0.00E+00 2.02E-01  1.047  0.917
  3.20  10.3318   1.036  -4.793 12.947  2.261  1.895  0.517 1.62E-16 1.62E-16 0.00E+00 1.31E-01  1.688  1.551
  3.40  10.4051   0.774  -5.382 11.914  2.205  2.774  0.174 0.00E+00 0.00E+00 0.00E+00 6.99E-02  2.556  2.409
  3.60  10.3798   0.461  -6.160 10.827  2.281  4.915  0.024 0.00E+00 0.00E+00 0.00E+00 2.74E-02  3.717  3.557
     5.850    13.300
 -7.40   0.2171   1.998  -0.526 61.621  1.814  1.001  1.000 5.94E-04 1.01E-04 0.00E+00 1.13E-02 -5.611 -5.611
 -7.20   0.4170   1.997  -0.526 60.703  1.814  1.002  1.000 6.59E-04 1.18E-04 0.00E+00 1.28E-02 -5.606 -5.606
 -7.00   0.6169   1.997  -0.526 59.785  1.813  1.002  1.000 7.28E-04 1.36E-04 0.00E+00 1.45E-02 -5.601 -5.601
 -6.80   0.8168   1.996  -0.525 58.867  1.812  1.002  0.999 8.01E-04 1.58E-04 0.00E+00 1.64E-02 -5.596 -5.596
 -6.60   1.0167   1.996  -0.525 57.950  1.812  1.002  0.999 8.78E-04 1.83E-04 0.00E+00 1.84E-02 -5.591 -5.591
 -6.40   1.2166   1.995  -0.524 57.032  1.811  1.002  0.999 9.59E-04 2.12E-04 0.00E+00 2.06E-02 -5.585 -5.585
 -6.20   1.4165   1.995  -0.524 56.116  1.810  1.002  0.999 1.04E-03 2.45E-04 0.00E+00 2.30E-02 -5.578 -5.578
 -6.00   1.6164   1.994  -0.523 55.199  1.809  1.002  0.999 1.13E-03 2.83E-04 0.00E+00 2.55E-02 -5.570 -5.570
 -5.80   1.8162   1.994  -0.523 54.283  1.809  1.003  0.999 1.22E-03 3.27E-04 0.00E+00 2.82E-02 -5.558 -5.558
 -5.60   2.0161   1.993  -0.523 53.368  1.808  1.003  1.000 1.32E-03 3.78E-04 0.00E+00 3.10E-02 -5.541 -5.542
 -5.40   2.2160   1.993  -0.522 52.452  1.807  1.003  1.000 1.43E-03 4.37E-04 0.00E+00 3.39E-02 -5.516 -5.519
 -5.20   2.4160   1.993  -0.522 51.537  1.806  1.003  1.000 1.54E-03 5.04E-04 0.00E+00 3.69E-02 -5.480 -5.485
 -5.00   2.6159   1.992  -0.521 50.622  1.805  1.003  1.000 1.66E-03 5.82E-04 0.00E+00 4.00E-02 -5.427 -5.437
 -4.80   2.8158   1.992  -0.521 49.707  1.804  1.003  1.000 1.78E-03 6.71E-04 0.00E+00 4.31E-02 -5.354 -5.372
 -4.60   3.0157   1.991  -0.521 48.793  1.803  1.003  1.000 1.92E-03 7.73E-04 0.00E+00 4.63E-02 -5.256 -5.285
 -4.40   3.2156   1.991  -0.520 47.879  1.802  1.004  0.999 2.07E-03 8.91E-04 0.00E+00 4.95E-02 -5.132 -5.175
