 FILTERED output of ioneqmk.
    NRmax =  55,  NTmax =  34
                      thermodynamic functions              |        number fractions            lg(opacities)
 lg(R)   lg(P) PV/(NkT) U/(NkT) S/(Nk) Cv/(Nk)  chit  chir    x(H)    x(H0)    x(H2)   x(pert.) long. transv.
 -3.00   2.4135   1.982   0.553 44.592  2.847  1.031  0.997 7.01E-03 5.15E-03 3.70E-13 6.17E-02 -2.176 -2.208
 -2.80   2.6128   1.978   0.523 43.648  3.171  1.045  0.996 9.55E-03 7.56E-03 1.43E-12 6.57E-02 -1.976 -2.008
 -2.60   2.8118   1.973   0.478 42.691  3.667  1.066  0.994 1.33E-02 1.12E-02 5.49E-12 6.95E-02 -1.774 -1.807
 -2.40   3.0102   1.966   0.409 41.714  4.416  1.098  0.991 1.90E-02 1.67E-02 2.09E-11 7.32E-02 -1.572 -1.606
 -2.20   3.2080   1.957   0.306 40.706  5.527  1.145  0.987 2.76E-02 2.50E-02 7.85E-11 7.66E-02 -1.372 -1.406
 -2.00   3.4049   1.942   0.154 39.654  7.128  1.214  0.981 4.02E-02 3.72E-02 2.89E-10 7.95E-02 -1.171 -1.207
 -1.80   3.6002   1.922  -0.067 38.546  9.335  1.309  0.973 5.85E-02 5.51E-02 1.04E-09 8.12E-02 -0.973 -1.011
 -1.60   3.7939   1.894  -0.380 37.353 12.248  1.437  0.963 8.44E-02 8.04E-02 3.59E-09 8.23E-02 -0.781 -0.820
 -1.40   3.9852   1.856  -0.811 36.057 16.090  1.578  0.950 1.20E-01 1.15E-01 1.18E-08 8.21E-02 -0.599 -0.640
 -1.20   4.1738   1.808  -1.369 34.656 19.769  1.784  0.936 1.66E-01 1.60E-01 3.67E-08 7.97E-02 -0.429 -0.472
 -1.00   4.3597   1.751  -2.057 33.150 23.635  1.979  0.922 2.23E-01 2.15E-01 1.06E-07 7.57E-02 -0.269 -0.315
 -0.80   4.5425   1.682  -2.863 31.557 26.905  2.161  0.909 2.89E-01 2.80E-01 2.87E-07 6.90E-02 -0.113 -0.159
 -0.60   4.7233   1.610  -3.737 29.930 29.147  2.302  0.899 3.63E-01 3.51E-01 7.19E-07 6.16E-02  0.051  0.004
 -0.40   4.9021   1.533  -4.664 28.283 29.999  2.393  0.894 4.39E-01 4.26E-01 1.67E-06 5.26E-02  0.227  0.180
 -0.20   5.0809   1.460  -5.576 26.683 29.403  2.430  0.893 5.14E-01 4.98E-01 3.62E-06 4.48E-02  0.401  0.355
  0.00   5.2598   1.391  -6.429 25.178 28.015  2.402  0.896 5.85E-01 5.68E-01 7.42E-06 3.68E-02  0.573  0.529
  0.20   5.4388   1.325  -7.228 23.757 25.869  2.317  0.903 6.51E-01 6.32E-01 1.45E-05 2.77E-02  0.742  0.699
  0.40   5.6204   1.270  -7.916 22.474 23.443  2.210  0.912 7.08E-01 6.88E-01 2.72E-05 2.23E-02  0.908  0.867
  0.60   5.8038   1.223  -8.514 21.305 20.925  2.083  0.922 7.57E-01 7.35E-01 4.92E-05 1.78E-02  1.070  1.031
  0.80   5.9893   1.182  -9.023 20.244 18.493  1.949  0.932 7.99E-01 7.76E-01 8.68E-05 1.43E-02  1.228  1.192
  1.00   6.1768   1.149  -9.451 19.281 16.269  1.817  0.942 8.33E-01 8.10E-01 1.50E-04 1.19E-02  1.379  1.346
  1.20   6.3658   1.120  -9.816 18.395 14.213  1.683  0.953 8.62E-01 8.38E-01 2.53E-04 9.62E-03  1.521  1.491
  1.40   6.5573   1.099 -10.104 17.595 12.562  1.576  0.962 8.85E-01 8.60E-01 4.21E-04 9.49E-03  1.655  1.629
  1.60   6.7506   1.082 -10.343 16.854 11.158  1.483  0.970 9.02E-01 8.77E-01 6.91E-04 1.00E-02  1.772  1.749
  1.80   6.9455   1.069 -10.541 16.160  9.981  1.405  0.979 9.15E-01 8.90E-01 1.12E-03 1.13E-02  1.872  1.853
  2.00   7.1421   1.061 -10.706 15.503  9.009  1.341  0.987 9.23E-01 8.98E-01 1.78E-03 1.35E-02  1.948  1.933
  2.20   7.3404   1.057 -10.847 14.871  8.222  1.291  0.996 9.28E-01 9.03E-01 2.79E-03 1.70E-02  1.999  1.988
  2.40   7.5408   1.057 -10.971 14.254  7.605  1.256  1.008 9.27E-01 9.03E-01 4.26E-03 2.25E-02  2.012  2.000
  2.60   7.7437   1.065 -11.088 13.639  7.163  1.238  1.022 9.20E-01 8.97E-01 6.27E-03 3.14E-02  1.969  1.957
  2.80   7.9499   1.080 -11.210 13.009  6.914  1.244  1.041 9.05E-01 8.83E-01 8.71E-03 4.70E-02  1.885  1.869
  3.00   8.1601   1.105 -11.355 12.337  6.901  1.290  1.062 8.75E-01 8.55E-01 1.10E-02 7.56E-02  1.808  1.786
  3.20   8.3739   1.141 -11.558 11.581  7.184  1.404  1.075 8.22E-01 8.05E-01 1.20E-02 1.29E-01  1.783  1.747
  3.40   8.5875   1.177 -11.880 10.675  7.774  1.621  1.052 7.29E-01 7.16E-01 9.95E-03 2.27E-01  1.819  1.765
  3.60   8.7903   1.185 -12.339  9.597  8.252  1.915  0.962 5.83E-01 5.75E-01 5.12E-03 3.82E-01  2.101  2.034
     5.350    12.500
 -7.40  -1.7826   1.999   0.797 64.437  2.333  1.001  1.000 3.17E-04 4.34E-05 0.00E+00 5.30E-03 -4.448 -4.448
 -7.20  -1.5826   1.999   0.797 63.517  2.332  1.001  1.000 3.61E-04 5.06E-05 0.00E+00 6.10E-03 -4.437 -4.437
 -7.00  -1.3827   1.999   0.797 62.597  2.332  1.001  1.000 4.11E-04 5.88E-05 0.00E+00 7.01E-03 -4.420 -4.424
 -6.80  -1.1827   1.999   0.797 61.676  2.332  1.001  1.000 4.65E-04 6.85E-05 0.00E+00 8.05E-03 -4.407 -4.410
 -6.60  -0.9828   1.998   0.797 60.756  2.331  1.002  1.000 5.26E-04 7.97E-05 0.00E+00 9.22E-03 -4.382 -4.389
 -6.40  -0.7829   1.998   0.797 59.836  2.331  1.002  1.000 5.92E-04 9.28E-05 0.00E+00 1.05E-02 -4.346 -4.360
 -6.20  -0.5830   1.997   0.796 58.917  2.331  1.002  0.999 6.64E-04 1.08E-04 0.00E+00 1.20E-02 -4.291 -4.321
 -6.00  -0.3831   1.997   0.796 57.997  2.330  1.002  0.999 7.42E-04 1.26E-04 0.00E+00 1.37E-02 -4.217 -4.261
 -5.80  -0.1832   1.996   0.796 57.077  2.330  1.003  0.999 8.26E-04 1.47E-04 0.00E+00 1.55E-02 -4.121 -4.181
 -5.60   0.0166   1.996   0.796 56.158  2.329  1.003  0.999 9.17E-04 1.72E-04 0.00E+00 1.75E-02 -4.039 -4.093
 -5.40   0.2165   1.995   0.795 55.237  2.328  1.003  0.999 1.01E-03 2.01E-04 0.00E+00 1.99E-02 -3.968 -4.007
 -5.20   0.4164   1.994   0.795 54.318  2.328  1.003  0.999 1.12E-03 2.36E-04 0.00E+00 2.23E-02 -3.845 -3.879
 -5.00   0.6162   1.994   0.795 53.399  2.328  1.004  0.999 1.23E-03 2.77E-04 0.00E+00 2.50E-02 -3.694 -3.729
 -4.80   0.8161   1.993   0.794 52.479  2.328  1.004  0.999 1.35E-03 3.28E-04 1.48E-19 2.78E-02 -3.529 -3.563
 -4.60   1.0159   1.992   0.793 51.560  2.329  1.004  0.999 1.48E-03 3.90E-04 5.82E-19 3.09E-02 -3.368 -3.400
 -4.40   1.2158   1.992   0.792 50.641  2.330  1.005  0.999 1.63E-03 4.68E-04 2.29E-18 3.41E-02 -3.201 -3.231
 -4.20   1.4156   1.991   0.791 49.722  2.333  1.005  0.999 1.79E-03 5.67E-04 8.99E-18 3.75E-02 -3.027 -3.055
 -4.00   1.6154   1.990   0.790 48.805  2.338  1.006  0.999 1.99E-03 6.96E-04 3.54E-17 4.08E-02 -2.850 -2.877
 -3.80   1.8153   1.989   0.788 47.886  2.347  1.007  0.999 2.23E-03 8.66E-04 1.39E-16 4.44E-02 -2.670 -2.697
 -3.60   2.0151   1.989   0.785 46.967  2.361  1.008  0.999 2.53E-03 1.10E-03 5.44E-16 4.80E-02 -2.488 -2.515
 -3.40   2.2149   1.988   0.782 46.047  2.384  1.009  0.999 2.92E-03 1.42E-03 2.13E-15 5.17E-02 -2.304 -2.332
 -3.20   2.4146   1.986   0.776 45.126  2.421  1.012  0.999 3.45E-03 1.88E-03 8.33E-15 5.54E-02 -2.119 -2.147
 -3.00   2.6143   1.985   0.769 44.204  2.478  1.015  0.998 4.19E-03 2.53E-03 3.25E-14 5.92E-02 -1.931 -1.961
 -2.80   2.8139   1.983   0.758 43.275  2.568  1.019  0.998 5.24E-03 3.49E-03 1.26E-13 6.34E-02 -1.740 -1.773
 -2.60   3.0133   1.980   0.741 42.345  2.707  1.027  0.997 6.76E-03 4.91E-03 4.90E-13 6.73E-02 -1.545 -1.579
 -2.40   3.2125   1.977   0.717 41.409  2.923  1.038  0.995 9.00E-03 7.02E-03 1.89E-12 7.12E-02 -1.355 -1.388
 -2.20   3.4114   1.972   0.681 40.462  3.253  1.054  0.994 1.23E-02 1.02E-02 7.25E-12 7.51E-02 -1.164 -1.199
 -2.00   3.6099   1.965   0.627 39.501  3.751  1.079  0.991 1.73E-02 1.49E-02 2.75E-11 7.89E-02 -0.971 -1.008
 -1.80   3.8076   1.955   0.547 38.520  4.487  1.116  0.987 2.47E-02 2.20E-02 1.04E-10 8.21E-02 -0.779 -0.817
 -1.60   4.0045   1.941   0.430 37.505  5.558  1.169  0.982 3.56E-02 3.24E-02 3.82E-10 8.51E-02 -0.590 -0.629
 -1.40   4.2004   1.922   0.260 36.445  7.056  1.242  0.975 5.14E-02 4.75E-02 1.37E-09 8.78E-02 -0.407 -0.448
 -1.20   4.3944   1.896   0.019 35.324  9.060  1.341  0.966 7.39E-02 6.89E-02 4.78E-09 8.93E-02 -0.231 -0.275
 -1.00   4.5863   1.861  -0.312 34.126 11.583  1.468  0.955 1.05E-01 9.85E-02 1.59E-08 8.89E-02 -0.061 -0.106
 -0.80   4.7761   1.818  -0.746 32.845 14.473  1.618  0.942 1.45E-01 1.37E-01 5.02E-08 8.78E-02  0.123  0.076
 -0.60   4.9627   1.762  -1.298 31.466 17.496  1.782  0.928 1.97E-01 1.86E-01 1.48E-07 8.36E-02  0.306  0.259
 -0.40   5.1471   1.700  -1.942 30.026 20.202  1.942  0.915 2.58E-01 2.44E-01 4.08E-07 7.89E-02  0.495  0.448
 -0.20   5.3291   1.632  -2.666 28.538 22.274  2.078  0.876 3.26E-01 3.09E-01 1.04E-06 7.21E-02  0.683  0.636
  0.00   5.5082   1.555  -3.453 27.018 23.543  2.170  0.899 4.01E-01 3.80E-01 2.51E-06 6.04E-02  0.864  0.818
  0.20   5.6877   1.483  -4.233 25.538 23.621  2.223  0.896 4.73E-01 4.49E-01 5.55E-06 5.34E-02  1.039  0.994
  0.40   5.8670   1.414  -4.976 24.131 23.042  2.220  0.897 5.43E-01 5.16E-01 1.16E-05 4.58E-02  1.207  1.164
  0.60   6.0470   1.350  -5.669 22.806 21.859  2.174  0.904 6.08E-01 5.78E-01 2.32E-05 3.90E-02  1.363  1.322
  0.80   6.2283   1.293  -6.295 21.574 20.288  2.095  0.910 6.66E-01 6.33E-01 4.41E-05 3.32E-02  1.513  1.472
  1.00   6.4100   1.240  -6.867 20.418 18.429  1.976  0.922 7.19E-01 6.84E-01 8.11E-05 2.65E-02  1.646  1.607
  1.20   6.5954   1.199  -7.332 19.392 16.705  1.868  0.933 7.60E-01 7.24E-01 1.44E-04 2.52E-02  1.770  1.732
  1.40   6.7831   1.166  -7.729 18.451 15.072  1.760  0.944 7.94E-01 7.56E-01 2.50E-04 2.53E-02  1.869  1.833
  1.60   6.9729   1.139  -8.065 17.585 13.579  1.657  0.955 8.21E-01 7.82E-01 4.23E-04 2.69E-02  1.953  1.918
  1.80   7.1650   1.118  -8.349 16.781 12.252  1.563  0.966 8.41E-01 8.02E-01 7.01E-04 3.02E-02  2.009  1.975
  2.00   7.3595   1.104  -8.587 16.029  9.092  1.462  0.979 8.54E-01 8.16E-01 1.14E-03 3.57E-02  2.028  1.997
  2.20   7.5566   1.097  -8.791 15.315  8.096  1.389  0.993 8.60E-01 8.23E-01 1.79E-03 4.43E-02  2.004  1.977
  2.40   7.7568   1.097  -8.966 14.630  9.313  1.347  1.010 8.57E-01 8.22E-01 2.73E-03 5.75E-02  1.937  1.913
  2.60   7.9610   1.108  -9.121 13.958  8.695  1.300  1.033 8.44E-01 8.11E-01 3.96E-03 7.80E-02  1.856  1.831
  2.80   8.1704   1.132  -9.268 13.280  8.303  1.271  1.063 8.15E-01 7.86E-01 5.32E-03 1.11E-01  1.785  1.753
  3.00   8.3861   1.174  -9.425 12.570  8.216  1.273  1.095 7.60E-01 7.37E-01 6.32E-03 1.67E-01  1.734  1.687
  3.20   8.6072   1.232  -9.627 11.781  8.606  1.338  1.112 6.63E-01 6.46E-01 6.11E-03 2.64E-01  1.712  1.649
  3.40   8.8263   1.287  -9.911 10.866  9.842  1.508  1.062 4.98E-01 4.89E-01 4.04E-03 4.27E-01  1.930  1.848
  3.60   9.0258   1.286 -10.308  9.812 12.129  1.755  0.922 2.71E-01 2.68E-01 1.32E-03 6.45E-01  2.609  2.492
     5.400    12.500
 -7.40  -1.5825   1.999   0.966 64.018  2.368  1.001  1.000 3.09E-04 4.29E-05 0.00E+00 5.22E-03 -4.273 -4.273
 -7.20  -1.3826   1.999   0.966 63.097  2.368  1.001  1.000 3.51E-04 4.99E-05 0.00E+00 6.00E-03 -4.259 -4.263
 -7.00  -1.1827   1.999   0.966 62.177  2.367  1.001  1.000 3.98E-04 5.80E-05 0.00E+00 6.90E-03 -4.248 -4.251
 -6.80  -0.9827   1.999   0.966 61.257  2.367  1.001  1.000 4.50E-04 6.75E-05 0.00E+00 7.91E-03 -4.226 -4.232
 -6.60  -0.7828   1.998   0.966 60.337  2.367  1.002  1.000 5.07E-04 7.85E-05 0.00E+00 9.05E-03 -4.195 -4.209
 -6.40  -0.5829   1.998   0.965 59.417  2.366  1.002  1.000 5.69E-04 9.13E-05 0.00E+00 1.03E-02 -4.148 -4.174
 -6.20  -0.3830   1.997   0.965 58.497  2.366  1.002  1.000 6.37E-04 1.06E-04 0.00E+00 1.18E-02 -4.076 -4.121
 -6.00  -0.1831   1.997   0.965 57.578  2.365  1.002  0.999 7.09E-04 1.23E-04 0.00E+00 1.34E-02 -3.984 -4.049
 -5.80   0.0168   1.996   0.965 56.658  2.365  1.003  0.999 7.87E-04 1.44E-04 0.00E+00 1.52E-02 -3.905 -3.963
 -5.60   0.2167   1.996   0.964 55.739  2.364  1.003  0.999 8.70E-04 1.67E-04 0.00E+00 1.71E-02 -3.847 -3.889
 -5.40   0.4166   1.995   0.964 54.818  2.364  1.003  0.999 9.59E-04 1.95E-04 0.00E+00 1.94E-02 -3.737 -3.769
 -5.20   0.6164   1.995   0.963 53.899  2.363  1.003  0.999 1.05E-03 2.27E-04 0.00E+00 2.17E-02 -3.597 -3.627
 -5.00   0.8163   1.994   0.963 52.980  2.362  1.004  0.999 1.15E-03 2.65E-04 0.00E+00 2.43E-02 -3.438 -3.466
 -4.80   1.0162   1.994   0.962 52.061  2.362  1.004  0.999 1.26E-03 3.10E-04 0.00E+00 2.70E-02 -3.275 -3.299
 -4.60   1.2160   1.993   0.962 51.142  2.362  1.004  0.999 1.37E-03 3.63E-04 0.00E+00 2.99E-02 -3.108 -3.131
 -4.40   1.4159   1.992   0.961 50.223  2.362  1.004  0.999 1.50E-03 4.27E-04 2.80E-19 3.29E-02 -2.935 -2.956
 -4.20   1.6158   1.992   0.960 49.305  2.362  1.005  0.999 1.63E-03 5.06E-04 1.10E-18 3.61E-02 -2.761 -2.782
 -4.00   1.8156   1.991   0.959 48.388  2.362  1.010  0.999 1.79E-03 6.02E-04 4.34E-18 3.93E-02 -2.588 -2.608
 -3.80   2.0155   1.990   0.957 47.469  2.365  1.006  0.999 1.96E-03 7.22E-04 1.70E-17 4.26E-02 -2.416 -2.436
 -3.60   2.2153   1.990   0.955 46.551  2.369  1.006  0.999 2.18E-03 8.76E-04 6.69E-17 4.60E-02 -2.245 -2.266
 -3.40   2.4151   1.989   0.953 45.632  2.376  1.007  0.999 2.44E-03 1.08E-03 2.62E-16 4.95E-02 -2.074 -2.098
 -3.20   2.6149   1.988   0.950 44.714  2.387  1.008  0.999 2.76E-03 1.34E-03 1.03E-15 5.31E-02 -1.902 -1.930
 -3.00   2.8146   1.986   0.945 43.794  2.405  1.010  0.999 3.18E-03 1.70E-03 4.02E-15 5.66E-02 -1.720 -1.759
 -2.80   3.0143   1.985   0.940 42.872  2.434  1.012  0.998 3.75E-03 2.20E-03 1.56E-14 6.06E-02 -1.520 -1.571
 -2.60   3.2139   1.983   0.932 41.949  2.479  1.015  0.998 4.52E-03 2.90E-03 6.09E-14 6.43E-02 -1.344 -1.386
 -2.40   3.4134   1.981   0.920 41.025  2.549  1.020  0.997 5.62E-03 3.91E-03 2.36E-13 6.82E-02 -1.174 -1.223
 -2.20   3.6126   1.977   0.904 40.096  2.657  1.027  0.996 7.20E-03 5.37E-03 9.14E-13 7.22E-02 -0.998 -1.049
 -2.00   3.8116   1.973   0.880 39.162  2.823  1.037  0.995 9.49E-03 7.51E-03 3.51E-12 7.61E-02 -0.816 -0.869
 -1.80   4.0104   1.967   0.846 38.220  3.075  1.052  0.980 1.29E-02 1.07E-02 1.34E-11 8.02E-02 -0.632 -0.686
 -1.60   4.2085   1.959   0.796 37.269  3.451  1.075  0.990 1.79E-02 1.53E-02 5.07E-11 8.37E-02 -0.450 -0.504
 -1.40   4.4060   1.947   0.723 36.296  4.008  1.107  0.986 2.53E-02 2.22E-02 1.89E-10 8.72E-02 -0.271 -0.326
 -1.20   4.6028   1.933   0.619 35.297  4.808  1.153  0.981 3.61E-02 3.22E-02 6.89E-10 9.07E-02 -0.095 -0.151
 -1.00   4.7981   1.912   0.469 34.260  5.925  1.217  0.974 5.16E-02 4.67E-02 2.46E-09 9.29E-02  0.098  0.040
 -0.80   4.9921   1.886   0.260 33.177  7.396  1.300  0.965 7.35E-02 6.68E-02 8.44E-09 9.48E-02  0.285  0.225
 -0.60   5.1836   1.850  -0.023 32.032  9.245  1.407  0.955 1.03E-01 9.44E-02 2.78E-08 9.45E-02  0.477  0.418
 -0.40   5.3734   1.806  -0.389 30.825 11.354  1.530  0.942 1.42E-01 1.30E-01 8.66E-08 9.37E-02  0.672  0.611
 -0.20   5.5607   1.754  -0.847 29.544 13.883  1.638  0.929 1.91E-01 1.74E-01 2.53E-07 9.12E-02  0.860  0.799
  0.00   5.7441   1.689  -1.397 28.199 15.645  1.797  0.917 2.50E-01 2.29E-01 6.98E-07 8.28E-02  1.043  0.983
  0.20   5.9265   1.622  -1.991 26.847 16.721  1.934  0.908 3.14E-01 2.87E-01 1.78E-06 7.72E-02  1.213  1.152
  0.40   6.1074   1.552  -2.630 25.478 18.305  1.986  0.901 3.81E-01 3.50E-01 4.22E-06 7.12E-02  1.372  1.309
  0.60   6.2876   1.483  -3.282 24.124 18.553  2.034  0.898 4.48E-01 4.12E-01 9.34E-06 6.53E-02  1.516  1.451
  0.80   6.4674   1.415  -3.904 22.838 18.354  2.035  0.900 5.13E-01 4.72E-01 1.96E-05 5.97E-02  1.640  1.572
  1.00   6.6463   1.348  -4.507 21.598 17.673  1.986  0.909 5.75E-01 5.30E-01 3.92E-05 5.26E-02  1.751  1.680
  1.20   6.8288   1.295  -5.043 20.456 16.760  1.925  0.917 6.26E-01 5.78E-01 7.46E-05 5.23E-02  1.838  1.765
  1.40   7.0134   1.250  -5.511 19.402 15.631  1.849  0.928 6.69E-01 6.19E-01 1.36E-04 5.43E-02  1.900  1.828
  1.60   7.2002   1.212  -5.922 18.425 14.447  1.764  0.940 7.02E-01 6.52E-01 2.42E-04 5.89E-02  1.931  1.863
  1.80   7.3896   1.183  -6.279 17.516 13.287  1.676  0.954 7.26E-01 6.76E-01 4.15E-04 6.71E-02  1.929  1.867
  2.00   7.5819   1.162  -6.586 16.667 12.196  1.588  0.969 7.40E-01 6.91E-01 6.88E-04 8.01E-02  1.895  1.841
  2.20   7.7775   1.151  -6.849 15.870 11.219  1.502  0.988 7.41E-01 6.95E-01 1.10E-03 1.00E-01  1.839  1.791
  2.40   7.9772   1.150  -7.072 15.113 10.395  1.416  1.011 7.26E-01 6.85E-01 1.66E-03 1.30E-01  1.770  1.723
  2.60   8.1823   1.164  -7.260 14.385  9.750  1.335  1.042 6.90E-01 6.55E-01 2.34E-03 1.76E-01  1.702  1.648
  2.80   8.3943   1.196  -7.405 13.683  9.411  1.249  1.079 6.22E-01 5.95E-01 2.96E-03 2.48E-01  1.636  1.569
  3.00   8.6137   1.251  -7.555 12.951  9.063  1.167  1.115 5.08E-01 4.92E-01 3.13E-03 3.59E-01  1.592  1.514
  3.20   8.8367   1.319  -7.680 12.215 10.200  1.094  1.106 3.28E-01 3.22E-01 2.42E-03 5.23E-01  1.831  1.729
  3.40   9.0492   1.357  -7.781 11.459 11.850  1.059  1.001 1.23E-01 1.22E-01 1.03E-03 6.93E-01  2.365  2.234
  3.60   9.2275   1.291  -7.757 10.839 14.801  0.870  0.664 1.09E-02 1.09E-02 1.42E-04 7.24E-01  3.052  2.910
     5.450    12.500
 -7.40  -1.3825   1.999   1.119 63.601  2.382  1.001  1.000 2.99E-04 4.22E-05 0.00E+00 5.11E-03 -4.129 -4.129
 -7.20  -1.1826   1.999   1.119 62.681  2.382  1.001  1.000 3.39E-04 4.91E-05 0.00E+00 5.88E-03 -4.114 -4.117
 -7.00  -0.9827   1.999   1.119 61.760  2.382  1.001  1.000 3.84E-04 5.71E-05 0.00E+00 6.75E-03 -4.093 -4.100
 -6.80  -0.7827   1.999   1.119 60.840  2.382  1.001  1.000 4.33E-04 6.64E-05 0.00E+00 7.73E-03 -4.066 -4.079
 -6.60  -0.5828   1.998   1.119 59.920  2.381  1.002  1.000 4.86E-04 7.71E-05 0.00E+00 8.84E-03 -4.022 -4.047
 -6.40  -0.3829   1.998   1.118 59.000  2.381  1.002  1.000 5.44E-04 8.96E-05 0.00E+00 1.01E-02 -3.958 -3.999
 -6.20  -0.1830   1.998   1.118 58.081  2.381  1.002  1.000 6.07E-04 1.04E-04 0.00E+00 1.15E-02 -3.879 -3.936
 -6.00   0.0169   1.997   1.118 57.161  2.380  1.002  0.999 6.75E-04 1.21E-04 0.00E+00 1.30E-02 -3.799 -3.858
 -5.80   0.2168   1.997   1.118 56.242  2.380  1.002  0.999 7.46E-04 1.41E-04 0.00E+00 1.47E-02 -3.748 -3.791
 -5.60   0.4167   1.996   1.117 55.323  2.379  1.003  0.999 8.22E-04 1.63E-04 0.00E+00 1.66E-02 -3.654 -3.684
 -5.40   0.6166   1.996   1.117 54.402  2.379  1.003  0.999 9.03E-04 1.90E-04 0.00E+00 1.88E-02 -3.527 -3.552
 -5.20   0.8165   1.995   1.116 53.483  2.378  1.003  0.999 9.89E-04 2.21E-04 0.00E+00 2.10E-02 -3.379 -3.403
 -5.00   1.0164   1.995   1.116 52.564  2.377  1.003  0.999 1.08E-03 2.57E-04 0.00E+00 2.34E-02 -3.222 -3.243
 -4.80   1.2163   1.994   1.115 51.645  2.377  1.004  0.999 1.17E-03 2.99E-04 0.00E+00 2.60E-02 -3.063 -3.082
 -4.60   1.4161   1.993   1.114 50.726  2.376  1.004  0.999 1.28E-03 3.49E-04 0.00E+00 2.88E-02 -2.899 -2.916
 -4.40   1.6160   1.993   1.113 49.808  2.376  1.004  0.999 1.39E-03 4.08E-04 0.00E+00 3.16E-02 -2.736 -2.752
 -4.20   1.8159   1.992   1.112 48.889  2.376  1.005  0.999 1.51E-03 4.78E-04 1.85E-19 3.46E-02 -2.577 -2.591
 -4.00   2.0158   1.992   1.111 47.970  2.376  1.005  0.999 1.64E-03 5.61E-04 7.26E-19 3.78E-02 -2.421 -2.436
 -3.80   2.2156   1.991   1.110 47.054  2.376  1.005  0.999 1.79E-03 6.62E-04 2.86E-18 4.07E-02 -2.270 -2.287
 -3.60   2.4155   1.990   1.108 46.136  2.377  1.006  0.999 1.96E-03 7.86E-04 1.12E-17 4.39E-02 -2.121 -2.142
