 FILTERED output of ioneqmn.
    NRmax =  54,  NTmax =  21
                      thermodynamic functions              |        number fractions             lg(opacities)
 lg(R)   lg(P) PV/(NkT)  U/(NkT) S/(Nk) Cv/(Nk)  chit  chir    x(H)    x(H0)    x(H2)   x(pert.)  long. transv.
 -5.20   1.8157   1.991    -4.17  54.22   1.11  1.002  0.999 1.75E-03 4.93E-04 0.00E+00 3.91E-02  -6.544  -6.544
 -5.00   2.0155   1.991    -4.17  53.30   1.11  1.002  0.999 1.88E-03 5.69E-04 0.00E+00 4.26E-02  -6.521  -6.521
 -4.80   2.2154   1.990    -4.17  52.39   1.11  1.003  0.999 2.03E-03 6.59E-04 0.00E+00 4.63E-02  -6.493  -6.493
 -4.60   2.4153   1.990    -4.17  51.48   1.12  1.003  0.999 2.19E-03 7.61E-04 0.00E+00 5.00E-02  -6.458  -6.459
 -4.40   2.6152   1.989    -4.16  50.57   1.12  1.003  0.999 2.36E-03 8.81E-04 0.00E+00 5.37E-02  -6.414  -6.415
 -4.20   2.8151   1.989    -4.16  49.65   1.12  1.003  0.999 2.55E-03 1.02E-03 1.19E-19 5.78E-02  -6.358  -6.360
 -4.00   3.0150   1.988    -4.16  48.74   1.12  1.003  0.999 2.75E-03 1.18E-03 4.64E-19 6.17E-02  -6.288  -6.291
 -3.80   3.2148   1.987    -4.16  47.83   1.12  1.003  0.999 2.97E-03 1.37E-03 1.82E-18 6.57E-02  -6.200  -6.207
 -3.60   3.4147   1.987    -4.16  46.91   1.12  1.004  0.999 3.22E-03 1.59E-03 7.11E-18 6.97E-02  -6.094  -6.107
 -3.40   3.6144   1.986    -4.16  46.00   1.13  1.004  0.999 3.48E-03 1.84E-03 2.78E-17 7.36E-02  -5.969  -5.991
 -3.20   3.8142   1.985    -4.16  45.09   1.13  1.005  0.999 3.77E-03 2.15E-03 1.09E-16 7.79E-02  -5.827  -5.862
 -3.00   4.0138   1.983    -4.16  44.18   1.14  1.006  0.998 4.10E-03 2.51E-03 4.23E-16 8.22E-02  -5.676  -5.722
 -2.80   4.2135   1.981    -4.16  43.27   1.15  1.007  0.998 4.46E-03 2.93E-03 1.65E-15 8.67E-02  -5.523  -5.581
 -2.60   4.4130   1.979    -4.16  42.35   1.14  0.998  0.998 4.91E-03 3.45E-03 6.38E-15 9.15E-02  -5.357  -5.429
 -2.40   4.6124   1.976    -4.16  41.44   1.17  1.010  0.998 5.47E-03 4.10E-03 2.47E-14 9.62E-02  -5.188  -5.273
 -2.20   4.8120   1.974    -4.17  40.53   1.20  1.013  0.998 6.19E-03 4.93E-03 9.53E-14 1.01E-01  -5.017  -5.112
 -2.00   5.0111   1.971    -4.18  39.61   1.23  1.016  0.997 7.13E-03 6.02E-03 3.67E-13 1.06E-01  -4.854  -4.950
 -1.80   5.2105   1.968    -4.19  38.70   1.29  1.021  0.997 8.39E-03 7.46E-03 1.41E-12 1.11E-01  -4.700  -4.789
 -1.60   5.4091   1.962    -4.20  37.78   1.37  1.028  0.996 1.01E-02 9.41E-03 5.38E-12 1.14E-01  -4.551  -4.629
 -1.40   5.6082   1.957    -4.22  36.85   1.50  1.038  0.994 1.26E-02 1.21E-02 2.03E-11 1.19E-01  -4.397  -4.466
 -1.20   5.8068   1.951    -4.26  35.92   1.68  1.051  1.008 1.60E-02 1.57E-02 7.63E-11 1.24E-01  -4.231  -4.293
 -1.00   6.0037   1.937    -4.31  34.97   1.95  1.072  0.988 2.13E-02 2.11E-02 2.87E-10 1.23E-01  -4.053  -4.109
 -0.80   6.2009   1.925    -4.37  34.01   2.34  1.099  0.984 2.84E-02 2.83E-02 1.04E-09 1.28E-01  -3.868  -3.921
 -0.60   6.3972   1.909    -4.46  33.04   2.89  1.136  0.979 3.83E-02 3.83E-02 3.68E-09 1.33E-01  -3.677  -3.728
 -0.40   6.5926   1.888    -4.59  32.04   3.64  1.186  0.973 5.20E-02 5.20E-02 1.26E-08 1.37E-01  -3.481  -3.531
 -0.20   6.7865   1.862    -4.76  31.01   4.62  1.250  0.965 7.05E-02 7.05E-02 4.20E-08 1.39E-01  -3.282  -3.330
  0.00   6.9755   1.815    -5.00  29.89   5.91  1.333  0.955 9.65E-02 9.65E-02 1.36E-07 1.33E-01  -3.079  -3.126
  0.20   7.1657   1.775    -5.29  28.78   7.30  1.423  0.946 1.27E-01 1.27E-01 4.03E-07 1.36E-01  -2.878  -2.924
  0.40   7.3539   1.727    -5.63  27.63   8.80  1.521  0.936 1.63E-01 1.63E-01 1.12E-06 1.38E-01  -2.678  -2.722
  0.60   7.5402   1.674    -6.04  26.44  10.27  1.616  0.927 2.05E-01 2.05E-01 2.87E-06 1.38E-01  -2.478  -2.520
  0.80   7.7250   1.616    -6.51  25.22  11.57  1.705  0.920 2.50E-01 2.50E-01 6.73E-06 1.39E-01  -2.278  -2.317
  1.00   7.9086   1.556    -7.01  23.98  12.55  1.779  0.915 2.95E-01 2.94E-01 1.41E-05 1.42E-01  -2.080  -2.116
  1.20   8.0917   1.497    -7.53  22.76  13.19  1.823  0.915 3.36E-01 3.36E-01 2.60E-05 1.48E-01  -1.883  -1.916
  1.40   8.2749   1.440    -8.04  21.57  14.30  1.897  0.919 3.69E-01 3.69E-01 4.01E-05 1.60E-01  -1.684  -1.716
  1.60   8.4594   1.390    -8.54  20.42  13.32  1.820  0.927 3.89E-01 3.88E-01 4.85E-05 1.82E-01  -1.485  -1.516
  1.80   8.6462   1.348    -9.00  19.32  12.92  1.770  0.941 3.91E-01 3.90E-01 4.13E-05 2.18E-01  -1.277  -1.309
  2.00   8.8365   1.318    -9.41  18.30  12.35  1.687  0.962 3.69E-01 3.69E-01 2.08E-05 2.69E-01  -1.042  -1.074
  2.20   9.0316   1.303    -9.77  17.35  11.71  1.569  0.991 3.21E-01 3.21E-01 4.64E-06 3.40E-01  -0.696  -0.731
  2.40   9.2333   1.308   -10.05  16.48  11.09  1.410  1.027 2.43E-01 2.43E-01 2.92E-07 4.29E-01  -0.159  -0.202
  2.60   9.4423   1.336   -10.25  15.69  10.50  1.196  1.063 1.45E-01 1.45E-01 2.50E-09 5.24E-01   0.564   0.474
  2.80   9.6571   1.382   -10.31  15.03   9.84  0.919  1.078 5.29E-02 5.29E-02 9.02E-13 5.87E-01   0.674   0.563
  3.00   9.8683   1.418   -10.21  14.50   8.68  0.618  1.014 6.76E-03 6.76E-03 2.13E-18 5.70E-01   0.726   0.627
  3.20  10.0538   1.372    -9.99  14.09   6.59  0.462  0.806 9.71E-05 9.71E-05 0.00E+00 4.69E-01   1.122   1.024
  3.40  10.1810   1.160    -9.83  13.65   4.20  0.724  0.420 2.53E-08 2.53E-08 0.00E+00 3.31E-01   1.784   1.680
     5.800    13.600
 -7.40   0.0170   1.997    -3.08  63.18   1.22  1.001  1.000 6.56E-04 1.09E-04 0.00E+00 1.22E-02  -6.373  -6.373
 -7.20   0.2169   1.997    -3.08  62.26   1.22  1.001  0.999 7.30E-04 1.26E-04 0.00E+00 1.39E-02  -6.358  -6.358
 -7.00   0.4168   1.996    -3.08  61.35   1.22  1.001  0.999 8.09E-04 1.46E-04 0.00E+00 1.57E-02  -6.343  -6.343
 -6.80   0.6167   1.996    -3.08  60.43   1.22  1.001  0.999 8.93E-04 1.69E-04 0.00E+00 1.77E-02  -6.327  -6.327
 -6.60   0.8166   1.995    -3.08  59.51   1.22  1.001  0.999 9.81E-04 1.96E-04 0.00E+00 2.00E-02  -6.311  -6.311
 -6.40   1.0164   1.995    -3.08  58.60   1.22  1.002  0.999 1.07E-03 2.27E-04 0.00E+00 2.24E-02  -6.294  -6.294
 -6.20   1.2163   1.994    -3.08  57.68   1.22  1.002  0.999 1.17E-03 2.62E-04 0.00E+00 2.50E-02  -6.278  -6.278
 -6.00   1.4162   1.994    -3.08  56.76   1.22  1.002  0.999 1.27E-03 3.03E-04 0.00E+00 2.78E-02  -6.260  -6.260
 -5.80   1.6161   1.993    -3.08  55.85   1.22  1.002  0.999 1.38E-03 3.51E-04 0.00E+00 3.07E-02  -6.242  -6.242
 -5.60   1.8159   1.993    -3.07  54.94   1.22  1.002  0.999 1.49E-03 4.05E-04 0.00E+00 3.38E-02  -6.223  -6.223
 -5.40   2.0158   1.992    -3.07  54.02   1.22  1.002  0.999 1.61E-03 4.68E-04 0.00E+00 3.70E-02  -6.202  -6.202
 -5.20   2.2157   1.992    -3.07  53.11   1.22  1.002  0.999 1.73E-03 5.40E-04 0.00E+00 4.03E-02  -6.178  -6.178
 -5.00   2.4156   1.991    -3.07  52.19   1.22  1.002  0.999 1.87E-03 6.23E-04 0.00E+00 4.37E-02  -6.149  -6.150
 -4.80   2.6155   1.991    -3.07  51.28   1.22  1.003  0.999 2.01E-03 7.19E-04 0.00E+00 4.71E-02  -6.114  -6.115
 -4.60   2.8154   1.990    -3.07  50.37   1.22  1.003  0.999 2.16E-03 8.29E-04 0.00E+00 5.06E-02  -6.070  -6.071
 -4.40   3.0153   1.990    -3.07  49.45   1.22  1.003  0.999 2.33E-03 9.56E-04 0.00E+00 5.44E-02  -6.014  -6.016
 -4.20   3.2152   1.989    -3.06  48.54   1.23  1.003  0.999 2.51E-03 1.10E-03 0.00E+00 5.81E-02  -5.941  -5.947
 -4.00   3.4151   1.989    -3.06  47.63   1.23  1.003  0.999 2.71E-03 1.27E-03 0.00E+00 6.18E-02  -5.849  -5.862
 -3.80   3.6150   1.988    -3.06  46.72   1.23  1.003  0.999 2.91E-03 1.46E-03 0.00E+00 6.56E-02  -5.737  -5.759
 -3.60   3.8148   1.987    -3.06  45.80   1.23  1.004  0.999 3.13E-03 1.68E-03 2.76E-19 6.96E-02  -5.604  -5.641
 -3.40   4.0145   1.986    -3.06  44.89   1.23  1.004  0.999 3.35E-03 1.93E-03 1.08E-18 7.34E-02  -5.459  -5.509
 -3.20   4.2142   1.984    -3.06  43.98   1.23  1.005  0.999 3.59E-03 2.21E-03 4.22E-18 7.75E-02  -5.324  -5.379
 -3.00   4.4139   1.983    -3.06  43.07   1.23  1.006  0.999 3.85E-03 2.54E-03 1.64E-17 8.19E-02  -5.177  -5.241
 -2.80   4.6135   1.981    -3.06  42.16   1.24  1.006  0.999 4.15E-03 2.91E-03 6.40E-17 8.62E-02  -5.025  -5.099
 -2.60   4.8131   1.979    -3.06  41.25   1.24  1.007  0.999 4.50E-03 3.35E-03 2.49E-16 9.07E-02  -4.869  -4.952
 -2.40   5.0128   1.978    -3.06  40.34   1.25  1.008  0.998 4.91E-03 3.87E-03 9.61E-16 9.59E-02  -4.715  -4.803
 -2.20   5.2122   1.975    -3.07  39.42   1.25  1.010  0.998 5.38E-03 4.49E-03 3.72E-15 9.99E-02  -4.565  -4.654
 -2.00   5.4118   1.974    -3.07  38.51   1.26  1.012  0.998 5.96E-03 5.24E-03 1.43E-14 1.05E-01  -4.424  -4.507
 -1.80   5.6109   1.969    -3.08  37.59   1.27  1.014  0.998 6.69E-03 6.16E-03 5.52E-14 1.09E-01  -4.286  -4.361
 -1.60   5.8103   1.967    -3.09  36.68   1.29  1.018  0.997 7.63E-03 7.27E-03 2.12E-13 1.13E-01  -4.143  -4.210
 -1.40   6.0095   1.963    -3.10  35.77   1.32  1.022  0.995 8.87E-03 8.67E-03 8.05E-13 1.18E-01  -3.988  -4.048
 -1.20   6.2073   1.953    -3.12  34.84   1.36  1.029  0.993 1.07E-02 1.06E-02 3.08E-12 1.18E-01  -3.821  -3.877
 -1.00   6.4058   1.946    -3.14  33.92   1.42  1.037  0.991 1.29E-02 1.29E-02 1.15E-11 1.24E-01  -3.647  -3.701
 -0.80   6.6039   1.938    -3.17  33.00   1.50  1.048  0.989 1.60E-02 1.59E-02 4.21E-11 1.29E-01  -3.465  -3.518
 -0.60   6.8016   1.928    -3.21  32.07   1.62  1.062  0.987 2.00E-02 1.99E-02 1.52E-10 1.35E-01  -3.278  -3.329
 -0.40   6.9986   1.915    -3.26  31.13   1.79  1.082  0.983 2.53E-02 2.53E-02 5.38E-10 1.40E-01  -3.086  -3.136
 -0.20   7.1920   1.885    -3.34  30.16   2.02  1.109  0.978 3.29E-02 3.28E-02 1.89E-09 1.38E-01  -2.889  -2.938
  0.00   7.3871   1.864    -3.43  29.21   2.33  1.141  0.973 4.19E-02 4.18E-02 6.21E-09 1.46E-01  -2.693  -2.741
  0.20   7.5812   1.839    -3.55  28.24   2.72  1.180  0.967 5.33E-02 5.32E-02 1.95E-08 1.52E-01  -2.496  -2.543
  0.40   7.7740   1.809    -3.71  27.24   3.20  1.227  0.960 6.73E-02 6.72E-02 5.75E-08 1.59E-01  -2.296  -2.342
  0.60   7.9654   1.774    -3.90  26.23   3.75  1.280  0.953 8.35E-02 8.33E-02 1.57E-07 1.65E-01  -2.096  -2.141
  0.80   8.1555   1.734    -4.12  25.19   4.37  1.340  0.946 1.01E-01 1.01E-01 3.82E-07 1.73E-01  -1.890  -1.933
  1.00   8.3441   1.689    -4.39  24.14   4.99  1.398  0.940 1.18E-01 1.18E-01 8.05E-07 1.83E-01  -1.678  -1.719
  1.20   8.5315   1.640    -4.69  23.07   5.56  1.450  0.935 1.31E-01 1.31E-01 1.38E-06 1.97E-01  -1.458  -1.499
  1.40   8.7184   1.592    -5.02  22.00   6.05  1.496  0.932 1.37E-01 1.37E-01 1.74E-06 2.19E-01  -1.224  -1.265
  1.60   8.9053   1.545    -5.35  20.94   6.35  1.524  0.933 1.31E-01 1.31E-01 1.41E-06 2.51E-01  -0.964  -1.007
  1.80   9.0925   1.499    -5.70  19.90   6.52  1.513  0.941 1.11E-01 1.11E-01 5.87E-07 2.92E-01  -0.656  -0.706
  2.00   9.2817   1.463    -6.03  18.89   6.48  1.478  0.952 7.86E-02 7.85E-02 8.61E-08 3.40E-01  -0.253  -0.331
  2.20   9.4735   1.435    -6.32  17.94   6.23  1.406  0.966 4.17E-02 4.17E-02 2.51E-09 3.83E-01  -0.004  -0.128
  2.40   9.6679   1.417    -6.55  17.06   5.75  1.300  0.975 1.37E-02 1.37E-02 5.78E-12 4.02E-01   0.020  -0.113
  2.60   9.8622   1.399    -6.73  16.24   5.04  1.185  0.962 1.92E-03 1.92E-03 2.42E-16 3.85E-01   0.100  -0.019
  2.80  10.0494   1.358    -6.88  15.48   4.02  1.118  0.899 5.72E-05 5.72E-05 0.00E+00 3.35E-01   0.328   0.219
  3.00  10.2177   1.262    -7.03  14.71   3.02  1.208  0.763 1.13E-07 1.13E-07 0.00E+00 2.62E-01   0.704   0.594
  3.20  10.3500   1.080    -7.30  13.89   2.23  1.572  0.534 2.38E-12 2.38E-12 0.00E+00 1.80E-01   1.276   1.159
  3.40  10.4234   0.807    -7.78  12.95   1.83  2.428  0.151 0.00E+00 0.00E+00 0.00E+00 1.04E-01   2.098   1.969
     5.900    13.600
 -7.40   0.4170   1.997    -2.18  62.10   1.37  1.001  1.000 6.76E-04 1.19E-04 0.00E+00 1.31E-02  -6.076  -6.076
 -7.20   0.6169   1.997    -2.18  61.18   1.37  1.001  0.999 7.47E-04 1.38E-04 0.00E+00 1.48E-02  -6.060  -6.060
 -7.00   0.8168   1.996    -2.18  60.26   1.37  1.001  0.999 8.23E-04 1.60E-04 0.00E+00 1.67E-02  -6.042  -6.042
 -6.80   1.0166   1.996    -2.18  59.35   1.37  1.002  0.999 9.03E-04 1.85E-04 0.00E+00 1.88E-02  -6.025  -6.025
 -6.60   1.2165   1.995    -2.18  58.43   1.37  1.002  0.999 9.86E-04 2.14E-04 0.00E+00 2.10E-02  -6.007  -6.007
 -6.40   1.4164   1.995    -2.18  57.51   1.37  1.002  0.999 1.07E-03 2.48E-04 0.00E+00 2.35E-02  -5.989  -5.989
 -6.20   1.6163   1.994    -2.18  56.60   1.37  1.002  0.999 1.17E-03 2.87E-04 0.00E+00 2.61E-02  -5.971  -5.971
 -6.00   1.8162   1.994    -2.18  55.68   1.37  1.002  0.999 1.26E-03 3.31E-04 0.00E+00 2.88E-02  -5.952  -5.952
 -5.80   2.0161   1.993    -2.18  54.77   1.37  1.002  0.999 1.36E-03 3.83E-04 0.00E+00 3.17E-02  -5.931  -5.931
 -5.60   2.2160   1.993    -2.17  53.85   1.37  1.002  1.000 1.47E-03 4.41E-04 0.00E+00 3.46E-02  -5.910  -5.910
 -5.40   2.4159   1.992    -2.17  52.94   1.37  1.002  1.000 1.58E-03 5.09E-04 0.00E+00 3.77E-02  -5.885  -5.885
 -5.20   2.6158   1.992    -2.17  52.03   1.37  1.002  1.000 1.70E-03 5.87E-04 0.00E+00 4.09E-02  -5.856  -5.856
 -5.00   2.8157   1.992    -2.17  51.11   1.37  1.003  1.000 1.83E-03 6.77E-04 0.00E+00 4.42E-02  -5.821  -5.822
 -4.80   3.0157   1.991    -2.17  50.20   1.37  1.003  1.000 1.97E-03 7.79E-04 0.00E+00 4.75E-02  -5.776  -5.778
 -4.60   3.2156   1.991    -2.17  49.28   1.37  1.003  1.000 2.12E-03 8.97E-04 0.00E+00 5.08E-02  -5.720  -5.724
 -4.40   3.4155   1.990    -2.17  48.37   1.37  1.003  0.999 2.28E-03 1.03E-03 0.00E+00 5.42E-02  -5.647  -5.655
 -4.20   3.6153   1.990    -2.17  47.46   1.37  1.003  0.999 2.45E-03 1.19E-03 0.00E+00 5.77E-02  -5.555  -5.571
 -4.00   3.8152   1.989    -2.17  46.55   1.37  1.003  0.999 2.63E-03 1.36E-03 0.00E+00 6.13E-02  -5.442  -5.469
 -3.80   4.0150   1.988    -2.17  45.63   1.37  1.004  0.999 2.82E-03 1.56E-03 0.00E+00 6.50E-02  -5.310  -5.352
 -3.60   4.2148   1.987    -2.16  44.72   1.37  1.004  0.999 3.01E-03 1.78E-03 0.00E+00 6.88E-02  -5.176  -5.224
 -3.40   4.4145   1.986    -2.16  43.81   1.37  1.005  0.999 3.20E-03 2.02E-03 1.20E-19 7.26E-02  -5.048  -5.102
 -3.20   4.6142   1.985    -2.16  42.90   1.37  1.005  0.999 3.42E-03 2.30E-03 4.69E-19 7.65E-02  -4.904  -4.966
 -3.00   4.8138   1.983    -2.16  41.98   1.37  1.006  0.999 3.67E-03 2.62E-03 1.83E-18 8.06E-02  -4.757  -4.829
 -2.80   5.0136   1.982    -2.17  41.07   1.37  1.006  0.999 3.94E-03 2.98E-03 7.12E-18 8.51E-02  -4.606  -4.687
 -2.60   5.2131   1.980    -2.17  40.16   1.37  1.007  0.999 4.24E-03 3.40E-03 2.77E-17 8.88E-02  -4.458  -4.543
 -2.40   5.4129   1.979    -2.17  39.25   1.38  1.008  0.999 4.57E-03 3.87E-03 1.07E-16 9.38E-02  -4.313  -4.399
 -2.20   5.6122   1.975    -2.17  38.33   1.38  1.010  0.999 4.97E-03 4.43E-03 4.17E-16 9.71E-02  -4.178  -4.258
 -2.00   5.8120   1.974    -2.18  37.42   1.38  1.011  0.999 5.43E-03 5.05E-03 1.61E-15 1.02E-01  -4.047  -4.119
 -1.80   6.0116   1.973    -2.18  36.51   1.41  1.026  0.997 5.99E-03 5.76E-03 6.19E-15 1.06E-01  -3.906  -3.972
 -1.60   6.2101   1.966    -2.19  35.58   1.40  1.017  0.996 6.79E-03 6.67E-03 2.41E-14 1.06E-01  -3.751  -3.812
 -1.40   6.4092   1.962    -2.20  34.67   1.41  1.020  0.995 7.70E-03 7.65E-03 9.12E-14 1.12E-01  -3.585  -3.644
 -1.20   6.6081   1.957    -2.22  33.76   1.42  1.024  0.994 8.83E-03 8.81E-03 3.44E-13 1.17E-01  -3.410  -3.469
 -1.00   6.8068   1.951    -2.23  32.85   1.44  1.030  0.993 1.02E-02 1.02E-02 1.28E-12 1.22E-01  -3.231  -3.290
 -0.80   7.0053   1.944    -2.26  31.93   1.47  1.037  0.991 1.19E-02 1.19E-02 4.72E-12 1.27E-01  -3.047  -3.105
 -0.60   7.2009   1.925    -2.29  30.98   1.52  1.048  0.988 1.43E-02 1.43E-02 1.75E-11 1.25E-01  -2.856  -2.913
 -0.40   7.3983   1.913    -2.33  30.06   1.57  1.060  0.986 1.69E-02 1.69E-02 6.14E-11 1.33E-01  -2.663  -2.718
 -0.20   7.5952   1.900    -2.38  29.14   1.65  1.075  0.983 2.01E-02 2.00E-02 2.09E-10 1.41E-01  -2.469  -2.523
  0.00   7.7915   1.883    -2.44  28.21   1.75  1.093  0.980 2.40E-02 2.39E-02 6.83E-10 1.48E-01  -2.275  -2.328
  0.20   7.9871   1.864    -2.51  27.27   1.87  1.115  0.975 2.86E-02 2.84E-02 2.11E-09 1.55E-01  -2.077  -2.129
  0.40   8.1817   1.842    -2.61  26.33   2.03  1.141  0.971 3.38E-02 3.36E-02 6.06E-09 1.62E-01  -1.875  -1.927
  0.60   8.3754   1.815    -2.73  25.37   2.22  1.172  0.966 3.93E-02 3.91E-02 1.55E-08 1.69E-01  -1.673  -1.726
  0.80   8.5681   1.784    -2.88  24.39   2.44  1.206  0.960 4.42E-02 4.39E-02 3.39E-08 1.77E-01  -1.462  -1.515
  1.00   8.7597   1.751    -3.05  23.41   2.60  1.209  0.954 4.72E-02 4.69E-02 5.82E-08 1.88E-01  -1.243  -1.300
  1.20   8.9501   1.712    -3.25  22.41   2.92  1.281  0.949 4.67E-02 4.64E-02 7.01E-08 2.01E-01  -1.018  -1.083
  1.40   9.1395   1.671    -3.47  21.41   3.11  1.310  0.946 4.10E-02 4.08E-02 4.91E-08 2.17E-01  -0.796  -0.877
  1.60   9.3286   1.629    -3.70  20.41   3.28  1.337  0.943 3.01E-02 3.00E-02 1.48E-08 2.38E-01  -0.594  -0.706
  1.80   9.5175   1.588    -3.95  19.42   3.38  1.353  0.942 1.68E-02 1.68E-02 1.22E-09 2.56E-01  -0.516  -0.654
  2.00   9.7061   1.547    -4.20  18.46   3.27  1.337  0.945 6.09E-03 6.08E-03 1.33E-11 2.65E-01  -0.489  -0.635
  2.20   9.8949   1.508    -4.44  17.52   3.10  1.320  0.941 1.09E-03 1.09E-03 5.91E-15 2.60E-01  -0.389  -0.530
  2.40  10.0818   1.463    -4.68  16.60   2.83  1.308  0.924 6.03E-05 6.03E-05 0.00E+00 2.39E-01  -0.209  -0.337
  2.60  10.2628   1.400    -4.92  15.70   2.46  1.333  0.879 4.63E-07 4.63E-07 0.00E+00 2.03E-01   0.038  -0.080
  2.80  10.4313   1.303    -5.20  14.79   2.12  1.449  0.794 1.31E-10 1.31E-10 0.00E+00 1.58E-01   0.397   0.283
  3.00  10.5778   1.151    -5.57  13.84   1.89  1.718  0.656 1.65E-16 1.65E-16 0.00E+00 1.07E-01   0.920   0.803
  3.20  10.6902   0.941    -6.07  12.84   1.83  2.234  0.446 0.00E+00 0.00E+00 0.00E+00 6.09E-02   1.657   1.535
  3.40  10.7493   0.680    -6.72  11.79   1.88  3.240  0.097 0.00E+00 0.00E+00 0.00E+00 2.61E-02   2.668   2.538
     6.000    13.600
 -7.40   0.8169   1.997    -1.43  61.05   1.54  1.001  1.000 6.80E-04 1.29E-04 0.00E+00 1.38E-02  -5.809  -5.809
 -7.20   1.0168   1.997    -1.43  60.13   1.54  1.001  1.000 7.48E-04 1.49E-04 0.00E+00 1.55E-02  -5.790  -5.790
 -7.00   1.2168   1.996    -1.43  59.22   1.53  1.002  1.000 8.19E-04 1.73E-04 0.00E+00 1.74E-02  -5.770  -5.770
 -6.80   1.4167   1.996    -1.43  58.30   1.53  1.002  0.999 8.94E-04 2.00E-04 0.00E+00 1.95E-02  -5.751  -5.751
 -6.60   1.6166   1.995    -1.43  57.38   1.53  1.002  1.000 9.71E-04 2.31E-04 0.00E+00 2.18E-02  -5.731  -5.731
 -6.40   1.8165   1.995    -1.43  56.47   1.53  1.002  1.000 1.05E-03 2.67E-04 0.00E+00 2.41E-02  -5.710  -5.710
 -6.20   2.0164   1.994    -1.43  55.55   1.53  1.002  1.000 1.14E-03 3.09E-04 0.00E+00 2.67E-02  -5.690  -5.690
 -6.00   2.2163   1.994    -1.43  54.64   1.53  1.002  1.000 1.23E-03 3.57E-04 0.00E+00 2.93E-02  -5.668  -5.668
 -5.80   2.4162   1.994    -1.43  53.72   1.53  1.002  1.000 1.32E-03 4.11E-04 0.00E+00 3.20E-02  -5.645  -5.645
 -5.60   2.6161   1.993    -1.43  52.81   1.53  1.002  1.000 1.43E-03 4.74E-04 0.00E+00 3.49E-02  -5.619  -5.619
 -5.40   2.8160   1.993    -1.43  51.89   1.53  1.002  1.000 1.53E-03 5.47E-04 0.00E+00 3.78E-02  -5.589  -5.589
 -5.20   3.0159   1.993    -1.43  50.98   1.53  1.003  1.000 1.65E-03 6.30E-04 0.00E+00 4.08E-02  -5.554  -5.554
 -5.00   3.2159   1.992    -1.43  50.06   1.53  1.003  1.000 1.78E-03 7.24E-04 0.00E+00 4.38E-02  -5.510  -5.512
 -4.80   3.4158   1.992    -1.42  49.15   1.53  1.003  1.000 1.91E-03 8.33E-04 0.00E+00 4.69E-02  -5.454  -5.459
 -4.60   3.6157   1.991    -1.42  48.23   1.53  1.003  1.000 2.05E-03 9.56E-04 0.00E+00 5.00E-02  -5.383  -5.393
 -4.40   3.8156   1.991    -1.42  47.32   1.53  1.003  0.999 2.20E-03 1.10E-03 0.00E+00 5.33E-02  -5.292  -5.311
 -4.20   4.0155   1.990    -1.42  46.41   1.53  1.001  0.999 2.35E-03 1.25E-03 0.00E+00 5.66E-02  -5.181  -5.213
 -4.00   4.2153   1.990    -1.42  45.49   1.53  1.004  0.999 2.51E-03 1.43E-03 0.00E+00 6.00E-02  -5.055  -5.099
 -3.80   4.4150   1.988    -1.42  44.58   1.53  1.004  0.999 2.67E-03 1.63E-03 0.00E+00 6.35E-02  -4.938  -4.986
 -3.60   4.6149   1.988    -1.42  43.67   1.53  1.004  0.999 2.84E-03 1.84E-03 0.00E+00 6.72E-02  -4.808  -4.862
