 FILTERED output of ioneqmn.
    NRmax =  54,  NTmax =  21
                      thermodynamic functions              |        number fractions             lg(opacities)
 lg(R)   lg(P) PV/(NkT)  U/(NkT) S/(Nk) Cv/(Nk)  chit  chir    x(H)    x(H0)    x(H2)   x(pert.)  long. transv.
 -3.40   3.6144   1.986    -5.52  46.45   1.07  1.004  0.999 3.53E-03 1.87E-03 5.48E-17 7.38E-02  -6.394  -6.401
 -3.20   3.8142   1.984    -5.52  45.54   1.07  1.005  0.999 3.84E-03 2.20E-03 2.14E-16 7.80E-02  -6.277  -6.289
 -3.00   4.0138   1.983    -5.52  44.63   1.08  1.006  0.998 4.19E-03 2.57E-03 8.33E-16 8.23E-02  -6.144  -6.164
 -2.80   4.2134   1.981    -5.52  43.71   1.09  1.007  0.998 4.59E-03 3.04E-03 3.24E-15 8.68E-02  -5.995  -6.027
 -2.60   4.4130   1.979    -5.52  42.80   1.09  0.999  0.998 5.07E-03 3.59E-03 1.25E-14 9.16E-02  -5.841  -5.884
 -2.40   4.6124   1.976    -5.53  41.89   1.13  1.011  0.998 5.69E-03 4.31E-03 4.86E-14 9.63E-02  -5.673  -5.731
 -2.20   4.8119   1.974    -5.53  40.97   1.17  1.014  0.997 6.46E-03 5.20E-03 1.87E-13 1.02E-01  -5.499  -5.571
 -2.00   5.0110   1.970    -5.54  40.06   1.22  1.018  0.997 7.56E-03 6.45E-03 7.21E-13 1.06E-01  -5.318  -5.403
 -1.80   5.2103   1.967    -5.55  39.14   1.29  1.024  0.996 8.99E-03 8.06E-03 2.76E-12 1.11E-01  -5.142  -5.233
 -1.60   5.4088   1.960    -5.57  38.21   1.41  1.033  0.995 1.11E-02 1.04E-02 1.05E-11 1.15E-01  -4.975  -5.062
 -1.40   5.6078   1.955    -5.60  37.29   1.58  1.044  0.994 1.40E-02 1.35E-02 3.97E-11 1.20E-01  -4.819  -4.896
 -1.20   5.8064   1.949    -5.64  36.35   1.83  1.046  0.991 1.82E-02 1.79E-02 1.48E-10 1.25E-01  -4.661  -4.727
 -1.00   6.0032   1.935    -5.70  35.38   2.23  1.087  0.987 2.45E-02 2.43E-02 5.58E-10 1.23E-01  -4.491  -4.548
 -0.80   6.2001   1.921    -5.78  34.42   2.78  1.121  0.982 3.32E-02 3.31E-02 2.01E-09 1.28E-01  -4.310  -4.361
 -0.60   6.3959   1.903    -5.89  33.42   3.54  1.168  0.976 4.54E-02 4.53E-02 7.06E-09 1.32E-01  -4.120  -4.168
 -0.40   6.5906   1.880    -6.05  32.39   4.56  1.230  0.969 6.20E-02 6.20E-02 2.40E-08 1.35E-01  -3.924  -3.969
 -0.20   6.7834   1.849    -6.26  31.33   5.81  1.331  0.960 8.45E-02 8.45E-02 7.87E-08 1.36E-01  -3.724  -3.768
  0.00   6.9715   1.799    -6.56  30.16   7.52  1.407  0.950 1.15E-01 1.15E-01 2.49E-07 1.29E-01  -3.519  -3.562
  0.20   7.1605   1.754    -6.91  29.00   9.24  1.512  0.940 1.51E-01 1.51E-01 7.22E-07 1.31E-01  -3.319  -3.359
  0.40   7.3475   1.702    -7.32  27.79  10.82  1.643  0.930 1.94E-01 1.94E-01 1.96E-06 1.31E-01  -3.119  -3.158
  0.60   7.5327   1.645    -7.80  26.54  12.64  1.723  0.921 2.41E-01 2.41E-01 4.90E-06 1.30E-01  -2.923  -2.960
  0.80   7.7164   1.585    -8.33  25.26  14.29  1.785  0.915 2.91E-01 2.91E-01 1.12E-05 1.30E-01  -2.732  -2.767
  1.00   7.8991   1.522    -8.89  23.98  14.86  1.878  0.912 3.41E-01 3.41E-01 2.32E-05 1.30E-01  -2.547  -2.580
  1.20   8.0817   1.463    -9.45  22.73  15.16  1.916  0.912 3.86E-01 3.86E-01 4.21E-05 1.35E-01  -2.369  -2.399
  1.40   8.2645   1.406   -10.01  21.52  15.32  1.907  0.918 4.24E-01 4.24E-01 6.59E-05 1.44E-01  -2.201  -2.229
  1.60   8.4490   1.357   -10.53  20.36  14.93  1.875  0.928 4.47E-01 4.47E-01 8.26E-05 1.63E-01  -2.040  -2.068
  1.80   8.6361   1.317   -11.01  19.27  14.29  1.810  0.944 4.54E-01 4.54E-01 7.59E-05 1.95E-01  -1.873  -1.901
  2.00   8.8269   1.289   -11.43  18.25  13.53  1.717  0.966 4.38E-01 4.38E-01 4.37E-05 2.42E-01  -1.669  -1.699
  2.20   9.0229   1.277   -11.79  17.30  12.76  1.595  0.996 3.94E-01 3.94E-01 1.23E-05 3.09E-01  -1.415  -1.446
  2.40   9.2257   1.286   -12.08  16.43  12.09  1.438  1.034 3.20E-01 3.20E-01 1.14E-06 3.97E-01  -0.966  -0.999
  2.60   9.4368   1.319   -12.29  15.65  11.59  1.232  1.078 2.16E-01 2.16E-01 1.81E-08 5.01E-01  -0.314  -0.357
  2.80   9.6559   1.378   -12.37  14.97  10.10  0.952  1.108 9.96E-02 9.96E-02 1.77E-11 5.96E-01   0.742   0.657
  3.00   9.8755   1.442   -12.27  14.45  10.44  0.597  1.070 1.98E-02 1.98E-02 2.05E-16 6.21E-01   0.964   0.864
  3.20  10.0743   1.438   -11.97  14.11   8.56  0.312  0.883 6.02E-04 6.02E-04 0.00E+00 5.37E-01   1.188   1.098
  3.40  10.2170   1.260   -11.64  13.80   5.73  0.382  0.496 4.70E-07 4.70E-07 0.00E+00 3.93E-01   1.754   1.659
     5.800    13.700
 -7.40   0.0170   1.997    -4.18  63.61   1.11  1.001  1.000 6.60E-04 1.09E-04 0.00E+00 1.23E-02  -6.649  -6.649
 -7.20   0.2169   1.997    -4.18  62.69   1.11  1.001  0.999 7.35E-04 1.27E-04 0.00E+00 1.40E-02  -6.635  -6.635
 -7.00   0.4168   1.996    -4.18  61.77   1.11  1.001  0.999 8.14E-04 1.47E-04 0.00E+00 1.58E-02  -6.621  -6.621
 -6.80   0.6167   1.996    -4.18  60.85   1.11  1.001  0.999 8.99E-04 1.70E-04 0.00E+00 1.79E-02  -6.606  -6.606
 -6.60   0.8165   1.995    -4.18  59.94   1.11  1.001  0.999 9.88E-04 1.97E-04 0.00E+00 2.01E-02  -6.591  -6.591
 -6.40   1.0164   1.995    -4.18  59.02   1.11  1.002  0.999 1.08E-03 2.28E-04 0.00E+00 2.25E-02  -6.575  -6.575
 -6.20   1.2163   1.994    -4.18  58.11   1.11  1.002  0.999 1.18E-03 2.64E-04 0.00E+00 2.51E-02  -6.559  -6.559
 -6.00   1.4162   1.994    -4.17  57.19   1.11  1.002  0.999 1.28E-03 3.06E-04 0.00E+00 2.80E-02  -6.542  -6.542
 -5.80   1.6161   1.993    -4.17  56.28   1.11  1.002  0.999 1.39E-03 3.53E-04 0.00E+00 3.09E-02  -6.525  -6.525
 -5.60   1.8159   1.992    -4.17  55.36   1.11  1.002  0.999 1.50E-03 4.08E-04 0.00E+00 3.40E-02  -6.507  -6.507
 -5.40   2.0158   1.992    -4.17  54.45   1.11  1.002  0.999 1.62E-03 4.71E-04 0.00E+00 3.72E-02  -6.488  -6.488
 -5.20   2.2157   1.991    -4.17  53.53   1.11  1.002  0.999 1.74E-03 5.44E-04 0.00E+00 4.05E-02  -6.467  -6.467
 -5.00   2.4156   1.991    -4.17  52.62   1.11  1.002  0.999 1.88E-03 6.28E-04 0.00E+00 4.39E-02  -6.443  -6.443
 -4.80   2.6155   1.991    -4.17  51.71   1.11  1.002  0.999 2.02E-03 7.24E-04 0.00E+00 4.74E-02  -6.415  -6.415
 -4.60   2.8154   1.990    -4.16  50.80   1.12  1.003  0.999 2.18E-03 8.35E-04 0.00E+00 5.09E-02  -6.381  -6.381
 -4.40   3.0153   1.990    -4.16  49.88   1.12  1.003  0.999 2.35E-03 9.64E-04 0.00E+00 5.47E-02  -6.337  -6.338
 -4.20   3.2152   1.989    -4.16  48.97   1.12  1.003  0.999 2.53E-03 1.11E-03 0.00E+00 5.84E-02  -6.283  -6.284
 -4.00   3.4151   1.989    -4.16  48.06   1.12  1.003  0.999 2.73E-03 1.28E-03 0.00E+00 6.21E-02  -6.213  -6.216
 -3.80   3.6149   1.988    -4.16  47.14   1.12  1.003  0.999 2.94E-03 1.48E-03 1.01E-19 6.60E-02  -6.127  -6.134
 -3.60   3.8148   1.987    -4.16  46.23   1.12  1.004  0.999 3.16E-03 1.70E-03 3.94E-19 6.99E-02  -6.022  -6.035
 -3.40   4.0145   1.986    -4.16  45.32   1.12  1.004  0.999 3.40E-03 1.95E-03 1.54E-18 7.38E-02  -5.899  -5.922
 -3.20   4.2142   1.984    -4.16  44.41   1.13  1.005  0.999 3.65E-03 2.25E-03 6.03E-18 7.78E-02  -5.759  -5.795
 -3.00   4.4139   1.983    -4.16  43.50   1.13  1.005  0.999 3.92E-03 2.58E-03 2.35E-17 8.23E-02  -5.614  -5.659
 -2.80   4.6135   1.981    -4.16  42.59   1.13  1.006  0.998 4.22E-03 2.96E-03 9.14E-17 8.66E-02  -5.474  -5.527
 -2.60   4.8130   1.979    -4.16  41.68   1.14  1.007  0.998 4.56E-03 3.40E-03 3.55E-16 9.11E-02  -5.321  -5.384
 -2.40   5.0127   1.978    -4.16  40.76   1.14  1.008  0.998 4.97E-03 3.93E-03 1.37E-15 9.64E-02  -5.165  -5.238
 -2.20   5.2121   1.975    -4.16  39.85   1.15  1.010  0.998 5.47E-03 4.58E-03 5.31E-15 1.01E-01  -5.005  -5.087
 -2.00   5.4117   1.973    -4.17  38.94   1.16  1.012  0.998 6.06E-03 5.34E-03 2.04E-14 1.06E-01  -4.850  -4.935
 -1.80   5.6107   1.969    -4.18  38.02   1.18  1.015  0.998 6.85E-03 6.32E-03 7.87E-14 1.10E-01  -4.702  -4.784
 -1.60   5.8102   1.966    -4.18  37.11   1.20  1.019  0.997 7.84E-03 7.49E-03 3.01E-13 1.14E-01  -4.561  -4.635
 -1.40   6.0094   1.963    -4.20  36.20   1.24  1.023  0.995 9.20E-03 9.00E-03 1.15E-12 1.19E-01  -4.418  -4.483
 -1.20   6.2074   1.954    -4.22  35.27   1.29  1.031  0.993 1.11E-02 1.11E-02 4.39E-12 1.19E-01  -4.264  -4.322
 -1.00   6.4058   1.947    -4.24  34.35   1.36  1.040  0.991 1.36E-02 1.36E-02 1.63E-11 1.24E-01  -4.099  -4.151
 -0.80   6.6039   1.938    -4.27  33.42   1.47  1.051  0.989 1.70E-02 1.70E-02 5.99E-11 1.30E-01  -3.924  -3.974
 -0.60   6.8014   1.927    -4.32  32.49   1.62  1.068  0.986 2.15E-02 2.15E-02 2.16E-10 1.35E-01  -3.741  -3.789
 -0.40   6.9982   1.913    -4.38  31.55   1.83  1.090  0.982 2.75E-02 2.75E-02 7.65E-10 1.40E-01  -3.553  -3.599
 -0.20   7.1912   1.882    -4.46  30.57   2.13  1.121  0.977 3.61E-02 3.60E-02 2.68E-09 1.38E-01  -3.358  -3.403
  0.00   7.3861   1.860    -4.57  29.61   2.51  1.156  0.972 4.64E-02 4.64E-02 8.80E-09 1.45E-01  -3.164  -3.208
  0.20   7.5799   1.834    -4.70  28.62   3.00  1.201  0.965 5.95E-02 5.95E-02 2.75E-08 1.52E-01  -2.969  -3.012
  0.40   7.7723   1.802    -4.87  27.62   3.60  1.254  0.958 7.57E-02 7.57E-02 8.13E-08 1.58E-01  -2.774  -2.816
  0.60   7.9632   1.765    -5.08  26.59   4.28  1.314  0.951 9.46E-02 9.45E-02 2.22E-07 1.64E-01  -2.582  -2.622
  0.80   8.1528   1.723    -5.34  25.53   5.03  1.379  0.943 1.15E-01 1.15E-01 5.45E-07 1.71E-01  -2.388  -2.427
  1.00   8.3408   1.676    -5.63  24.45   5.77  1.443  0.936 1.35E-01 1.35E-01 1.17E-06 1.80E-01  -2.193  -2.231
  1.20   8.5275   1.625    -5.96  23.36   6.44  1.498  0.932 1.52E-01 1.52E-01 2.08E-06 1.93E-01  -1.994  -2.031
  1.40   8.7138   1.575    -6.32  22.26   6.99  1.545  0.930 1.61E-01 1.61E-01 2.80E-06 2.15E-01  -1.794  -1.829
  1.60   8.9003   1.527    -6.68  21.18   7.30  1.572  0.932 1.57E-01 1.57E-01 2.52E-06 2.48E-01  -1.547  -1.583
  1.80   9.0873   1.482    -7.05  20.12   7.50  1.557  0.941 1.38E-01 1.38E-01 1.26E-06 2.92E-01  -1.265  -1.302
  2.00   9.2767   1.446    -7.40  19.11   7.44  1.514  0.954 1.04E-01 1.04E-01 2.50E-07 3.45E-01  -0.911  -0.952
  2.20   9.4693   1.422    -7.70  18.15   7.16  1.429  0.971 6.09E-02 6.09E-02 1.19E-08 3.96E-01  -0.400  -0.460
  2.40   9.6651   1.408    -7.95  17.26   6.65  1.305  0.985 2.36E-02 2.36E-02 5.97E-11 4.28E-01   0.045  -0.061
  2.60   9.8623   1.399    -8.12  16.46   5.88  1.159  0.979 4.38E-03 4.38E-03 8.71E-15 4.21E-01   0.243   0.123
  2.80  10.0537   1.371    -8.23  15.73   4.76  1.050  0.923 2.07E-04 2.07E-04 0.00E+00 3.73E-01   0.405   0.300
  3.00  10.2269   1.289    -8.33  15.02   3.54  1.087  0.788 8.34E-07 8.34E-07 0.00E+00 2.98E-01   0.699   0.598
  3.20  10.3638   1.115    -8.53  14.25   2.48  1.403  0.554 5.12E-11 5.12E-11 0.00E+00 2.09E-01   1.209   1.101
  3.40  10.4404   0.839    -8.94  13.36   1.86  2.212  0.162 4.07E-18 4.07E-18 0.00E+00 1.24E-01   1.989   1.868
     5.900    13.700
 -7.40   0.4169   1.997    -3.08  62.49   1.22  1.001  1.000 6.86E-04 1.21E-04 0.00E+00 1.33E-02  -6.349  -6.349
 -7.20   0.6168   1.997    -3.08  61.58   1.22  1.001  0.999 7.59E-04 1.40E-04 0.00E+00 1.50E-02  -6.332  -6.332
 -7.00   0.8167   1.996    -3.08  60.66   1.22  1.001  0.999 8.36E-04 1.63E-04 0.00E+00 1.70E-02  -6.316  -6.316
 -6.80   1.0166   1.996    -3.08  59.74   1.22  1.001  0.999 9.17E-04 1.88E-04 0.00E+00 1.91E-02  -6.299  -6.299
 -6.60   1.2165   1.995    -3.08  58.83   1.22  1.002  0.999 1.00E-03 2.18E-04 0.00E+00 2.13E-02  -6.282  -6.282
 -6.40   1.4164   1.995    -3.08  57.91   1.22  1.002  0.999 1.09E-03 2.52E-04 0.00E+00 2.38E-02  -6.264  -6.264
 -6.20   1.6163   1.994    -3.08  56.99   1.22  1.002  0.999 1.18E-03 2.91E-04 0.00E+00 2.64E-02  -6.246  -6.246
 -6.00   1.8162   1.994    -3.08  56.08   1.22  1.002  0.999 1.28E-03 3.36E-04 0.00E+00 2.92E-02  -6.228  -6.228
 -5.80   2.0161   1.993    -3.07  55.17   1.22  1.002  0.999 1.38E-03 3.88E-04 0.00E+00 3.21E-02  -6.209  -6.209
 -5.60   2.2160   1.993    -3.07  54.25   1.22  1.002  1.000 1.49E-03 4.48E-04 0.00E+00 3.51E-02  -6.188  -6.189
 -5.40   2.4159   1.992    -3.07  53.34   1.22  1.002  1.000 1.61E-03 5.17E-04 0.00E+00 3.82E-02  -6.167  -6.167
 -5.20   2.6158   1.992    -3.07  52.42   1.22  1.002  1.000 1.73E-03 5.96E-04 0.00E+00 4.14E-02  -6.142  -6.142
 -5.00   2.8157   1.991    -3.07  51.51   1.22  1.002  1.000 1.86E-03 6.87E-04 0.00E+00 4.46E-02  -6.114  -6.114
 -4.80   3.0156   1.991    -3.07  50.60   1.22  1.002  1.000 2.00E-03 7.91E-04 0.00E+00 4.81E-02  -6.079  -6.080
 -4.60   3.2155   1.991    -3.07  49.68   1.22  1.003  1.000 2.16E-03 9.11E-04 0.00E+00 5.14E-02  -6.036  -6.037
 -4.40   3.4154   1.990    -3.07  48.77   1.22  1.003  0.999 2.32E-03 1.05E-03 0.00E+00 5.49E-02  -5.982  -5.984
 -4.20   3.6153   1.990    -3.06  47.86   1.23  1.003  0.999 2.50E-03 1.20E-03 0.00E+00 5.84E-02  -5.913  -5.918
 -4.00   3.8152   1.989    -3.06  46.94   1.23  1.003  0.999 2.68E-03 1.38E-03 0.00E+00 6.20E-02  -5.827  -5.836
 -3.80   4.0150   1.988    -3.06  46.03   1.23  1.003  0.999 2.88E-03 1.59E-03 0.00E+00 6.58E-02  -5.721  -5.738
 -3.60   4.2148   1.987    -3.06  45.12   1.23  1.004  0.999 3.08E-03 1.81E-03 0.00E+00 6.96E-02  -5.596  -5.625
 -3.40   4.4145   1.986    -3.06  44.21   1.23  1.004  0.999 3.28E-03 2.07E-03 1.34E-19 7.34E-02  -5.458  -5.500
 -3.20   4.6142   1.984    -3.06  43.30   1.23  1.005  0.999 3.50E-03 2.35E-03 5.25E-19 7.74E-02  -5.329  -5.375
 -3.00   4.8138   1.983    -3.06  42.38   1.23  1.006  0.999 3.74E-03 2.67E-03 2.05E-18 8.15E-02  -5.189  -5.243
 -2.80   5.0136   1.982    -3.06  41.47   1.23  1.006  0.999 4.00E-03 3.03E-03 7.97E-18 8.61E-02  -5.043  -5.106
 -2.60   5.2130   1.979    -3.06  40.56   1.24  1.007  0.999 4.31E-03 3.45E-03 3.10E-17 8.98E-02  -4.893  -4.965
 -2.40   5.4128   1.978    -3.06  39.65   1.24  1.008  0.999 4.64E-03 3.93E-03 1.20E-16 9.51E-02  -4.740  -4.820
 -2.20   5.6120   1.975    -3.07  38.74   1.24  1.010  0.999 5.05E-03 4.50E-03 4.65E-16 9.85E-02  -4.592  -4.675
 -2.00   5.8118   1.974    -3.07  37.83   1.25  1.011  0.999 5.52E-03 5.14E-03 1.79E-15 1.04E-01  -4.452  -4.532
 -1.80   6.0115   1.972    -3.08  36.92   1.26  1.013  0.998 6.12E-03 5.88E-03 6.91E-15 1.08E-01  -4.316  -4.390
 -1.60   6.2101   1.966    -3.09  35.99   1.26  1.016  0.997 6.94E-03 6.83E-03 2.69E-14 1.08E-01  -4.178  -4.244
 -1.40   6.4093   1.962    -3.10  35.08   1.28  1.020  0.995 7.89E-03 7.85E-03 1.02E-13 1.13E-01  -4.032  -4.091
 -1.20   6.6082   1.957    -3.11  34.17   1.30  1.024  0.994 9.08E-03 9.07E-03 3.85E-13 1.18E-01  -3.871  -3.926
 -1.00   6.8068   1.951    -3.13  33.25   1.32  1.030  0.992 1.05E-02 1.05E-02 1.43E-12 1.23E-01  -3.700  -3.752
 -0.80   7.0052   1.944    -3.15  32.33   1.35  1.037  0.991 1.24E-02 1.24E-02 5.27E-12 1.29E-01  -3.520  -3.571
 -0.60   7.2007   1.924    -3.19  31.38   1.40  1.049  0.988 1.49E-02 1.49E-02 1.96E-11 1.26E-01  -3.333  -3.383
 -0.40   7.3980   1.912    -3.22  30.46   1.47  1.062  0.986 1.77E-02 1.77E-02 6.89E-11 1.34E-01  -3.143  -3.192
 -0.20   7.5949   1.898    -3.27  29.54   1.56  1.077  0.983 2.12E-02 2.12E-02 2.35E-10 1.42E-01  -2.951  -2.998
  0.00   7.7911   1.882    -3.34  28.61   1.67  1.096  0.979 2.55E-02 2.55E-02 7.72E-10 1.50E-01  -2.759  -2.805
  0.20   7.9866   1.862    -3.42  27.67   1.82  1.120  0.975 3.07E-02 3.06E-02 2.41E-09 1.57E-01  -2.566  -2.612
  0.40   8.1812   1.839    -3.52  26.72   2.01  1.148  0.970 3.67E-02 3.66E-02 6.99E-09 1.63E-01  -2.374  -2.419
  0.60   8.3747   1.812    -3.65  25.75   2.24  1.182  0.965 4.31E-02 4.30E-02 1.83E-08 1.70E-01  -2.176  -2.220
  0.80   8.5671   1.781    -3.80  24.77   2.50  1.219  0.959 4.91E-02 4.90E-02 4.15E-08 1.78E-01  -1.973  -2.016
  1.00   8.7583   1.745    -3.98  23.78   2.78  1.258  0.953 5.33E-02 5.32E-02 7.56E-08 1.88E-01  -1.760  -1.803
  1.20   8.9486   1.706    -4.19  22.78   3.06  1.298  0.948 5.37E-02 5.36E-02 9.96E-08 2.02E-01  -1.531  -1.575
  1.40   9.1376   1.664    -4.42  21.77   3.30  1.330  0.944 4.86E-02 4.85E-02 8.11E-08 2.20E-01  -1.280  -1.327
  1.60   9.3265   1.622    -4.67  20.76   3.50  1.357  0.942 3.74E-02 3.74E-02 3.12E-08 2.43E-01  -1.004  -1.063
  1.80   9.5153   1.581    -4.93  19.76   3.62  1.372  0.942 2.25E-02 2.25E-02 3.79E-09 2.65E-01  -0.694  -0.782
  2.00   9.7041   1.540    -5.19  18.79   3.52  1.352  0.946 9.20E-03 9.19E-03 7.65E-11 2.78E-01  -0.484  -0.605
  2.20   9.8935   1.503    -5.43  17.85   3.35  1.327  0.945 2.01E-03 2.01E-03 9.12E-14 2.77E-01  -0.339  -0.475
  2.40  10.0812   1.461    -5.67  16.94   3.02  1.301  0.930 1.52E-04 1.52E-04 1.27E-18 2.57E-01  -0.174  -0.301
  2.60  10.2639   1.404    -5.90  16.05   2.59  1.309  0.888 1.94E-06 1.94E-06 0.00E+00 2.22E-01   0.029  -0.085
  2.80  10.4343   1.311    -6.16  15.16   2.16  1.407  0.803 1.22E-09 1.22E-09 0.00E+00 1.75E-01   0.338   0.230
  3.00  10.5822   1.163    -6.51  14.23   1.84  1.662  0.662 5.43E-15 5.43E-15 0.00E+00 1.21E-01   0.820   0.712
  3.20  10.6950   0.952    -6.99  13.24   1.71  2.169  0.443 0.00E+00 0.00E+00 0.00E+00 7.10E-02   1.530   1.415
  3.40  10.7517   0.684    -7.63  12.19   1.73  3.201  0.077 0.00E+00 0.00E+00 0.00E+00 3.19E-02   2.522   2.399
     6.000    13.700
 -7.40   0.8169   1.997    -2.18  61.41   1.37  1.001  1.000 7.01E-04 1.33E-04 0.00E+00 1.41E-02  -6.069  -6.069
 -7.20   1.0168   1.997    -2.18  60.49   1.37  1.001  1.000 7.70E-04 1.54E-04 0.00E+00 1.60E-02  -6.052  -6.052
 -7.00   1.2167   1.996    -2.18  59.58   1.37  1.001  0.999 8.43E-04 1.78E-04 0.00E+00 1.79E-02  -6.033  -6.033
 -6.80   1.4166   1.996    -2.18  58.66   1.37  1.002  0.999 9.20E-04 2.06E-04 0.00E+00 2.01E-02  -6.015  -6.015
 -6.60   1.6165   1.995    -2.18  57.74   1.37  1.002  0.999 1.00E-03 2.38E-04 0.00E+00 2.23E-02  -5.996  -5.996
 -6.40   1.8164   1.995    -2.18  56.83   1.37  1.002  1.000 1.08E-03 2.75E-04 0.00E+00 2.48E-02  -5.977  -5.977
 -6.20   2.0163   1.994    -2.18  55.91   1.37  1.002  1.000 1.17E-03 3.18E-04 0.00E+00 2.74E-02  -5.957  -5.957
 -6.00   2.2162   1.994    -2.18  55.00   1.37  1.002  1.000 1.26E-03 3.67E-04 0.00E+00 3.01E-02  -5.937  -5.937
 -5.80   2.4161   1.993    -2.17  54.08   1.37  1.002  1.000 1.36E-03 4.23E-04 0.00E+00 3.29E-02  -5.915  -5.915
 -5.60   2.6161   1.993    -2.17  53.17   1.37  1.002  1.000 1.47E-03 4.88E-04 0.00E+00 3.58E-02  -5.893  -5.893
 -5.40   2.8160   1.993    -2.17  52.25   1.37  1.002  1.000 1.58E-03 5.62E-04 0.00E+00 3.87E-02  -5.867  -5.867
 -5.20   3.0159   1.992    -2.17  51.34   1.37  1.002  1.000 1.70E-03 6.47E-04 0.00E+00 4.17E-02  -5.838  -5.839
 -5.00   3.2158   1.992    -2.17  50.43   1.37  1.002  1.000 1.83E-03 7.45E-04 0.00E+00 4.48E-02  -5.804  -5.804
 -4.80   3.4157   1.992    -2.17  49.51   1.37  1.003  1.000 1.97E-03 8.57E-04 0.00E+00 4.80E-02  -5.762  -5.763
 -4.60   3.6156   1.991    -2.17  48.60   1.37  1.003  0.999 2.11E-03 9.84E-04 0.00E+00 5.12E-02  -5.708  -5.711
 -4.40   3.8155   1.991    -2.17  47.69   1.37  1.003  0.999 2.27E-03 1.13E-03 0.00E+00 5.45E-02  -5.641  -5.647
 -4.20   4.0154   1.990    -2.17  46.77   1.37  1.003  0.999 2.43E-03 1.29E-03 0.00E+00 5.79E-02  -5.556  -5.568
 -4.00   4.2152   1.989    -2.17  45.86   1.37  1.003  0.999 2.60E-03 1.48E-03 0.00E+00 6.13E-02  -5.452  -5.473
 -3.80   4.4150   1.988    -2.17  44.95   1.37  1.004  0.999 2.77E-03 1.68E-03 0.00E+00 6.48E-02  -5.329  -5.364
 -3.60   4.6148   1.987    -2.16  44.03   1.37  1.004  0.999 2.95E-03 1.91E-03 0.00E+00 6.87E-02  -5.200  -5.242
