 FILTERED output of ioneqmk.
    NRmax =  55,  NTmax =  34
                      thermodynamic functions              |        number fractions            lg(opacities)
 lg(R)   lg(P) PV/(NkT) U/(NkT) S/(Nk) Cv/(Nk)  chit  chir    x(H)    x(H0)    x(H2)   x(pert.) long. transv.
 -0.60   4.5248   1.019 -31.331 21.988  8.604  1.257  0.989 9.78E-01 9.78E-01 1.04E-03 7.69E-05 -4.917 -4.917
 -0.40   4.7227   1.014 -31.443 21.407  7.521  1.216  0.990 9.81E-01 9.81E-01 1.65E-03 5.03E-05 -4.728 -4.730
 -0.20   4.9209   1.010 -31.532 20.852  6.800  1.189  0.991 9.82E-01 9.82E-01 2.63E-03 4.01E-05 -4.540 -4.542
  0.00   5.1191   1.006 -31.622 20.298  6.309  1.176  0.991 9.81E-01 9.81E-01 4.16E-03 4.37E-05 -4.346 -4.351
  0.20   5.3172   1.002 -31.705 19.751  6.147  1.180  0.990 9.79E-01 9.79E-01 6.55E-03 6.86E-05 -4.138 -4.152
  0.40   5.5149   0.996 -31.804 19.191  6.291  1.205  0.987 9.73E-01 9.73E-01 1.03E-02 1.44E-04 -3.930 -3.957
  0.60   5.7118   0.989 -31.921 18.618  6.867  1.255  0.982 9.63E-01 9.63E-01 1.59E-02 3.30E-04 -3.729 -3.756
  0.80   5.9076   0.980 -32.078 18.007  7.884  1.337  0.975 9.47E-01 9.47E-01 2.42E-02 7.79E-04 -3.555 -3.568
  1.00   6.1018   0.967 -32.285 17.351  9.440  1.457  0.965 9.23E-01 9.23E-01 3.61E-02 1.83E-03 -3.362 -3.372
  1.20   6.2937   0.949 -32.566 16.629 11.454  1.617  0.953 8.89E-01 8.89E-01 5.23E-02 4.21E-03 -3.164 -3.175
  1.40   6.4828   0.925 -32.929 15.834 13.757  1.810  0.938 8.43E-01 8.43E-01 7.29E-02 9.37E-03 -2.966 -2.978
  1.60   6.6690   0.896 -33.380 14.962 16.001  2.016  0.923 7.85E-01 7.85E-01 9.67E-02 2.00E-02 -2.768 -2.783
  1.80   6.8523   0.862 -33.877 14.059 18.355  2.210  0.909 7.17E-01 7.17E-01 1.21E-01 4.08E-02 -2.571 -2.588
  2.00   7.0332   0.825 -34.487 13.060 18.827  2.363  0.900 6.41E-01 6.41E-01 1.40E-01 7.85E-02 -2.372 -2.391
  2.20   7.2126   0.787 -35.088 12.085 18.915  2.461  0.895 5.63E-01 5.63E-01 1.48E-01 1.42E-01 -2.168 -2.188
  2.40   7.3917   0.750 -35.681 11.135 18.200  2.496  0.896 4.85E-01 4.85E-01 1.38E-01 2.38E-01 -1.944 -1.965
  2.60   7.5716   0.716 -36.241 10.232 16.907  2.476  0.903 4.11E-01 4.11E-01 1.10E-01 3.69E-01 -1.692 -1.713
  2.80   7.7532   0.687 -36.749  9.390 15.171  2.420  0.914 3.44E-01 3.44E-01 6.88E-02 5.18E-01 -1.381 -1.402
  3.00   7.9374   0.662 -37.201  8.611 13.323  2.343  0.929 2.85E-01 2.85E-01 3.01E-02 6.55E-01 -0.969 -0.991
  3.20   8.1251   0.644 -37.592  7.889 11.383  2.269  0.948 2.33E-01 2.33E-01 7.59E-03 7.51E-01 -0.387 -0.411
  3.40   8.3171   0.632 -37.925  7.212  9.733  2.212  0.973 1.90E-01 1.90E-01 8.09E-04 8.09E-01  0.486  0.458
  3.60   8.5147   0.628 -38.204  6.554  8.193  2.203  1.007 1.53E-01 1.53E-01 2.23E-05 8.47E-01  1.666  1.624
     5.350    13.500
 -7.40  -1.7828   1.998  -8.255 67.831  1.034  1.002  1.001 6.10E-04 1.87E-04 1.05E-19 8.09E-03 -7.408 -7.408
 -7.20  -1.5829   1.998  -8.255 66.911  1.045  1.002  0.999 7.11E-04 2.32E-04 4.17E-19 9.29E-03 -7.408 -7.408
 -7.00  -1.3830   1.997  -8.256 65.990  1.068  1.003  0.999 8.75E-04 3.33E-04 1.65E-18 1.07E-02 -7.408 -7.408
 -6.80  -1.1831   1.997  -8.257 65.070  1.094  1.004  0.999 1.04E-03 4.25E-04 6.53E-18 1.22E-02 -7.408 -7.408
 -6.60  -0.9833   1.996  -8.259 64.149  1.144  1.005  0.999 1.31E-03 6.27E-04 2.58E-17 1.39E-02 -7.407 -7.407
 -6.40  -0.7834   1.995  -8.261 63.228  1.206  1.007  0.999 1.59E-03 8.27E-04 1.02E-16 1.58E-02 -7.407 -7.407
 -6.20  -0.5837   1.994  -8.267 62.304  1.320  1.010  1.000 2.10E-03 1.25E-03 4.03E-16 1.80E-02 -7.407 -7.407
 -6.00  -0.3839   1.993  -8.274 61.376  1.468  1.014  0.998 2.64E-03 1.70E-03 1.58E-15 2.04E-02 -7.406 -7.406
 -5.80  -0.1843   1.992  -8.288 60.445  1.731  1.022  0.998 3.63E-03 2.59E-03 6.22E-15 2.31E-02 -7.406 -7.406
 -5.60   0.0153   1.989  -8.310 59.505  2.141  1.033  1.015 5.11E-03 3.98E-03 2.44E-14 2.59E-02 -7.405 -7.405
 -5.40   0.2148   1.987  -8.339 58.559  2.694  1.047  0.996 6.83E-03 5.60E-03 9.53E-14 2.90E-02 -7.403 -7.403
 -5.20   0.4139   1.983  -8.392 57.592  3.631  1.073  0.995 9.97E-03 8.64E-03 3.70E-13 3.22E-02 -7.399 -7.399
 -5.00   0.6129   1.979  -8.463 56.607  4.929  1.106  0.993 1.38E-02 1.24E-02 1.43E-12 3.56E-02 -7.394 -7.394
 -4.80   0.8113   1.971  -8.584 55.575  7.026  1.162  0.990 2.06E-02 1.91E-02 5.47E-12 3.90E-02 -7.385 -7.385
 -4.60   1.0093   1.962  -8.749 54.504  9.910  1.236  0.986 2.93E-02 2.77E-02 2.08E-11 4.22E-02 -7.371 -7.371
 -4.40   1.2060   1.947  -9.017 53.335 14.281  1.353  0.980 4.38E-02 4.21E-02 7.68E-11 4.52E-02 -7.351 -7.351
 -4.20   1.4017   1.928  -9.382 52.075 20.090  1.506  0.972 6.25E-02 6.08E-02 2.78E-10 4.77E-02 -7.324 -7.324
 -4.00   1.5951   1.899  -9.930 50.645 27.928  1.723  0.961 9.14E-02 8.96E-02 9.64E-10 4.93E-02 -7.285 -7.285
 -3.80   1.7868   1.863 -10.645 49.061 37.284  1.983  0.948 1.28E-01 1.26E-01 3.22E-09 4.99E-02 -7.234 -7.234
 -3.60   1.9751   1.814 -11.611 47.248 47.696  2.296  0.933 1.78E-01 1.76E-01 1.00E-08 4.88E-02 -7.166 -7.166
 -3.40   2.1603   1.753 -12.800 45.238 57.643  2.621  0.918 2.39E-01 2.38E-01 2.89E-08 4.62E-02 -7.081 -7.081
 -3.20   2.3435   1.686 -14.161 43.078 67.248  2.901  0.905 3.07E-01 3.05E-01 7.87E-08 4.27E-02 -6.980 -6.980
 -3.00   2.5235   1.610 -15.659 40.823 70.560  3.156  0.895 3.84E-01 3.82E-01 1.96E-07 3.75E-02 -6.860 -6.860
 -2.80   2.7027   1.535 -17.194 38.560 72.210  3.302  0.889 4.60E-01 4.59E-01 4.60E-07 3.19E-02 -6.725 -6.725
 -2.60   2.8805   1.459 -18.708 36.360 70.054  3.337  0.889 5.37E-01 5.36E-01 9.92E-07 2.60E-02 -6.576 -6.576
 -2.40   3.0593   1.389 -20.138 34.269 65.664  3.285  0.893 6.08E-01 6.07E-01 2.06E-06 2.07E-02 -6.416 -6.417
 -2.20   3.2385   1.324 -21.403 32.384 56.837  3.151  0.900 6.73E-01 6.72E-01 3.99E-06 1.58E-02 -6.246 -6.247
 -2.00   3.4198   1.268 -22.560 30.625 52.610  2.959  0.909 7.30E-01 7.29E-01 7.53E-06 1.19E-02 -6.069 -6.071
 -1.80   3.6027   1.220 -23.537 29.076 45.352  2.737  0.920 7.79E-01 7.78E-01 1.36E-05 8.66E-03 -5.886 -5.888
 -1.60   3.7878   1.178 -24.360 27.702 38.585  2.507  0.931 8.20E-01 8.20E-01 2.38E-05 6.17E-03 -5.698 -5.700
 -1.40   3.9752   1.145 -25.069 26.455 32.534  2.291  0.941 8.54E-01 8.54E-01 4.14E-05 4.39E-03 -5.509 -5.513
 -1.20   4.1643   1.116 -25.633 25.371 27.278  2.085  0.950 8.83E-01 8.82E-01 7.00E-05 3.03E-03 -5.317 -5.321
 -1.00   4.3553   1.093 -26.116 24.376 22.738  1.903  0.959 9.06E-01 9.05E-01 1.18E-04 2.04E-03 -5.119 -5.125
 -0.80   4.5478   1.075 -26.490 23.503 19.032  1.745  0.966 9.24E-01 9.24E-01 1.94E-04 1.40E-03 -4.925 -4.933
 -0.60   4.7417   1.060 -26.811 22.689 15.884  1.611  0.972 9.39E-01 9.39E-01 3.19E-04 9.07E-04 -4.726 -4.737
 -0.40   4.9366   1.047 -27.056 21.959 13.408  1.500  0.977 9.51E-01 9.51E-01 5.18E-04 6.18E-04 -4.521 -4.532
 -0.20   5.1325   1.037 -27.268 21.265 11.347  1.410  0.981 9.60E-01 9.60E-01 8.40E-04 4.23E-04 -4.323 -4.341
  0.00   5.3290   1.029 -27.432 20.625  9.757  1.337  0.984 9.67E-01 9.67E-01 1.35E-03 2.66E-04 -4.120 -4.142
  0.20   5.5261   1.022 -27.578 20.006  8.501  1.284  0.986 9.71E-01 9.71E-01 2.16E-03 2.09E-04 -3.914 -3.941
  0.40   5.7234   1.016 -27.696 19.419  7.631  1.247  0.987 9.74E-01 9.74E-01 3.43E-03 2.02E-04 -3.711 -3.743
  0.60   5.9209   1.010 -27.804 18.844  7.069  1.229  0.987 9.73E-01 9.73E-01 5.40E-03 2.70E-04 -3.514 -3.545
  0.80   6.1182   1.004 -27.918 18.264  6.799  1.230  0.986 9.70E-01 9.70E-01 8.45E-03 4.88E-04 -3.335 -3.352
  1.00   6.3151   0.997 -28.037 17.684  6.924  1.255  0.983 9.63E-01 9.63E-01 1.30E-02 1.04E-03 -3.152 -3.161
  1.20   6.5112   0.988 -28.185 17.079  7.440  1.310  0.977 9.50E-01 9.50E-01 1.97E-02 2.37E-03 -2.957 -2.964
  1.40   6.7059   0.976 -28.369 16.443  8.430  1.399  0.969 9.30E-01 9.30E-01 2.90E-02 5.47E-03 -2.760 -2.768
  1.60   6.8988   0.960 -28.612 15.753  9.848  1.526  0.959 9.01E-01 9.01E-01 4.10E-02 1.24E-02 -2.563 -2.573
  1.80   7.0893   0.939 -28.925 15.002 11.567  1.689  0.946 8.60E-01 8.60E-01 5.46E-02 2.71E-02 -2.366 -2.379
  2.00   7.2772   0.913 -29.318 14.181 13.430  1.870  0.932 8.07E-01 8.07E-01 6.70E-02 5.63E-02 -2.171 -2.185
  2.20   7.4625   0.883 -29.784 13.299 15.015  2.052  0.920 7.42E-01 7.42E-01 7.33E-02 1.09E-01 -1.973 -1.990
  2.40   7.6458   0.850 -30.307 12.373 16.040  2.209  0.913 6.69E-01 6.69E-01 6.84E-02 1.92E-01 -1.764 -1.784
  2.60   7.8282   0.816 -30.861 11.430 16.323  2.326  0.912 5.91E-01 5.91E-01 5.07E-02 3.06E-01 -1.531 -1.551
  2.80   8.0111   0.784 -31.418 10.495 15.894  2.396  0.918 5.12E-01 5.12E-01 2.68E-02 4.33E-01 -1.233 -1.254
  3.00   8.1962   0.758 -31.952  9.588 14.893  2.429  0.934 4.36E-01 4.36E-01 8.54E-03 5.46E-01 -0.849 -0.871
  3.20   8.3854   0.739 -32.446  8.719 13.488  2.446  0.960 3.66E-01 3.66E-01 1.24E-03 6.31E-01 -0.205 -0.230
  3.40   8.5812   0.732 -32.888  7.882 11.903  2.475  1.002 3.03E-01 3.03E-01 5.36E-05 6.97E-01  0.737  0.704
  3.60   8.7880   0.744 -33.270  7.059 10.328  2.553  1.075 2.48E-01 2.48E-01 3.40E-07 7.51E-01  2.344  2.298
     5.400    13.500
 -7.40  -1.5828   1.998  -7.246 67.259  1.015  1.001  1.000 5.33E-04 9.43E-05 0.00E+00 8.50E-03 -7.295 -7.295
 -7.20  -1.3829   1.998  -7.246 66.339  1.018  1.001  1.000 6.16E-04 1.20E-04 0.00E+00 9.75E-03 -7.295 -7.295
 -7.00  -1.1830   1.997  -7.245 65.420  1.020  1.001  0.999 7.02E-04 1.42E-04 0.00E+00 1.12E-02 -7.295 -7.295
 -6.80  -0.9831   1.997  -7.245 64.502  1.026  1.002  0.999 8.13E-04 1.84E-04 0.00E+00 1.28E-02 -7.295 -7.295
 -6.60  -0.7832   1.996  -7.244 63.583  1.031  1.002  0.999 9.26E-04 2.22E-04 2.16E-19 1.45E-02 -7.295 -7.295
 -6.40  -0.5834   1.996  -7.244 62.665  1.043  1.002  0.999 1.08E-03 2.96E-04 8.54E-19 1.65E-02 -7.295 -7.295
 -6.20  -0.3835   1.995  -7.244 61.744  1.060  1.003  1.001 1.27E-03 4.04E-04 3.37E-18 1.88E-02 -7.294 -7.294
 -6.00  -0.1837   1.994  -7.244 60.826  1.079  1.004  0.999 1.46E-03 5.03E-04 1.33E-17 2.13E-02 -7.294 -7.294
 -5.80   0.0161   1.993  -7.245 59.907  1.117  1.005  0.999 1.76E-03 7.09E-04 5.23E-17 2.40E-02 -7.293 -7.293
 -5.60   0.2159   1.992  -7.246 58.987  1.162  1.007  0.999 2.06E-03 9.10E-04 2.06E-16 2.70E-02 -7.292 -7.292
 -5.40   0.4157   1.991  -7.250 58.066  1.246  1.009  0.999 2.56E-03 1.32E-03 8.09E-16 3.02E-02 -7.291 -7.291
 -5.20   0.6154   1.990  -7.255 57.144  1.353  1.013  0.998 3.10E-03 1.75E-03 3.17E-15 3.37E-02 -7.288 -7.288
 -5.00   0.8150   1.988  -7.266 56.216  1.544  1.019  0.998 4.04E-03 2.60E-03 1.24E-14 3.73E-02 -7.284 -7.284
 -4.80   1.0146   1.987  -7.280 55.288  1.797  1.026  0.998 5.11E-03 3.58E-03 4.86E-14 4.10E-02 -7.278 -7.278
 -4.60   1.2141   1.984  -7.306 54.348  2.233  1.040  0.997 7.03E-03 5.41E-03 1.89E-13 4.49E-02 -7.267 -7.267
 -4.40   1.4135   1.981  -7.341 53.399  2.835  1.057  0.996 9.36E-03 7.65E-03 7.35E-13 4.90E-02 -7.252 -7.252
 -4.20   1.6124   1.976  -7.403 52.425  3.828  1.087  0.994 1.34E-02 1.17E-02 2.83E-12 5.29E-02 -7.229 -7.229
 -4.00   1.8110   1.970  -7.499 51.420  5.328  1.133  0.991 1.96E-02 1.78E-02 1.08E-11 5.67E-02 -7.196 -7.196
 -3.80   2.0091   1.962  -7.630 50.383  7.398  1.193  0.988 2.75E-02 2.56E-02 4.11E-11 6.04E-02 -7.152 -7.152
 -3.60   2.2062   1.948  -7.845 49.264 10.580  1.288  0.982 4.07E-02 3.87E-02 1.52E-10 6.37E-02 -7.091 -7.092
 -3.40   2.4023   1.931  -8.138 48.076 14.812  1.414  0.975 5.78E-02 5.57E-02 5.53E-10 6.63E-02 -7.014 -7.015
 -3.20   2.5963   1.905  -8.582 46.748 20.622  1.594  0.964 8.43E-02 8.22E-02 1.93E-09 6.76E-02 -6.914 -6.915
 -3.00   2.7886   1.871  -9.165 45.293 27.663  1.813  0.952 1.18E-01 1.16E-01 6.52E-09 6.79E-02 -6.792 -6.794
 -2.80   2.9777   1.824  -9.966 43.642 35.730  2.083  0.937 1.65E-01 1.63E-01 2.06E-08 6.61E-02 -6.649 -6.653
 -2.60   3.1644   1.769 -10.936 41.840 43.830  2.366  0.922 2.20E-01 2.18E-01 6.16E-08 6.29E-02 -6.486 -6.492
 -2.40   3.3474   1.702 -12.102 39.878 50.812  2.637  0.908 2.88E-01 2.87E-01 1.69E-07 5.73E-02 -6.306 -6.315
 -2.20   3.5279   1.627 -13.403 37.812 55.398  2.861  0.897 3.64E-01 3.62E-01 4.26E-07 5.07E-02 -6.113 -6.126
 -2.00   3.7075   1.552 -14.769 35.706 59.057  2.988  0.891 4.39E-01 4.38E-01 1.02E-06 4.40E-02 -5.910 -5.929
 -1.80   3.8855   1.475 -16.114 33.666 56.175  3.074  0.889 5.17E-01 5.16E-01 2.23E-06 3.63E-02 -5.703 -5.730
 -1.60   4.0640   1.404 -17.399 31.714 53.320  3.047  0.892 5.89E-01 5.88E-01 4.69E-06 2.92E-02 -5.490 -5.526
 -1.40   4.2430   1.338 -18.571 29.913 48.612  2.938  0.898 6.57E-01 6.56E-01 9.20E-06 2.26E-02 -5.276 -5.320
 -1.20   4.4239   1.280 -19.624 28.252 43.341  2.785  0.907 7.15E-01 7.14E-01 1.75E-05 1.73E-02 -5.061 -5.115
 -1.00   4.6063   1.229 -20.526 26.774 37.650  2.590  0.918 7.67E-01 7.66E-01 3.19E-05 1.26E-02 -4.848 -4.912
 -0.80   4.7911   1.187 -21.305 25.435 32.299  2.394  0.928 8.09E-01 8.09E-01 5.69E-05 9.25E-03 -4.637 -4.707
 -0.60   4.9777   1.151 -21.944 24.258 27.344  2.190  0.939 8.46E-01 8.45E-01 9.82E-05 6.47E-03 -4.431 -4.500
 -0.40   5.1666   1.122 -22.485 23.191 23.041  2.008  0.948 8.75E-01 8.75E-01 1.68E-04 4.64E-03 -4.234 -4.301
 -0.20   5.3572   1.098 -22.881 22.284 16.056  1.840  0.957 8.99E-01 8.99E-01 2.80E-04 3.27E-03 -4.044 -4.106
  0.00   5.5492   1.078 -23.237 21.427 16.593  1.693  0.964 9.19E-01 9.19E-01 4.63E-04 2.10E-03 -3.858 -3.907
  0.20   5.7428   1.062 -23.537 20.631 14.048  1.574  0.971 9.34E-01 9.34E-01 7.60E-04 1.52E-03 -3.679 -3.713
  0.40   5.9374   1.049 -23.771 19.911 12.023  1.474  0.975 9.46E-01 9.46E-01 1.23E-03 1.13E-03 -3.501 -3.525
  0.60   6.1329   1.038 -23.976 19.225 10.374  1.396  0.979 9.54E-01 9.54E-01 1.98E-03 9.13E-04 -3.316 -3.333
  0.80   6.3291   1.029 -24.139 18.585  9.145  1.336  0.982 9.60E-01 9.60E-01 3.14E-03 8.78E-04 -3.126 -3.137
  1.00   6.5256   1.021 -24.291 17.960  8.214  1.297  0.983 9.63E-01 9.63E-01 4.93E-03 1.07E-03 -2.932 -2.941
  1.20   6.7223   1.013 -24.425 17.357  7.687  1.280  0.983 9.62E-01 9.62E-01 7.57E-03 1.82E-03 -2.738 -2.745
  1.40   6.9189   1.005 -24.566 16.751  7.496  1.288  0.982 9.57E-01 9.57E-01 1.14E-02 3.66E-03 -2.543 -2.550
  1.60   7.1149   0.996 -24.718 16.137  7.707  1.324  0.978 9.46E-01 9.46E-01 1.64E-02 7.88E-03 -2.349 -2.356
  1.80   7.3100   0.985 -24.905 15.493  8.320  1.394  0.972 9.28E-01 9.28E-01 2.23E-02 1.72E-02 -2.157 -2.165
  2.00   7.5037   0.971 -25.138 14.809  9.343  1.501  0.964 9.00E-01 9.00E-01 2.77E-02 3.65E-02 -1.966 -1.977
  2.20   7.6958   0.953 -25.434 14.067 10.639  1.642  0.956 8.60E-01 8.60E-01 3.01E-02 7.28E-02 -1.778 -1.792
  2.40   7.8862   0.932 -25.801 13.264 12.095  1.804  0.948 8.09E-01 8.09E-01 2.67E-02 1.33E-01 -1.589 -1.605
  2.60   8.0754   0.910 -26.236 12.399 13.346  1.973  0.945 7.45E-01 7.45E-01 1.75E-02 2.16E-01 -1.380 -1.398
  2.80   8.2648   0.888 -26.725 11.488 14.160  2.130  0.950 6.72E-01 6.72E-01 7.16E-03 3.10E-01 -1.135 -1.155
  3.00   8.4564   0.871 -27.245 10.547 14.367  2.266  0.969 5.94E-01 5.94E-01 1.44E-03 4.01E-01 -0.747 -0.769
  3.20   8.6536   0.865 -27.770  9.593 13.973  2.386  1.008 5.14E-01 5.14E-01 9.63E-05 4.84E-01 -0.128 -0.156
  3.40   8.8614   0.881 -28.273  8.633 13.093  2.509  1.080 4.37E-01 4.37E-01 1.15E-06 5.62E-01  0.833  0.794
  3.60   9.0896   0.940 -28.721  7.658 11.903  2.667  1.225 3.67E-01 3.67E-01 9.14E-10 6.32E-01  2.289  2.233
     5.450    13.500
 -7.40  -1.3828   1.998  -6.347 66.686  1.022  1.001  1.000 5.37E-04 8.23E-05 0.00E+00 8.92E-03 -7.180 -7.180
 -7.20  -1.1829   1.998  -6.347 65.767  1.023  1.001  1.000 6.09E-04 9.59E-05 0.00E+00 1.02E-02 -7.180 -7.180
 -7.00  -0.9830   1.997  -6.346 64.849  1.024  1.001  0.999 6.93E-04 1.15E-04 0.00E+00 1.17E-02 -7.180 -7.180
 -6.80  -0.7831   1.997  -6.345 63.930  1.025  1.001  1.000 7.87E-04 1.40E-04 0.00E+00 1.33E-02 -7.180 -7.180
 -6.60  -0.5832   1.996  -6.344 63.012  1.027  1.001  0.999 8.85E-04 1.63E-04 0.00E+00 1.52E-02 -7.179 -7.179
 -6.40  -0.3834   1.996  -6.343 62.095  1.030  1.002  0.999 1.00E-03 2.01E-04 0.00E+00 1.72E-02 -7.179 -7.179
 -6.20  -0.1835   1.995  -6.342 61.176  1.032  1.002  0.999 1.12E-03 2.36E-04 0.00E+00 1.96E-02 -7.179 -7.179
 -6.00   0.0163   1.994  -6.341 60.258  1.038  1.002  0.999 1.27E-03 2.96E-04 2.08E-19 2.22E-02 -7.178 -7.178
 -5.80   0.2162   1.993  -6.340 59.341  1.043  1.002  0.999 1.41E-03 3.53E-04 8.18E-19 2.50E-02 -7.178 -7.178
 -5.60   0.4160   1.993  -6.340 58.424  1.054  1.003  0.999 1.61E-03 4.53E-04 3.22E-18 2.80E-02 -7.176 -7.176
 -5.40   0.6158   1.992  -6.339 57.508  1.065  1.004  0.999 1.80E-03 5.50E-04 1.27E-17 3.13E-02 -7.175 -7.175
 -5.20   0.8156   1.991  -6.339 56.591  1.088  1.004  0.999 2.07E-03 7.28E-04 4.97E-17 3.48E-02 -7.172 -7.172
 -5.00   1.0154   1.990  -6.340 55.673  1.123  1.006  1.003 2.41E-03 9.86E-04 1.95E-16 3.85E-02 -7.167 -7.167
 -4.80   1.2152   1.989  -6.341 54.757  1.164  1.007  0.999 2.76E-03 1.24E-03 7.66E-16 4.22E-02 -7.161 -7.161
 -4.60   1.4149   1.988  -6.345 53.838  1.241  1.010  0.999 3.34E-03 1.74E-03 3.00E-15 4.62E-02 -7.150 -7.150
 -4.40   1.6146   1.987  -6.349 52.918  1.338  1.014  0.998 3.96E-03 2.27E-03 1.17E-14 5.03E-02 -7.134 -7.135
 -4.20   1.8143   1.985  -6.360 51.994  1.510  1.020  0.998 5.05E-03 3.28E-03 4.58E-14 5.45E-02 -7.111 -7.111
