 FILTERED output of ioneqmn.
    NRmax =  54,  NTmax =  21
                      thermodynamic functions              |        number fractions             lg(opacities)
 lg(R)   lg(P) PV/(NkT)  U/(NkT) S/(Nk) Cv/(Nk)  chit  chir    x(H)    x(H0)    x(H2)   x(pert.)  long. transv.
 -0.80   6.1899   1.877   -16.28  35.72   8.89  1.371  0.964 8.10E-02 8.10E-02 5.23E-08 1.19E-01  -6.095  -6.149
 -0.60   6.3818   1.842   -16.63  34.51  11.64  1.498  0.953 1.12E-01 1.11E-01 1.71E-07 1.19E-01  -5.925  -5.976
 -0.40   6.5713   1.798   -17.09  33.21  15.04  1.629  0.940 1.52E-01 1.52E-01 5.23E-07 1.17E-01  -5.772  -5.815
 -0.20   6.7583   1.745   -17.65  31.83  18.11  1.815  0.927 2.01E-01 2.01E-01 1.52E-06 1.13E-01  -5.627  -5.661
  0.00   6.9397   1.672   -18.36  30.32  21.31  1.970  0.917 2.63E-01 2.63E-01 4.15E-06 9.90E-02  -5.484  -5.511
  0.20   7.1224   1.606   -19.09  28.83  23.60  2.104  0.908 3.26E-01 3.26E-01 1.03E-05 9.41E-02  -5.345  -5.368
  0.40   7.3035   1.538   -19.87  27.32  25.05  2.199  0.903 3.92E-01 3.92E-01 2.37E-05 8.75E-02  -5.212  -5.232
  0.60   7.4839   1.470   -20.65  25.84  25.66  2.246  0.901 4.59E-01 4.59E-01 5.09E-05 8.04E-02  -5.083  -5.102
  0.80   7.6645   1.406   -21.42  24.40  25.04  2.259  0.903 5.22E-01 5.22E-01 1.01E-04 7.46E-02  -4.958  -4.976
  1.00   7.8457   1.346   -22.14  23.05  24.03  2.219  0.909 5.79E-01 5.79E-01 1.87E-04 7.01E-02  -4.837  -4.854
  1.20   8.0283   1.293   -22.81  21.78  22.62  2.144  0.918 6.29E-01 6.29E-01 3.17E-04 6.86E-02  -4.712  -4.729
  1.40   8.2130   1.249   -23.40  20.60  20.84  2.048  0.929 6.68E-01 6.68E-01 4.83E-04 7.13E-02  -4.579  -4.596
  1.60   8.4001   1.212   -23.92  19.52  19.02  1.939  0.943 6.96E-01 6.96E-01 6.39E-04 7.96E-02  -4.432  -4.449
  1.80   8.5904   1.185   -24.36  18.52  17.33  1.826  0.960 7.11E-01 7.11E-01 6.92E-04 9.52E-02  -4.264  -4.280
  2.00   8.7844   1.169   -24.75  17.60  15.89  1.721  0.981 7.12E-01 7.12E-01 5.55E-04 1.20E-01  -4.061  -4.078
  2.20   8.9831   1.166   -25.09  16.73  14.84  1.625  1.008 6.95E-01 6.95E-01 2.80E-04 1.58E-01  -3.811  -3.828
  2.40   9.1882   1.179   -25.39  15.90  14.26  1.544  1.045 6.55E-01 6.55E-01 6.85E-05 2.13E-01  -3.507  -3.524
  2.60   9.4017   1.217   -25.66  15.09  14.27  1.470  1.095 5.86E-01 5.86E-01 5.39E-06 2.92E-01  -3.110  -3.127
  2.80   9.6270   1.290   -25.90  14.31  15.07  1.376  1.163 4.73E-01 4.73E-01 7.00E-08 4.05E-01  -2.542  -2.559
  3.00   9.8671   1.414   -26.09  13.54  16.66  1.177  1.239 3.04E-01 3.04E-01 5.25E-11 5.60E-01  -1.703  -1.724
  3.20  10.1173   1.588   -26.00  13.00  18.88  0.708  1.258 1.01E-01 1.01E-01 4.15E-16 7.16E-01  -0.405  -0.431
  3.40  10.3469   1.700   -25.36  12.90  19.02  0.004  0.999 5.09E-03 5.09E-03 0.00E+00 7.02E-01   1.053   1.012
     5.800    14.100
 -7.40   0.0170   1.997   -12.07  65.43   1.00  1.001  1.000 6.62E-04 1.10E-04 0.00E+00 1.23E-02  -7.679  -7.679
 -7.20   0.2169   1.997   -12.07  64.51   1.00  1.001  0.999 7.37E-04 1.27E-04 0.00E+00 1.40E-02  -7.674  -7.674
 -7.00   0.4168   1.996   -12.07  63.59   1.00  1.001  0.999 8.17E-04 1.48E-04 0.00E+00 1.59E-02  -7.668  -7.668
 -6.80   0.6167   1.996   -12.07  62.68   1.01  1.001  0.999 9.02E-04 1.71E-04 0.00E+00 1.79E-02  -7.663  -7.663
 -6.60   0.8165   1.995   -12.07  61.76   1.01  1.001  0.999 9.91E-04 1.98E-04 0.00E+00 2.02E-02  -7.657  -7.657
 -6.40   1.0164   1.995   -12.07  60.84   1.01  1.002  0.999 1.08E-03 2.29E-04 0.00E+00 2.26E-02  -7.650  -7.650
 -6.20   1.2163   1.994   -12.06  59.93   1.01  1.002  0.999 1.18E-03 2.65E-04 0.00E+00 2.52E-02  -7.644  -7.644
 -6.00   1.4162   1.994   -12.06  59.01   1.01  1.002  0.999 1.29E-03 3.07E-04 0.00E+00 2.80E-02  -7.637  -7.637
 -5.80   1.6161   1.993   -12.06  58.10   1.01  1.002  0.999 1.39E-03 3.55E-04 0.00E+00 3.10E-02  -7.629  -7.629
 -5.60   1.8159   1.992   -12.06  57.18   1.01  1.002  0.999 1.51E-03 4.10E-04 0.00E+00 3.42E-02  -7.621  -7.621
 -5.40   2.0158   1.992   -12.06  56.27   1.01  1.002  0.999 1.62E-03 4.73E-04 0.00E+00 3.73E-02  -7.613  -7.613
 -5.20   2.2157   1.991   -12.06  55.36   1.01  1.002  0.999 1.75E-03 5.47E-04 0.00E+00 4.06E-02  -7.604  -7.604
 -5.00   2.4156   1.991   -12.06  54.44   1.01  1.002  0.999 1.89E-03 6.32E-04 0.00E+00 4.40E-02  -7.594  -7.594
 -4.80   2.6155   1.990   -12.05  53.53   1.02  1.002  0.999 2.03E-03 7.29E-04 0.00E+00 4.75E-02  -7.584  -7.584
 -4.60   2.8154   1.990   -12.05  52.62   1.02  1.003  0.999 2.19E-03 8.43E-04 0.00E+00 5.10E-02  -7.572  -7.572
 -4.40   3.0153   1.990   -12.05  51.70   1.02  1.003  0.999 2.36E-03 9.72E-04 0.00E+00 5.48E-02  -7.558  -7.558
 -4.20   3.2152   1.989   -12.05  50.79   1.02  1.003  0.999 2.55E-03 1.12E-03 0.00E+00 5.85E-02  -7.542  -7.542
 -4.00   3.4151   1.989   -12.05  49.88   1.02  1.003  0.999 2.75E-03 1.30E-03 1.87E-19 6.23E-02  -7.522  -7.522
 -3.80   3.6149   1.988   -12.05  48.97   1.03  1.003  0.999 2.97E-03 1.50E-03 7.34E-19 6.61E-02  -7.497  -7.497
 -3.60   3.8147   1.987   -12.05  48.05   1.03  1.004  0.999 3.20E-03 1.73E-03 2.87E-18 7.01E-02  -7.465  -7.465
 -3.40   4.0145   1.986   -12.05  47.14   1.03  1.004  0.999 3.45E-03 2.00E-03 1.12E-17 7.39E-02  -7.423  -7.424
 -3.20   4.2141   1.984   -12.05  46.23   1.04  1.005  0.999 3.73E-03 2.32E-03 4.39E-17 7.80E-02  -7.369  -7.370
 -3.00   4.4139   1.983   -12.05  45.32   1.04  1.006  0.999 4.02E-03 2.67E-03 1.71E-16 8.24E-02  -7.302  -7.302
 -2.80   4.6135   1.981   -12.05  44.41   1.05  1.007  0.998 4.37E-03 3.10E-03 6.65E-16 8.68E-02  -7.218  -7.219
 -2.60   4.8130   1.979   -12.05  43.50   1.06  1.008  1.008 4.77E-03 3.59E-03 2.58E-15 9.13E-02  -7.117  -7.119
 -2.40   5.0127   1.978   -12.05  42.59   1.08  1.010  0.998 5.28E-03 4.23E-03 9.98E-15 9.66E-02  -6.999  -7.003
 -2.20   5.2120   1.974   -12.05  41.67   1.10  1.012  0.998 5.89E-03 4.99E-03 3.86E-14 1.01E-01  -6.865  -6.872
 -2.00   5.4115   1.972   -12.06  40.76   1.13  1.015  0.998 6.72E-03 5.99E-03 1.49E-13 1.06E-01  -6.717  -6.728
 -1.80   5.6105   1.968   -12.07  39.84   1.17  1.019  0.998 7.78E-03 7.24E-03 5.71E-13 1.10E-01  -6.558  -6.576
 -1.60   5.8098   1.965   -12.08  38.93   1.24  1.025  0.996 9.28E-03 8.93E-03 2.18E-12 1.15E-01  -6.385  -6.414
 -1.40   6.0090   1.961   -12.10  38.01   1.34  1.033  0.995 1.13E-02 1.11E-02 8.29E-12 1.19E-01  -6.205  -6.246
 -1.20   6.2067   1.950   -12.14  37.06   1.49  1.046  0.992 1.44E-02 1.43E-02 3.17E-11 1.19E-01  -6.017  -6.069
 -1.00   6.4048   1.942   -12.17  36.13   1.71  1.062  0.989 1.84E-02 1.84E-02 1.17E-10 1.24E-01  -5.836  -5.894
 -0.80   6.6023   1.931   -12.23  35.19   2.03  1.085  0.986 2.42E-02 2.42E-02 4.27E-10 1.29E-01  -5.665  -5.719
 -0.60   6.7991   1.917   -12.31  34.22   2.50  1.116  0.981 3.22E-02 3.22E-02 1.52E-09 1.33E-01  -5.503  -5.548
 -0.40   6.9950   1.899   -12.41  33.24   3.12  1.158  0.976 4.30E-02 4.30E-02 5.31E-09 1.37E-01  -5.342  -5.377
 -0.20   7.1867   1.863   -12.57  32.19   4.00  1.216  0.969 5.87E-02 5.87E-02 1.82E-08 1.34E-01  -5.174  -5.202
  0.00   7.3798   1.833   -12.76  31.16   5.06  1.283  0.961 7.79E-02 7.79E-02 5.83E-08 1.39E-01  -5.004  -5.028
  0.20   7.5713   1.798   -13.01  30.07   6.41  1.344  0.952 1.02E-01 1.02E-01 1.76E-07 1.43E-01  -4.835  -4.857
  0.40   7.7610   1.756   -13.32  28.94   7.80  1.457  0.943 1.32E-01 1.32E-01 5.03E-07 1.46E-01  -4.668  -4.689
  0.60   7.9488   1.707   -13.69  27.77   9.31  1.554  0.934 1.67E-01 1.67E-01 1.33E-06 1.48E-01  -4.508  -4.527
  0.80   8.1348   1.653   -14.12  26.57  10.76  1.645  0.926 2.05E-01 2.05E-01 3.21E-06 1.50E-01  -4.349  -4.368
  1.00   8.3195   1.596   -14.60  25.34  12.01  1.728  0.921 2.43E-01 2.43E-01 6.87E-06 1.54E-01  -4.193  -4.211
  1.20   8.5035   1.538   -15.11  24.10  12.92  1.792  0.918 2.77E-01 2.77E-01 1.27E-05 1.64E-01  -4.029  -4.048
  1.40   8.6875   1.482   -15.62  22.89  13.34  1.828  0.919 3.03E-01 3.03E-01 1.92E-05 1.82E-01  -3.860  -3.878
  1.60   8.8719   1.430   -16.14  21.71  13.63  1.815  0.928 3.14E-01 3.14E-01 2.24E-05 2.10E-01  -3.668  -3.687
  1.80   9.0588   1.388   -16.62  20.58  13.45  1.773  0.942 3.06E-01 3.06E-01 1.73E-05 2.55E-01  -3.447  -3.466
  2.00   9.2493   1.357   -17.05  19.53  13.02  1.689  0.964 2.74E-01 2.74E-01 7.34E-06 3.16E-01  -3.172  -3.192
  2.20   9.4450   1.344   -17.41  18.55  12.46  1.557  0.994 2.16E-01 2.16E-01 1.23E-06 3.93E-01  -2.832  -2.852
  2.40   9.6473   1.351   -17.69  17.66  11.83  1.370  1.029 1.40E-01 1.40E-01 4.81E-08 4.77E-01  -2.397  -2.418
  2.60   9.8562   1.379   -17.86  16.90  10.98  1.131  1.058 6.22E-02 6.22E-02 1.90E-10 5.43E-01  -1.825  -1.848
  2.80  10.0678   1.417   -17.89  16.26  10.12  0.822  1.046 1.32E-02 1.32E-02 1.96E-14 5.53E-01  -1.166  -1.196
  3.00  10.2694   1.422   -17.72  15.78   7.10  0.537  0.909 6.09E-04 6.09E-04 0.00E+00 4.90E-01  -0.304  -0.349
  3.20  10.4373   1.321   -17.53  15.35   6.04  0.545  0.705 1.50E-06 1.50E-06 0.00E+00 3.79E-01   0.937   0.874
  3.40  10.5428   1.062   -17.47  14.82   3.70  0.977  0.302 2.48E-11 2.48E-11 0.00E+00 2.52E-01   2.801   2.713
     5.900    14.100
 -7.40   0.4169   1.997    -9.38  64.28   1.01  1.001  1.000 6.93E-04 1.22E-04 0.00E+00 1.34E-02  -7.410  -7.410
 -7.20   0.6168   1.997    -9.38  63.36   1.01  1.001  0.999 7.67E-04 1.42E-04 0.00E+00 1.52E-02  -7.401  -7.401
 -7.00   0.8167   1.996    -9.38  62.45   1.01  1.001  0.999 8.44E-04 1.64E-04 0.00E+00 1.71E-02  -7.392  -7.392
 -6.80   1.0166   1.996    -9.38  61.53   1.01  1.001  0.999 9.26E-04 1.90E-04 0.00E+00 1.92E-02  -7.383  -7.383
 -6.60   1.2165   1.995    -9.38  60.61   1.01  1.001  0.999 1.01E-03 2.20E-04 0.00E+00 2.16E-02  -7.373  -7.373
 -6.40   1.4164   1.995    -9.38  59.70   1.01  1.002  0.999 1.10E-03 2.54E-04 0.00E+00 2.40E-02  -7.363  -7.363
 -6.20   1.6163   1.994    -9.37  58.78   1.01  1.002  0.999 1.20E-03 2.94E-04 0.00E+00 2.67E-02  -7.352  -7.352
 -6.00   1.8162   1.994    -9.37  57.87   1.01  1.001  0.999 1.29E-03 3.40E-04 0.00E+00 2.95E-02  -7.342  -7.342
 -5.80   2.0161   1.993    -9.37  56.95   1.01  1.002  0.999 1.40E-03 3.92E-04 0.00E+00 3.24E-02  -7.331  -7.331
 -5.60   2.2160   1.993    -9.37  56.04   1.01  1.002  1.000 1.51E-03 4.53E-04 0.00E+00 3.54E-02  -7.319  -7.319
 -5.40   2.4159   1.992    -9.37  55.13   1.01  1.002  1.000 1.62E-03 5.22E-04 0.00E+00 3.85E-02  -7.308  -7.308
 -5.20   2.6158   1.992    -9.37  54.21   1.01  1.002  1.000 1.75E-03 6.02E-04 0.00E+00 4.17E-02  -7.295  -7.295
 -5.00   2.8157   1.991    -9.37  53.30   1.02  1.002  1.000 1.88E-03 6.94E-04 0.00E+00 4.50E-02  -7.282  -7.282
 -4.80   3.0156   1.991    -9.36  52.39   1.02  1.002  1.000 2.02E-03 7.99E-04 0.00E+00 4.83E-02  -7.267  -7.267
 -4.60   3.2155   1.990    -9.36  51.47   1.02  1.002  0.999 2.18E-03 9.20E-04 0.00E+00 5.17E-02  -7.251  -7.251
 -4.40   3.4154   1.990    -9.36  50.56   1.02  1.003  0.999 2.35E-03 1.06E-03 0.00E+00 5.53E-02  -7.233  -7.233
 -4.20   3.6153   1.990    -9.36  49.65   1.02  1.003  0.999 2.52E-03 1.22E-03 0.00E+00 5.89E-02  -7.212  -7.212
 -4.00   3.8152   1.989    -9.36  48.73   1.02  1.003  0.999 2.71E-03 1.40E-03 0.00E+00 6.25E-02  -7.185  -7.185
 -3.80   4.0150   1.988    -9.36  47.82   1.02  1.003  0.999 2.91E-03 1.60E-03 0.00E+00 6.63E-02  -7.152  -7.152
 -3.60   4.2148   1.987    -9.36  46.91   1.03  1.004  0.999 3.11E-03 1.84E-03 0.00E+00 7.01E-02  -7.109  -7.110
 -3.40   4.4145   1.986    -9.36  46.00   1.03  1.004  0.999 3.32E-03 2.10E-03 3.09E-19 7.39E-02  -7.055  -7.056
 -3.20   4.6141   1.984    -9.36  45.09   1.03  1.005  0.999 3.55E-03 2.39E-03 1.21E-18 7.79E-02  -6.987  -6.988
 -3.00   4.8137   1.982    -9.36  44.18   1.03  1.005  0.999 3.80E-03 2.71E-03 4.71E-18 8.21E-02  -6.903  -6.905
 -2.80   5.0135   1.981    -9.36  43.27   1.04  1.006  0.999 4.08E-03 3.09E-03 1.83E-17 8.67E-02  -6.803  -6.806
 -2.60   5.2130   1.979    -9.36  42.35   1.04  1.007  0.999 4.39E-03 3.52E-03 7.13E-17 9.04E-02  -6.686  -6.692
 -2.40   5.4128   1.978    -9.36  41.44   1.05  1.008  0.999 4.75E-03 4.03E-03 2.76E-16 9.57E-02  -6.552  -6.562
 -2.20   5.6120   1.974    -9.36  40.53   1.05  1.010  0.999 5.20E-03 4.64E-03 1.07E-15 9.92E-02  -6.408  -6.424
 -2.00   5.8117   1.973    -9.37  39.62   1.06  1.011  0.999 5.71E-03 5.32E-03 4.12E-15 1.04E-01  -6.254  -6.278
 -1.80   6.0114   1.972    -9.37  38.71   1.08  1.014  0.998 6.37E-03 6.14E-03 1.59E-14 1.09E-01  -6.092  -6.125
 -1.60   6.2100   1.966    -9.38  37.78   1.09  1.017  0.996 7.30E-03 7.19E-03 6.18E-14 1.08E-01  -5.925  -5.967
 -1.40   6.4091   1.961    -9.39  36.87   1.11  1.021  0.995 8.43E-03 8.38E-03 2.35E-13 1.13E-01  -5.756  -5.808
 -1.20   6.6080   1.956    -9.41  35.95   1.15  1.027  0.994 9.84E-03 9.83E-03 8.85E-13 1.19E-01  -5.591  -5.647
 -1.00   6.8066   1.950    -9.43  35.04   1.20  1.034  0.992 1.17E-02 1.17E-02 3.30E-12 1.24E-01  -5.429  -5.485
 -0.80   7.0049   1.942    -9.45  34.12   1.26  1.043  0.990 1.40E-02 1.40E-02 1.22E-11 1.29E-01  -5.275  -5.324
 -0.60   7.2002   1.921    -9.50  33.16   1.36  1.058  0.987 1.74E-02 1.74E-02 4.52E-11 1.27E-01  -5.118  -5.158
 -0.40   7.3973   1.909    -9.54  32.23   1.49  1.074  0.984 2.14E-02 2.14E-02 1.59E-10 1.34E-01  -4.956  -4.988
 -0.20   7.5938   1.893    -9.61  31.30   1.68  1.095  0.981 2.65E-02 2.65E-02 5.46E-10 1.42E-01  -4.783  -4.811
  0.00   7.7896   1.875    -9.69  30.36   1.93  1.122  0.977 3.31E-02 3.31E-02 1.81E-09 1.49E-01  -4.606  -4.631
  0.20   7.9844   1.853    -9.79  29.39   2.25  1.156  0.971 4.15E-02 4.15E-02 5.74E-09 1.55E-01  -4.429  -4.453
  0.40   8.1782   1.827    -9.93  28.41   2.65  1.196  0.966 5.16E-02 5.16E-02 1.71E-08 1.61E-01  -4.254  -4.277
  0.60   8.3707   1.795   -10.10  27.41   3.14  1.244  0.959 6.33E-02 6.33E-02 4.71E-08 1.67E-01  -4.081  -4.103
  0.80   8.5619   1.759   -10.30  26.39   3.69  1.297  0.952 7.55E-02 7.55E-02 1.16E-07 1.74E-01  -3.907  -3.928
  1.00   8.7518   1.719   -10.54  25.34   4.28  1.354  0.945 8.64E-02 8.64E-02 2.41E-07 1.84E-01  -3.729  -3.751
  1.20   8.9403   1.674   -10.82  24.28   4.86  1.407  0.940 9.36E-02 9.36E-02 4.01E-07 1.99E-01  -3.542  -3.564
  1.40   9.1279   1.627   -11.13  23.22   5.37  1.448  0.937 9.34E-02 9.34E-02 4.76E-07 2.21E-01  -3.340  -3.363
  1.60   9.3154   1.581   -11.45  22.15   5.77  1.479  0.937 8.34E-02 8.34E-02 3.41E-07 2.51E-01  -3.114  -3.138
  1.80   9.5033   1.537   -11.78  21.11   5.98  1.476  0.943 6.32E-02 6.32E-02 1.14E-07 2.88E-01  -2.855  -2.878
  2.00   9.6927   1.500   -12.09  20.10   6.00  1.446  0.951 3.74E-02 3.74E-02 1.16E-08 3.25E-01  -2.547  -2.572
  2.20   9.8841   1.471   -12.38  19.14   5.78  1.379  0.961 1.49E-02 1.49E-02 1.84E-10 3.48E-01  -2.133  -2.158
  2.40  10.0767   1.446   -12.61  18.25   5.30  1.283  0.961 3.04E-03 3.04E-03 1.59E-13 3.47E-01  -1.657  -1.687
  2.60  10.2668   1.414   -12.80  17.41   4.50  1.191  0.950 1.93E-04 1.93E-04 1.38E-18 3.17E-01  -1.022  -1.058
  2.80  10.4473   1.351   -12.95  16.62   3.55  1.176  0.857 1.59E-06 1.59E-06 0.00E+00 2.65E-01  -0.121  -0.167
  3.00  10.6059   1.228   -13.15  15.82   2.62  1.328  0.710 3.98E-10 3.98E-10 0.00E+00 1.98E-01   1.206   1.134
  3.20  10.7268   1.024   -13.48  14.95   1.94  1.762  0.471 3.41E-16 3.41E-16 0.00E+00 1.28E-01   1.919   1.838
  3.40  10.7849   0.739   -14.02  13.98   1.63  2.746  0.055 0.00E+00 0.00E+00 0.00E+00 6.73E-02   2.416   2.331
     6.000    14.100
 -7.40   0.8169   1.997    -7.24  63.13   1.01  1.001  1.000 7.19E-04 1.36E-04 0.00E+00 1.45E-02  -7.146  -7.146
 -7.20   1.0168   1.996    -7.24  62.22   1.01  1.001  0.999 7.90E-04 1.58E-04 0.00E+00 1.63E-02  -7.135  -7.135
 -7.00   1.2167   1.996    -7.24  61.30   1.01  1.001  0.999 8.65E-04 1.83E-04 0.00E+00 1.83E-02  -7.124  -7.124
 -6.80   1.4166   1.995    -7.24  60.38   1.01  1.001  0.999 9.43E-04 2.11E-04 0.00E+00 2.05E-02  -7.112  -7.112
 -6.60   1.6165   1.995    -7.24  59.47   1.02  1.001  0.999 1.03E-03 2.44E-04 0.00E+00 2.29E-02  -7.099  -7.099
 -6.40   1.8164   1.995    -7.24  58.55   1.02  1.002  0.999 1.11E-03 2.82E-04 0.00E+00 2.54E-02  -7.087  -7.087
 -6.20   2.0163   1.994    -7.24  57.64   1.02  1.002  1.000 1.20E-03 3.26E-04 0.00E+00 2.80E-02  -7.074  -7.074
 -6.00   2.2162   1.994    -7.23  56.72   1.02  1.002  1.000 1.30E-03 3.76E-04 0.00E+00 3.07E-02  -7.061  -7.061
 -5.80   2.4161   1.993    -7.23  55.81   1.02  1.002  1.000 1.40E-03 4.34E-04 0.00E+00 3.36E-02  -7.048  -7.048
 -5.60   2.6160   1.993    -7.23  54.89   1.02  1.002  1.000 1.50E-03 5.00E-04 0.00E+00 3.65E-02  -7.034  -7.034
 -5.40   2.8159   1.992    -7.23  53.98   1.02  1.002  1.000 1.62E-03 5.76E-04 0.00E+00 3.95E-02  -7.019  -7.019
 -5.20   3.0159   1.992    -7.23  53.07   1.02  1.002  1.000 1.74E-03 6.63E-04 0.00E+00 4.26E-02  -7.004  -7.004
 -5.00   3.2158   1.992    -7.23  52.15   1.02  1.002  1.000 1.87E-03 7.63E-04 0.00E+00 4.58E-02  -6.988  -6.988
 -4.80   3.4157   1.991    -7.23  51.24   1.02  1.002  1.000 2.02E-03 8.78E-04 0.00E+00 4.90E-02  -6.971  -6.971
 -4.60   3.6156   1.991    -7.22  50.33   1.03  1.002  0.999 2.17E-03 1.01E-03 0.00E+00 5.22E-02  -6.951  -6.951
 -4.40   3.8155   1.990    -7.22  49.41   1.03  1.002  0.999 2.33E-03 1.16E-03 0.00E+00 5.56E-02  -6.929  -6.929
 -4.20   4.0154   1.990    -7.22  48.50   1.03  1.003  0.999 2.49E-03 1.32E-03 0.00E+00 5.90E-02  -6.902  -6.902
 -4.00   4.2152   1.989    -7.22  47.59   1.03  1.003  0.999 2.67E-03 1.51E-03 0.00E+00 6.26E-02  -6.868  -6.869
 -3.80   4.4150   1.988    -7.22  46.68   1.03  1.003  0.999 2.84E-03 1.72E-03 0.00E+00 6.62E-02  -6.826  -6.827
 -3.60   4.6148   1.987    -7.22  45.76   1.03  1.003  0.999 3.02E-03 1.95E-03 0.00E+00 7.02E-02  -6.773  -6.774
