 FILTERED output of ioneqmn.
    NRmax =  54,  NTmax =  21
                      thermodynamic functions              |        number fractions             lg(opacities)
 lg(R)   lg(P) PV/(NkT)  U/(NkT) S/(Nk) Cv/(Nk)  chit  chir    x(H)    x(H0)    x(H2)   x(pert.)  long. transv.
 -4.60   2.4153   1.989   -40.33  55.60   1.04  1.004  0.999 2.39E-03 9.56E-04 5.48E-17 5.01E-02  -8.751  -8.751
 -4.40   2.6151   1.989   -40.33  54.69   1.06  1.004  0.999 2.62E-03 1.14E-03 2.15E-16 5.38E-02  -8.750  -8.750
 -4.20   2.8150   1.988   -40.33  53.77   1.08  1.005  0.999 2.96E-03 1.42E-03 8.41E-16 5.79E-02  -8.748  -8.748
 -4.00   3.0149   1.988   -40.33  52.86   1.11  1.006  0.999 3.30E-03 1.72E-03 3.29E-15 6.18E-02  -8.747  -8.747
 -3.80   3.2147   1.987   -40.34  51.94   1.16  1.009  0.999 3.83E-03 2.21E-03 1.29E-14 6.58E-02  -8.744  -8.744
 -3.60   3.4144   1.985   -40.34  51.02   1.24  1.012  0.998 4.56E-03 2.91E-03 5.02E-14 6.98E-02  -8.740  -8.740
 -3.40   3.6140   1.984   -40.35  50.11   1.34  1.016  0.998 5.34E-03 3.67E-03 1.96E-13 7.36E-02  -8.735  -8.735
 -3.20   3.8136   1.982   -40.36  49.18   1.52  1.023  0.997 6.68E-03 5.01E-03 7.63E-13 7.77E-02  -8.726  -8.726
 -3.00   4.0130   1.979   -40.38  48.26   1.76  1.032  0.996 8.22E-03 6.56E-03 2.96E-12 8.18E-02  -8.715  -8.715
 -2.80   4.2121   1.975   -40.41  47.32   2.17  1.047  0.995 1.09E-02 9.25E-03 1.14E-11 8.60E-02  -8.697  -8.697
 -2.60   4.4110   1.970   -40.45  46.37   2.72  1.068  0.994 1.41E-02 1.26E-02 4.38E-11 9.01E-02  -8.673  -8.673
 -2.40   4.6094   1.963   -40.52  45.39   3.62  1.101  0.991 1.96E-02 1.82E-02 1.66E-10 9.43E-02  -8.639  -8.639
 -2.20   4.8076   1.954   -40.61  44.39   4.85  1.145  0.988 2.67E-02 2.53E-02 6.25E-10 9.86E-02  -8.594  -8.594
 -2.00   5.0044   1.940   -40.77  43.34   6.75  1.215  0.983 3.82E-02 3.70E-02 2.31E-09 1.01E-01  -8.534  -8.534
 -1.80   5.2003   1.922   -41.00  42.22   9.40  1.313  1.066 5.49E-02 5.39E-02 8.29E-09 1.04E-01  -8.457  -8.457
 -1.60   5.3945   1.897   -41.30  41.04  12.82  1.436  0.968 7.64E-02 7.56E-02 2.92E-08 1.05E-01  -8.365  -8.366
 -1.40   5.5870   1.864   -41.74  39.73  17.24  1.604  0.956 1.08E-01 1.08E-01 9.73E-08 1.05E-01  -8.258  -8.259
 -1.20   5.7776   1.824   -42.29  38.32  22.27  1.798  0.943 1.47E-01 1.47E-01 3.12E-07 1.04E-01  -8.140  -8.141
 -1.00   5.9636   1.766   -43.05  36.73  27.83  2.021  0.929 2.01E-01 2.01E-01 9.43E-07 9.42E-02  -8.011  -8.014
 -0.80   6.1489   1.707   -43.90  35.08  32.80  2.235  0.916 2.60E-01 2.60E-01 2.64E-06 8.91E-02  -7.880  -7.884
 -0.60   6.3311   1.639   -44.89  33.31  37.23  2.405  0.904 3.30E-01 3.30E-01 6.78E-06 8.15E-02  -7.746  -7.749
 -0.40   6.5118   1.568   -45.93  31.53  38.87  2.574  0.896 4.02E-01 4.02E-01 1.65E-05 7.22E-02  -7.619  -7.627
 -0.20   6.6907   1.493   -46.99  29.76  39.54  2.643  0.893 4.78E-01 4.78E-01 3.69E-05 6.14E-02  -7.492  -7.504
  0.00   6.8675   1.416   -48.10  27.96  38.08  2.638  0.896 5.53E-01 5.53E-01 7.86E-05 4.64E-02  -7.370  -7.386
  0.20   7.0473   1.351   -49.04  26.37  35.80  2.581  0.901 6.20E-01 6.20E-01 1.55E-04 3.90E-02  -7.243  -7.265
  0.40   7.2285   1.294   -49.90  24.90  32.92  2.482  0.908 6.78E-01 6.78E-01 2.95E-04 3.25E-02  -7.120  -7.143
  0.60   7.4112   1.243   -50.66  23.56  29.61  2.350  0.918 7.30E-01 7.30E-01 5.33E-04 2.71E-02  -7.008  -7.037
  0.80   7.5958   1.200   -51.33  22.33  26.35  2.207  0.927 7.73E-01 7.73E-01 9.28E-04 2.31E-02  -6.901  -6.929
  1.00   7.7823   1.163   -51.89  21.22  23.27  2.060  0.937 8.09E-01 8.09E-01 1.54E-03 2.06E-02  -6.795  -6.821
  1.20   7.9708   1.133   -52.37  20.21  20.60  1.926  0.947 8.37E-01 8.37E-01 2.44E-03 2.00E-02  -6.688  -6.707
  1.40   8.1611   1.108   -52.79  19.28  18.40  1.813  0.956 8.56E-01 8.56E-01 3.63E-03 2.19E-02  -6.568  -6.582
  1.60   8.3532   1.088   -53.15  18.40  16.78  1.730  0.964 8.68E-01 8.68E-01 4.95E-03 2.75E-02  -6.428  -6.437
  1.80   8.5468   1.072   -53.49  17.57  15.79  1.684  0.972 8.71E-01 8.71E-01 5.94E-03 3.89E-02  -6.253  -6.260
  2.00   8.7420   1.060   -53.82  16.75  15.49  1.683  0.980 8.64E-01 8.64E-01 5.88E-03 5.97E-02  -6.038  -6.044
  2.20   8.9388   1.053   -54.17  15.92  15.92  1.734  1.001 8.44E-01 8.44E-01 4.32E-03 9.31E-02  -5.773  -5.778
  2.40   9.1379   1.051   -54.57  15.04  17.04  1.844  1.003 8.10E-01 8.10E-01 1.99E-03 1.41E-01  -5.459  -5.464
  2.60   9.3406   1.057   -55.04  14.10  18.66  2.011  1.026 7.59E-01 7.59E-01 4.44E-04 2.02E-01  -5.097  -5.101
  2.80   9.5493   1.078   -55.59  13.08  20.44  2.220  1.066 6.89E-01 6.89E-01 3.17E-05 2.78E-01  -4.650  -4.654
  3.00   9.7689   1.128   -56.22  11.97  22.00  2.451  1.139 5.97E-01 5.97E-01 3.77E-07 3.73E-01  -4.068  -4.073
  3.20  10.0082   1.235   -56.86  10.81  23.24  2.639  1.270 4.75E-01 4.75E-01 2.68E-10 4.92E-01  -3.247  -3.252
  3.40  10.2803   1.458   -57.31   9.77  24.81  2.493  1.460 2.93E-01 2.93E-01 2.22E-15 6.58E-01  -2.000  -2.008
     5.800    14.500
 -7.40   0.0170   1.997   -31.84  67.27   1.00  1.001  1.000 6.62E-04 1.10E-04 0.00E+00 1.23E-02  -8.547  -8.547
 -7.20   0.2169   1.997   -31.84  66.35   1.00  1.001  0.999 7.37E-04 1.28E-04 0.00E+00 1.40E-02  -8.547  -8.547
 -7.00   0.4168   1.996   -31.84  65.44   1.00  1.001  0.999 8.17E-04 1.48E-04 0.00E+00 1.59E-02  -8.546  -8.546
 -6.80   0.6167   1.996   -31.84  64.52   1.01  1.001  0.999 9.02E-04 1.72E-04 0.00E+00 1.79E-02  -8.545  -8.545
 -6.60   0.8165   1.995   -31.84  63.60   1.01  1.001  0.999 9.92E-04 1.99E-04 0.00E+00 2.02E-02  -8.544  -8.544
 -6.40   1.0164   1.995   -31.84  62.69   1.01  1.002  0.999 1.09E-03 2.30E-04 0.00E+00 2.26E-02  -8.543  -8.543
 -6.20   1.2163   1.994   -31.84  61.77   1.01  1.002  0.999 1.18E-03 2.67E-04 0.00E+00 2.52E-02  -8.542  -8.542
 -6.00   1.4162   1.994   -31.83  60.85   1.01  1.002  0.999 1.29E-03 3.09E-04 0.00E+00 2.80E-02  -8.540  -8.540
 -5.80   1.6161   1.993   -31.83  59.94   1.01  1.002  0.999 1.40E-03 3.58E-04 0.00E+00 3.10E-02  -8.539  -8.539
 -5.60   1.8159   1.992   -31.83  59.03   1.01  1.002  0.999 1.51E-03 4.13E-04 0.00E+00 3.42E-02  -8.538  -8.538
 -5.40   2.0158   1.992   -31.83  58.11   1.01  1.002  0.999 1.63E-03 4.79E-04 0.00E+00 3.73E-02  -8.536  -8.536
 -5.20   2.2157   1.991   -31.83  57.20   1.01  1.002  0.999 1.76E-03 5.53E-04 0.00E+00 4.06E-02  -8.534  -8.534
 -5.00   2.4156   1.991   -31.83  56.29   1.02  1.002  0.999 1.90E-03 6.41E-04 0.00E+00 4.40E-02  -8.532  -8.532
 -4.80   2.6155   1.990   -31.83  55.37   1.02  1.003  0.999 2.05E-03 7.45E-04 0.00E+00 4.75E-02  -8.530  -8.530
 -4.60   2.8154   1.990   -31.82  54.46   1.02  1.003  0.999 2.21E-03 8.60E-04 0.00E+00 5.11E-02  -8.527  -8.527
 -4.40   3.0153   1.990   -31.82  53.55   1.02  1.003  0.999 2.39E-03 1.00E-03 2.47E-19 5.48E-02  -8.524  -8.524
 -4.20   3.2152   1.989   -31.82  52.63   1.02  1.003  0.999 2.59E-03 1.16E-03 9.70E-19 5.85E-02  -8.521  -8.521
 -4.00   3.4151   1.988   -31.82  51.72   1.03  1.003  0.999 2.81E-03 1.35E-03 3.80E-18 6.23E-02  -8.516  -8.516
 -3.80   3.6149   1.988   -31.82  50.81   1.03  1.004  0.999 3.05E-03 1.57E-03 1.49E-17 6.61E-02  -8.511  -8.511
 -3.60   3.8147   1.987   -31.82  49.90   1.04  1.004  0.999 3.34E-03 1.85E-03 5.82E-17 7.01E-02  -8.504  -8.504
 -3.40   4.0145   1.986   -31.82  48.98   1.05  1.005  0.999 3.64E-03 2.15E-03 2.28E-16 7.39E-02  -8.495  -8.495
 -3.20   4.2141   1.984   -31.82  48.07   1.06  1.006  0.999 4.03E-03 2.56E-03 8.90E-16 7.80E-02  -8.482  -8.482
 -3.00   4.4138   1.983   -31.82  47.16   1.08  1.008  0.998 4.50E-03 3.07E-03 3.47E-15 8.23E-02  -8.465  -8.465
 -2.80   4.6133   1.981   -31.82  46.25   1.10  1.009  0.998 5.01E-03 3.64E-03 1.35E-14 8.67E-02  -8.441  -8.441
 -2.60   4.8128   1.978   -31.83  45.33   1.15  1.012  0.998 5.73E-03 4.46E-03 5.23E-14 9.11E-02  -8.408  -8.408
 -2.40   5.0124   1.976   -31.83  44.42   1.20  1.015  0.997 6.53E-03 5.38E-03 2.02E-13 9.64E-02  -8.365  -8.365
 -2.20   5.2115   1.972   -31.84  43.50   1.29  1.021  0.997 7.77E-03 6.78E-03 7.78E-13 1.01E-01  -8.304  -8.304
 -2.00   5.4108   1.969   -31.86  42.58   1.41  1.027  0.996 9.22E-03 8.42E-03 2.98E-12 1.06E-01  -8.229  -8.230
 -1.80   5.6094   1.963   -31.88  41.65   1.61  1.039  0.995 1.16E-02 1.10E-02 1.14E-11 1.10E-01  -8.135  -8.135
 -1.60   5.8082   1.957   -31.91  40.72   1.89  1.053  0.993 1.45E-02 1.41E-02 4.31E-11 1.15E-01  -8.022  -8.023
 -1.40   6.0067   1.950   -31.96  39.77   2.32  1.076  0.991 1.93E-02 1.91E-02 1.61E-10 1.20E-01  -7.891  -7.893
 -1.20   6.2037   1.937   -32.04  38.79   2.94  1.107  0.988 2.58E-02 2.57E-02 6.07E-10 1.20E-01  -7.745  -7.748
 -1.00   6.4008   1.924   -32.14  37.80   3.85  1.152  0.983 3.55E-02 3.55E-02 2.20E-09 1.24E-01  -7.585  -7.590
 -0.80   6.5970   1.907   -32.28  36.78   5.06  1.211  0.977 4.84E-02 4.84E-02 7.80E-09 1.28E-01  -7.415  -7.425
 -0.60   6.7917   1.884   -32.49  35.70   6.76  1.294  0.969 6.73E-02 6.73E-02 2.67E-08 1.30E-01  -7.232  -7.249
 -0.40   6.9844   1.853   -32.77  34.56   8.81  1.422  0.958 9.30E-02 9.30E-02 8.82E-08 1.30E-01  -7.047  -7.075
 -0.20   7.1725   1.803   -33.15  33.31  11.54  1.525  0.948 1.27E-01 1.27E-01 2.82E-07 1.23E-01  -6.868  -6.903
  0.00   7.3610   1.756   -33.61  32.03  14.31  1.664  0.937 1.68E-01 1.68E-01 8.23E-07 1.23E-01  -6.703  -6.734
  0.20   7.5475   1.702   -34.15  30.70  16.77  1.828  0.926 2.16E-01 2.16E-01 2.27E-06 1.20E-01  -6.554  -6.577
  0.40   7.7318   1.641   -34.78  29.29  19.54  1.935  0.916 2.71E-01 2.71E-01 5.78E-06 1.16E-01  -6.410  -6.426
  0.60   7.9146   1.578   -35.47  27.85  21.86  2.020  0.908 3.29E-01 3.29E-01 1.36E-05 1.12E-01  -6.266  -6.277
  0.80   8.0959   1.511   -36.19  26.42  22.54  2.124  0.905 3.89E-01 3.89E-01 2.95E-05 1.07E-01  -6.125  -6.133
  1.00   8.2774   1.448   -36.91  25.01  23.15  2.086  0.905 4.45E-01 4.45E-01 5.81E-05 1.05E-01  -5.985  -5.992
  1.20   8.4590   1.388   -37.59  23.67  22.43  2.153  0.911 4.96E-01 4.96E-01 1.03E-04 1.05E-01  -5.844  -5.851
  1.40   8.6419   1.335   -38.26  22.38  21.71  2.101  0.920 5.36E-01 5.36E-01 1.61E-04 1.12E-01  -5.697  -5.703
  1.60   8.8272   1.290   -38.85  21.18  20.46  2.023  0.933 5.64E-01 5.64E-01 2.10E-04 1.26E-01  -5.537  -5.543
  1.80   9.0155   1.256   -39.37  20.07  19.06  1.919  0.951 5.75E-01 5.75E-01 2.12E-04 1.52E-01  -5.349  -5.355
  2.00   9.2081   1.235   -39.83  19.05  17.70  1.798  0.976 5.66E-01 5.66E-01 1.48E-04 1.91E-01  -5.128  -5.134
  2.20   9.4063   1.230   -40.21  18.11  16.56  1.664  1.009 5.33E-01 5.33E-01 5.77E-05 2.48E-01  -4.852  -4.858
  2.40   9.6123   1.247   -40.53  17.24  15.79  1.515  1.052 4.69E-01 4.69E-01 9.20E-06 3.28E-01  -4.488  -4.494
  2.60   9.8281   1.293   -40.78  16.44  15.57  1.335  1.108 3.68E-01 3.68E-01 3.58E-07 4.35E-01  -4.046  -4.052
  2.80  10.0554   1.377   -40.92  15.73  16.03  1.081  1.214 2.28E-01 2.28E-01 1.48E-09 5.65E-01  -3.345  -3.351
  3.00  10.2915   1.496   -40.87  15.18  17.00  0.681  1.181 8.09E-02 8.09E-02 1.73E-13 6.74E-01  -2.518  -2.529
  3.20  10.5180   1.590   -40.46  14.92  17.06  0.145  1.048 6.98E-03 6.98E-03 0.00E+00 6.62E-01  -1.206  -1.221
  3.40  10.6960   1.512   -39.71  14.96  14.13  2.089  0.681 2.53E-05 2.53E-05 0.00E+00 5.25E-01  -0.417  -0.441
     5.900    14.500
 -7.40   0.4169   1.997   -25.09  66.12   1.00  1.001  1.000 6.93E-04 1.22E-04 0.00E+00 1.34E-02  -8.325  -8.325
 -7.20   0.6168   1.997   -25.09  65.20   1.00  1.001  0.999 7.67E-04 1.42E-04 0.00E+00 1.52E-02  -8.322  -8.322
 -7.00   0.8167   1.996   -25.08  64.29   1.01  1.001  0.999 8.45E-04 1.64E-04 0.00E+00 1.71E-02  -8.319  -8.319
 -6.80   1.0166   1.996   -25.08  63.37   1.01  1.001  0.999 9.26E-04 1.90E-04 0.00E+00 1.92E-02  -8.317  -8.317
 -6.60   1.2165   1.995   -25.08  62.46   1.01  1.001  0.999 1.01E-03 2.20E-04 0.00E+00 2.16E-02  -8.313  -8.313
 -6.40   1.4164   1.995   -25.08  61.54   1.01  1.002  0.999 1.10E-03 2.55E-04 0.00E+00 2.40E-02  -8.310  -8.310
 -6.20   1.6163   1.994   -25.08  60.62   1.01  1.002  0.999 1.20E-03 2.94E-04 0.00E+00 2.67E-02  -8.306  -8.306
 -6.00   1.8162   1.994   -25.08  59.71   1.01  1.002  0.999 1.29E-03 3.40E-04 0.00E+00 2.95E-02  -8.303  -8.303
 -5.80   2.0161   1.993   -25.08  58.79   1.01  1.002  0.999 1.40E-03 3.93E-04 0.00E+00 3.25E-02  -8.299  -8.299
 -5.60   2.2160   1.993   -25.08  57.88   1.01  1.002  1.000 1.51E-03 4.54E-04 0.00E+00 3.54E-02  -8.295  -8.295
 -5.40   2.4159   1.992   -25.07  56.97   1.01  1.002  1.000 1.62E-03 5.23E-04 0.00E+00 3.85E-02  -8.290  -8.290
 -5.20   2.6158   1.992   -25.07  56.05   1.01  1.002  1.000 1.75E-03 6.04E-04 0.00E+00 4.17E-02  -8.285  -8.285
 -5.00   2.8157   1.991   -25.07  55.14   1.01  1.002  1.000 1.88E-03 6.96E-04 0.00E+00 4.50E-02  -8.280  -8.280
 -4.80   3.0156   1.991   -25.07  54.23   1.02  1.002  1.000 2.03E-03 8.02E-04 0.00E+00 4.83E-02  -8.275  -8.275
 -4.60   3.2155   1.990   -25.07  53.32   1.02  1.002  0.999 2.18E-03 9.24E-04 0.00E+00 5.17E-02  -8.269  -8.269
 -4.40   3.4154   1.990   -25.07  52.40   1.02  1.003  0.999 2.36E-03 1.07E-03 0.00E+00 5.53E-02  -8.263  -8.263
 -4.20   3.6153   1.990   -25.07  51.49   1.02  1.003  0.999 2.54E-03 1.23E-03 0.00E+00 5.89E-02  -8.255  -8.255
 -4.00   3.8152   1.989   -25.06  50.58   1.02  1.003  0.999 2.74E-03 1.41E-03 0.00E+00 6.25E-02  -8.247  -8.247
 -3.80   4.0150   1.988   -25.06  49.66   1.02  1.003  0.999 2.95E-03 1.63E-03 1.03E-19 6.63E-02  -8.238  -8.238
 -3.60   4.2148   1.987   -25.06  48.75   1.03  1.004  0.999 3.18E-03 1.87E-03 4.04E-19 7.01E-02  -8.226  -8.226
 -3.40   4.4145   1.986   -25.06  47.84   1.03  1.004  0.999 3.44E-03 2.15E-03 1.58E-18 7.39E-02  -8.211  -8.211
 -3.20   4.6141   1.984   -25.06  46.93   1.03  1.005  0.999 3.71E-03 2.47E-03 6.18E-18 7.79E-02  -8.193  -8.193
 -3.00   4.8137   1.982   -25.06  46.02   1.04  1.006  0.999 4.02E-03 2.85E-03 2.41E-17 8.20E-02  -8.168  -8.168
 -2.80   5.0135   1.981   -25.06  45.11   1.04  1.006  0.999 4.34E-03 3.26E-03 9.38E-17 8.67E-02  -8.135  -8.135
 -2.60   5.2129   1.978   -25.06  44.19   1.05  1.008  0.998 4.73E-03 3.77E-03 3.65E-16 9.04E-02  -8.090  -8.090
 -2.40   5.4126   1.977   -25.06  43.28   1.06  1.009  1.000 5.16E-03 4.37E-03 1.41E-15 9.59E-02  -8.030  -8.031
 -2.20   5.6117   1.973   -25.07  42.37   1.07  1.011  0.998 5.67E-03 5.04E-03 5.46E-15 9.97E-02  -7.956  -7.957
 -2.00   5.8112   1.971   -25.07  41.46   1.09  1.013  0.998 6.32E-03 5.88E-03 2.10E-14 1.05E-01  -7.864  -7.865
 -1.80   6.0107   1.969   -25.08  40.55   1.12  1.016  0.997 7.11E-03 6.82E-03 8.05E-14 1.11E-01  -7.756  -7.757
 -1.60   6.2092   1.962   -25.09  39.62   1.16  1.021  0.996 8.34E-03 8.19E-03 3.12E-13 1.11E-01  -7.629  -7.632
 -1.40   6.4083   1.958   -25.11  38.71   1.21  1.027  0.995 9.75E-03 9.69E-03 1.18E-12 1.17E-01  -7.490  -7.494
 -1.20   6.6073   1.953   -25.13  37.79   1.30  1.035  0.994 1.18E-02 1.18E-02 4.44E-12 1.22E-01  -7.336  -7.343
 -1.00   6.8059   1.947   -25.15  36.87   1.39  1.029  0.992 1.44E-02 1.44E-02 1.65E-11 1.28E-01  -7.170  -7.182
 -0.80   7.0041   1.939   -25.19  35.94   1.59  1.060  0.989 1.82E-02 1.82E-02 6.08E-11 1.32E-01  -6.989  -7.011
 -0.60   7.1989   1.916   -25.25  34.96   1.84  1.083  0.985 2.35E-02 2.35E-02 2.26E-10 1.28E-01  -6.799  -6.830
 -0.40   7.3955   1.901   -25.33  34.01   2.20  1.110  0.981 3.03E-02 3.03E-02 7.93E-10 1.35E-01  -6.617  -6.649
 -0.20   7.5914   1.883   -25.42  33.05   2.67  1.145  0.976 3.90E-02 3.90E-02 2.71E-09 1.42E-01  -6.447  -6.477
  0.00   7.7861   1.860   -25.55  32.06   3.30  1.191  0.970 5.09E-02 5.09E-02 8.91E-09 1.47E-01  -6.282  -6.305
  0.20   7.9796   1.833   -25.72  31.05   4.10  1.247  0.963 6.60E-02 6.60E-02 2.81E-08 1.52E-01  -6.114  -6.129
  0.40   8.1715   1.799   -25.94  29.99   5.09  1.315  0.955 8.50E-02 8.50E-02 8.34E-08 1.56E-01  -5.942  -5.953
  0.60   8.3618   1.759   -26.20  28.91   6.21  1.392  0.947 1.07E-01 1.07E-01 2.30E-07 1.60E-01  -5.770  -5.778
  0.80   8.5506   1.714   -26.53  27.78   7.42  1.477  0.939 1.32E-01 1.32E-01 5.76E-07 1.65E-01  -5.601  -5.609
  1.00   8.7379   1.665   -26.90  26.63   8.61  1.557  0.933 1.57E-01 1.57E-01 1.28E-06 1.72E-01  -5.431  -5.439
  1.20   8.9239   1.612   -27.32  25.45   9.68  1.625  0.928 1.79E-01 1.79E-01 2.41E-06 1.84E-01  -5.258  -5.265
  1.40   9.1094   1.559   -27.77  24.27  10.53  1.681  0.926 1.92E-01 1.92E-01 3.58E-06 2.05E-01  -5.073  -5.080
  1.60   9.2951   1.509   -28.21  23.11  11.00  1.709  0.940 1.92E-01 1.92E-01 3.80E-06 2.39E-01  -4.870  -4.877
  1.80   9.4817   1.463   -28.67  21.98  11.34  1.685  0.940 1.75E-01 1.75E-01 2.49E-06 2.85E-01  -4.638  -4.645
  2.00   9.6714   1.428   -29.08  20.90  11.27  1.623  0.957 1.39E-01 1.39E-01 7.66E-07 3.45E-01  -4.368  -4.375
  2.20   9.8650   1.408   -29.44  19.91  10.93  1.506  0.980 9.03E-02 9.03E-02 7.40E-08 4.09E-01  -4.016  -4.024
  2.40  10.0636   1.403   -29.71  19.01  10.32  1.327  1.004 4.15E-02 4.15E-02 1.16E-09 4.58E-01  -3.612  -3.620
  2.60  10.2655   1.409   -29.86  18.23   9.38  1.099  1.009 1.02E-02 1.02E-02 1.04E-12 4.68E-01  -3.025  -3.033
  2.80  10.4641   1.405   -29.88  17.58   7.98  0.880  0.963 7.66E-04 7.66E-04 9.80E-18 4.28E-01  -2.327  -2.335
  3.00  10.6452   1.345   -29.83  17.00   6.04  0.787  0.828 6.28E-06 6.28E-06 0.00E+00 3.51E-01  -1.664  -1.681
  3.20  10.7885   1.180   -29.84  16.41   4.05  0.984  0.579 1.08E-09 1.08E-09 0.00E+00 2.52E-01  -0.618  -0.641
  3.40  10.8681   0.894   -30.05  15.68   2.55  1.685  0.162 3.68E-16 3.68E-16 0.00E+00 1.54E-01   0.768   0.735
     6.000    14.500
 -7.40   0.8169   1.997   -19.72  64.97   1.00  1.001  1.000 7.19E-04 1.36E-04 0.00E+00 1.45E-02  -8.092  -8.092
 -7.20   1.0168   1.996   -19.72  64.06   1.00  1.001  0.999 7.90E-04 1.58E-04 0.00E+00 1.63E-02  -8.087  -8.087
 -7.00   1.2167   1.996   -19.72  63.14   1.01  1.001  0.999 8.65E-04 1.83E-04 0.00E+00 1.84E-02  -8.082  -8.082
 -6.80   1.4166   1.995   -19.72  62.22   1.01  1.001  0.999 9.44E-04 2.11E-04 0.00E+00 2.05E-02  -8.077  -8.077
 -6.60   1.6165   1.995   -19.71  61.31   1.01  1.001  0.999 1.03E-03 2.44E-04 0.00E+00 2.29E-02  -8.071  -8.071
 -6.40   1.8164   1.995   -19.71  60.39   1.01  1.001  1.000 1.11E-03 2.82E-04 0.00E+00 2.54E-02  -8.065  -8.065
 -6.20   2.0163   1.994   -19.71  59.48   1.01  1.002  1.000 1.20E-03 3.26E-04 0.00E+00 2.80E-02  -8.059  -8.059
 -6.00   2.2162   1.994   -19.71  58.56   1.01  1.002  1.000 1.30E-03 3.76E-04 0.00E+00 3.07E-02  -8.053  -8.053
 -5.80   2.4161   1.993   -19.71  57.65   1.01  1.002  1.000 1.40E-03 4.34E-04 0.00E+00 3.36E-02  -8.046  -8.046
 -5.60   2.6160   1.993   -19.71  56.74   1.01  1.002  1.000 1.50E-03 5.00E-04 0.00E+00 3.65E-02  -8.039  -8.039
 -5.40   2.8159   1.992   -19.71  55.82   1.01  1.002  1.000 1.62E-03 5.77E-04 0.00E+00 3.95E-02  -8.032  -8.032
 -5.20   3.0159   1.992   -19.71  54.91   1.01  1.002  1.000 1.74E-03 6.64E-04 0.00E+00 4.26E-02  -8.025  -8.025
 -5.00   3.2158   1.992   -19.70  53.99   1.01  1.002  1.000 1.88E-03 7.64E-04 0.00E+00 4.57E-02  -8.017  -8.017
 -4.80   3.4157   1.991   -19.70  53.08   1.02  1.002  1.000 2.02E-03 8.79E-04 0.00E+00 4.89E-02  -8.008  -8.008
 -4.60   3.6156   1.991   -19.70  52.17   1.02  1.002  0.999 2.17E-03 1.01E-03 0.00E+00 5.21E-02  -8.000  -8.000
 -4.40   3.8155   1.990   -19.70  51.25   1.02  1.002  0.999 2.34E-03 1.16E-03 0.00E+00 5.56E-02  -7.990  -7.990
 -4.20   4.0154   1.990   -19.70  50.34   1.02  1.003  0.999 2.51E-03 1.33E-03 0.00E+00 5.90E-02  -7.980  -7.980
 -4.00   4.2152   1.989   -19.70  49.43   1.02  1.003  0.999 2.70E-03 1.52E-03 0.00E+00 6.26E-02  -7.969  -7.969
 -3.80   4.4149   1.988   -19.70  48.52   1.02  1.003  0.999 2.91E-03 1.74E-03 0.00E+00 6.62E-02  -7.955  -7.955
 -3.60   4.6148   1.987   -19.70  47.61   1.03  1.004  0.999 3.12E-03 1.99E-03 0.00E+00 7.02E-02  -7.939  -7.939
