 FILTERED output of ioneqmk.
    NRmax =  55,  NTmax =  34
                      thermodynamic functions              |        number fractions            lg(opacities)
 lg(R)   lg(P) PV/(NkT) U/(NkT) S/(Nk) Cv/(Nk)  chit  chir    x(H)    x(H0)    x(H2)   x(pert.) long. transv.
 -0.40   4.9853   1.857   1.120 31.174  6.076  1.295  0.956 8.36E-02 6.64E-02 6.31E-09 6.43E-02  0.472  0.328
 -0.20   5.1754   1.815   0.863 30.072  7.342  1.383  0.945 1.15E-01 9.23E-02 1.99E-08 6.88E-02  0.652  0.523
  0.00   5.3635   1.766   0.543 28.927  8.727  1.480  0.934 1.54E-01 1.25E-01 5.89E-08 7.28E-02  0.829  0.713
  0.20   5.5485   1.706   0.157 27.741 10.112  1.579  0.925 2.02E-01 1.64E-01 1.64E-07 7.36E-02  1.005  0.904
  0.40   5.7329   1.646  -0.275 26.536 11.327  1.669  0.918 2.55E-01 2.09E-01 4.27E-07 7.65E-02  1.181  1.092
  0.60   5.9161   1.583  -0.750 25.314 12.232  1.745  0.913 3.11E-01 2.58E-01 1.04E-06 7.82E-02  1.355  1.277
  0.80   6.0981   1.519  -1.237 24.115 12.789  1.795  0.909 3.71E-01 3.08E-01 2.38E-06 7.84E-02  1.524  1.454
  1.00   6.2796   1.456  -1.725 22.946 12.999  1.818  0.907 4.29E-01 3.58E-01 5.13E-06 7.85E-02  1.685  1.620
  1.20   6.4596   1.390  -2.228 21.790 12.966  1.805  0.912 4.84E-01 4.08E-01 1.05E-05 7.63E-02  1.837  1.776
  1.40   6.6428   1.337  -2.672 20.718 12.597  1.777  0.920 5.30E-01 4.50E-01 2.03E-05 8.17E-02  1.971  1.911
  1.60   6.8277   1.292  -3.079 19.704 12.046  1.731  0.929 5.66E-01 4.85E-01 3.71E-05 9.00E-02  2.087  2.026
  1.80   7.0146   1.253  -3.447 18.749 11.387  1.670  0.941 5.91E-01 5.13E-01 6.41E-05 1.03E-01  2.182  2.116
  2.00   7.2042   1.224  -3.771 17.851 10.680  1.597  0.955 6.03E-01 5.29E-01 1.04E-04 1.24E-01  2.254  2.181
  2.20   7.3968   1.203  -4.051 17.007  9.979  1.512  0.973 5.97E-01 5.31E-01 1.54E-04 1.55E-01  2.301  2.217
  2.40   7.5935   1.194  -4.285 16.211  9.324  1.414  0.995 5.68E-01 5.15E-01 2.02E-04 2.02E-01  2.326  2.228
  2.60   7.7952   1.199  -4.474 15.458  8.745  1.298  1.023 5.09E-01 4.71E-01 2.22E-04 2.70E-01  2.335  2.219
  2.80   8.0029   1.220  -4.615 14.739  8.233  1.148  1.054 4.10E-01 3.88E-01 1.84E-04 3.67E-01  2.342  2.213
  3.00   8.2154   1.256  -4.670 14.082  7.837  0.945  1.067 2.62E-01 2.54E-01 9.72E-05 4.93E-01  2.467  2.322
  3.20   8.4248   1.283  -4.623 13.508  7.207  0.694  1.007 9.57E-02 9.47E-02 2.38E-05 6.02E-01  2.750  2.594
  3.40   8.6077   1.234  -4.498 13.028  5.891  0.550  0.782 8.96E-03 8.95E-03 1.54E-06 5.78E-01  3.187  3.035
  3.60   8.7225   1.014  -4.466 12.547  3.925  0.934  0.303 4.58E-05 4.58E-05 1.07E-08 4.22E-01  3.766  3.615
     5.350    11.900
 -7.40  -1.7823   2.001   1.879 63.437  2.109  1.000  1.000 1.13E-04 1.55E-05 0.00E+00 1.92E-03 -3.576 -3.576
 -7.20  -1.5823   2.000   1.879 62.516  2.109  1.001  1.000 1.29E-04 1.80E-05 0.00E+00 2.21E-03 -3.551 -3.552
 -7.00  -1.3824   2.000   1.879 61.595  2.109  1.001  1.000 1.47E-04 2.10E-05 0.00E+00 2.55E-03 -3.526 -3.527
 -6.80  -1.1824   2.000   1.879 60.674  2.109  1.001  1.000 1.67E-04 2.45E-05 0.00E+00 2.94E-03 -3.499 -3.500
 -6.60  -0.9824   2.000   1.878 59.753  2.109  1.001  1.000 1.88E-04 2.85E-05 0.00E+00 3.39E-03 -3.470 -3.472
 -6.40  -0.7825   2.000   1.878 58.832  2.109  1.001  1.000 2.12E-04 3.32E-05 0.00E+00 3.89E-03 -3.441 -3.444
 -6.20  -0.5825   2.000   1.878 57.912  2.109  1.001  1.000 2.39E-04 3.86E-05 0.00E+00 4.46E-03 -3.411 -3.416
 -6.00  -0.3825   2.000   1.877 56.991  2.109  1.001  1.000 2.67E-04 4.50E-05 0.00E+00 5.11E-03 -3.381 -3.386
 -5.80  -0.1826   1.999   1.877 56.070  2.109  1.001  1.000 2.98E-04 5.24E-05 0.00E+00 5.83E-03 -3.349 -3.355
 -5.60   0.0174   1.999   1.877 55.149  2.109  1.001  1.000 3.31E-04 6.11E-05 0.00E+00 6.64E-03 -3.314 -3.322
 -5.40   0.2173   1.999   1.876 54.229  2.109  1.002  1.000 3.66E-04 7.12E-05 0.00E+00 7.55E-03 -3.272 -3.287
 -5.20   0.4172   1.998   1.876 53.308  2.109  1.002  1.000 4.04E-04 8.31E-05 0.00E+00 8.55E-03 -3.219 -3.248
 -5.00   0.6172   1.998   1.875 52.387  2.109  1.002  1.000 4.45E-04 9.70E-05 0.00E+00 9.65E-03 -3.148 -3.202
 -4.80   0.8171   1.998   1.874 51.467  2.110  1.002  1.000 4.88E-04 1.13E-04 0.00E+00 1.08E-02 -3.041 -3.145
 -4.60   1.0170   1.997   1.874 50.546  2.110  1.003  1.000 5.33E-04 1.33E-04 0.00E+00 1.21E-02 -2.858 -3.058
 -4.40   1.2169   1.997   1.873 49.626  2.110  1.003  1.000 5.84E-04 1.56E-04 0.00E+00 1.35E-02 -2.445 -2.849
 -4.20   1.4168   1.997   1.872 48.704  2.110  1.003  1.000 6.41E-04 1.84E-04 0.00E+00 1.51E-02 -2.177 -2.587
 -4.00   1.6168   1.996   1.870 47.784  2.111  1.003  0.999 7.04E-04 2.18E-04 0.00E+00 1.67E-02 -2.359 -2.691
 -3.80   1.8166   1.996   1.869 46.863  2.112  1.004  0.999 7.75E-04 2.60E-04 2.43E-19 1.84E-02 -2.406 -2.698
 -3.60   2.0165   1.995   1.867 45.942  2.113  1.004  0.999 8.60E-04 3.11E-04 9.58E-19 2.01E-02 -2.378 -2.646
 -3.40   2.2164   1.995   1.865 45.021  2.114  1.005  0.999 9.63E-04 3.77E-04 3.78E-18 2.20E-02 -2.306 -2.562
 -3.20   2.4162   1.994   1.863 44.100  2.117  1.005  0.999 1.09E-03 4.61E-04 1.49E-17 2.39E-02 -2.201 -2.456
 -3.00   2.6161   1.993   1.860 43.179  2.120  1.006  0.999 1.26E-03 5.71E-04 5.87E-17 2.58E-02 -2.075 -2.333
 -2.80   2.8158   1.992   1.856 42.257  2.125  1.007  0.999 1.48E-03 7.19E-04 2.31E-16 2.78E-02 -1.936 -2.197
 -2.60   3.0155   1.991   1.852 41.335  2.133  1.008  0.998 1.79E-03 9.22E-04 9.07E-16 2.99E-02 -1.784 -2.048
 -2.40   3.2152   1.989   1.846 40.413  2.145  1.010  0.998 2.21E-03 1.20E-03 3.56E-15 3.21E-02 -1.617 -1.881
 -2.20   3.4147   1.987   1.839 39.489  2.163  1.012  0.997 2.82E-03 1.61E-03 1.39E-14 3.44E-02 -1.438 -1.702
 -2.00   3.6140   1.984   1.829 38.565  2.191  1.016  0.996 3.76E-03 2.18E-03 5.41E-14 3.67E-02 -1.254 -1.516
 -1.80   3.8131   1.980   1.815 37.640  2.229  1.027  0.995 5.06E-03 3.03E-03 2.10E-13 3.90E-02 -1.066 -1.323
 -1.60   4.0120   1.975   1.797 36.712  2.297  1.028  0.994 6.94E-03 4.26E-03 8.08E-13 4.16E-02 -0.873 -1.122
 -1.40   4.2106   1.968   1.773 35.779  2.392  1.038  0.992 9.60E-03 6.09E-03 3.08E-12 4.46E-02 -0.677 -0.914
 -1.20   4.4086   1.959   1.739 34.840  2.534  1.052  0.989 1.34E-02 8.78E-03 1.16E-11 4.77E-02 -0.477 -0.701
 -1.00   4.6059   1.947   1.692 33.893  2.743  1.072  0.985 1.89E-02 1.27E-02 4.33E-11 5.10E-02 -0.276 -0.486
 -0.80   4.8025   1.932   1.627 32.935  3.040  1.099  0.980 2.65E-02 1.85E-02 1.58E-10 5.56E-02 -0.076 -0.272
 -0.60   4.9974   1.909   1.537 31.960  3.456  1.136  0.973 3.81E-02 2.67E-02 5.59E-10 5.99E-02  0.120 -0.063
 -0.40   5.1914   1.883   1.417 30.966  4.004  1.183  0.966 5.31E-02 3.81E-02 1.91E-09 6.61E-02  0.311  0.140
 -0.20   5.3838   1.850   1.259 29.948  4.700  1.241  0.957 7.32E-02 5.36E-02 6.29E-09 7.27E-02  0.499  0.340
  0.00   5.5736   1.808   1.054 28.897  5.543  1.311  0.949 1.01E-01 7.42E-02 1.98E-08 7.67E-02  0.689  0.541
  0.20   5.7626   1.762   0.803 27.823  6.464  1.385  0.941 1.34E-01 9.98E-02 5.86E-08 8.38E-02  0.879  0.742
  0.40   5.9501   1.712   0.504 26.723  7.414  1.463  0.933 1.72E-01 1.31E-01 1.64E-07 8.97E-02  1.069  0.943
  0.60   6.1357   1.656   0.161 25.605  8.291  1.537  0.931 2.18E-01 1.66E-01 4.31E-07 9.42E-02  1.255  1.138
  0.80   6.3200   1.597  -0.220 24.475  9.041  1.602  0.917 2.65E-01 2.06E-01 1.07E-06 9.79E-02  1.436  1.326
  1.00   6.5007   1.528  -0.634 23.335  9.537  1.647  0.914 3.17E-01 2.48E-01 2.47E-06 9.80E-02  1.606  1.501
  1.20   6.6836   1.469  -1.033 22.246  9.796  1.671  0.915 3.61E-01 2.87E-01 5.34E-06 1.06E-01  1.759  1.656
  1.40   6.8670   1.414  -1.436 21.181  9.917  1.674  0.919 4.00E-01 3.24E-01 1.09E-05 1.17E-01  1.893  1.789
  1.60   7.0515   1.364  -1.817 20.160  9.768  1.658  0.926 4.29E-01 3.54E-01 2.06E-05 1.32E-01  2.005  1.897
  1.80   7.2375   1.321  -2.172 19.185  9.463  1.622  0.935 4.45E-01 3.75E-01 3.64E-05 1.55E-01  2.090  1.976
  2.00   7.4258   1.286  -2.494 18.260  9.045  1.566  0.948 4.43E-01 3.82E-01 5.85E-05 1.89E-01  2.149  2.024
  2.20   7.6171   1.260  -2.778 17.385  8.559  1.490  0.965 4.18E-01 3.70E-01 8.32E-05 2.39E-01  2.184  2.047
  2.40   7.8121   1.246  -3.018 16.560  8.038  1.392  0.986 3.64E-01 3.32E-01 9.91E-05 3.06E-01  2.198  2.048
  2.60   8.0115   1.244  -3.206 15.781  7.611  1.268  0.988 2.78E-01 2.61E-01 8.98E-05 3.93E-01  2.212  2.052
  2.80   8.2144   1.253  -3.341 15.064  6.139  1.119  1.018 1.66E-01 1.60E-01 5.39E-05 4.88E-01  2.317  2.147
  3.00   8.4159   1.257  -3.409 14.402  6.070  0.951  0.985 5.84E-02 5.78E-02 1.61E-05 5.48E-01  2.519  2.350
  3.20   8.6022   1.218  -3.433 13.789  4.273  0.910  0.859 6.63E-03 6.62E-03 1.50E-06 5.14E-01  2.867  2.709
  3.40   8.7506   1.082  -3.536 13.152  3.382  1.176  0.592 7.89E-05 7.89E-05 2.13E-08 3.97E-01  3.336  3.182
  3.60   8.8301   0.820  -3.889 12.378  2.667  2.043  0.162 1.88E-08 1.88E-08 1.55E-11 2.59E-01  3.971  3.815
     5.400    11.900
 -7.40  -1.5823   2.001   1.903 62.988  2.089  1.000  1.000 1.07E-04 1.48E-05 0.00E+00 1.83E-03 -3.655 -3.655
 -7.20  -1.3823   2.000   1.903 62.067  2.089  1.001  1.000 1.21E-04 1.72E-05 0.00E+00 2.11E-03 -3.632 -3.633
 -7.00  -1.1823   2.000   1.903 61.146  2.089  1.001  1.000 1.38E-04 2.01E-05 0.00E+00 2.43E-03 -3.608 -3.609
 -6.80  -0.9824   2.000   1.902 60.225  2.089  1.001  1.000 1.56E-04 2.34E-05 0.00E+00 2.80E-03 -3.582 -3.584
 -6.60  -0.7824   2.000   1.902 59.304  2.089  1.001  1.000 1.76E-04 2.72E-05 0.00E+00 3.21E-03 -3.555 -3.558
 -6.40  -0.5824   2.000   1.902 58.384  2.089  1.001  1.000 1.98E-04 3.17E-05 0.00E+00 3.69E-03 -3.528 -3.531
 -6.20  -0.3825   2.000   1.902 57.463  2.089  1.001  1.000 2.22E-04 3.69E-05 0.00E+00 4.23E-03 -3.500 -3.504
 -6.00  -0.1825   2.000   1.901 56.542  2.089  1.001  1.000 2.47E-04 4.29E-05 0.00E+00 4.83E-03 -3.471 -3.476
 -5.80   0.0174   1.999   1.901 55.621  2.089  1.001  1.000 2.75E-04 4.99E-05 0.00E+00 5.51E-03 -3.439 -3.446
 -5.60   0.2174   1.999   1.901 54.701  2.089  1.001  1.000 3.04E-04 5.82E-05 0.00E+00 6.28E-03 -3.402 -3.414
 -5.40   0.4173   1.999   1.900 53.780  2.089  1.002  1.000 3.36E-04 6.78E-05 0.00E+00 7.12E-03 -3.357 -3.379
 -5.20   0.6173   1.999   1.900 52.859  2.090  1.002  1.000 3.70E-04 7.90E-05 0.00E+00 8.05E-03 -3.297 -3.339
 -5.00   0.8172   1.998   1.899 51.939  2.090  1.002  1.000 4.06E-04 9.21E-05 0.00E+00 9.08E-03 -3.207 -3.290
 -4.80   1.0172   1.998   1.898 51.018  2.090  1.002  1.000 4.43E-04 1.08E-04 0.00E+00 1.02E-02 -3.055 -3.219
 -4.60   1.2171   1.998   1.898 50.097  2.090  1.002  1.000 4.84E-04 1.26E-04 0.00E+00 1.14E-02 -2.736 -3.064
 -4.40   1.4170   1.997   1.897 49.177  2.090  1.003  1.000 5.30E-04 1.47E-04 0.00E+00 1.27E-02 -2.367 -2.785
 -4.20   1.6169   1.997   1.896 48.256  2.090  1.003  1.000 5.80E-04 1.73E-04 0.00E+00 1.41E-02 -2.468 -2.821
 -4.00   1.8168   1.997   1.895 47.336  2.091  1.003  1.000 6.35E-04 2.03E-04 0.00E+00 1.55E-02 -2.541 -2.856
 -3.80   2.0167   1.996   1.893 46.415  2.091  1.003  0.999 6.98E-04 2.40E-04 0.00E+00 1.70E-02 -2.539 -2.824
 -3.60   2.2166   1.996   1.892 45.495  2.092  1.004  0.999 7.72E-04 2.85E-04 3.22E-19 1.86E-02 -2.489 -2.759
 -3.40   2.4165   1.995   1.890 44.574  2.093  1.004  0.999 8.64E-04 3.40E-04 1.27E-18 2.03E-02 -2.406 -2.669
 -3.20   2.6164   1.994   1.887 43.653  2.095  1.005  0.999 9.76E-04 4.09E-04 5.02E-18 2.20E-02 -2.298 -2.562
 -3.00   2.8162   1.994   1.885 42.732  2.097  1.005  0.999 1.12E-03 4.97E-04 1.98E-17 2.38E-02 -2.174 -2.440
 -2.80   3.0160   1.993   1.882 41.811  2.100  1.006  0.999 1.31E-03 6.10E-04 7.79E-17 2.56E-02 -2.035 -2.304
 -2.60   3.2157   1.991   1.877 40.890  2.104  1.007  0.998 1.56E-03 7.61E-04 3.06E-16 2.75E-02 -1.878 -2.151
 -2.40   3.4153   1.990   1.872 39.968  2.111  1.009  0.998 1.90E-03 9.63E-04 1.20E-15 2.95E-02 -1.707 -1.981
 -2.20   3.6149   1.988   1.866 39.046  2.120  1.011  0.997 2.38E-03 1.24E-03 4.70E-15 3.16E-02 -1.529 -1.803
 -2.00   3.8142   1.985   1.858 38.122  2.135  1.014  0.997 3.13E-03 1.63E-03 1.83E-14 3.38E-02 -1.346 -1.618
 -1.80   4.0135   1.981   1.847 37.198  2.157  1.017  0.996 4.12E-03 2.18E-03 7.10E-14 3.62E-02 -1.158 -1.426
 -1.60   4.2124   1.976   1.833 36.273  2.189  1.022  0.994 5.49E-03 2.97E-03 2.74E-13 3.88E-02 -0.965 -1.226
 -1.40   4.4110   1.970   1.814 35.347  2.238  1.030  0.993 7.39E-03 4.11E-03 1.05E-12 4.15E-02 -0.768 -1.019
 -1.20   4.6093   1.962   1.789 34.416  2.309  1.039  0.990 1.00E-02 5.77E-03 3.98E-12 4.50E-02 -0.568 -0.809
 -1.00   4.8069   1.952   1.755 33.481  2.414  1.053  0.987 1.37E-02 8.19E-03 1.49E-11 4.88E-02 -0.368 -0.597
 -0.80   5.0038   1.938   1.709 32.540  2.565  1.071  0.982 1.94E-02 1.17E-02 5.46E-11 5.39E-02 -0.171 -0.389
 -0.60   5.1996   1.919   1.648 31.589  2.777  1.096  0.977 2.68E-02 1.67E-02 1.96E-10 5.93E-02  0.025 -0.184
 -0.40   5.3945   1.897   1.566 30.629  3.064  1.127  0.972 3.69E-02 2.36E-02 6.84E-10 6.64E-02  0.217  0.017
 -0.20   5.5883   1.869   1.459 29.654  3.439  1.166  0.965 5.04E-02 3.32E-02 2.31E-09 7.45E-02  0.409  0.218
  0.00   5.7799   1.834   1.319 28.660  3.915  1.215  0.959 6.98E-02 4.62E-02 7.46E-09 8.08E-02  0.603  0.422
  0.20   5.9711   1.797   1.146 27.649  4.470  1.270  0.952 9.25E-02 6.28E-02 2.31E-08 8.96E-02  0.798  0.626
  0.40   6.1606   1.754   0.934 26.621  5.079  1.330  0.944 1.22E-01 8.34E-02 6.75E-08 9.75E-02  0.992  0.828
  0.60   6.3486   1.706   0.682 25.568  5.722  1.393  0.934 1.54E-01 1.08E-01 1.87E-07 1.05E-01  1.183  1.026
  0.80   6.5343   1.651   0.398 24.516  6.307  1.451  0.926 1.91E-01 1.36E-01 4.87E-07 1.12E-01  1.363  1.212
  1.00   6.7172   1.587   0.073 23.434  6.813  1.503  0.922 2.29E-01 1.68E-01 1.19E-06 1.18E-01  1.533  1.385
  1.20   6.9016   1.531  -0.253 22.389  7.153  1.539  0.921 2.63E-01 1.98E-01 2.69E-06 1.31E-01  1.682  1.535
  1.40   7.0859   1.477  -0.592 21.362  7.920  1.585  0.922 2.91E-01 2.26E-01 5.70E-06 1.47E-01  1.809  1.659
  1.60   7.2708   1.426  -0.926 20.358  7.443  1.561  0.926 3.09E-01 2.47E-01 1.11E-05 1.70E-01  1.910  1.755
  1.80   7.4568   1.381  -1.249 19.388  7.336  1.544  0.933 3.11E-01 2.58E-01 1.96E-05 2.03E-01  1.983  1.820
  2.00   7.6444   1.342  -1.549 18.458  7.100  1.507  0.944 2.94E-01 2.53E-01 3.06E-05 2.48E-01  2.031  1.857
  2.20   7.8345   1.312  -1.821 17.571  6.756  1.446  0.958 2.53E-01 2.27E-01 4.00E-05 3.08E-01  2.058  1.875
  2.40   8.0276   1.291  -2.058 16.731  6.320  1.362  0.973 1.89E-01 1.76E-01 4.06E-05 3.79E-01  2.082  1.894
  2.60   8.2236   1.279  -2.261 15.934  5.865  1.258  0.984 1.10E-01 1.06E-01 2.80E-05 4.48E-01  2.163  1.973
  2.80   8.4197   1.268  -2.408 15.188  5.070  1.160  0.971 3.94E-02 3.90E-02 1.02E-05 4.84E-01  2.323  2.142
  3.00   8.6081   1.235  -2.547 14.464  4.196  1.122  0.905 5.52E-03 5.51E-03 1.37E-06 4.56E-01  2.578  2.409
  3.20   8.7764   1.148  -2.725 13.727  3.344  1.266  0.757 1.26E-04 1.26E-04 3.56E-08 3.71E-01  2.944  2.779
  3.40   8.9054   0.975  -3.062 12.910  3.174  1.782  0.551 1.18E-07 1.18E-07 7.12E-11 2.64E-01  3.434  3.268
  3.60   8.9799   0.730  -3.627 11.957  2.495  2.796  0.208 6.97E-13 6.97E-13 2.67E-15 1.63E-01  4.092  3.919
     5.450    11.900
 -7.40  -1.3823   2.001   1.922 62.537  2.072  1.000  1.000 1.00E-04 1.41E-05 0.00E+00 1.73E-03 -3.705 -3.706
 -7.20  -1.1823   2.001   1.922 61.616  2.072  1.000  1.000 1.14E-04 1.64E-05 0.00E+00 2.00E-03 -3.684 -3.685
 -7.00  -0.9823   2.000   1.922 60.695  2.072  1.001  1.000 1.29E-04 1.91E-05 0.00E+00 2.30E-03 -3.661 -3.663
 -6.80  -0.7824   2.000   1.922 59.774  2.072  1.001  1.000 1.45E-04 2.23E-05 0.00E+00 2.65E-03 -3.637 -3.640
 -6.60  -0.5824   2.000   1.922 58.853  2.072  1.001  1.000 1.64E-04 2.59E-05 0.00E+00 3.05E-03 -3.613 -3.616
 -6.40  -0.3824   2.000   1.921 57.933  2.072  1.001  1.000 1.83E-04 3.02E-05 0.00E+00 3.49E-03 -3.588 -3.591
 -6.20  -0.1825   2.000   1.921 57.012  2.073  1.001  1.000 2.05E-04 3.51E-05 0.00E+00 4.00E-03 -3.561 -3.566
 -6.00   0.0175   2.000   1.921 56.091  2.073  1.001  1.000 2.28E-04 4.09E-05 0.00E+00 4.57E-03 -3.533 -3.540
 -5.80   0.2175   2.000   1.920 55.170  2.073  1.001  1.000 2.53E-04 4.76E-05 0.00E+00 5.20E-03 -3.502 -3.511
 -5.60   0.4174   1.999   1.920 54.250  2.073  1.001  1.000 2.79E-04 5.54E-05 0.00E+00 5.91E-03 -3.463 -3.480
 -5.40   0.6174   1.999   1.920 53.329  2.073  1.001  1.000 3.07E-04 6.45E-05 0.00E+00 6.69E-03 -3.412 -3.445
 -5.20   0.8173   1.999   1.919 52.408  2.073  1.002  1.000 3.37E-04 7.51E-05 0.00E+00 7.56E-03 -3.338 -3.403
 -5.00   1.0173   1.999   1.918 51.488  2.073  1.002  1.000 3.69E-04 8.75E-05 0.00E+00 8.50E-03 -3.214 -3.345
 -4.80   1.2172   1.998   1.918 50.567  2.073  1.002  1.000 4.02E-04 1.02E-04 0.00E+00 9.52E-03 -2.971 -3.227
 -4.60   1.4171   1.998   1.917 49.647  2.073  1.002  1.000 4.39E-04 1.19E-04 0.00E+00 1.06E-02 -2.626 -2.993
 -4.40   1.6171   1.998   1.916 48.726  2.074  1.002  1.000 4.80E-04 1.39E-04 0.00E+00 1.18E-02 -2.574 -2.942
 -4.20   1.8170   1.997   1.915 47.806  2.074  1.003  1.000 5.24E-04 1.63E-04 0.00E+00 1.30E-02 -2.634 -2.971
 -4.00   2.0169   1.997   1.914 46.885  2.074  1.003  1.000 5.73E-04 1.91E-04 0.00E+00 1.44E-02 -2.651 -2.958
 -3.80   2.2168   1.997   1.913 45.965  2.075  1.003  1.000 6.30E-04 2.24E-04 0.00E+00 1.57E-02 -2.623 -2.909
 -3.60   2.4167   1.996   1.911 45.044  2.075  1.003  0.999 7.00E-04 2.64E-04 1.32E-19 1.72E-02 -2.560 -2.836
