 FILTERED output of ioneqmk.
    NRmax =  55,  NTmax =  34
                      thermodynamic functions              |        number fractions            lg(opacities)
 lg(R)   lg(P) PV/(NkT) U/(NkT) S/(Nk) Cv/(Nk)  chit  chir    x(H)    x(H0)    x(H2)   x(pert.) long. transv.
 -1.20   4.1324   1.644  -4.839 32.791 34.985  2.466  0.902 3.37E-01 3.32E-01 3.76E-07 6.36E-02 -1.347 -1.390
 -1.00   4.3120   1.568  -5.898 30.995 37.650  2.571  0.894 4.14E-01 4.08E-01 8.99E-07 5.57E-02 -1.214 -1.259
 -0.80   4.4903   1.492  -6.984 29.204 38.783  2.609  0.891 4.91E-01 4.85E-01 2.00E-06 4.68E-02 -1.096 -1.142
 -0.60   4.6686   1.419  -8.002 27.522 35.725  2.634  0.892 5.65E-01 5.58E-01 4.20E-06 3.84E-02 -0.982 -1.028
 -0.40   4.8473   1.351  -8.951 25.938 33.070  2.560  0.898 6.34E-01 6.27E-01 8.35E-06 2.99E-02 -0.859 -0.905
 -0.20   5.0278   1.292  -9.791 24.494 29.848  2.445  0.906 6.95E-01 6.87E-01 1.59E-05 2.35E-02 -0.717 -0.763
  0.00   5.2101   1.240 -10.524 23.180 26.389  2.302  0.916 7.48E-01 7.40E-01 2.91E-05 1.80E-02 -0.561 -0.605
  0.20   5.3940   1.195 -11.163 21.982 22.880  2.135  0.927 7.94E-01 7.86E-01 5.18E-05 1.25E-02 -0.396 -0.439
  0.40   5.5805   1.159 -11.684 20.921 19.783  1.980  0.938 8.32E-01 8.23E-01 9.00E-05 9.54E-03 -0.227 -0.269
  0.60   5.7691   1.129 -12.117 19.963 17.030  1.834  0.947 8.63E-01 8.54E-01 1.53E-04 7.26E-03 -0.056 -0.096
  0.80   5.9594   1.104 -12.473 19.094 14.652  1.700  0.956 8.88E-01 8.79E-01 2.57E-04 5.63E-03  0.116  0.079
  1.00   6.1514   1.084 -12.765 18.299 12.645  1.583  0.964 9.09E-01 8.99E-01 4.26E-04 4.55E-03  0.290  0.254
  1.20   6.3447   1.067 -13.008 17.561 10.917  1.476  0.971 9.25E-01 9.15E-01 6.99E-04 3.58E-03  0.463  0.430
  1.40   6.5395   1.054 -13.200 16.881  9.586  1.395  0.977 9.37E-01 9.27E-01 1.14E-03 3.54E-03  0.636  0.605
  1.60   6.7355   1.045 -13.359 16.238  8.509  1.329  0.982 9.46E-01 9.36E-01 1.83E-03 3.81E-03  0.808  0.779
  1.80   6.9323   1.037 -13.493 15.624  7.657  1.278  0.987 9.52E-01 9.42E-01 2.92E-03 4.44E-03  0.976  0.949
  2.00   7.1301   1.032 -13.609 15.029  7.005  1.243  0.991 9.54E-01 9.44E-01 4.61E-03 5.57E-03  1.139  1.115
  2.20   7.3288   1.029 -13.717 14.444  6.547  1.225  0.996 9.53E-01 9.43E-01 7.18E-03 7.53E-03  1.294  1.271
  2.40   7.5284   1.028 -13.825 13.857  6.285  1.227  1.000 9.46E-01 9.36E-01 1.10E-02 1.11E-02  1.440  1.419
  2.60   7.7291   1.029 -13.921 13.280  3.541  1.236  1.005 9.32E-01 9.23E-01 1.62E-02 1.80E-02  1.587  1.569
  2.80   7.9305   1.033 -14.079 12.635  6.623  1.324  1.009 9.08E-01 8.99E-01 2.29E-02 3.19E-02  1.734  1.716
  3.00   8.1325   1.037 -14.292 11.928  6.971  1.445  1.009 8.68E-01 8.59E-01 2.99E-02 6.02E-02  1.727  1.706
  3.20   8.3334   1.040 -14.615 11.103  7.382  1.634  0.997 8.06E-01 7.98E-01 3.43E-02 1.16E-01  1.675  1.650
  3.40   8.5300   1.031 -15.046 10.159  7.802  1.882  0.963 7.13E-01 7.07E-01 3.18E-02 2.14E-01  1.779  1.740
  3.60   8.7172   1.001 -15.584  9.102  7.558  2.122  0.902 5.91E-01 5.86E-01 2.09E-02 3.60E-01  1.818  1.767
     5.350    12.700
 -7.40  -1.7827   1.999  -0.025 64.812  2.017  1.001  1.000 3.96E-04 5.43E-05 0.00E+00 6.58E-03 -5.060 -5.060
 -7.20  -1.5827   1.999  -0.025 63.892  2.017  1.001  1.000 4.51E-04 6.32E-05 0.00E+00 7.57E-03 -5.049 -5.049
 -7.00  -1.3828   1.998  -0.024 62.972  2.016  1.001  1.000 5.12E-04 7.37E-05 0.00E+00 8.69E-03 -5.038 -5.038
 -6.80  -1.1829   1.998  -0.024 62.052  2.016  1.001  1.000 5.80E-04 8.58E-05 0.00E+00 9.95E-03 -5.025 -5.025
 -6.60  -0.9830   1.997  -0.024 61.132  2.015  1.002  0.999 6.55E-04 1.00E-04 0.00E+00 1.14E-02 -5.010 -5.012
 -6.40  -0.7831   1.997  -0.024 60.213  2.015  1.002  0.999 7.38E-04 1.17E-04 0.00E+00 1.30E-02 -4.995 -4.996
 -6.20  -0.5832   1.996  -0.024 59.294  2.014  1.002  0.999 8.27E-04 1.36E-04 0.00E+00 1.48E-02 -4.972 -4.975
 -6.00  -0.3833   1.996  -0.024 58.375  2.014  1.002  0.999 9.25E-04 1.59E-04 0.00E+00 1.68E-02 -4.945 -4.949
 -5.80  -0.1835   1.995  -0.024 57.454  2.013  1.003  0.999 1.03E-03 1.87E-04 0.00E+00 1.91E-02 -4.903 -4.912
 -5.60   0.0164   1.995  -0.024 56.536  2.013  1.003  0.999 1.15E-03 2.20E-04 0.00E+00 2.15E-02 -4.844 -4.860
 -5.40   0.2162   1.994  -0.023 55.617  2.013  1.003  0.999 1.27E-03 2.59E-04 0.00E+00 2.42E-02 -4.761 -4.791
 -5.20   0.4161   1.993  -0.023 54.698  2.013  1.003  0.999 1.40E-03 3.07E-04 1.50E-19 2.72E-02 -4.648 -4.696
 -5.00   0.6159   1.992  -0.023 53.780  2.014  1.004  0.999 1.55E-03 3.67E-04 5.90E-19 3.03E-02 -4.527 -4.580
 -4.80   0.8157   1.991  -0.024 52.862  2.016  1.004  0.999 1.71E-03 4.43E-04 2.32E-18 3.37E-02 -4.435 -4.472
 -4.60   1.0155   1.991  -0.024 51.943  2.021  1.005  0.999 1.89E-03 5.39E-04 9.10E-18 3.73E-02 -4.304 -4.330
 -4.40   1.2153   1.990  -0.025 51.027  2.028  1.005  0.999 2.10E-03 6.68E-04 3.58E-17 4.09E-02 -4.140 -4.169
 -4.20   1.4152   1.989  -0.026 50.109  2.040  1.006  0.999 2.35E-03 8.38E-04 1.40E-16 4.47E-02 -3.956 -3.992
 -4.00   1.6150   1.988  -0.028 49.190  2.060  1.007  0.999 2.67E-03 1.08E-03 5.49E-16 4.87E-02 -3.765 -3.804
 -3.80   1.8147   1.987  -0.031 48.271  2.092  1.009  0.999 3.08E-03 1.41E-03 2.15E-15 5.28E-02 -3.592 -3.627
 -3.60   2.0145   1.986  -0.036 47.351  2.143  1.012  0.999 3.64E-03 1.88E-03 8.40E-15 5.69E-02 -3.415 -3.448
 -3.40   2.2142   1.985  -0.043 46.426  2.222  1.015  0.998 4.42E-03 2.58E-03 3.27E-14 6.13E-02 -3.229 -3.259
 -3.20   2.4138   1.983  -0.055 45.500  2.347  1.021  0.998 5.52E-03 3.59E-03 1.27E-13 6.56E-02 -3.037 -3.067
 -3.00   2.6133   1.981  -0.073 44.568  2.540  1.029  0.997 7.14E-03 5.12E-03 4.94E-13 6.98E-02 -2.842 -2.871
 -2.80   2.8126   1.977  -0.100 43.629  2.840  1.042  0.996 9.51E-03 7.39E-03 1.91E-12 7.40E-02 -2.645 -2.674
 -2.60   3.0116   1.973  -0.141 42.676  3.299  1.061  0.994 1.31E-02 1.08E-02 7.32E-12 7.82E-02 -2.445 -2.474
 -2.40   3.2101   1.966  -0.203 41.708  3.988  1.091  0.991 1.84E-02 1.60E-02 2.80E-11 8.17E-02 -2.243 -2.273
 -2.20   3.4080   1.957  -0.298 40.710  5.018  1.135  0.987 2.63E-02 2.37E-02 1.05E-10 8.53E-02 -2.039 -2.070
 -2.00   3.6050   1.943  -0.438 39.671  6.510  1.198  0.982 3.79E-02 3.52E-02 3.88E-10 8.84E-02 -1.836 -1.867
 -1.80   3.8007   1.924  -0.643 38.575  8.598  1.287  0.975 5.50E-02 5.19E-02 1.40E-09 9.09E-02 -1.633 -1.666
 -1.60   3.9947   1.897  -0.936 37.402 11.380  1.408  0.965 7.92E-02 7.57E-02 4.86E-09 9.21E-02 -1.434 -1.469
 -1.40   4.1866   1.863  -1.336 36.135 14.832  1.560  0.953 1.12E-01 1.08E-01 1.62E-08 9.21E-02 -1.245 -1.282
 -1.20   4.3759   1.817  -1.866 34.759 18.763  1.741  0.940 1.56E-01 1.51E-01 5.08E-08 9.00E-02 -1.070 -1.109
 -1.00   4.5622   1.760  -2.535 33.263 23.259  1.911  0.925 2.10E-01 2.05E-01 1.49E-07 8.56E-02 -0.915 -0.956
 -0.80   4.7460   1.696  -3.314 31.690 26.211  2.126  0.912 2.75E-01 2.68E-01 4.08E-07 7.97E-02 -0.780 -0.823
 -0.60   4.9266   1.622  -4.182 30.064 27.862  2.308  0.902 3.47E-01 3.39E-01 1.04E-06 7.01E-02 -0.655 -0.700
 -0.40   5.1064   1.548  -5.096 28.421 30.012  2.380  0.896 4.22E-01 4.13E-01 2.45E-06 6.19E-02 -0.524 -0.570
 -0.20   5.2855   1.475  -6.025 26.795 31.116  2.392  0.893 4.97E-01 4.86E-01 5.37E-06 5.33E-02 -0.372 -0.418
  0.00   5.4631   1.401  -6.920 25.240 28.419  2.411  0.896 5.71E-01 5.59E-01 1.12E-05 4.11E-02 -0.205 -0.251
  0.20   5.6430   1.338  -7.716 23.816 26.469  2.347  0.902 6.37E-01 6.24E-01 2.21E-05 3.36E-02 -0.033 -0.077
  0.40   5.8242   1.281  -8.430 22.502 24.081  2.245  0.910 6.96E-01 6.81E-01 4.17E-05 2.70E-02  0.141  0.098
  0.60   6.0072   1.232  -9.053 21.303 21.534  2.121  0.920 7.46E-01 7.31E-01 7.61E-05 2.16E-02  0.315  0.274
  0.80   6.1922   1.190  -9.585 20.214 19.036  1.986  0.930 7.90E-01 7.74E-01 1.35E-04 1.73E-02  0.489  0.449
  1.00   6.3784   1.153 -10.051 19.210 16.578  1.835  0.942 8.27E-01 8.10E-01 2.34E-04 1.27E-02  0.660  0.622
  1.20   6.5678   1.125 -10.417 18.319 14.577  1.714  0.952 8.56E-01 8.38E-01 3.96E-04 1.16E-02  0.829  0.795
  1.40   6.7590   1.103 -10.721 17.503 12.844  1.604  0.961 8.79E-01 8.61E-01 6.61E-04 1.12E-02  0.996  0.964
  1.60   6.9520   1.085 -10.973 16.746 11.375  1.508  0.969 8.96E-01 8.78E-01 1.09E-03 1.18E-02  1.159  1.130
  1.80   7.1467   1.072 -11.183 16.039 10.151  1.428  0.978 9.09E-01 8.91E-01 1.77E-03 1.32E-02  1.315  1.289
  2.00   7.3431   1.063 -11.361 15.369  9.155  1.364  0.986 9.17E-01 8.99E-01 2.83E-03 1.58E-02  1.459  1.436
  2.20   7.5413   1.059 -11.515 14.723  8.371  1.316  0.996 9.19E-01 9.02E-01 4.45E-03 2.00E-02  1.582  1.563
  2.40   7.7415   1.059 -11.655 14.090  7.796  1.288  1.007 9.16E-01 8.99E-01 6.82E-03 2.68E-02  1.698  1.682
  2.60   7.9442   1.066 -11.795 13.454  7.441  1.286  1.021 9.05E-01 8.88E-01 1.01E-02 3.82E-02  1.768  1.753
  2.80   8.1497   1.079 -11.952 12.791  7.339  1.320  1.035 8.81E-01 8.66E-01 1.42E-02 5.85E-02  1.731  1.714
  3.00   8.3580   1.100 -12.156 12.068  7.537  1.413  1.047 8.39E-01 8.26E-01 1.81E-02 9.64E-02  1.626  1.602
  3.20   8.5671   1.123 -12.451 11.233  8.007  1.601  1.039 7.67E-01 7.56E-01 1.98E-02 1.67E-01  1.612  1.576
  3.40   8.7705   1.132 -12.888 10.237  8.521  1.877  0.986 6.54E-01 6.46E-01 1.64E-02 2.89E-01  1.653  1.604
  3.60   8.9577   1.099 -13.510  9.051  8.621  2.158  0.877 4.98E-01 4.93E-01 8.36E-03 4.62E-01  1.997  1.929
     5.400    12.700
 -7.40  -1.5826   1.999   0.202 64.359  2.114  1.001  1.000 3.93E-04 5.46E-05 0.00E+00 6.60E-03 -4.850 -4.850
 -7.20  -1.3827   1.999   0.202 63.439  2.114  1.001  1.000 4.47E-04 6.35E-05 0.00E+00 7.59E-03 -4.842 -4.842
 -7.00  -1.1828   1.998   0.203 62.519  2.113  1.001  1.000 5.06E-04 7.39E-05 0.00E+00 8.70E-03 -4.834 -4.834
 -6.80  -0.9829   1.998   0.203 61.599  2.113  1.002  1.000 5.72E-04 8.59E-05 0.00E+00 9.96E-03 -4.823 -4.825
 -6.60  -0.7830   1.997   0.203 60.680  2.112  1.002  0.999 6.44E-04 9.99E-05 0.00E+00 1.14E-02 -4.812 -4.813
 -6.40  -0.5831   1.997   0.203 59.761  2.112  1.002  0.999 7.23E-04 1.16E-04 0.00E+00 1.30E-02 -4.793 -4.796
 -6.20  -0.3832   1.996   0.203 58.842  2.111  1.002  0.999 8.08E-04 1.35E-04 0.00E+00 1.48E-02 -4.771 -4.776
 -6.00  -0.1833   1.996   0.203 57.923  2.110  1.002  0.999 9.00E-04 1.57E-04 0.00E+00 1.67E-02 -4.733 -4.743
 -5.80   0.0165   1.995   0.203 57.003  2.110  1.003  0.999 9.99E-04 1.83E-04 0.00E+00 1.90E-02 -4.679 -4.697
 -5.60   0.2164   1.995   0.203 56.084  2.109  1.003  0.999 1.10E-03 2.13E-04 0.00E+00 2.14E-02 -4.600 -4.632
 -5.40   0.4163   1.994   0.203 55.165  2.108  1.003  0.999 1.22E-03 2.49E-04 0.00E+00 2.41E-02 -4.490 -4.543
 -5.20   0.6161   1.993   0.203 54.247  2.107  1.003  0.999 1.34E-03 2.91E-04 0.00E+00 2.69E-02 -4.371 -4.433
 -5.00   0.8160   1.993   0.203 53.329  2.107  1.004  0.999 1.46E-03 3.41E-04 0.00E+00 3.00E-02 -4.285 -4.327
 -4.80   1.0158   1.992   0.203 52.411  2.107  1.004  0.999 1.60E-03 4.01E-04 1.87E-19 3.33E-02 -4.169 -4.196
 -4.60   1.2156   1.991   0.202 51.493  2.107  1.004  0.999 1.75E-03 4.75E-04 7.35E-19 3.67E-02 -4.016 -4.040
 -4.40   1.4155   1.990   0.202 50.577  2.108  1.005  0.999 1.91E-03 5.64E-04 2.89E-18 4.02E-02 -3.844 -3.870
 -4.20   1.6153   1.990   0.201 49.660  2.111  1.005  0.999 2.09E-03 6.76E-04 1.13E-17 4.39E-02 -3.659 -3.689
 -4.00   1.8151   1.989   0.200 48.743  2.115  1.006  0.999 2.31E-03 8.21E-04 4.45E-17 4.77E-02 -3.480 -3.507
 -3.80   2.0150   1.988   0.199 47.825  2.123  1.007  0.999 2.56E-03 1.00E-03 1.74E-16 5.15E-02 -3.308 -3.334
 -3.60   2.2148   1.987   0.197 46.908  2.136  1.008  0.999 2.88E-03 1.25E-03 6.83E-16 5.55E-02 -3.129 -3.154
 -3.40   2.4146   1.986   0.194 45.990  2.157  1.009  0.999 3.28E-03 1.59E-03 2.67E-15 5.95E-02 -2.948 -2.972
 -3.20   2.6143   1.985   0.189 45.068  2.190  1.011  0.999 3.82E-03 2.05E-03 1.04E-14 6.38E-02 -2.764 -2.789
 -3.00   2.8140   1.984   0.183 44.147  2.242  1.014  0.998 4.54E-03 2.71E-03 4.05E-14 6.80E-02 -2.580 -2.605
 -2.80   3.0136   1.982   0.173 43.223  2.325  1.018  0.998 5.57E-03 3.65E-03 1.57E-13 7.22E-02 -2.393 -2.419
 -2.60   3.2130   1.979   0.158 42.296  2.452  1.025  0.997 7.02E-03 5.02E-03 6.10E-13 7.64E-02 -2.205 -2.231
 -2.40   3.4122   1.976   0.136 41.365  2.649  1.036  0.995 9.14E-03 7.06E-03 2.36E-12 8.03E-02 -2.013 -2.041
 -2.20   3.6111   1.971   0.104 40.423  2.951  1.051  0.994 1.23E-02 1.01E-02 9.05E-12 8.44E-02 -1.820 -1.848
 -2.00   3.8096   1.964   0.055 39.468  3.406  1.074  0.992 1.69E-02 1.45E-02 3.44E-11 8.85E-02 -1.625 -1.655
 -1.80   4.0076   1.955  -0.019 38.492  4.086  1.107  0.988 2.37E-02 2.12E-02 1.29E-10 9.24E-02 -1.430 -1.461
 -1.60   4.2047   1.941  -0.126 37.487  5.075  1.155  0.983 3.37E-02 3.09E-02 4.77E-10 9.59E-02 -1.235 -1.268
 -1.40   4.4006   1.923  -0.283 36.440  6.473  1.224  0.977 4.83E-02 4.51E-02 1.72E-09 9.87E-02 -1.046 -1.080
 -1.20   4.5953   1.900  -0.504 35.337  8.241  1.337  0.969 6.89E-02 6.51E-02 6.02E-09 1.01E-01 -0.866 -0.903
 -1.00   4.7877   1.867  -0.813 34.160 10.770  1.436  0.958 9.77E-02 9.30E-02 2.02E-08 1.01E-01 -0.697 -0.736
 -0.80   4.9781   1.826  -1.220 32.902 13.600  1.580  0.945 1.36E-01 1.30E-01 6.44E-08 1.00E-01 -0.552 -0.594
 -0.60   5.1653   1.773  -1.742 31.551 16.646  1.741  0.932 1.84E-01 1.77E-01 1.93E-07 9.59E-02 -0.413 -0.457
 -0.40   5.3505   1.714  -2.364 30.126 19.498  1.902  0.949 2.42E-01 2.33E-01 5.41E-07 9.10E-02 -0.259 -0.303
 -0.20   5.5333   1.647  -3.077 28.638 21.755  2.050  0.907 3.09E-01 2.97E-01 1.40E-06 8.41E-02 -0.083 -0.128
  0.00   5.7127   1.571  -3.853 27.122 23.326  2.152  0.900 3.82E-01 3.68E-01 3.43E-06 7.14E-02  0.101  0.056
  0.20   5.8924   1.499  -4.632 25.637 23.795  2.215  0.897 4.55E-01 4.38E-01 7.74E-06 6.30E-02  0.287  0.243
  0.40   6.0719   1.430  -5.399 24.194 23.226  2.233  0.897 5.25E-01 5.06E-01 1.64E-05 5.46E-02  0.472  0.429
  0.60   6.2516   1.365  -6.110 22.843 22.188  2.197  0.901 5.92E-01 5.70E-01 3.30E-05 4.63E-02  0.653  0.611
  0.80   6.4325   1.306  -6.757 21.584 20.695  2.124  0.908 6.51E-01 6.28E-01 6.36E-05 3.93E-02  0.832  0.792
  1.00   6.6137   1.251  -7.352 20.399 18.858  2.009  0.920 7.05E-01 6.80E-01 1.18E-04 3.17E-02  1.003  0.966
  1.20   6.7988   1.209  -7.839 19.347 17.104  1.902  0.930 7.48E-01 7.22E-01 2.11E-04 2.96E-02  1.173  1.138
  1.40   6.9860   1.173  -8.256 18.382 15.419  1.792  0.941 7.83E-01 7.56E-01 3.68E-04 2.93E-02  1.332  1.299
  1.60   7.1755   1.145  -8.609 17.495 11.972  1.672  0.953 8.11E-01 7.83E-01 6.27E-04 3.08E-02  1.486  1.456
  1.80   7.3672   1.124  -8.908 16.673 10.461  1.572  0.965 8.30E-01 8.02E-01 1.04E-03 3.46E-02  1.624  1.596
  2.00   7.5615   1.109  -9.160 15.906  9.203  1.483  0.978 8.43E-01 8.15E-01 1.70E-03 4.12E-02  1.734  1.708
  2.20   7.7586   1.102  -9.376 15.179  8.209  1.410  0.993 8.47E-01 8.19E-01 2.71E-03 5.15E-02  1.807  1.782
  2.40   7.9591   1.103  -9.565 14.479  7.499  1.353  1.012 8.41E-01 8.15E-01 4.19E-03 6.74E-02  1.792  1.768
  2.60   8.1636   1.114  -9.738 13.788  8.977  1.334  1.035 8.22E-01 7.98E-01 6.17E-03 9.22E-02  1.695  1.670
  2.80   8.3731   1.139  -9.913 13.084  8.708  1.325  1.062 7.83E-01 7.63E-01 8.48E-03 1.32E-01  1.598  1.567
  3.00   8.5878   1.178 -10.118 12.330  8.847  1.372  1.084 7.15E-01 6.99E-01 1.04E-02 2.01E-01  1.546  1.502
  3.20   8.8043   1.224 -10.409 11.465  9.587  1.519  1.072 5.98E-01 5.87E-01 1.04E-02 3.17E-01  1.526  1.469
  3.40   9.0116   1.245 -10.801 10.460 10.867  1.786  0.938 4.22E-01 4.17E-01 6.95E-03 4.95E-01  1.835  1.759
  3.60   9.1944   1.196 -11.360  9.291 12.785  2.094  0.844 2.19E-01 2.17E-01 2.31E-03 6.98E-01  2.554  2.437
     5.450    12.700
 -7.40  -1.3826   1.999   0.415 63.917  2.202  1.001  1.000 3.87E-04 5.47E-05 0.00E+00 6.59E-03 -4.675 -4.675
 -7.20  -1.1827   1.999   0.415 62.997  2.202  1.001  1.000 4.39E-04 6.36E-05 0.00E+00 7.56E-03 -4.669 -4.669
 -7.00  -0.9828   1.998   0.415 62.077  2.202  1.001  1.000 4.97E-04 7.39E-05 0.00E+00 8.67E-03 -4.661 -4.661
 -6.80  -0.7829   1.998   0.415 61.158  2.201  1.002  1.000 5.60E-04 8.60E-05 0.00E+00 9.92E-03 -4.651 -4.652
 -6.60  -0.5830   1.998   0.415 60.238  2.201  1.002  1.000 6.29E-04 9.99E-05 0.00E+00 1.13E-02 -4.635 -4.638
 -6.40  -0.3831   1.997   0.415 59.319  2.200  1.002  0.999 7.04E-04 1.16E-04 0.00E+00 1.29E-02 -4.614 -4.619
 -6.20  -0.1832   1.997   0.415 58.400  2.199  1.002  0.999 7.85E-04 1.35E-04 0.00E+00 1.46E-02 -4.580 -4.591
 -6.00   0.0167   1.996   0.415 57.481  2.199  1.002  0.999 8.71E-04 1.57E-04 0.00E+00 1.66E-02 -4.529 -4.548
 -5.80   0.2166   1.995   0.415 56.561  2.198  1.003  0.999 9.64E-04 1.82E-04 0.00E+00 1.88E-02 -4.454 -4.487
 -5.60   0.4164   1.995   0.415 55.642  2.197  1.003  0.999 1.06E-03 2.11E-04 0.00E+00 2.12E-02 -4.351 -4.404
 -5.40   0.6163   1.994   0.415 54.724  2.196  1.003  0.999 1.16E-03 2.46E-04 0.00E+00 2.37E-02 -4.245 -4.301
 -5.20   0.8162   1.994   0.414 53.806  2.195  1.003  0.999 1.27E-03 2.86E-04 0.00E+00 2.65E-02 -4.158 -4.203
 -5.00   1.0160   1.993   0.414 52.888  2.194  1.004  0.999 1.39E-03 3.33E-04 0.00E+00 2.95E-02 -4.055 -4.084
 -4.80   1.2159   1.992   0.414 51.970  2.194  1.004  0.999 1.51E-03 3.88E-04 0.00E+00 3.26E-02 -3.912 -3.935
 -4.60   1.4157   1.992   0.414 51.052  2.193  1.004  0.999 1.64E-03 4.54E-04 0.00E+00 3.59E-02 -3.749 -3.771
 -4.40   1.6156   1.991   0.413 50.135  2.193  1.004  0.999 1.79E-03 5.31E-04 3.34E-19 3.94E-02 -3.573 -3.596
 -4.20   1.8154   1.990   0.413 49.219  2.193  1.005  0.999 1.94E-03 6.25E-04 1.32E-18 4.27E-02 -3.392 -3.413
 -4.00   2.0153   1.990   0.412 48.302  2.193  1.005  0.999 2.12E-03 7.38E-04 5.17E-18 4.64E-02 -3.217 -3.238
 -3.80   2.2151   1.989   0.411 47.386  2.195  1.006  0.999 2.32E-03 8.79E-04 2.03E-17 5.00E-02 -3.039 -3.059
