 FILTERED output of ioneqmk.
    NRmax =  55,  NTmax =  34
                      thermodynamic functions              |        number fractions            lg(opacities)
 lg(R)   lg(P) PV/(NkT) U/(NkT) S/(Nk) Cv/(Nk)  chit  chir    x(H)    x(H0)    x(H2)   x(pert.) long. transv.
 -4.20   1.4091   1.961  -6.803 52.252  8.974  1.221  0.987 2.88E-02 2.70E-02 3.32E-11 5.06E-02 -7.092 -7.092
 -4.00   1.6059   1.947  -7.051 51.103 12.883  1.331  0.981 4.29E-02 4.10E-02 1.23E-10 5.37E-02 -7.051 -7.052
 -3.80   1.8016   1.928  -7.402 49.859 18.190  1.478  0.973 6.19E-02 6.00E-02 4.44E-10 5.62E-02 -6.996 -6.997
 -3.60   1.9951   1.899  -7.916 48.463 25.261  1.683  0.962 9.04E-02 8.84E-02 1.54E-09 5.76E-02 -6.924 -6.925
 -3.40   2.1862   1.861  -8.620 46.893 33.826  1.940  0.948 1.29E-01 1.27E-01 5.08E-09 5.77E-02 -6.832 -6.833
 -3.20   2.3750   1.813  -9.517 45.148 43.215  2.232  0.933 1.77E-01 1.75E-01 1.59E-08 5.63E-02 -6.720 -6.722
 -3.00   2.5602   1.752 -10.644 43.200 52.237  2.542  0.918 2.39E-01 2.37E-01 4.60E-08 5.31E-02 -6.588 -6.590
 -2.80   2.7431   1.685 -11.936 41.115 59.651  2.826  0.905 3.07E-01 3.06E-01 1.25E-07 4.85E-02 -6.437 -6.442
 -2.60   2.9231   1.609 -13.375 38.916 65.487  3.026  0.894 3.84E-01 3.82E-01 3.08E-07 4.28E-02 -6.271 -6.278
 -2.40   3.1020   1.533 -14.834 36.733 64.973  3.189  0.889 4.61E-01 4.60E-01 7.18E-07 3.63E-02 -6.092 -6.101
 -2.20   3.2798   1.456 -16.266 34.617 62.986  3.219  0.889 5.39E-01 5.37E-01 1.55E-06 2.96E-02 -5.906 -5.920
 -2.00   3.4583   1.386 -17.616 32.611 58.862  3.162  0.893 6.10E-01 6.09E-01 3.18E-06 2.34E-02 -5.712 -5.731
 -1.80   3.6376   1.322 -18.831 30.776 53.090  3.026  0.900 6.75E-01 6.74E-01 6.16E-06 1.80E-02 -5.513 -5.539
 -1.60   3.8186   1.265 -19.868 29.145 43.816  2.844  0.910 7.32E-01 7.32E-01 1.15E-05 1.33E-02 -5.310 -5.343
 -1.40   4.0019   1.217 -20.800 27.640 40.611  2.635  0.920 7.81E-01 7.80E-01 2.08E-05 9.84E-03 -5.104 -5.144
 -1.20   4.1870   1.176 -21.572 26.317 34.560  2.417  0.931 8.22E-01 8.21E-01 3.65E-05 7.04E-03 -4.897 -4.942
 -1.00   4.3744   1.142 -22.231 25.123 29.115  2.208  0.942 8.56E-01 8.55E-01 6.30E-05 4.89E-03 -4.691 -4.748
 -0.80   4.5637   1.115 -22.757 24.077 24.461  2.016  0.951 8.84E-01 8.84E-01 1.06E-04 3.44E-03 -4.483 -4.547
 -0.60   4.7547   1.092 -23.203 23.122 20.439  1.844  0.959 9.07E-01 9.06E-01 1.78E-04 2.30E-03 -4.279 -4.341
 -0.40   4.9473   1.073 -23.552 22.275 17.167  1.697  0.966 9.25E-01 9.25E-01 2.93E-04 1.60E-03 -4.082 -4.150
 -0.20   5.1413   1.059 -23.846 21.489 14.428  1.573  0.972 9.39E-01 9.39E-01 4.81E-04 1.10E-03 -3.891 -3.952
  0.00   5.3362   1.046 -24.078 20.772 12.210  1.468  0.977 9.51E-01 9.51E-01 7.79E-04 6.86E-04 -3.707 -3.753
  0.20   5.5321   1.036 -24.273 20.097 10.441  1.386  0.981 9.59E-01 9.59E-01 1.26E-03 5.01E-04 -3.533 -3.567
  0.40   5.7286   1.028 -24.429 19.466  9.089  1.322  0.984 9.65E-01 9.65E-01 2.01E-03 3.97E-04 -3.361 -3.383
  0.60   5.9255   1.021 -24.562 18.862  8.076  1.276  0.986 9.69E-01 9.69E-01 3.19E-03 3.81E-04 -3.177 -3.191
  0.80   6.1227   1.014 -24.685 18.268  7.344  1.249  0.986 9.70E-01 9.70E-01 5.03E-03 4.94E-04 -2.986 -2.996
  1.00   6.3198   1.008 -24.800 17.688  6.952  1.240  0.985 9.68E-01 9.68E-01 7.83E-03 8.44E-04 -2.791 -2.799
  1.20   6.5166   1.000 -24.923 17.102  6.891  1.256  0.983 9.62E-01 9.62E-01 1.20E-02 1.78E-03 -2.594 -2.603
  1.40   6.7128   0.991 -25.062 16.504  7.219  1.299  0.978 9.50E-01 9.50E-01 1.79E-02 3.99E-03 -2.396 -2.406
  1.60   6.9077   0.980 -25.238 15.873  7.940  1.374  0.971 9.32E-01 9.32E-01 2.57E-02 9.05E-03 -2.197 -2.209
  1.80   7.1011   0.965 -25.462 15.201  9.071  1.485  0.961 9.04E-01 9.04E-01 3.50E-02 2.01E-02 -1.997 -2.011
  2.00   7.2923   0.946 -25.752 14.470 10.516  1.629  0.950 8.65E-01 8.65E-01 4.39E-02 4.28E-02 -1.796 -1.814
  2.20   7.4812   0.922 -26.114 13.675 12.044  1.796  0.938 8.13E-01 8.13E-01 4.89E-02 8.53E-02 -1.595 -1.615
  2.40   7.6680   0.894 -26.546 12.821 13.404  1.965  0.929 7.50E-01 7.50E-01 4.58E-02 1.55E-01 -1.381 -1.404
  2.60   7.8534   0.865 -27.034 11.923 14.313  2.118  0.925 6.78E-01 6.78E-01 3.33E-02 2.53E-01 -1.149 -1.173
  2.80   8.0387   0.836 -27.554 11.001 14.593  2.239  0.929 6.00E-01 6.00E-01 1.66E-02 3.65E-01 -0.836 -0.860
  3.00   8.2259   0.812 -28.079 10.079 14.247  2.325  0.944 5.21E-01 5.21E-01 4.65E-03 4.68E-01 -0.389 -0.415
  3.20   8.4175   0.796 -28.585  9.171 13.390  2.390  0.974 4.44E-01 4.44E-01 5.40E-04 5.53E-01  0.256  0.225
  3.40   8.6169   0.795 -29.053  8.279 12.172  2.460  1.027 3.73E-01 3.73E-01 1.59E-05 6.26E-01  1.527  1.487
  3.60   8.8305   0.820 -29.465  7.388 10.803  2.570  1.123 3.11E-01 3.11E-01 5.37E-08 6.88E-01  2.208  2.159
     5.400    13.400
 -7.40  -1.5828   1.998  -5.545 66.803  1.040  1.001  1.000 5.19E-04 8.04E-05 0.00E+00 8.50E-03 -7.062 -7.062
 -7.20  -1.3829   1.998  -5.545 65.884  1.041  1.001  1.000 5.94E-04 9.75E-05 0.00E+00 9.75E-03 -7.062 -7.062
 -7.00  -1.1830   1.997  -5.544 64.965  1.043  1.001  0.999 6.75E-04 1.15E-04 0.00E+00 1.12E-02 -7.062 -7.062
 -6.80  -0.9831   1.997  -5.543 64.046  1.045  1.001  0.999 7.71E-04 1.41E-04 0.00E+00 1.28E-02 -7.062 -7.062
 -6.60  -0.7832   1.996  -5.542 63.128  1.047  1.001  0.999 8.72E-04 1.68E-04 0.00E+00 1.45E-02 -7.061 -7.061
 -6.40  -0.5833   1.996  -5.542 62.210  1.052  1.002  0.999 9.96E-04 2.11E-04 1.25E-19 1.65E-02 -7.061 -7.061
 -6.20  -0.3835   1.995  -5.541 61.290  1.059  1.002  1.000 1.14E-03 2.71E-04 4.94E-19 1.88E-02 -7.061 -7.061
 -6.00  -0.1837   1.994  -5.540 60.372  1.067  1.002  0.999 1.29E-03 3.31E-04 1.95E-18 2.13E-02 -7.060 -7.060
 -5.80   0.0162   1.994  -5.540 59.454  1.083  1.003  0.999 1.49E-03 4.38E-04 7.69E-18 2.40E-02 -7.059 -7.059
 -5.60   0.2160   1.993  -5.540 58.536  1.102  1.004  0.999 1.70E-03 5.51E-04 3.03E-17 2.70E-02 -7.057 -7.057
 -5.40   0.4158   1.992  -5.541 57.618  1.136  1.005  0.999 2.00E-03 7.55E-04 1.19E-16 3.02E-02 -7.055 -7.055
 -5.20   0.6156   1.991  -5.542 56.699  1.181  1.007  0.999 2.33E-03 9.83E-04 4.67E-16 3.37E-02 -7.051 -7.051
 -5.00   0.8153   1.990  -5.545 55.779  1.260  1.009  0.999 2.83E-03 1.39E-03 1.83E-15 3.74E-02 -7.045 -7.045
 -4.80   1.0150   1.988  -5.551 54.859  1.368  1.013  0.998 3.42E-03 1.89E-03 7.18E-15 4.11E-02 -7.036 -7.036
 -4.60   1.2147   1.987  -5.561 53.933  1.549  1.019  0.998 4.39E-03 2.76E-03 2.81E-14 4.51E-02 -7.022 -7.022
 -4.40   1.4143   1.985  -5.576 53.003  1.809  1.027  0.998 5.58E-03 3.87E-03 1.10E-13 4.92E-02 -7.002 -7.002
 -4.20   1.6137   1.982  -5.602 52.063  2.233  1.040  0.997 7.59E-03 5.79E-03 4.26E-13 5.34E-02 -6.972 -6.972
 -4.00   1.8129   1.979  -5.644 51.109  2.886  1.061  0.995 1.06E-02 8.73E-03 1.65E-12 5.76E-02 -6.929 -6.930
 -3.80   2.0120   1.974  -5.704 50.136  3.831  1.090  0.994 1.46E-02 1.26E-02 6.33E-12 6.19E-02 -6.872 -6.873
 -3.60   2.2104   1.967  -5.803 49.129  5.310  1.137  0.991 2.12E-02 1.91E-02 2.41E-11 6.58E-02 -6.796 -6.798
 -3.40   2.4084   1.958  -5.944 48.082  7.413  1.201  0.987 3.01E-02 2.80E-02 9.08E-11 6.94E-02 -6.699 -6.702
 -3.20   2.6052   1.944  -6.166 46.961 10.524  1.300  0.980 4.43E-02 4.22E-02 3.34E-10 7.24E-02 -6.580 -6.585
 -3.00   2.8008   1.924  -6.478 45.757 14.724  1.432  0.972 6.35E-02 6.13E-02 1.21E-09 7.46E-02 -6.437 -6.447
 -2.80   2.9943   1.896  -6.935 44.420 20.302  1.615  0.961 9.20E-02 8.99E-02 4.16E-09 7.54E-02 -6.271 -6.288
 -2.60   3.1857   1.858  -7.542 42.947 26.987  1.838  0.948 1.29E-01 1.27E-01 1.38E-08 7.49E-02 -6.082 -6.110
 -2.40   3.3739   1.809  -8.349 41.296 34.337  2.102  0.933 1.79E-01 1.77E-01 4.27E-08 7.23E-02 -5.873 -5.919
 -2.20   3.5590   1.748  -9.340 39.487 41.346  2.374  0.918 2.40E-01 2.38E-01 1.23E-07 6.77E-02 -5.648 -5.716
 -2.00   3.7417   1.679 -10.463 37.575 46.177  2.645  0.905 3.08E-01 3.07E-01 3.34E-07 6.13E-02 -5.409 -5.505
 -1.80   3.9218   1.604 -11.714 35.569 50.723  2.810  0.895 3.85E-01 3.83E-01 8.25E-07 5.40E-02 -5.165 -5.286
 -1.60   4.1007   1.528 -13.001 33.558 51.783  2.929  0.919 4.62E-01 4.60E-01 1.92E-06 4.60E-02 -4.928 -5.069
 -1.40   4.2786   1.452 -14.274 31.599 49.935  2.962  0.890 5.38E-01 5.37E-01 4.12E-06 3.79E-02 -4.711 -4.850
 -1.20   4.4574   1.383 -15.458 29.760 46.823  2.914  0.894 6.09E-01 6.08E-01 8.45E-06 3.04E-02 -4.521 -4.647
 -1.00   4.6366   1.319 -16.531 28.067 42.392  2.790  0.901 6.74E-01 6.74E-01 1.64E-05 2.32E-02 -4.354 -4.455
 -0.80   4.8181   1.263 -17.480 26.522 37.518  2.634  0.910 7.31E-01 7.30E-01 3.07E-05 1.77E-02 -4.198 -4.279
 -0.60   5.0010   1.215 -18.292 25.141 32.471  2.443  0.921 7.80E-01 7.79E-01 5.52E-05 1.28E-02 -4.039 -4.104
 -0.40   5.1865   1.175 -18.983 23.898 27.798  2.256  0.932 8.21E-01 8.20E-01 9.73E-05 9.47E-03 -3.870 -3.917
 -0.20   5.3739   1.141 -19.548 22.800 23.580  2.072  0.942 8.55E-01 8.54E-01 1.67E-04 6.84E-03 -3.691 -3.725
  0.00   5.5631   1.113 -20.021 21.809 19.830  1.895  0.952 8.83E-01 8.83E-01 2.81E-04 4.50E-03 -3.506 -3.530
  0.20   5.7543   1.091 -20.410 20.911 16.748  1.748  0.960 9.05E-01 9.05E-01 4.69E-04 3.27E-03 -3.317 -3.335
  0.40   5.9469   1.073 -20.719 20.104 14.209  1.621  0.966 9.23E-01 9.23E-01 7.69E-04 2.40E-03 -3.125 -3.140
  0.60   6.1409   1.058 -20.980 19.351 12.114  1.515  0.972 9.37E-01 9.36E-01 1.25E-03 1.84E-03 -2.932 -2.945
  0.80   6.3358   1.045 -21.155 18.692  7.107  1.423  0.977 9.47E-01 9.47E-01 2.00E-03 1.55E-03 -2.739 -2.750
  1.00   6.5314   1.035 -21.340 18.027  9.485  1.361  0.980 9.54E-01 9.54E-01 3.15E-03 1.46E-03 -2.546 -2.556
  1.20   6.7276   1.026 -21.495 17.398  8.548  1.318  0.982 9.57E-01 9.57E-01 4.88E-03 1.99E-03 -2.353 -2.362
  1.40   6.9241   1.018 -21.641 16.781  7.933  1.297  0.983 9.57E-01 9.57E-01 7.35E-03 3.37E-03 -2.160 -2.169
  1.60   7.1206   1.009 -21.784 16.170  7.668  1.299  0.982 9.52E-01 9.52E-01 1.06E-02 6.59E-03 -1.968 -1.977
  1.80   7.3167   1.000 -21.943 15.548  7.759  1.331  0.979 9.41E-01 9.41E-01 1.45E-02 1.37E-02 -1.776 -1.787
  2.00   7.5121   0.990 -22.129 14.902  8.233  1.394  0.975 9.23E-01 9.23E-01 1.80E-02 2.86E-02 -1.585 -1.598
  2.20   7.7065   0.977 -22.361 14.215  9.065  1.492  0.969 8.94E-01 8.94E-01 1.93E-02 5.69E-02 -1.396 -1.412
  2.40   7.8999   0.962 -22.651 13.476 10.131  1.624  0.964 8.54E-01 8.54E-01 1.67E-02 1.04E-01 -1.204 -1.223
  2.60   8.0926   0.946 -23.007 12.676 11.334  1.774  0.963 8.01E-01 8.01E-01 1.03E-02 1.71E-01 -0.999 -1.021
  2.80   8.2858   0.932 -23.425 11.817 12.341  1.933  0.970 7.37E-01 7.37E-01 3.80E-03 2.50E-01 -0.742 -0.766
  3.00   8.4815   0.923 -23.891 10.908 12.959  2.085  0.991 6.64E-01 6.63E-01 6.31E-04 3.31E-01 -0.334 -0.360
  3.20   8.6837   0.927 -24.382  9.962 13.056  2.227  1.037 5.85E-01 5.85E-01 3.03E-05 4.12E-01  0.353  0.322
  3.40   8.8986   0.959 -24.868  8.986 12.660  2.368  1.125 5.06E-01 5.06E-01 2.08E-07 4.91E-01  1.604  1.558
  3.60   9.1389   1.053 -25.303  7.978 11.921  2.514  1.308 4.32E-01 4.32E-01 6.77E-11 5.65E-01  1.892  1.840
     5.450    13.400
 -7.40  -1.3828   1.998  -4.827 66.234  1.067  1.001  1.000 5.32E-04 7.81E-05 0.00E+00 8.91E-03 -6.940 -6.940
 -7.20  -1.1829   1.998  -4.827 65.315  1.067  1.001  1.000 6.04E-04 9.09E-05 0.00E+00 1.02E-02 -6.940 -6.940
 -7.00  -0.9830   1.997  -4.826 64.397  1.068  1.001  0.999 6.84E-04 1.07E-04 0.00E+00 1.17E-02 -6.940 -6.940
 -6.80  -0.7831   1.997  -4.825 63.478  1.068  1.001  1.000 7.74E-04 1.27E-04 0.00E+00 1.33E-02 -6.940 -6.940
 -6.60  -0.5832   1.996  -4.824 62.561  1.069  1.001  0.999 8.69E-04 1.48E-04 0.00E+00 1.52E-02 -6.939 -6.939
 -6.40  -0.3834   1.996  -4.823 61.643  1.071  1.001  0.999 9.77E-04 1.77E-04 0.00E+00 1.72E-02 -6.939 -6.939
 -6.20  -0.1835   1.995  -4.822 60.724  1.072  1.002  0.999 1.09E-03 2.08E-04 0.00E+00 1.96E-02 -6.938 -6.938
 -6.00   0.0163   1.994  -4.821 59.807  1.075  1.002  0.999 1.22E-03 2.51E-04 0.00E+00 2.22E-02 -6.938 -6.938
 -5.80   0.2162   1.994  -4.820 58.890  1.077  1.002  0.999 1.36E-03 2.96E-04 1.63E-19 2.49E-02 -6.936 -6.936
 -5.60   0.4160   1.993  -4.819 57.973  1.082  1.002  0.999 1.52E-03 3.64E-04 6.43E-19 2.80E-02 -6.934 -6.934
 -5.40   0.6158   1.992  -4.818 57.057  1.088  1.003  0.999 1.68E-03 4.36E-04 2.53E-18 3.12E-02 -6.932 -6.932
 -5.20   0.8156   1.991  -4.817 56.141  1.099  1.003  0.999 1.89E-03 5.49E-04 9.93E-18 3.47E-02 -6.927 -6.927
 -5.00   1.0154   1.990  -4.816 55.224  1.115  1.004  1.001 2.13E-03 7.05E-04 3.90E-17 3.85E-02 -6.920 -6.920
 -4.80   1.2152   1.989  -4.816 54.310  1.134  1.005  0.999 2.39E-03 8.71E-04 1.53E-16 4.22E-02 -6.910 -6.910
 -4.60   1.4150   1.988  -4.817 53.393  1.169  1.006  0.999 2.76E-03 1.16E-03 6.00E-16 4.62E-02 -6.894 -6.894
 -4.40   1.6148   1.987  -4.818 52.477  1.215  1.008  0.999 3.16E-03 1.48E-03 2.35E-15 5.03E-02 -6.871 -6.871
 -4.20   1.8146   1.986  -4.823 51.558  1.295  1.011  0.999 3.80E-03 2.04E-03 9.18E-15 5.46E-02 -6.837 -6.838
