 FILTERED output of ioneqmn.
    NRmax =  54,  NTmax =  21
                      thermodynamic functions              |        number fractions             lg(opacities)
 lg(R)   lg(P) PV/(NkT)  U/(NkT) S/(Nk) Cv/(Nk)  chit  chir    x(H)    x(H0)    x(H2)   x(pert.)  long. transv.
     lg(T)     lg(B)
 -6.40   1.8164   1.995    -3.08  57.22   1.22  1.002  0.999 1.10E-03 2.79E-04 0.00E+00 2.51E-02  -6.248  -6.248
 -6.20   2.0163   1.994    -3.08  56.31   1.22  1.002  1.000 1.19E-03 3.23E-04 0.00E+00 2.77E-02  -6.229  -6.229
 -6.00   2.2162   1.994    -3.08  55.39   1.22  1.002  1.000 1.28E-03 3.72E-04 0.00E+00 3.05E-02  -6.210  -6.210
 -5.80   2.4161   1.993    -3.07  54.48   1.22  1.002  1.000 1.38E-03 4.30E-04 0.00E+00 3.33E-02  -6.190  -6.190
 -5.60   2.6160   1.993    -3.07  53.56   1.22  1.002  1.000 1.49E-03 4.95E-04 0.00E+00 3.62E-02  -6.169  -6.169
 -5.40   2.8160   1.993    -3.07  52.65   1.22  1.002  1.000 1.60E-03 5.71E-04 0.00E+00 3.92E-02  -6.147  -6.147
 -5.20   3.0159   1.992    -3.07  51.74   1.22  1.002  1.000 1.72E-03 6.57E-04 0.00E+00 4.23E-02  -6.122  -6.122
 -5.00   3.2158   1.992    -3.07  50.82   1.22  1.002  1.000 1.86E-03 7.56E-04 0.00E+00 4.54E-02  -6.094  -6.094
 -4.80   3.4157   1.991    -3.07  49.91   1.22  1.002  1.000 2.00E-03 8.69E-04 0.00E+00 4.86E-02  -6.060  -6.061
 -4.60   3.6156   1.991    -3.07  49.00   1.22  1.002  0.999 2.15E-03 9.98E-04 0.00E+00 5.18E-02  -6.019  -6.020
 -4.40   3.8155   1.991    -3.07  48.08   1.22  1.003  0.999 2.30E-03 1.15E-03 0.00E+00 5.52E-02  -5.968  -5.970
 -4.20   4.0154   1.990    -3.06  47.17   1.23  1.003  0.999 2.47E-03 1.31E-03 0.00E+00 5.86E-02  -5.904  -5.907
 -4.00   4.2152   1.989    -3.06  46.26   1.23  1.003  0.999 2.64E-03 1.50E-03 0.00E+00 6.21E-02  -5.824  -5.831
 -3.80   4.4150   1.988    -3.06  45.35   1.23  1.003  0.999 2.81E-03 1.71E-03 0.00E+00 6.56E-02  -5.727  -5.740
 -3.60   4.6148   1.987    -3.06  44.43   1.23  1.004  0.999 2.99E-03 1.94E-03 0.00E+00 6.95E-02  -5.613  -5.636
 -3.40   4.8145   1.986    -3.06  43.52   1.23  1.004  0.999 3.18E-03 2.19E-03 0.00E+00 7.33E-02  -5.484  -5.519
 -3.20   5.0142   1.984    -3.06  42.61   1.23  1.005  0.999 3.38E-03 2.47E-03 1.05E-19 7.73E-02  -5.358  -5.398
 -3.00   5.2140   1.984    -3.06  41.70   1.23  1.005  0.999 3.60E-03 2.79E-03 4.11E-19 8.16E-02  -5.224  -5.270
 -2.80   5.4135   1.982    -3.06  40.79   1.23  1.006  0.999 3.85E-03 3.15E-03 1.60E-18 8.53E-02  -5.081  -5.136
 -2.60   5.6134   1.981    -3.06  39.88   1.24  1.007  0.999 4.11E-03 3.56E-03 6.22E-18 9.01E-02  -4.936  -4.999
 -2.40   5.8128   1.978    -3.06  38.96   1.24  1.008  0.999 4.43E-03 4.02E-03 2.42E-17 9.35E-02  -4.787  -4.859
 -2.20   6.0127   1.978    -3.07  38.05   1.24  1.009  0.999 4.78E-03 4.51E-03 9.37E-17 9.83E-02  -4.640  -4.718
 -2.00   6.2125   1.977    -3.07  37.14   1.25  1.010  0.999 5.21E-03 5.06E-03 3.62E-16 1.03E-01  -4.498  -4.578
 -1.80   6.4112   1.971    -3.08  36.22   1.25  1.013  0.997 5.81E-03 5.74E-03 1.41E-15 1.02E-01  -4.361  -4.436
 -1.60   6.6106   1.968    -3.09  35.30   1.26  1.015  0.996 6.44E-03 6.42E-03 5.40E-15 1.07E-01  -4.228  -4.294
 -1.40   6.8097   1.964    -3.10  34.39   1.26  1.019  0.995 7.18E-03 7.17E-03 2.05E-14 1.12E-01  -4.088  -4.147
 -1.20   7.0087   1.960    -3.11  33.48   1.28  1.022  0.995 8.02E-03 8.02E-03 7.73E-14 1.17E-01  -3.932  -3.986
 -1.00   7.2075   1.954    -3.12  32.57   1.29  1.027  0.993 8.99E-03 8.99E-03 2.88E-13 1.22E-01  -3.762  -3.814
 -0.80   7.4038   1.937    -3.15  31.62   1.31  1.035  0.991 1.03E-02 1.03E-02 1.08E-12 1.21E-01  -3.580  -3.630
 -0.60   7.6018   1.929    -3.17  30.71   1.33  1.043  0.990 1.15E-02 1.15E-02 3.85E-12 1.28E-01  -3.396  -3.445
 -0.40   7.7997   1.919    -3.21  29.80   1.37  1.052  0.988 1.29E-02 1.29E-02 1.34E-11 1.36E-01  -3.210  -3.257
 -0.20   7.9971   1.908    -3.25  28.88   1.41  1.064  0.986 1.46E-02 1.46E-02 4.52E-11 1.43E-01  -3.025  -3.070
  0.00   8.1940   1.894    -3.30  27.96   1.47  1.078  0.983 1.65E-02 1.65E-02 1.45E-10 1.49E-01  -2.840  -2.885
  0.20   8.3904   1.879    -3.37  27.02   1.54  1.095  0.980 1.87E-02 1.87E-02 4.33E-10 1.56E-01  -2.653  -2.698
  0.40   8.5860   1.860    -3.45  26.08   1.63  1.115  0.976 2.08E-02 2.08E-02 1.17E-09 1.61E-01  -2.463  -2.507
  0.60   8.7808   1.837    -3.55  25.13   1.73  1.139  0.971 2.25E-02 2.25E-02 2.72E-09 1.67E-01  -2.266  -2.311
  0.80   8.9744   1.811    -3.68  24.17   1.85  1.165  0.966 2.33E-02 2.33E-02 5.03E-09 1.72E-01  -2.059  -2.105
  1.00   9.1671   1.781    -3.82  23.20   1.97  1.193  0.961 2.22E-02 2.22E-02 6.55E-09 1.79E-01  -1.838  -1.887
  1.20   9.3590   1.748    -3.98  22.22   2.10  1.223  0.956 1.87E-02 1.87E-02 4.98E-09 1.88E-01  -1.603  -1.657
  1.40   9.5495   1.710    -4.17  21.24   2.20  1.246  0.952 1.30E-02 1.30E-02 1.67E-09 1.95E-01  -1.360  -1.427
  1.60   9.7398   1.672    -4.37  20.26   2.29  1.272  0.947 6.70E-03 6.70E-03 1.52E-10 2.03E-01  -1.124  -1.214
  1.80   9.9287   1.630    -4.59  19.29   2.85  1.355  0.945 2.12E-03 2.12E-03 1.86E-12 2.02E-01  -0.898  -1.017
  2.00  10.1173   1.588    -4.81  18.32   2.20  1.289  0.957 3.16E-04 3.16E-04 9.47E-16 1.95E-01  -0.660  -0.799
  2.20  10.3038   1.539    -5.04  17.37   1.87  1.284  0.924 1.35E-05 1.35E-05 0.00E+00 1.79E-01  -0.441  -0.577
  2.40  10.4861   1.478    -5.28  16.43   1.95  1.338  0.894 7.36E-08 7.36E-08 0.00E+00 1.53E-01  -0.255  -0.376
  2.60  10.6601   1.392    -5.56  15.48   1.78  1.424  0.837 1.37E-11 1.37E-11 0.00E+00 1.21E-01  -0.017  -0.128
  2.80  10.8194   1.267    -5.91  14.51   1.67  1.603  0.745 1.05E-17 1.05E-17 0.00E+00 8.40E-02   0.358   0.246
  3.00  10.9563   1.096    -6.35  13.51   1.64  1.923  0.610 0.00E+00 0.00E+00 0.00E+00 4.91E-02   0.928   0.809
  3.20  11.0609   0.880    -6.91  12.47   1.68  2.478  0.417 0.00E+00 0.00E+00 0.00E+00 2.18E-02   1.747   1.616
  3.40  11.1178   0.633    -7.59  11.42   1.76  3.507  0.116 0.00E+00 0.00E+00 0.00E+00 6.10E-03   2.874   2.729
     6.100    13.800
 -7.40   1.2169   1.997    -2.18  60.72   1.37  1.001  1.000 7.20E-04 1.48E-04 0.00E+00 1.52E-02  -6.073  -6.073
 -7.20   1.4168   1.996    -2.18  59.81   1.37  1.001  1.000 7.87E-04 1.71E-04 0.00E+00 1.71E-02  -6.054  -6.054
 -7.00   1.6167   1.996    -2.18  58.89   1.37  1.001  1.000 8.57E-04 1.98E-04 0.00E+00 1.91E-02  -6.034  -6.034
 -6.80   1.8166   1.996    -2.18  57.97   1.37  1.002  1.000 9.30E-04 2.29E-04 0.00E+00 2.13E-02  -6.015  -6.015
 -6.60   2.0165   1.995    -2.18  57.06   1.37  1.002  1.000 1.01E-03 2.64E-04 0.00E+00 2.36E-02  -5.994  -5.994
 -6.40   2.2164   1.995    -2.18  56.14   1.37  1.002  1.000 1.09E-03 3.05E-04 0.00E+00 2.60E-02  -5.974  -5.974
 -6.20   2.4163   1.994    -2.18  55.23   1.37  1.002  1.000 1.17E-03 3.52E-04 0.00E+00 2.85E-02  -5.953  -5.953
 -6.00   2.6163   1.994    -2.18  54.31   1.37  1.002  1.000 1.26E-03 4.06E-04 0.00E+00 3.11E-02  -5.932  -5.932
 -5.80   2.8162   1.994    -2.17  53.40   1.37  1.002  1.000 1.36E-03 4.68E-04 0.00E+00 3.38E-02  -5.909  -5.909
 -5.60   3.0161   1.993    -2.17  52.48   1.37  1.002  1.000 1.46E-03 5.39E-04 0.00E+00 3.66E-02  -5.886  -5.886
 -5.40   3.2161   1.993    -2.17  51.57   1.37  1.002  1.000 1.57E-03 6.20E-04 0.00E+00 3.94E-02  -5.860  -5.860
 -5.20   3.4160   1.993    -2.17  50.65   1.37  1.002  1.000 1.69E-03 7.12E-04 0.00E+00 4.23E-02  -5.831  -5.831
 -5.00   3.6159   1.992    -2.17  49.74   1.37  1.002  1.000 1.82E-03 8.18E-04 0.00E+00 4.53E-02  -5.797  -5.797
 -4.80   3.8158   1.992    -2.17  48.82   1.37  1.002  1.000 1.95E-03 9.38E-04 0.00E+00 4.83E-02  -5.756  -5.757
 -4.60   4.0157   1.991    -2.17  47.91   1.37  1.003  0.999 2.09E-03 1.07E-03 0.00E+00 5.14E-02  -5.705  -5.707
 -4.40   4.2156   1.991    -2.17  47.00   1.37  1.003  0.999 2.24E-03 1.23E-03 0.00E+00 5.46E-02  -5.642  -5.647
 -4.20   4.4154   1.990    -2.17  46.08   1.37  1.003  0.999 2.39E-03 1.40E-03 0.00E+00 5.78E-02  -5.565  -5.573
 -4.00   4.6152   1.989    -2.17  45.17   1.37  1.003  0.999 2.54E-03 1.58E-03 0.00E+00 6.13E-02  -5.471  -5.485
 -3.80   4.8150   1.988    -2.17  44.26   1.37  1.004  0.999 2.69E-03 1.79E-03 0.00E+00 6.48E-02  -5.360  -5.385
 -3.60   5.0147   1.987    -2.16  43.35   1.37  1.004  0.999 2.85E-03 2.02E-03 0.00E+00 6.83E-02  -5.239  -5.272
 -3.40   5.2146   1.986    -2.16  42.44   1.37  1.004  0.999 3.02E-03 2.26E-03 0.00E+00 7.24E-02  -5.121  -5.159
 -3.20   5.4142   1.984    -2.16  41.52   1.37  1.005  0.999 3.21E-03 2.55E-03 0.00E+00 7.56E-02  -4.991  -5.036
 -3.00   5.6140   1.984    -2.16  40.61   1.37  1.006  0.999 3.41E-03 2.86E-03 1.50E-19 7.99E-02  -4.853  -4.907
 -2.80   5.8135   1.981    -2.17  39.70   1.37  1.006  1.000 3.64E-03 3.21E-03 5.86E-19 8.29E-02  -4.711  -4.775
 -2.60   6.0135   1.981    -2.17  38.79   1.37  1.007  1.000 3.88E-03 3.58E-03 2.27E-18 8.77E-02  -4.568  -4.640
 -2.40   6.2134   1.981    -2.17  37.88   1.37  1.008  1.000 4.16E-03 3.98E-03 8.83E-18 9.19E-02  -4.427  -4.505
 -2.20   6.4125   1.977    -2.17  36.95   1.38  1.009  0.998 4.55E-03 4.46E-03 3.48E-17 9.09E-02  -4.291  -4.368
 -2.00   6.6121   1.975    -2.18  36.04   1.38  1.011  0.998 4.94E-03 4.91E-03 1.34E-16 9.58E-02  -4.162  -4.233
 -1.80   6.8116   1.973    -2.18  35.13   1.38  1.013  0.997 5.39E-03 5.39E-03 5.14E-16 1.01E-01  -4.034  -4.098
 -1.60   7.0110   1.970    -2.19  34.22   1.39  1.015  0.997 5.88E-03 5.88E-03 1.96E-15 1.05E-01  -3.894  -3.952
 -1.40   7.2102   1.967    -2.20  33.31   1.39  1.018  0.996 6.39E-03 6.39E-03 7.45E-15 1.10E-01  -3.733  -3.791
 -1.20   7.4073   1.953    -2.22  32.36   1.40  1.023  0.994 7.06E-03 7.06E-03 2.86E-14 1.07E-01  -3.547  -3.609
 -1.00   7.6061   1.948    -2.23  31.45   1.41  1.027  0.994 7.58E-03 7.58E-03 1.05E-13 1.14E-01  -3.356  -3.419
 -0.80   7.8048   1.942    -2.25  30.54   1.42  1.033  0.993 8.11E-03 8.11E-03 3.78E-13 1.21E-01  -3.171  -3.238
 -0.60   8.0032   1.935    -2.27  29.63   1.44  1.039  0.991 8.66E-03 8.66E-03 1.33E-12 1.28E-01  -2.987  -3.050
 -0.40   8.2013   1.927    -2.31  28.72   1.46  1.047  0.990 9.23E-03 9.23E-03 4.51E-12 1.34E-01  -2.806  -2.866
 -0.20   8.3992   1.917    -2.35  27.80   1.48  1.056  0.988 9.81E-03 9.81E-03 1.45E-11 1.40E-01  -2.624  -2.683
  0.00   8.5967   1.906    -2.39  26.87   1.52  1.067  0.986 1.03E-02 1.03E-02 4.33E-11 1.45E-01  -2.439  -2.498
  0.20   8.7936   1.893    -2.45  25.94   1.55  1.081  0.983 1.07E-02 1.07E-02 1.15E-10 1.49E-01  -2.253  -2.312
  0.40   8.9899   1.877    -2.53  25.00   1.60  1.096  0.979 1.08E-02 1.08E-02 2.55E-10 1.53E-01  -2.063  -2.125
  0.60   9.1853   1.857    -2.62  24.06   1.65  1.114  0.975 1.04E-02 1.04E-02 4.33E-10 1.55E-01  -1.874  -1.941
  0.80   9.3799   1.834    -2.72  23.10   1.70  1.134  0.971 9.03E-03 9.03E-03 4.81E-10 1.57E-01  -1.692  -1.769
  1.00   9.5738   1.808    -2.84  22.14   1.76  1.157  0.965 6.78E-03 6.78E-03 2.76E-10 1.60E-01  -1.531  -1.624
  1.20   9.7660   1.776    -2.99  21.17   1.80  1.176  0.961 3.97E-03 3.97E-03 5.73E-11 1.58E-01  -1.403  -1.516
  1.40   9.9580   1.744    -3.14  20.20   1.85  1.199  0.955 1.58E-03 1.58E-03 2.38E-12 1.57E-01  -1.288  -1.425
  1.60  10.1486   1.706    -3.31  19.23   1.86  1.219  0.949 3.38E-04 3.38E-04 7.94E-15 1.51E-01  -1.132  -1.286
  1.80  10.3378   1.664    -3.50  18.26   1.85  1.239  0.941 2.67E-05 2.67E-05 4.99E-19 1.40E-01  -0.935  -1.090
  2.00  10.5249   1.616    -3.71  17.30   1.80  1.264  0.928 4.24E-07 4.24E-07 0.00E+00 1.25E-01  -0.746  -0.890
  2.20  10.7086   1.556    -3.93  16.34   1.75  1.306  0.905 5.01E-10 5.01E-10 0.00E+00 1.05E-01  -0.554  -0.683
  2.40  10.8860   1.477    -4.20  15.37   1.65  1.376  0.864 8.71E-15 8.71E-15 0.00E+00 8.02E-02  -0.307  -0.426
  2.60  11.0532   1.370    -4.51  14.38   1.70  1.516  0.801 0.00E+00 0.00E+00 0.00E+00 5.42E-02   0.051  -0.065
  2.80  11.2056   1.228    -4.90  13.37   1.73  1.730  0.715 0.00E+00 0.00E+00 0.00E+00 3.01E-02   0.571   0.453
  3.00  11.3387   1.052    -5.38  12.35   1.79  2.059  0.607 0.00E+00 0.00E+00 0.00E+00 1.22E-02   1.307   1.183
  3.20  11.4480   0.854    -5.96  11.32   1.86  2.565  0.475 0.00E+00 0.00E+00 0.00E+00 2.88E-03   2.316   2.183
  3.40  11.5241   0.642    -6.63  10.29   1.92  3.436  0.254 0.00E+00 0.00E+00 0.00E+00 2.92E-04   3.669   3.528
     6.200    13.800
 -7.40   1.6169   1.997    -1.43  59.68   1.54  1.001  1.000 7.13E-04 1.60E-04 0.00E+00 1.58E-02  -5.839  -5.839
 -7.20   1.8168   1.996    -1.43  58.76   1.53  1.002  1.000 7.75E-04 1.85E-04 0.00E+00 1.77E-02  -5.818  -5.818
 -7.00   2.0167   1.996    -1.43  57.84   1.53  1.002  1.000 8.41E-04 2.13E-04 0.00E+00 1.97E-02  -5.796  -5.796
 -6.80   2.2166   1.996    -1.43  56.93   1.53  1.002  1.000 9.09E-04 2.46E-04 0.00E+00 2.18E-02  -5.773  -5.773
 -6.60   2.4166   1.995    -1.43  56.01   1.53  1.002  1.000 9.81E-04 2.84E-04 0.00E+00 2.40E-02  -5.750  -5.750
 -6.40   2.6165   1.995    -1.43  55.09   1.53  1.002  1.000 1.06E-03 3.28E-04 0.00E+00 2.63E-02  -5.727  -5.727
 -6.20   2.8164   1.995    -1.43  54.18   1.53  1.002  1.000 1.14E-03 3.78E-04 0.00E+00 2.87E-02  -5.703  -5.703
 -6.00   3.0164   1.994    -1.43  53.26   1.53  1.002  1.000 1.23E-03 4.36E-04 0.00E+00 3.12E-02  -5.678  -5.678
 -5.80   3.2163   1.994    -1.43  52.35   1.53  1.002  1.000 1.32E-03 5.02E-04 0.00E+00 3.37E-02  -5.652  -5.652
 -5.60   3.4162   1.994    -1.43  51.43   1.53  1.002  1.000 1.42E-03 5.77E-04 0.00E+00 3.63E-02  -5.625  -5.625
 -5.40   3.6162   1.994    -1.43  50.52   1.53  1.002  1.000 1.52E-03 6.62E-04 0.00E+00 3.89E-02  -5.594  -5.594
 -5.20   3.8161   1.993    -1.43  49.60   1.53  1.002  1.000 1.64E-03 7.60E-04 0.00E+00 4.17E-02  -5.560  -5.560
 -5.00   4.0160   1.993    -1.43  48.69   1.53  1.002  1.000 1.76E-03 8.70E-04 0.00E+00 4.44E-02  -5.519  -5.520
 -4.80   4.2159   1.992    -1.42  47.77   1.53  1.003  0.999 1.88E-03 9.94E-04 0.00E+00 4.73E-02  -5.470  -5.472
 -4.60   4.4158   1.992    -1.42  46.86   1.53  1.003  0.999 2.00E-03 1.13E-03 0.00E+00 5.02E-02  -5.410  -5.414
 -4.40   4.6156   1.991    -1.42  45.95   1.53  1.003  0.999 2.13E-03 1.29E-03 0.00E+00 5.33E-02  -5.336  -5.345
 -4.20   4.8155   1.990    -1.42  45.03   1.53  1.003  0.999 2.26E-03 1.45E-03 0.00E+00 5.66E-02  -5.247  -5.264
 -4.00   5.0153   1.989    -1.42  44.12   1.53  1.004  0.999 2.39E-03 1.64E-03 0.00E+00 5.99E-02  -5.143  -5.170
 -3.80   5.2150   1.988    -1.42  43.21   1.53  1.004  0.999 2.53E-03 1.83E-03 0.00E+00 6.33E-02  -5.037  -5.068
 -3.60   5.4147   1.987    -1.42  42.29   1.53  1.004  1.000 2.68E-03 2.06E-03 0.00E+00 6.60E-02  -4.923  -4.960
 -3.40   5.6146   1.986    -1.42  41.38   1.53  1.005  1.000 2.83E-03 2.31E-03 0.00E+00 7.01E-02  -4.801  -4.845
 -3.20   5.8145   1.986    -1.42  40.47   1.53  1.005  1.000 2.99E-03 2.57E-03 0.00E+00 7.42E-02  -4.676  -4.727
 -3.00   6.0141   1.984    -1.42  39.55   1.53  1.006  1.000 3.18E-03 2.87E-03 0.00E+00 7.71E-02  -4.548  -4.606
 -2.80   6.2141   1.984    -1.42  38.64   1.53  1.006  1.000 3.38E-03 3.18E-03 3.80E-19 8.12E-02  -4.421  -4.485
 -2.60   6.4135   1.981    -1.43  37.71   1.53  1.007  0.999 3.65E-03 3.54E-03 1.51E-18 7.97E-02  -4.296  -4.361
 -2.40   6.6133   1.980    -1.43  36.80   1.53  1.008  0.999 3.92E-03 3.87E-03 5.85E-18 8.43E-02  -4.180  -4.242
 -2.20   6.8129   1.979    -1.43  35.89   1.53  1.009  0.998 4.22E-03 4.21E-03 2.26E-17 8.88E-02  -4.068  -4.123
 -2.00   7.0125   1.977    -1.44  34.98   1.54  1.011  0.998 4.55E-03 4.55E-03 8.70E-17 9.33E-02  -3.951  -4.002
 -1.80   7.2121   1.975    -1.44  34.07   1.54  1.012  0.998 4.88E-03 4.88E-03 3.33E-16 9.77E-02  -3.815  -3.867
 -1.60   7.4097   1.964    -1.45  33.13   1.54  1.017  0.996 5.29E-03 5.29E-03 1.31E-15 9.27E-02  -3.639  -3.705
 -1.40   7.6089   1.961    -1.46  32.22   1.55  1.019  0.996 5.56E-03 5.56E-03 4.88E-15 9.98E-02  -3.433  -3.514
 -1.20   7.8081   1.957    -1.47  31.31   1.55  1.022  0.995 5.79E-03 5.79E-03 1.80E-14 1.07E-01  -3.225  -3.327
 -1.00   8.0071   1.952    -1.49  30.40   1.56  1.026  0.995 5.98E-03 5.98E-03 6.51E-14 1.13E-01  -3.022  -3.136
 -0.80   8.2059   1.947    -1.51  29.49   1.57  1.031  0.994 6.13E-03 6.13E-03 2.30E-13 1.19E-01  -2.839  -2.952
 -0.60   8.4046   1.941    -1.53  28.57   1.58  1.037  0.993 6.23E-03 6.23E-03 7.79E-13 1.24E-01  -2.677  -2.780
 -0.40   8.6031   1.934    -1.56  27.66   1.60  1.043  0.992 6.27E-03 6.27E-03 2.49E-12 1.29E-01  -2.517  -2.613
 -0.20   8.8013   1.926    -1.60  26.73   1.61  1.051  0.990 6.23E-03 6.23E-03 7.28E-12 1.33E-01  -2.354  -2.446
  0.00   8.9991   1.917    -1.65  25.81   1.64  1.061  0.988 6.06E-03 6.06E-03 1.86E-11 1.35E-01  -2.193  -2.285
  0.20   9.1964   1.905    -1.71  24.87   1.66  1.072  0.985 5.69E-03 5.69E-03 3.82E-11 1.37E-01  -2.041  -2.136
  0.40   9.3930   1.890    -1.77  23.93   1.69  1.085  0.981 5.01E-03 5.01E-03 5.63E-11 1.38E-01  -1.908  -2.010
  0.60   9.5890   1.872    -1.86  22.98   1.72  1.100  0.977 3.95E-03 3.95E-03 4.95E-11 1.37E-01  -1.802  -1.915
  0.80   9.7843   1.853    -1.95  22.02   1.52  1.047  0.973 2.59E-03 2.59E-03 1.93E-11 1.36E-01  -1.727  -1.855
  1.00   9.9781   1.826    -2.06  21.07   1.78  1.134  0.968 1.24E-03 1.24E-03 2.12E-12 1.31E-01  -1.658  -1.807
  1.20  10.1712   1.797    -2.19  20.10   1.80  1.152  0.962 3.65E-04 3.65E-04 3.13E-14 1.25E-01  -1.542  -1.708
  1.40  10.3632   1.764    -2.33  19.14   1.81  1.171  0.956 4.83E-05 4.83E-05 1.98E-17 1.17E-01  -1.365  -1.534
  1.60  10.5537   1.726    -2.49  18.17   1.81  1.192  0.948 1.79E-06 1.79E-06 0.00E+00 1.05E-01  -1.172  -1.335
  1.80  10.7424   1.682    -2.66  17.20   1.81  1.219  0.936 8.67E-09 8.67E-09 0.00E+00 9.11E-02  -0.985  -1.136
  2.00  10.9281   1.628    -2.86  16.23   1.80  1.259  0.918 1.57E-12 1.57E-12 0.00E+00 7.40E-02  -0.790  -0.929
  2.20  11.1090   1.558    -3.09  15.26   1.80  1.323  0.884 1.45E-18 1.45E-18 0.00E+00 5.49E-02  -0.555  -0.684
  2.40  11.2826   1.466    -3.37  14.27   1.82  1.422  0.843 0.00E+00 0.00E+00 0.00E+00 3.53E-02  -0.236  -0.363
  2.60  11.4459   1.347    -3.70  13.27   1.86  1.572  0.786 0.00E+00 0.00E+00 0.00E+00 1.82E-02   0.210   0.082
  2.80  11.5970   1.204    -4.11  12.26   1.92  1.783  0.722 0.00E+00 0.00E+00 0.00E+00 6.39E-03   0.834   0.698
  3.00  11.7354   1.044    -4.59  11.25   1.98  2.074  0.656 0.00E+00 0.00E+00 0.00E+00 1.19E-03   1.689   1.543
  3.20  11.8579   0.874    -5.15  10.24   2.04  2.502  0.556 0.00E+00 0.00E+00 0.00E+00 8.28E-05   2.840   2.680
  3.40  11.9545   0.689    -5.81   9.23   2.10  3.213  0.395 0.00E+00 0.00E+00 0.00E+00 1.37E-06   4.365   4.192
     6.300    13.800
 -7.40   2.0169   1.997    -0.80  58.67   1.72  1.002  1.000 6.88E-04 1.69E-04 0.00E+00 1.61E-02  -5.665  -5.665
 -7.20   2.2168   1.997    -0.80  57.75   1.72  1.002  1.000 7.45E-04 1.95E-04 0.00E+00 1.79E-02  -5.641  -5.641
 -7.00   2.4168   1.996    -0.80  56.83   1.72  1.002  1.000 8.06E-04 2.26E-04 0.00E+00 1.98E-02  -5.616  -5.616
 -6.80   2.6167   1.996    -0.80  55.92   1.71  1.002  1.000 8.69E-04 2.61E-04 0.00E+00 2.18E-02  -5.591  -5.591
 -6.60   2.8166   1.996    -0.80  55.00   1.71  1.002  1.000 9.36E-04 3.01E-04 0.00E+00 2.38E-02  -5.565  -5.565
 -6.40   3.0166   1.995    -0.80  54.08   1.71  1.002  1.000 1.01E-03 3.46E-04 0.00E+00 2.60E-02  -5.538  -5.538
 -6.20   3.2165   1.995    -0.80  53.17   1.71  1.002  1.000 1.09E-03 3.99E-04 0.00E+00 2.82E-02  -5.511  -5.511
 -6.00   3.4165   1.995    -0.80  52.25   1.71  1.002  1.000 1.17E-03 4.59E-04 0.00E+00 3.05E-02  -5.482  -5.482
 -5.80   3.6164   1.995    -0.80  51.34   1.71  1.002  1.000 1.26E-03 5.27E-04 0.00E+00 3.28E-02  -5.452  -5.452
 -5.60   3.8164   1.994    -0.80  50.42   1.71  1.002  1.000 1.35E-03 6.05E-04 0.00E+00 3.52E-02  -5.419  -5.420
 -5.40   4.0163   1.994    -0.80  49.51   1.71  1.002  1.000 1.45E-03 6.94E-04 0.00E+00 3.77E-02  -5.384  -5.384
 -5.20   4.2162   1.994    -0.80  48.59   1.71  1.002  1.000 1.55E-03 7.93E-04 0.00E+00 4.02E-02  -5.343  -5.344
 -5.00   4.4161   1.993    -0.80  47.67   1.71  1.003  0.999 1.66E-03 9.05E-04 0.00E+00 4.29E-02  -5.296  -5.298
 -4.80   4.6160   1.993    -0.80  46.76   1.71  1.003  0.999 1.76E-03 1.03E-03 0.00E+00 4.56E-02  -5.240  -5.244
 -4.60   4.8159   1.992    -0.80  45.85   1.71  1.003  1.000 1.87E-03 1.16E-03 0.00E+00 4.84E-02  -5.174  -5.182
 -4.40   5.0157   1.991    -0.80  44.93   1.71  1.003  1.000 1.98E-03 1.31E-03 0.00E+00 5.13E-02  -5.097  -5.111
 -4.20   5.2155   1.990    -0.80  44.02   1.71  1.004  1.000 2.09E-03 1.47E-03 0.00E+00 5.43E-02  -5.009  -5.029
 -4.00   5.4154   1.990    -0.80  43.10   1.71  1.004  1.000 2.20E-03 1.64E-03 0.00E+00 5.77E-02  -4.922  -4.946
 -3.80   5.6151   1.989    -0.80  42.19   1.71  1.004  1.000 2.33E-03 1.84E-03 0.00E+00 6.03E-02  -4.827  -4.855
 -3.60   5.8150   1.988    -0.80  41.27   1.70  1.004  1.000 2.46E-03 2.05E-03 0.00E+00 6.40E-02  -4.728  -4.760
 -3.40   6.0146   1.987    -0.80  40.36   1.70  1.005  1.000 2.60E-03 2.29E-03 0.00E+00 6.65E-02  -4.629  -4.665
 -3.20   6.2147   1.987    -0.80  39.45   1.70  1.005  1.000 2.74E-03 2.53E-03 0.00E+00 7.04E-02  -4.533  -4.571
 -3.00   6.4147   1.987    -0.80  38.54   1.70  1.005  1.000 2.91E-03 2.78E-03 0.00E+00 7.40E-02  -4.440  -4.478
 -2.80   6.6141   1.984    -0.80  37.61   1.71  1.007  0.999 3.13E-03 3.07E-03 3.94E-19 7.30E-02  -4.348  -4.385
 -2.60   6.8139   1.983    -0.80  36.70   1.71  1.007  0.999 3.34E-03 3.32E-03 1.53E-18 7.71E-02  -4.263  -4.296
 -2.40   7.0136   1.982    -0.81  35.79   1.71  1.008  0.999 3.58E-03 3.57E-03 5.93E-18 8.12E-02  -4.176  -4.205
 -2.20   7.2134   1.981    -0.81  34.87   1.71  1.009  0.998 3.81E-03 3.81E-03 2.29E-17 8.52E-02  -4.075  -4.106
