 FILTERED output of ioneqmk.
    NRmax =  55,  NTmax =  34
                      thermodynamic functions              |        number fractions            lg(opacities)
 lg(R)   lg(P) PV/(NkT) U/(NkT) S/(Nk) Cv/(Nk)  chit  chir    x(H)    x(H0)    x(H2)   x(pert.) long. transv.
 -6.40   0.6168   1.996   0.203 57.699  2.110  1.002  0.999 8.19E-04 1.60E-04 0.00E+00 1.66E-02 -5.139 -5.140
 -6.20   0.8166   1.996   0.203 56.781  2.109  1.002  0.999 8.99E-04 1.85E-04 0.00E+00 1.87E-02 -5.126 -5.128
 -6.00   1.0165   1.995   0.203 55.863  2.109  1.003  0.999 9.83E-04 2.14E-04 0.00E+00 2.09E-02 -5.107 -5.110
 -5.80   1.2164   1.995   0.203 54.946  2.108  1.003  0.999 1.07E-03 2.48E-04 0.00E+00 2.33E-02 -5.078 -5.085
 -5.60   1.4163   1.994   0.203 54.028  2.107  1.003  0.999 1.16E-03 2.87E-04 0.00E+00 2.59E-02 -5.034 -5.049
 -5.40   1.6162   1.994   0.203 53.111  2.106  1.003  0.999 1.26E-03 3.32E-04 0.00E+00 2.87E-02 -4.971 -4.996
 -5.20   1.8161   1.993   0.203 52.195  2.105  1.003  0.999 1.36E-03 3.84E-04 0.00E+00 3.16E-02 -4.883 -4.924
 -5.00   2.0160   1.993   0.203 51.279  2.104  1.004  0.999 1.47E-03 4.44E-04 0.00E+00 3.45E-02 -4.767 -4.828
 -4.80   2.2159   1.992   0.203 50.363  2.103  1.004  0.999 1.59E-03 5.14E-04 0.00E+00 3.75E-02 -4.620 -4.707
 -4.60   2.4158   1.992   0.203 49.448  2.102  1.004  0.999 1.71E-03 5.94E-04 0.00E+00 4.07E-02 -4.446 -4.562
 -4.40   2.6157   1.991   0.203 48.532  2.101  1.004  0.999 1.85E-03 6.87E-04 0.00E+00 4.39E-02 -4.254 -4.398
 -4.20   2.8156   1.991   0.202 47.617  2.100  1.004  0.999 1.99E-03 7.95E-04 0.00E+00 4.71E-02 -4.071 -4.223
 -4.00   3.0154   1.990   0.202 46.701  2.099  1.005  0.999 2.16E-03 9.20E-04 0.00E+00 5.05E-02 -3.919 -4.055
 -3.80   3.2153   1.990   0.201 45.786  2.098  1.005  0.999 2.33E-03 1.06E-03 0.00E+00 5.38E-02 -3.790 -3.902
 -3.60   3.4151   1.989   0.200 44.871  2.097  1.005  0.999 2.52E-03 1.23E-03 3.42E-19 5.73E-02 -3.658 -3.754
 -3.40   3.6150   1.988   0.199 43.954  2.097  1.006  0.999 2.74E-03 1.43E-03 1.34E-18 6.11E-02 -3.509 -3.588
 -3.20   3.8148   1.987   0.198 43.039  2.096  1.006  0.999 2.97E-03 1.66E-03 5.23E-18 6.48E-02 -3.349 -3.417
 -3.00   4.0145   1.986   0.196 42.124  2.096  1.007  0.999 3.23E-03 1.93E-03 2.04E-17 6.87E-02 -3.182 -3.246
 -2.80   4.2141   1.984   0.194 41.209  2.097  1.008  0.999 3.53E-03 2.24E-03 7.96E-17 7.27E-02 -2.999 -3.069
 -2.60   4.4137   1.982   0.191 40.293  2.098  1.009  0.998 3.87E-03 2.61E-03 3.10E-16 7.67E-02 -2.808 -2.899
 -2.40   4.6131   1.980   0.187 39.380  2.108  1.023  0.998 4.26E-03 3.06E-03 1.21E-15 8.05E-02 -2.591 -2.698
 -2.20   4.8127   1.978   0.182 38.466  2.106  1.012  0.998 4.72E-03 3.60E-03 4.67E-15 8.52E-02 -2.393 -2.508
 -2.00   5.0119   1.974   0.175 37.549  2.113  1.015  0.997 5.30E-03 4.26E-03 1.81E-14 8.90E-02 -2.229 -2.356
 -1.80   5.2112   1.971   0.167 36.635  2.123  1.017  0.996 6.01E-03 5.08E-03 6.94E-14 9.41E-02 -2.068 -2.201
 -1.60   5.4100   1.965   0.156 35.715  2.140  1.021  0.996 6.92E-03 6.11E-03 2.66E-13 9.79E-02 -1.907 -2.039
 -1.40   5.6091   1.962   0.142 34.798  2.164  1.025  0.995 8.16E-03 7.41E-03 1.01E-12 1.04E-01 -1.738 -1.866
 -1.20   5.8081   1.957   0.123 33.879  2.200  1.031  0.994 9.82E-03 9.09E-03 3.79E-12 1.09E-01 -1.560 -1.683
 -1.00   6.0057   1.946   0.098 32.945  2.258  1.041  0.992 1.23E-02 1.15E-02 1.44E-11 1.09E-01 -1.369 -1.487
 -0.80   6.2039   1.938   0.066 32.020  2.336  1.052  0.990 1.56E-02 1.44E-02 5.27E-11 1.15E-01 -1.174 -1.290
 -0.60   6.4015   1.927   0.023 31.089  2.450  1.066  0.987 2.01E-02 1.84E-02 1.90E-10 1.20E-01 -0.980 -1.095
 -0.40   6.5985   1.914  -0.034 30.149  2.610  1.086  0.982 2.61E-02 2.38E-02 6.72E-10 1.25E-01 -0.787 -0.904
 -0.20   6.7943   1.896  -0.110 29.201  2.828  1.113  0.977 3.45E-02 3.11E-02 2.32E-09 1.29E-01 -0.596 -0.715
  0.00   6.9863   1.861  -0.214 28.208  3.138  1.150  0.970 4.63E-02 4.14E-02 7.86E-09 1.24E-01 -0.403 -0.525
  0.20   7.1797   1.833  -0.339 27.234  3.502  1.190  0.963 6.03E-02 5.36E-02 2.44E-08 1.31E-01 -0.222 -0.348
  0.40   7.3716   1.799  -0.496 26.242  3.938  1.237  0.956 7.76E-02 6.85E-02 7.09E-08 1.37E-01 -0.049 -0.180
  0.60   7.5620   1.760  -0.687 25.232  4.433  1.289  0.948 9.75E-02 8.61E-02 1.89E-07 1.44E-01  0.113 -0.024
  0.80   7.7509   1.715  -0.914 24.204  4.958  1.344  0.940 1.19E-01 1.05E-01 4.50E-07 1.52E-01  0.258  0.116
  1.00   7.9383   1.666  -1.175 23.164  5.469  1.397  0.933 1.40E-01 1.25E-01 9.17E-07 1.62E-01  0.377  0.231
  1.20   8.1247   1.615  -1.464 22.115  5.925  1.445  0.928 1.57E-01 1.41E-01 1.50E-06 1.78E-01  0.469  0.321
  1.40   8.3102   1.562  -1.771 21.078  6.273  1.478  0.927 1.66E-01 1.51E-01 1.81E-06 2.02E-01  0.521  0.374
  1.60   8.4961   1.512  -2.076 20.060  6.447  1.496  0.930 1.62E-01 1.50E-01 1.37E-06 2.36E-01  0.526  0.382
  1.80   8.6828   1.466  -2.393 19.066  6.550  1.485  0.939 1.43E-01 1.35E-01 5.22E-07 2.81E-01  0.485  0.345
  2.00   8.8720   1.430  -2.688 18.106  6.461  1.452  0.953 1.08E-01 1.04E-01 6.82E-08 3.35E-01  0.409  0.268
  2.20   9.0641   1.405  -2.956 17.191  6.216  1.392  0.968 6.43E-02 6.27E-02 1.69E-09 3.87E-01  0.343  0.197
  2.40   9.2591   1.389  -3.187 16.326  5.801  1.306  0.980 2.56E-02 2.53E-02 3.06E-12 4.19E-01  0.386  0.238
  2.60   9.4545   1.374  -3.383 15.515  5.164  1.207  0.971 4.96E-03 4.95E-03 8.94E-17 4.13E-01  0.572  0.429
  2.80   9.6452   1.345  -3.527 14.735  4.420  1.160  0.921 2.60E-04 2.60E-04 0.00E+00 3.68E-01  0.881  0.744
  3.00   9.8187   1.265  -3.710 13.955  3.553  1.241  0.800 1.28E-06 1.28E-06 0.00E+00 2.95E-01  1.307  1.173
  3.20   9.9603   1.106  -3.998 13.109  2.903  1.569  0.596 1.20E-10 1.20E-10 0.00E+00 2.09E-01  1.883  1.748
  3.40  10.0503   0.859  -4.482 12.157  2.604  2.312  0.269 2.03E-17 2.03E-17 0.00E+00 1.26E-01  2.660  2.520
  3.60  10.0500   0.541  -5.190 11.102  2.618  4.072  0.023 0.00E+00 0.00E+00 0.00E+00 6.12E-02  3.699  3.550
     5.750    13.000
 -7.40  -0.1828   1.998   0.415 61.850  2.202  1.001  1.000 4.72E-04 7.61E-05 0.00E+00 8.73E-03 -5.058 -5.058
 -7.20   0.0172   1.998   0.415 60.931  2.201  1.002  1.000 5.27E-04 8.83E-05 0.00E+00 9.96E-03 -5.050 -5.050
 -7.00   0.2171   1.998   0.415 60.012  2.201  1.002  1.000 5.87E-04 1.02E-04 0.00E+00 1.13E-02 -5.041 -5.041
 -6.80   0.4170   1.997   0.415 59.093  2.200  1.002  1.000 6.50E-04 1.19E-04 0.00E+00 1.29E-02 -5.032 -5.032
 -6.60   0.6169   1.997   0.415 58.175  2.199  1.002  1.000 7.17E-04 1.38E-04 0.00E+00 1.45E-02 -5.021 -5.022
 -6.40   0.8168   1.996   0.415 57.256  2.199  1.002  0.999 7.88E-04 1.60E-04 0.00E+00 1.64E-02 -5.008 -5.009
 -6.20   1.0167   1.996   0.415 56.338  2.198  1.002  0.999 8.62E-04 1.85E-04 0.00E+00 1.84E-02 -4.991 -4.993
 -6.00   1.2166   1.995   0.415 55.420  2.197  1.003  0.999 9.40E-04 2.14E-04 0.00E+00 2.06E-02 -4.965 -4.971
 -5.80   1.4165   1.995   0.415 54.503  2.196  1.003  0.999 1.02E-03 2.48E-04 0.00E+00 2.29E-02 -4.929 -4.940
 -5.60   1.6164   1.994   0.415 53.586  2.195  1.003  0.999 1.11E-03 2.87E-04 0.00E+00 2.54E-02 -4.876 -4.896
 -5.40   1.8163   1.994   0.415 52.669  2.194  1.003  0.999 1.20E-03 3.32E-04 0.00E+00 2.80E-02 -4.801 -4.834
 -5.20   2.0162   1.994   0.415 51.752  2.193  1.003  1.000 1.29E-03 3.84E-04 0.00E+00 3.07E-02 -4.701 -4.752
 -5.00   2.2161   1.993   0.414 50.836  2.192  1.004  1.000 1.40E-03 4.44E-04 0.00E+00 3.35E-02 -4.573 -4.646
 -4.80   2.4160   1.993   0.414 49.920  2.191  1.004  1.000 1.51E-03 5.13E-04 0.00E+00 3.64E-02 -4.418 -4.517
 -4.60   2.6159   1.992   0.414 49.004  2.191  1.004  1.000 1.63E-03 5.93E-04 0.00E+00 3.94E-02 -4.244 -4.367
 -4.40   2.8158   1.992   0.413 48.088  2.190  1.004  1.000 1.75E-03 6.85E-04 0.00E+00 4.24E-02 -4.072 -4.206
 -4.20   3.0157   1.991   0.413 47.172  2.189  1.004  0.999 1.89E-03 7.92E-04 0.00E+00 4.55E-02 -3.923 -4.046
 -4.00   3.2156   1.991   0.412 46.256  2.188  1.005  0.999 2.04E-03 9.15E-04 0.00E+00 4.86E-02 -3.800 -3.899
 -3.80   3.4154   1.990   0.412 45.341  2.187  1.005  0.999 2.21E-03 1.06E-03 0.00E+00 5.18E-02 -3.680 -3.764
 -3.60   3.6153   1.989   0.411 44.426  2.186  1.005  0.999 2.39E-03 1.22E-03 1.27E-19 5.51E-02 -3.549 -3.616
 -3.40   3.8151   1.989   0.409 43.509  2.186  1.006  0.999 2.59E-03 1.41E-03 4.99E-19 5.88E-02 -3.408 -3.465
 -3.20   4.0149   1.988   0.408 42.593  2.185  1.006  0.999 2.81E-03 1.63E-03 1.95E-18 6.23E-02 -3.261 -3.315
 -3.00   4.2146   1.986   0.406 41.678  2.185  1.007  0.999 3.05E-03 1.89E-03 7.63E-18 6.60E-02 -3.099 -3.165
 -2.80   4.4142   1.984   0.403 40.762  2.185  1.008  0.999 3.32E-03 2.19E-03 2.98E-17 6.98E-02 -2.917 -3.014
 -2.60   4.6139   1.983   0.400 39.847  2.186  1.009  0.998 3.61E-03 2.53E-03 1.16E-16 7.40E-02 -2.701 -2.843
 -2.40   4.8134   1.981   0.397 38.932  2.187  1.010  0.998 3.96E-03 2.94E-03 4.50E-16 7.81E-02 -2.475 -2.634
 -2.20   5.0127   1.978   0.392 38.017  2.196  1.024  0.998 4.37E-03 3.43E-03 1.75E-15 8.13E-02 -2.319 -2.506
 -2.00   5.2122   1.975   0.385 37.103  2.194  1.014  0.997 4.84E-03 4.00E-03 6.76E-15 8.61E-02 -2.190 -2.388
 -1.80   5.4111   1.970   0.377 36.184  2.201  1.017  0.997 5.43E-03 4.71E-03 2.61E-14 8.96E-02 -2.068 -2.261
 -1.60   5.6104   1.967   0.367 35.271  2.211  1.020  0.996 6.18E-03 5.55E-03 9.97E-14 9.49E-02 -1.934 -2.118
 -1.40   5.8096   1.964   0.354 34.355  2.225  1.023  0.995 7.17E-03 6.59E-03 3.79E-13 1.00E-01 -1.782 -1.955
 -1.20   6.0077   1.955   0.337 33.425  2.249  1.030  0.994 8.63E-03 8.00E-03 1.45E-12 1.00E-01 -1.605 -1.769
 -1.00   6.2064   1.949   0.315 32.508  2.280  1.036  0.992 1.05E-02 9.68E-03 5.42E-12 1.06E-01 -1.418 -1.575
 -0.80   6.4048   1.942   0.288 31.584  2.326  1.044  0.991 1.30E-02 1.19E-02 1.99E-11 1.12E-01 -1.227 -1.381
 -0.60   6.6026   1.932   0.251 30.658  2.391  1.055  0.995 1.64E-02 1.47E-02 7.19E-11 1.17E-01 -1.042 -1.195
 -0.40   6.7999   1.920   0.204 29.725  2.482  1.070  0.984 2.09E-02 1.85E-02 2.55E-10 1.21E-01 -0.859 -1.013
 -0.20   6.9936   1.893   0.140 28.760  2.621  1.095  0.978 2.75E-02 2.40E-02 9.07E-10 1.16E-01 -0.671 -0.825
  0.00   7.1889   1.872   0.062 27.818  2.786  1.120  0.974 3.52E-02 3.04E-02 2.97E-09 1.23E-01 -0.497 -0.654
  0.20   7.3831   1.847  -0.037 26.865  2.996  1.149  0.968 4.50E-02 3.85E-02 9.20E-09 1.31E-01 -0.331 -0.490
  0.40   7.5760   1.817  -0.160 25.900  3.254  1.185  0.961 5.69E-02 4.83E-02 2.65E-08 1.38E-01 -0.175 -0.337
  0.60   7.7676   1.783  -0.309 24.922  3.554  1.225  0.954 7.01E-02 5.96E-02 6.93E-08 1.46E-01 -0.033 -0.197
  0.80   7.9578   1.743  -0.488 23.932  3.882  1.268  0.947 8.35E-02 7.16E-02 1.58E-07 1.55E-01  0.090 -0.075
  1.00   8.1466   1.698  -0.695 22.932  4.214  1.311  0.940 9.52E-02 8.27E-02 2.97E-07 1.69E-01  0.188  0.022
  1.20   8.3344   1.651  -0.927 21.924  4.529  1.352  0.935 1.03E-01 9.05E-02 4.22E-07 1.87E-01  0.254  0.090
  1.40   8.5213   1.602  -1.177 20.926  4.780  1.383  0.934 1.02E-01 9.19E-02 3.95E-07 2.13E-01  0.281  0.120
  1.60   8.7084   1.556  -1.435 19.936  4.939  1.404  0.935 9.09E-02 8.39E-02 1.97E-07 2.48E-01  0.267  0.109
  1.80   8.8961   1.512  -1.706 18.969  5.000  1.401  0.943 6.94E-02 6.57E-02 3.79E-08 2.87E-01  0.220  0.062
  2.00   9.0857   1.476  -1.966 18.025  4.941  1.383  0.953 4.18E-02 4.04E-02 1.63E-09 3.26E-01  0.179  0.018
  2.20   9.2771   1.447  -2.212 17.112  4.745  1.347  0.961 1.71E-02 1.69E-02 6.79E-12 3.50E-01  0.211  0.052
  2.40   9.4694   1.422  -2.437 16.232  4.405  1.299  0.959 3.68E-03 3.66E-03 7.09E-16 3.49E-01  0.376  0.223
  2.60   9.6592   1.389  -2.654 15.380  3.908  1.267  0.934 2.52E-04 2.52E-04 0.00E+00 3.18E-01  0.635  0.491
  2.80   9.8404   1.330  -2.874 14.532  3.387  1.307  0.866 2.38E-06 2.38E-06 0.00E+00 2.67E-01  0.984  0.846
  3.00  10.0025   1.219  -3.162 13.651  2.927  1.489  0.741 7.73E-10 7.73E-10 0.00E+00 2.01E-01  1.451  1.315
  3.20  10.1332   1.039  -3.578 12.701  2.677  1.899  0.546 1.07E-15 1.07E-15 0.00E+00 1.33E-01  2.081  1.944
  3.40  10.2150   0.791  -4.164 11.673  2.645  2.709  0.237 0.00E+00 0.00E+00 0.00E+00 7.26E-02  2.928  2.786
  3.60  10.2115   0.495  -4.928 10.590  2.740  4.568  0.010 0.00E+00 0.00E+00 0.00E+00 2.99E-02  4.058  3.908
     5.800    13.000
 -7.40   0.0172   1.998   0.613 61.417  2.276  1.001  1.000 4.58E-04 7.59E-05 0.00E+00 8.63E-03 -4.977 -4.977
 -7.20   0.2172   1.998   0.613 60.498  2.275  1.002  1.000 5.10E-04 8.80E-05 0.00E+00 9.84E-03 -4.962 -4.962
 -7.00   0.4171   1.998   0.613 59.579  2.275  1.002  1.000 5.65E-04 1.02E-04 0.00E+00 1.12E-02 -4.948 -4.948
 -6.80   0.6170   1.997   0.613 58.660  2.274  1.002  1.000 6.24E-04 1.18E-04 0.00E+00 1.27E-02 -4.933 -4.934
 -6.60   0.8169   1.997   0.613 57.741  2.274  1.002  1.000 6.87E-04 1.37E-04 0.00E+00 1.43E-02 -4.917 -4.918
 -6.40   1.0168   1.997   0.613 56.823  2.273  1.002  1.000 7.53E-04 1.59E-04 0.00E+00 1.61E-02 -4.898 -4.900
 -6.20   1.2167   1.996   0.613 55.905  2.272  1.002  1.000 8.21E-04 1.84E-04 0.00E+00 1.80E-02 -4.874 -4.878
 -6.00   1.4166   1.996   0.613 54.987  2.272  1.003  1.000 8.94E-04 2.13E-04 0.00E+00 2.01E-02 -4.841 -4.850
 -5.80   1.6165   1.995   0.612 54.069  2.271  1.003  1.000 9.70E-04 2.47E-04 0.00E+00 2.23E-02 -4.796 -4.811
 -5.60   1.8164   1.995   0.612 53.152  2.270  1.003  1.000 1.05E-03 2.86E-04 0.00E+00 2.47E-02 -4.734 -4.759
 -5.40   2.0164   1.994   0.612 52.235  2.269  1.003  1.000 1.13E-03 3.30E-04 0.00E+00 2.71E-02 -4.650 -4.689
 -5.20   2.2163   1.994   0.612 51.318  2.268  1.003  1.000 1.22E-03 3.82E-04 0.00E+00 2.97E-02 -4.542 -4.598
 -5.00   2.4162   1.994   0.611 50.401  2.267  1.003  1.000 1.32E-03 4.41E-04 0.00E+00 3.24E-02 -4.410 -4.487
 -4.80   2.6161   1.993   0.611 49.485  2.266  1.004  1.000 1.42E-03 5.10E-04 0.00E+00 3.51E-02 -4.260 -4.357
 -4.60   2.8160   1.993   0.611 48.569  2.266  1.004  1.000 1.54E-03 5.89E-04 0.00E+00 3.79E-02 -4.107 -4.215
 -4.40   3.0159   1.992   0.610 47.652  2.265  1.004  1.000 1.66E-03 6.80E-04 0.00E+00 4.08E-02 -3.971 -4.071
 -4.20   3.2158   1.992   0.610 46.736  2.264  1.004  0.999 1.79E-03 7.85E-04 0.00E+00 4.37E-02 -3.858 -3.938
 -4.00   3.4157   1.991   0.609 45.820  2.263  1.004  0.999 1.93E-03 9.06E-04 0.00E+00 4.66E-02 -3.753 -3.817
 -3.80   3.6156   1.991   0.608 44.905  2.262  1.005  0.999 2.08E-03 1.04E-03 0.00E+00 4.97E-02 -3.643 -3.693
 -3.60   3.8154   1.990   0.607 43.988  2.261  1.005  0.999 2.25E-03 1.21E-03 0.00E+00 5.30E-02 -3.524 -3.566
 -3.40   4.0152   1.989   0.606 43.072  2.261  1.006  0.999 2.44E-03 1.39E-03 2.26E-19 5.63E-02 -3.401 -3.443
 -3.20   4.2149   1.988   0.604 42.156  2.260  1.006  0.999 2.64E-03 1.60E-03 8.84E-19 5.96E-02 -3.266 -3.321
 -3.00   4.4147   1.987   0.602 41.241  2.260  1.007  0.999 2.86E-03 1.85E-03 3.46E-18 6.33E-02 -3.106 -3.193
 -2.80   4.6144   1.985   0.599 40.325  2.260  1.008  0.999 3.10E-03 2.13E-03 1.35E-17 6.70E-02 -2.910 -3.057
 -2.60   4.8139   1.983   0.596 39.409  2.261  1.009  0.999 3.37E-03 2.45E-03 5.26E-17 7.08E-02 -2.664 -2.847
 -2.40   5.0136   1.982   0.592 38.494  2.261  1.010  0.998 3.68E-03 2.83E-03 2.04E-16 7.50E-02 -2.489 -2.722
 -2.20   5.2130   1.979   0.587 37.578  2.263  1.011  0.998 4.03E-03 3.27E-03 7.94E-16 7.87E-02 -2.366 -2.622
 -2.00   5.4125   1.977   0.581 36.665  2.266  1.013  0.997 4.42E-03 3.78E-03 3.07E-15 8.29E-02 -2.273 -2.523
 -1.80   5.6115   1.972   0.573 35.747  2.271  1.016  0.997 4.94E-03 4.39E-03 1.19E-14 8.65E-02 -2.174 -2.406
 -1.60   5.8108   1.969   0.563 34.833  2.277  1.019  0.996 5.59E-03 5.10E-03 4.54E-14 9.14E-02 -2.052 -2.266
 -1.40   6.0100   1.966   0.551 33.918  2.287  1.022  0.996 6.45E-03 5.97E-03 1.73E-13 9.62E-02 -1.898 -2.096
 -1.20   6.2083   1.958   0.535 32.989  2.304  1.028  0.994 7.67E-03 7.10E-03 6.61E-13 9.67E-02 -1.713 -1.901
 -1.00   6.4070   1.952   0.515 32.072  2.324  1.033  0.993 9.23E-03 8.41E-03 2.47E-12 1.02E-01 -1.524 -1.705
 -0.80   6.6055   1.945   0.489 31.150  2.353  1.040  0.991 1.13E-02 1.01E-02 9.06E-12 1.07E-01 -1.340 -1.518
 -0.60   6.8035   1.936   0.457 30.226  2.394  1.049  0.988 1.39E-02 1.22E-02 3.28E-11 1.12E-01 -1.160 -1.337
 -0.40   7.0009   1.925   0.415 29.297  2.452  1.062  0.985 1.74E-02 1.50E-02 1.16E-10 1.17E-01 -0.981 -1.157
 -0.20   7.1950   1.899   0.360 28.343  2.538  1.082  0.980 2.23E-02 1.88E-02 4.08E-10 1.14E-01 -0.799 -0.976
  0.00   7.3907   1.880   0.293 27.409  2.640  1.102  0.976 2.81E-02 2.33E-02 1.32E-09 1.21E-01 -0.633 -0.810
  0.20   7.5853   1.857   0.209 26.468  2.769  1.126  0.971 3.53E-02 2.87E-02 4.04E-09 1.29E-01 -0.475 -0.653
  0.40   7.7790   1.830   0.106 25.518  2.929  1.154  0.965 4.33E-02 3.51E-02 1.14E-08 1.36E-01 -0.329 -0.508
  0.60   7.9714   1.798  -0.019 24.558  3.115  1.186  0.958 5.17E-02 4.23E-02 2.83E-08 1.45E-01 -0.199 -0.378
  0.80   8.1625   1.762  -0.168 23.590  3.321  1.220  0.952 5.94E-02 4.93E-02 5.96E-08 1.56E-01 -0.090 -0.268
  1.00   8.3523   1.721  -0.341 22.614  3.533  1.256  0.946 6.47E-02 5.49E-02 9.77E-08 1.70E-01 -0.006 -0.184
  1.20   8.5412   1.678  -0.535 21.634  3.737  1.290  0.941 6.54E-02 5.69E-02 1.10E-07 1.90E-01  0.043 -0.131
  1.40   8.7293   1.632  -0.746 20.662  3.901  1.317  0.940 5.93E-02 5.33E-02 7.04E-08 2.16E-01  0.056 -0.116
  1.60   8.9178   1.589  -0.967 19.692  4.018  1.339  0.941 4.63E-02 4.29E-02 1.90E-08 2.46E-01  0.039 -0.133
  1.80   9.1065   1.549  -1.201 18.743  4.051  1.344  0.946 2.87E-02 2.74E-02 1.36E-09 2.75E-01  0.021 -0.152
  2.00   9.2964   1.513  -1.439 17.811  3.993  1.337  0.952 1.24E-02 1.21E-02 1.20E-11 2.94E-01  0.058 -0.113
  2.20   9.4869   1.480  -1.677 16.898  3.832  1.321  0.951 2.96E-03 2.94E-03 3.95E-15 2.95E-01  0.196  0.032
  2.40   9.6767   1.446  -1.905 15.997  3.549  1.306  0.940 2.62E-04 2.62E-04 0.00E+00 2.77E-01  0.414  0.259
  2.60   9.8618   1.397  -2.142 15.104  3.230  1.329  0.903 4.21E-06 4.21E-06 0.00E+00 2.40E-01  0.695  0.547
  2.80  10.0358   1.316  -2.423 14.197  2.922  1.432  0.827 3.80E-09 3.80E-09 0.00E+00 1.91E-01  1.059  0.915
  3.00  10.1899   1.184  -2.789 13.247  2.941  1.695  0.729 3.04E-14 3.04E-14 0.00E+00 1.35E-01  1.546  1.399
  3.20  10.3141   0.994  -3.275 12.237  2.676  2.114  0.519 0.00E+00 0.00E+00 0.00E+00 8.16E-02  2.201  2.047
  3.40  10.3930   0.752  -3.910 11.178  2.743  2.941  0.240 0.00E+00 0.00E+00 0.00E+00 3.91E-02  3.079  2.915
  3.60  10.3999   0.482  -4.688 10.097  2.839  4.703  0.020 0.00E+00 0.00E+00 0.00E+00 1.27E-02  4.246  4.069
     5.850    13.000
 -7.40   0.2173   1.999   0.797 60.992  2.332  1.001  1.000 4.40E-04 7.53E-05 0.00E+00 8.49E-03 -4.929 -4.929
 -7.20   0.4172   1.998   0.797 60.072  2.331  1.002  1.000 4.89E-04 8.73E-05 0.00E+00 9.66E-03 -4.909 -4.909
 -7.00   0.6171   1.998   0.797 59.153  2.331  1.002  1.000 5.41E-04 1.01E-04 0.00E+00 1.10E-02 -4.889 -4.889
 -6.80   0.8170   1.998   0.797 58.234  2.330  1.002  1.000 5.96E-04 1.17E-04 0.00E+00 1.24E-02 -4.868 -4.868
 -6.60   1.0170   1.997   0.796 57.316  2.330  1.002  1.000 6.53E-04 1.36E-04 0.00E+00 1.40E-02 -4.845 -4.846
 -6.40   1.2169   1.997   0.796 56.397  2.329  1.002  1.000 7.14E-04 1.58E-04 0.00E+00 1.57E-02 -4.819 -4.822
 -6.20   1.4168   1.996   0.796 55.479  2.329  1.002  1.000 7.78E-04 1.83E-04 0.00E+00 1.75E-02 -4.788 -4.793
 -6.00   1.6167   1.996   0.796 54.561  2.328  1.003  1.000 8.44E-04 2.11E-04 0.00E+00 1.95E-02 -4.748 -4.757
 -5.80   1.8166   1.996   0.796 53.643  2.327  1.003  1.000 9.14E-04 2.45E-04 0.00E+00 2.16E-02 -4.695 -4.711
 -5.60   2.0165   1.995   0.795 52.726  2.326  1.003  1.000 9.88E-04 2.83E-04 0.00E+00 2.39E-02 -4.626 -4.652
 -5.40   2.2164   1.995   0.795 51.808  2.326  1.003  1.000 1.07E-03 3.27E-04 0.00E+00 2.62E-02 -4.537 -4.577
 -5.20   2.4164   1.994   0.795 50.891  2.325  1.003  1.000 1.15E-03 3.78E-04 0.00E+00 2.86E-02 -4.430 -4.484
 -5.00   2.6163   1.994   0.794 49.974  2.324  1.003  1.000 1.24E-03 4.37E-04 0.00E+00 3.11E-02 -4.307 -4.376
 -4.80   2.8162   1.994   0.794 49.057  2.323  1.004  1.000 1.34E-03 5.04E-04 0.00E+00 3.36E-02 -4.180 -4.257
 -4.60   3.0161   1.993   0.793 48.141  2.322  1.004  1.000 1.44E-03 5.82E-04 0.00E+00 3.63E-02 -4.063 -4.135
 -4.40   3.2160   1.993   0.793 47.224  2.322  1.004  1.000 1.56E-03 6.71E-04 0.00E+00 3.89E-02 -3.964 -4.022
 -4.20   3.4160   1.993   0.792 46.308  2.321  1.004  0.999 1.68E-03 7.74E-04 0.00E+00 4.17E-02 -3.874 -3.918
 -4.00   3.6158   1.992   0.791 45.392  2.320  1.004  0.999 1.81E-03 8.92E-04 0.00E+00 4.45E-02 -3.783 -3.817
 -3.80   3.8157   1.991   0.790 44.475  2.319  1.005  0.999 1.96E-03 1.03E-03 0.00E+00 4.75E-02 -3.685 -3.714
 -3.60   4.0155   1.991   0.789 43.558  2.319  1.005  0.999 2.11E-03 1.18E-03 0.00E+00 5.05E-02 -3.584 -3.614
 -3.40   4.2153   1.990   0.788 42.642  2.318  1.006  0.999 2.28E-03 1.36E-03 1.21E-19 5.36E-02 -3.474 -3.516
 -3.20   4.4151   1.989   0.786 41.726  2.318  1.006  0.999 2.47E-03 1.56E-03 4.75E-19 5.69E-02 -3.340 -3.408
 -3.00   4.6148   1.987   0.784 40.810  2.318  1.007  0.999 2.67E-03 1.80E-03 1.86E-18 6.03E-02 -3.174 -3.299
 -2.80   4.8144   1.986   0.781 39.894  2.318  1.008  0.999 2.88E-03 2.06E-03 7.27E-18 6.37E-02 -2.947 -3.120
 -2.60   5.0141   1.984   0.778 38.979  2.318  1.008  0.999 3.13E-03 2.37E-03 2.83E-17 6.77E-02 -2.745 -2.982
 -2.40   5.2136   1.982   0.774 38.062  2.319  1.010  0.998 3.40E-03 2.72E-03 1.10E-16 7.10E-02 -2.594 -2.877
 -2.20   5.4132   1.980   0.768 37.147  2.320  1.011  0.998 3.71E-03 3.11E-03 4.28E-16 7.54E-02 -2.494 -2.785
