lg(R) lg P/bar PV/(NkT) U/(NkT) S/(Nk) Cv/(Nk) chit  chir    x(H)    x(H0)    x(H2)   x(pert.) long. transv.
    lg(T)     lg(B)
    4.900    11.100
 -7.40  -3.5825   2.000    1.97  65.78   2.02  1.000  1.000 3.58E-05 4.64E-06 0.00E+00 5.75E-04 -2.758 -2.756
 -7.20  -3.3825   2.000    1.97  64.86   2.02  1.000  1.000 4.14E-05 5.50E-06 0.00E+00 6.67E-04 -2.720 -2.719
 -7.00  -3.1825   2.000    1.97  63.94   2.02  1.000  1.000 4.79E-05 6.55E-06 0.00E+00 7.73E-04 -2.681 -2.682
 -6.80  -2.9825   2.000    1.97  63.02   2.02  1.000  1.000 5.53E-05 7.86E-06 0.00E+00 8.96E-04 -2.640 -2.645
 -6.60  -2.7825   2.000    1.97  62.10   2.02  1.000  1.000 6.40E-05 9.52E-06 0.00E+00 1.04E-03 -2.595 -2.606
 -6.40  -2.5825   2.000    1.97  61.18   2.02  1.000  1.000 7.41E-05 1.17E-05 0.00E+00 1.20E-03 -2.546 -2.566
 -6.20  -2.3825   2.000    1.97  60.26   2.02  1.000  1.000 8.59E-05 1.45E-05 0.00E+00 1.39E-03 -2.489 -2.523
 -6.00  -2.1825   1.999    1.97  59.34   2.03  1.000  1.000 9.98E-05 1.83E-05 0.00E+00 1.61E-03 -2.418 -2.476
 -5.80  -1.9825   1.999    1.97  58.41   2.03  1.000  1.000 1.16E-04 2.36E-05 0.00E+00 1.86E-03 -2.322 -2.419
 -5.60  -1.7826   1.999    1.97  57.49   2.03  1.001  1.000 1.37E-04 3.11E-05 0.00E+00 2.14E-03 -2.184 -2.342
 -5.40  -1.5826   1.999    1.97  56.57   2.03  1.001  1.000 1.62E-04 4.19E-05 0.00E+00 2.47E-03 -1.970 -2.215
 -5.20  -1.3826   1.999    1.97  55.65   2.03  1.001  1.000 1.94E-04 5.77E-05 0.00E+00 2.84E-03 -1.766 -2.060
 -5.00  -1.1827   1.999    1.97  54.73   2.03  1.001  1.000 2.35E-04 8.14E-05 0.00E+00 3.27E-03 -1.731 -1.991
 -4.80  -0.9827   1.999    1.97  53.80   2.04  1.001  1.000 2.91E-04 1.17E-04 0.00E+00 3.75E-03 -1.710 -1.848
 -4.60  -0.7827   1.999    1.97  52.88   2.04  1.002  1.000 3.68E-04 1.72E-04 2.16E-19 4.29E-03 -1.694 -1.883
 -4.40  -0.5828   1.998    1.97  51.96   2.06  1.002  1.000 4.78E-04 2.56E-04 8.59E-19 4.91E-03 -1.622 -1.826
 -4.20  -0.3829   1.998    1.97  51.03   2.07  1.003  1.000 6.39E-04 3.87E-04 3.41E-18 5.59E-03 -1.506 -1.728
 -4.00  -0.1830   1.998    1.96  50.11   2.10  1.005  0.999 8.79E-04 5.90E-04 1.35E-17 6.36E-03 -1.363 -1.607
 -3.80   0.0169   1.997    1.96  49.18   2.14  1.007  0.999 1.24E-03 9.07E-04 5.35E-17 7.21E-03 -1.207 -1.474
 -3.60   0.2168   1.996    1.95  48.25   2.21  1.010  0.999 1.80E-03 1.40E-03 2.11E-16 8.14E-03 -1.043 -1.328
 -3.40   0.4165   1.995    1.94  47.32   2.32  1.014  0.999 2.65E-03 2.18E-03 8.34E-16 9.15E-03 -0.869 -1.169
 -3.20   0.6162   1.994    1.92  46.38   2.48  1.022  0.998 3.98E-03 3.39E-03 3.28E-15 1.02E-02 -0.685 -0.998
 -3.00   0.8157   1.991    1.90  45.44   2.74  1.033  0.997 6.03E-03 5.29E-03 1.29E-14 1.14E-02 -0.495 -0.816
 -2.80   1.0150   1.988    1.86  44.48   3.14  1.051  0.995 9.19E-03 8.23E-03 5.02E-14 1.26E-02 -0.300 -0.628
 -2.60   1.2139   1.983    1.81  43.51   3.75  1.078  0.993 1.40E-02 1.28E-02 1.94E-13 1.39E-02 -0.103 -0.435
 -2.40   1.4122   1.975    1.72  42.51   4.67  1.118  0.990 2.14E-02 1.98E-02 7.40E-13 1.53E-02  0.096 -0.238
