 FILTERED output of ioneqmk.
    NRmax =  55,  NTmax =  34
                      thermodynamic functions              |        number fractions            lg(opacities)
 lg(R)   lg(P) PV/(NkT) U/(NkT) S/(Nk) Cv/(Nk)  chit  chir    x(H)    x(H0)    x(H2)   x(pert.) long. transv.
 -3.60   1.8154   1.990   1.241 47.077  2.413  1.008  0.999 2.15E-03 9.38E-04 3.64E-16 3.99E-02 -1.921 -1.954
 -3.40   2.0152   1.989   1.237 46.156  2.437  1.009  0.999 2.52E-03 1.24E-03 1.43E-15 4.32E-02 -1.734 -1.777
 -3.20   2.2149   1.988   1.232 45.233  2.474  1.012  0.999 3.02E-03 1.67E-03 5.59E-15 4.66E-02 -1.523 -1.585
 -3.00   2.4146   1.986   1.224 44.309  2.533  1.015  0.998 3.74E-03 2.30E-03 2.18E-14 5.00E-02 -1.285 -1.341
 -2.80   2.6142   1.984   1.212 43.382  2.624  1.020  0.998 4.77E-03 3.24E-03 8.52E-14 5.35E-02 -1.116 -1.177
 -2.60   2.8136   1.982   1.195 42.451  2.767  1.028  0.997 6.29E-03 4.65E-03 3.31E-13 5.69E-02 -0.946 -1.016
 -2.40   3.0129   1.978   1.170 41.510  2.988  1.039  0.995 8.56E-03 6.76E-03 1.28E-12 6.07E-02 -0.766 -0.837
 -2.20   3.2118   1.974   1.133 40.561  3.324  1.056  0.993 1.20E-02 9.93E-03 4.91E-12 6.42E-02 -0.579 -0.649
 -2.00   3.4102   1.967   1.077 39.597  3.833  1.081  0.991 1.71E-02 1.47E-02 1.87E-11 6.76E-02 -0.389 -0.460
 -1.80   3.6080   1.956   0.994 38.610  4.589  1.119  0.987 2.47E-02 2.19E-02 7.02E-11 7.08E-02 -0.200 -0.271
 -1.60   3.8049   1.942   0.873 37.590  5.683  1.173  0.982 3.60E-02 3.25E-02 2.59E-10 7.37E-02 -0.013 -0.084
 -1.40   4.0005   1.923   0.697 36.523  7.210  1.249  0.975 5.24E-02 4.79E-02 9.30E-10 7.59E-02  0.171  0.101
 -1.20   4.1944   1.896   0.449 35.395  9.238  1.351  0.965 7.57E-02 6.98E-02 3.23E-09 7.71E-02  0.356  0.286
 -1.00   4.3863   1.861   0.111 34.192 11.752  1.479  0.953 1.08E-01 9.99E-02 1.07E-08 7.75E-02  0.541  0.471
 -0.80   4.5754   1.815  -0.334 32.901 14.631  1.631  0.940 1.50E-01 1.40E-01 3.37E-08 7.54E-02  0.724  0.654
 -0.60   4.7621   1.760  -0.885 31.528 17.549  1.794  0.926 2.02E-01 1.89E-01 9.89E-08 7.26E-02  0.916  0.844
 -0.40   4.9455   1.694  -1.535 30.088 20.198  1.948  0.914 2.65E-01 2.47E-01 2.72E-07 6.65E-02  1.080  1.010
 -0.20   5.1272   1.624  -2.258 28.602 22.141  2.078  0.903 3.34E-01 3.12E-01 6.89E-07 6.10E-02  1.228  1.160
  0.00   5.3073   1.552  -3.023 27.108 23.192  2.169  0.897 4.06E-01 3.81E-01 1.63E-06 5.44E-02  1.359  1.293
  0.20   5.4856   1.476  -3.810 25.625 23.212  2.208  0.895 4.81E-01 4.51E-01 3.60E-06 4.50E-02  1.472  1.410
  0.40   5.6649   1.407  -4.539 24.236 22.560  2.199  0.898 5.50E-01 5.16E-01 7.49E-06 3.91E-02  1.571  1.513
  0.60   5.8450   1.344  -5.213 22.931 21.349  2.149  0.903 6.14E-01 5.77E-01 1.48E-05 3.38E-02  1.660  1.605
  0.80   6.0265   1.288  -5.820 21.721 19.804  2.068  0.911 6.71E-01 6.31E-01 2.81E-05 2.95E-02  1.738  1.687
  1.00   6.2097   1.239  -6.353 20.609 18.111  1.968  0.921 7.21E-01 6.78E-01 5.13E-05 2.64E-02  1.810  1.764
  1.20   6.3943   1.196  -6.826 19.576 16.336  1.847  0.934 7.64E-01 7.19E-01 9.12E-05 2.31E-02  1.874  1.835
  1.40   6.5822   1.163  -7.211 18.647 14.761  1.742  0.945 7.97E-01 7.51E-01 1.57E-04 2.34E-02  1.934  1.902
  1.60   6.7722   1.137  -7.539 17.790 13.315  1.643  0.955 8.24E-01 7.77E-01 2.66E-04 2.49E-02  1.985  1.962
  1.80   6.9644   1.116  -7.815 16.993 12.019  1.552  0.966 8.45E-01 7.98E-01 4.39E-04 2.77E-02  2.025  2.008
  2.00   7.1588   1.102  -8.048 16.247  8.911  1.451  0.978 8.59E-01 8.12E-01 7.08E-04 3.25E-02  2.047  2.035
  2.20   7.3556   1.094  -8.244 15.541  7.919  1.376  0.991 8.66E-01 8.21E-01 1.11E-03 4.00E-02  2.051  2.039
  2.40   7.5555   1.094  -8.411 14.864  9.105  1.332  1.009 8.66E-01 8.23E-01 1.66E-03 5.15E-02  2.034  2.019
  2.60   7.7593   1.104  -8.555 14.202  8.460  1.278  1.031 8.57E-01 8.16E-01 2.36E-03 6.92E-02  2.003  1.981
  2.80   7.9683   1.127  -8.683 13.541  7.990  1.236  1.061 8.34E-01 7.97E-01 3.06E-03 9.74E-02  1.966  1.933
  3.00   8.1841   1.168  -8.808 12.859  7.749  1.207  1.100 7.89E-01 7.59E-01 3.46E-03 1.45E-01  1.927  1.876
  3.20   8.4079   1.234  -8.931 12.134  7.666  1.206  1.138 7.06E-01 6.84E-01 3.14E-03 2.27E-01  1.917  1.845
  3.40   8.6361   1.317  -9.145 11.276  8.639  1.261  1.132 5.58E-01 5.46E-01 1.94E-03 3.71E-01  2.082  1.995
  3.60   8.8523   1.367  -9.370 10.351 12.774  1.484  1.007 3.11E-01 3.07E-01 5.85E-04 5.99E-01  2.756  2.640
     5.350    12.300
 -7.40  -1.7825   2.000   1.378 64.146  2.361  1.001  1.000 2.36E-04 3.24E-05 0.00E+00 3.97E-03 -3.879 -3.892
 -7.20  -1.5825   2.000   1.378 63.226  2.361  1.001  1.000 2.69E-04 3.77E-05 0.00E+00 4.58E-03 -3.861 -3.872
 -7.00  -1.3826   1.999   1.378 62.305  2.361  1.001  1.000 3.06E-04 4.38E-05 0.00E+00 5.27E-03 -3.826 -3.844
 -6.80  -1.1826   1.999   1.377 61.385  2.360  1.001  1.000 3.47E-04 5.10E-05 0.00E+00 6.06E-03 -3.773 -3.808
 -6.60  -0.9827   1.999   1.377 60.464  2.360  1.001  1.000 3.92E-04 5.94E-05 0.00E+00 6.95E-03 -3.701 -3.758
 -6.40  -0.7827   1.999   1.377 59.544  2.360  1.002  1.000 4.42E-04 6.91E-05 0.00E+00 7.96E-03 -3.639 -3.696
 -6.20  -0.5828   1.998   1.377 58.623  2.360  1.002  1.000 4.96E-04 8.04E-05 0.00E+00 9.09E-03 -3.610 -3.655
 -6.00  -0.3829   1.998   1.376 57.703  2.360  1.002  1.000 5.55E-04 9.36E-05 0.00E+00 1.04E-02 -3.537 -3.573
 -5.80  -0.1830   1.997   1.376 56.783  2.359  1.002  1.000 6.18E-04 1.09E-04 0.00E+00 1.18E-02 -3.434 -3.466
 -5.60   0.0169   1.997   1.375 55.863  2.359  1.002  0.999 6.86E-04 1.27E-04 0.00E+00 1.34E-02 -3.315 -3.343
 -5.40   0.2168   1.996   1.375 54.943  2.359  1.003  0.999 7.58E-04 1.48E-04 0.00E+00 1.51E-02 -3.187 -3.212
 -5.20   0.4167   1.996   1.374 54.024  2.358  1.003  0.999 8.35E-04 1.73E-04 0.00E+00 1.70E-02 -3.047 -3.069
 -5.00   0.6166   1.995   1.374 53.102  2.358  1.003  0.999 9.18E-04 2.03E-04 0.00E+00 1.92E-02 -2.902 -2.921
 -4.80   0.8165   1.995   1.373 52.182  2.358  1.004  0.999 1.01E-03 2.38E-04 0.00E+00 2.14E-02 -2.756 -2.774
 -4.60   1.0163   1.994   1.372 51.262  2.358  1.004  0.999 1.10E-03 2.81E-04 0.00E+00 2.39E-02 -2.613 -2.630
 -4.40   1.2162   1.994   1.371 50.343  2.358  1.004  0.999 1.21E-03 3.33E-04 2.00E-19 2.65E-02 -2.473 -2.489
 -4.20   1.4161   1.993   1.370 49.423  2.359  1.005  0.999 1.32E-03 3.96E-04 7.87E-19 2.92E-02 -2.335 -2.352
 -4.00   1.6159   1.992   1.368 48.503  2.361  1.005  0.999 1.45E-03 4.76E-04 3.10E-18 3.20E-02 -2.197 -2.219
 -3.80   1.8158   1.992   1.366 47.583  2.363  1.005  0.999 1.61E-03 5.77E-04 1.22E-17 3.50E-02 -2.054 -2.086
 -3.60   2.0156   1.991   1.364 46.663  2.368  1.006  0.999 1.80E-03 7.09E-04 4.79E-17 3.81E-02 -1.895 -1.948
 -3.40   2.2154   1.990   1.362 45.745  2.375  1.007  0.999 2.03E-03 8.84E-04 1.88E-16 4.10E-02 -1.690 -1.792
 -3.20   2.4152   1.989   1.358 44.824  2.387  1.008  0.999 2.32E-03 1.12E-03 7.39E-16 4.42E-02 -1.379 -1.541
 -3.00   2.6150   1.988   1.354 43.904  2.406  1.010  0.999 2.72E-03 1.45E-03 2.90E-15 4.74E-02 -1.238 -1.361
 -2.80   2.8147   1.987   1.348 42.982  2.436  1.012  0.998 3.25E-03 1.92E-03 1.13E-14 5.06E-02 -1.142 -1.284
 -2.60   3.0143   1.985   1.339 42.058  2.482  1.015  0.998 4.01E-03 2.59E-03 4.42E-14 5.39E-02 -1.007 -1.146
 -2.40   3.2137   1.982   1.327 41.132  2.554  1.020  0.997 5.11E-03 3.56E-03 1.72E-13 5.73E-02 -0.844 -0.981
 -2.20   3.4130   1.979   1.310 40.200  2.667  1.027  0.996 6.70E-03 5.00E-03 6.64E-13 6.11E-02 -0.666 -0.801
 -2.00   3.6120   1.975   1.285 39.264  2.839  1.038  0.994 9.10E-03 7.13E-03 2.56E-12 6.46E-02 -0.482 -0.616
 -1.80   3.8107   1.969   1.250 38.320  3.100  1.054  0.993 1.26E-02 1.03E-02 9.77E-12 6.81E-02 -0.297 -0.430
 -1.60   4.0088   1.960   1.198 37.362  3.492  1.077  0.990 1.79E-02 1.50E-02 3.69E-11 7.15E-02 -0.112 -0.243
 -1.40   4.2064   1.949   1.122 36.385  4.069  1.111  0.986 2.56E-02 2.20E-02 1.37E-10 7.50E-02  0.074 -0.054
 -1.20   4.4029   1.934   1.012 35.380  4.897  1.158  0.980 3.70E-02 3.23E-02 5.02E-10 7.79E-02  0.260  0.134
 -1.00   4.5981   1.912   0.856 34.337  6.046  1.225  0.973 5.33E-02 4.70E-02 1.79E-09 7.96E-02  0.444  0.322
 -0.80   4.7918   1.885   0.640 33.246  7.549  1.311  0.964 7.62E-02 6.77E-02 6.12E-09 8.15E-02  0.635  0.514
 -0.60   4.9829   1.847   0.347 32.093  9.413  1.420  0.952 1.08E-01 9.58E-02 2.01E-08 8.07E-02  0.807  0.690
 -0.40   5.1722   1.802  -0.028 30.878 11.508  1.545  0.940 1.48E-01 1.32E-01 6.21E-08 8.03E-02  0.965  0.852
 -0.20   5.3589   1.747  -0.492 29.598 13.659  1.679  0.926 1.98E-01 1.77E-01 1.81E-07 7.81E-02  1.108  1.000
  0.00   5.5419   1.680  -1.043 28.258 15.666  1.806  0.915 2.58E-01 2.32E-01 4.94E-07 7.03E-02  1.237  1.134
  0.20   5.7240   1.612  -1.643 26.901 17.162  1.911  0.906 3.23E-01 2.90E-01 1.24E-06 6.66E-02  1.348  1.251
  0.40   5.9048   1.542  -2.280 25.536 17.979  1.987  0.900 3.90E-01 3.51E-01 2.90E-06 6.27E-02  1.448  1.357
  0.60   6.0846   1.472  -2.909 24.217 18.255  2.020  0.901 4.57E-01 4.12E-01 6.39E-06 5.82E-02  1.541  1.453
  0.80   6.2646   1.406  -3.516 22.949 17.992  2.015  0.901 5.21E-01 4.71E-01 1.33E-05 5.43E-02  1.625  1.542
  1.00   6.4439   1.341  -4.104 21.729 17.278  1.965  0.910 5.83E-01 5.28E-01 2.64E-05 4.82E-02  1.702  1.625
  1.20   6.6269   1.289  -4.624 20.605 16.364  1.905  0.919 6.33E-01 5.75E-01 4.99E-05 4.87E-02  1.770  1.702
  1.40   6.8118   1.245  -5.080 19.566 15.255  1.832  0.930 6.75E-01 6.15E-01 9.09E-05 5.06E-02  1.829  1.771
  1.60   6.9989   1.209  -5.481 18.600 14.092  1.750  0.941 7.10E-01 6.48E-01 1.60E-04 5.46E-02  1.879  1.830
  1.80   7.1883   1.180  -5.830 17.700 12.947  1.664  0.953 7.35E-01 6.74E-01 2.73E-04 6.16E-02  1.916  1.873
  2.00   7.3803   1.158  -6.129 16.860 11.875  1.575  0.968 7.50E-01 6.91E-01 4.48E-04 7.30E-02  1.935  1.895
  2.20   7.5756   1.146  -6.384 16.072 10.916  1.489  0.986 7.54E-01 6.97E-01 7.04E-04 9.05E-02  1.933  1.893
  2.40   7.7748   1.144  -6.598 15.324 10.094  1.404  1.008 7.43E-01 6.92E-01 1.04E-03 1.17E-01  1.911  1.866
  2.60   7.9792   1.155  -6.777 14.605  9.440  1.320  1.038 7.13E-01 6.69E-01 1.42E-03 1.58E-01  1.880  1.823
  2.80   8.1903   1.185  -6.909 13.916  9.013  1.229  1.075 6.53E-01 6.19E-01 1.71E-03 2.22E-01  1.841  1.768
  3.00   8.4093   1.238  -7.041 13.201  8.533  1.123  1.118 5.52E-01 5.30E-01 1.68E-03 3.22E-01  1.818  1.729
  3.20   8.6348   1.313  -7.117 12.506  9.238  0.983  1.132 3.80E-01 3.70E-01 1.17E-03 4.78E-01  2.043  1.935
  3.40   8.8542   1.373  -7.096 11.861 10.643  0.798  1.039 1.51E-01 1.49E-01 4.34E-04 6.62E-01  2.550  2.417
  3.60   9.0398   1.328  -6.959 11.336 12.084  0.496  0.782 1.44E-02 1.44E-02 4.98E-05 7.04E-01  3.191  3.043
     5.400    12.300
 -7.40  -1.5824   2.000   1.483 63.726  2.333  1.001  1.000 2.27E-04 3.15E-05 0.00E+00 3.85E-03 -3.801 -3.807
 -7.20  -1.3825   2.000   1.483 62.806  2.333  1.001  1.000 2.58E-04 3.66E-05 0.00E+00 4.44E-03 -3.766 -3.781
 -7.00  -1.1825   1.999   1.483 61.885  2.332  1.001  1.000 2.92E-04 4.26E-05 0.00E+00 5.10E-03 -3.720 -3.746
 -6.80  -0.9826   1.999   1.483 60.965  2.332  1.001  1.000 3.31E-04 4.96E-05 0.00E+00 5.86E-03 -3.658 -3.701
 -6.60  -0.7826   1.999   1.483 60.044  2.332  1.001  1.000 3.73E-04 5.77E-05 0.00E+00 6.72E-03 -3.595 -3.644
 -6.40  -0.5827   1.999   1.482 59.124  2.332  1.002  1.000 4.19E-04 6.71E-05 0.00E+00 7.69E-03 -3.565 -3.605
 -6.20  -0.3828   1.998   1.482 58.204  2.332  1.002  1.000 4.69E-04 7.80E-05 0.00E+00 8.78E-03 -3.508 -3.537
 -6.00  -0.1829   1.998   1.482 57.283  2.332  1.002  1.000 5.23E-04 9.08E-05 0.00E+00 1.00E-02 -3.423 -3.448
 -5.80   0.0171   1.998   1.481 56.363  2.331  1.002  1.000 5.80E-04 1.06E-04 0.00E+00 1.14E-02 -3.321 -3.342
 -5.60   0.2170   1.997   1.481 55.444  2.331  1.002  1.000 6.42E-04 1.23E-04 0.00E+00 1.29E-02 -3.210 -3.228
 -5.40   0.4169   1.997   1.480 54.524  2.331  1.003  0.999 7.07E-04 1.43E-04 0.00E+00 1.45E-02 -3.091 -3.106
 -5.20   0.6168   1.996   1.480 53.604  2.331  1.003  0.999 7.77E-04 1.67E-04 0.00E+00 1.63E-02 -2.969 -2.982
 -5.00   0.8167   1.996   1.479 52.683  2.330  1.003  0.999 8.51E-04 1.94E-04 0.00E+00 1.84E-02 -2.849 -2.860
 -4.80   1.0165   1.995   1.478 51.763  2.330  1.003  0.999 9.29E-04 2.27E-04 0.00E+00 2.05E-02 -2.734 -2.743
 -4.60   1.2164   1.995   1.477 50.844  2.330  1.004  0.999 1.01E-03 2.65E-04 0.00E+00 2.28E-02 -2.623 -2.632
 -4.40   1.4163   1.994   1.476 49.924  2.330  1.004  0.999 1.10E-03 3.11E-04 0.00E+00 2.52E-02 -2.516 -2.527
 -4.20   1.6162   1.994   1.475 49.004  2.330  1.004  0.999 1.20E-03 3.66E-04 1.40E-19 2.77E-02 -2.410 -2.425
 -4.00   1.8161   1.993   1.474 48.085  2.330  1.005  0.999 1.31E-03 4.32E-04 5.52E-19 3.04E-02 -2.297 -2.325
 -3.80   2.0160   1.993   1.472 47.165  2.331  1.005  0.999 1.44E-03 5.14E-04 2.17E-18 3.31E-02 -2.168 -2.222
 -3.60   2.2158   1.992   1.470 46.245  2.333  1.005  0.999 1.59E-03 6.15E-04 8.55E-18 3.60E-02 -1.989 -2.102
 -3.40   2.4156   1.991   1.468 45.328  2.332  1.011  0.999 1.76E-03 7.42E-04 3.37E-17 3.87E-02 -1.650 -1.897
 -3.20   2.6155   1.990   1.465 44.408  2.340  1.007  0.999 1.97E-03 9.07E-04 1.32E-16 4.16E-02 -1.443 -1.640
 -3.00   2.8152   1.989   1.462 43.488  2.347  1.008  0.999 2.24E-03 1.12E-03 5.19E-16 4.46E-02 -1.447 -1.651
 -2.80   3.0150   1.988   1.457 42.568  2.358  1.009  0.998 2.59E-03 1.41E-03 2.03E-15 4.77E-02 -1.372 -1.562
 -2.60   3.2146   1.986   1.452 41.647  2.375  1.011  0.998 3.06E-03 1.81E-03 7.95E-15 5.08E-02 -1.246 -1.428
 -2.40   3.4142   1.984   1.444 40.725  2.403  1.014  0.997 3.71E-03 2.36E-03 3.10E-14 5.40E-02 -1.087 -1.268
 -2.20   3.6136   1.982   1.434 39.802  2.445  1.018  0.997 4.62E-03 3.15E-03 1.20E-13 5.73E-02 -0.913 -1.095
 -2.00   3.8128   1.978   1.420 38.874  2.511  1.023  0.996 5.96E-03 4.28E-03 4.65E-13 6.10E-02 -0.735 -0.917
 -1.80   4.0118   1.974   1.400 37.944  2.611  1.031  0.995 7.89E-03 5.93E-03 1.79E-12 6.46E-02 -0.553 -0.733
 -1.60   4.2105   1.968   1.373 37.008  2.763  1.043  0.993 1.07E-02 8.34E-03 6.83E-12 6.82E-02 -0.367 -0.544
 -1.40   4.4087   1.960   1.334 36.064  2.991  1.059  0.990 1.49E-02 1.19E-02 2.58E-11 7.17E-02 -0.178 -0.352
 -1.20   4.6065   1.950   1.278 35.107  3.327  1.083  0.987 2.09E-02 1.71E-02 9.63E-11 7.54E-02  0.008 -0.161
 -1.00   4.8033   1.935   1.199 34.132  3.816  1.117  0.982 2.99E-02 2.46E-02 3.53E-10 7.82E-02  0.196  0.031
 -0.80   4.9991   1.917   1.087 33.134  4.497  1.163  0.976 4.30E-02 3.54E-02 1.26E-09 8.14E-02  0.374  0.215
 -0.60   5.1931   1.891   0.933 32.101  5.418  1.226  0.968 6.12E-02 5.08E-02 4.38E-09 8.30E-02  0.545  0.392
 -0.40   5.3859   1.859   0.726 31.030  6.585  1.304  0.958 8.57E-02 7.16E-02 1.46E-08 8.51E-02  0.704  0.558
 -0.20   5.5765   1.819   0.455 29.913  7.973  1.398  0.947 1.18E-01 9.91E-02 4.61E-08 8.61E-02  0.850  0.712
  0.00   5.7637   1.766   0.110 28.739  9.524  1.504  0.935 1.60E-01 1.35E-01 1.39E-07 8.29E-02  0.988  0.857
  0.20   5.9495   1.710  -0.295 27.534 11.022  1.609  0.923 2.08E-01 1.76E-01 3.87E-07 8.28E-02  1.114  0.989
  0.40   6.1330   1.646  -0.752 26.308 12.346  1.703  0.913 2.63E-01 2.23E-01 1.01E-06 8.18E-02  1.232  1.112
  0.60   6.3151   1.580  -1.251 25.066 13.359  1.778  0.907 3.21E-01 2.74E-01 2.46E-06 8.11E-02  1.341  1.225
  0.80   6.4963   1.513  -1.770 23.833 13.901  1.829  0.904 3.80E-01 3.26E-01 5.60E-06 8.10E-02  1.439  1.329
  1.00   6.6756   1.442  -2.293 22.628 14.118  1.841  0.909 4.39E-01 3.79E-01 1.21E-05 7.83E-02  1.530  1.428
  1.20   6.8579   1.385  -2.789 21.484 14.049  1.834  0.914 4.90E-01 4.26E-01 2.46E-05 8.21E-02  1.608  1.515
  1.40   7.0416   1.334  -3.249 20.398 13.629  1.805  0.922 5.34E-01 4.67E-01 4.78E-05 8.80E-02  1.677  1.593
  1.60   7.2269   1.289  -3.673 19.370 13.016  1.757  0.931 5.69E-01 5.01E-01 8.85E-05 9.75E-02  1.733  1.656
  1.80   7.4143   1.252  -4.054 18.403 12.289  1.692  0.943 5.91E-01 5.25E-01 1.56E-04 1.13E-01  1.769  1.698
  2.00   7.6044   1.224  -4.389 17.496 11.520  1.614  0.959 6.00E-01 5.38E-01 2.62E-04 1.36E-01  1.783  1.713
  2.20   7.7982   1.207  -4.679 16.643 10.767  1.526  0.979 5.89E-01 5.35E-01 4.12E-04 1.71E-01  1.774  1.700
  2.40   7.9965   1.202  -4.923 15.840 10.078  1.426  1.005 5.55E-01 5.11E-01 5.93E-04 2.22E-01  1.750  1.665
  2.60   8.2005   1.213  -5.120 15.079  9.494  1.307  1.036 4.89E-01 4.57E-01 7.54E-04 2.97E-01  1.719  1.619
  2.80   8.4111   1.243  -5.267 14.358  9.038  1.156  1.070 3.81E-01 3.63E-01 7.89E-04 4.02E-01  1.708  1.596
  3.00   8.6270   1.290  -5.332 13.693  8.808  0.958  1.083 2.28E-01 2.22E-01 5.96E-04 5.34E-01  1.910  1.780
  3.20   8.8392   1.326  -5.293 13.109  8.584  0.725  1.019 7.25E-02 7.19E-02 2.53E-04 6.34E-01  2.280  2.136
  3.40   9.0248   1.283  -5.168 12.617  7.902  0.558  0.801 5.19E-03 5.18E-03 3.78E-05 5.98E-01  2.741  2.594
  3.60   9.1454   1.069  -5.053 12.178  5.770  0.700  0.334 1.44E-05 1.44E-05 9.51E-07 4.45E-01  3.400  3.247
     5.450    12.300
 -7.40  -1.3824   2.000   1.574 63.303  2.298  1.001  1.000 2.16E-04 3.05E-05 0.00E+00 3.72E-03 -3.790 -3.796
 -7.20  -1.1825   2.000   1.574 62.382  2.298  1.001  1.000 2.46E-04 3.55E-05 0.00E+00 4.28E-03 -3.746 -3.762
 -7.00  -0.9825   2.000   1.574 61.462  2.298  1.001  1.000 2.78E-04 4.13E-05 0.00E+00 4.92E-03 -3.694 -3.718
 -6.80  -0.7826   1.999   1.573 60.541  2.298  1.001  1.000 3.14E-04 4.81E-05 0.00E+00 5.65E-03 -3.636 -3.668
 -6.60  -0.5826   1.999   1.573 59.621  2.298  1.001  1.000 3.53E-04 5.59E-05 0.00E+00 6.47E-03 -3.597 -3.626
 -6.40  -0.3827   1.999   1.573 58.700  2.298  1.001  1.000 3.95E-04 6.50E-05 0.00E+00 7.40E-03 -3.552 -3.572
 -6.20  -0.1828   1.998   1.572 57.780  2.298  1.002  1.000 4.41E-04 7.56E-05 0.00E+00 8.45E-03 -3.483 -3.500
 -6.00   0.0172   1.998   1.572 56.860  2.298  1.002  1.000 4.90E-04 8.79E-05 0.00E+00 9.61E-03 -3.401 -3.415
 -5.80   0.2171   1.998   1.572 55.940  2.297  1.002  1.000 5.43E-04 1.02E-04 0.00E+00 1.09E-02 -3.312 -3.323
 -5.60   0.4170   1.997   1.571 55.020  2.297  1.002  1.000 5.98E-04 1.19E-04 0.00E+00 1.23E-02 -3.217 -3.226
 -5.40   0.6169   1.997   1.571 54.099  2.297  1.003  1.000 6.58E-04 1.38E-04 0.00E+00 1.39E-02 -3.120 -3.128
 -5.20   0.8168   1.997   1.570 53.180  2.297  1.003  1.000 7.20E-04 1.61E-04 0.00E+00 1.56E-02 -3.025 -3.032
 -5.00   1.0167   1.996   1.569 52.260  2.296  1.003  1.000 7.86E-04 1.87E-04 0.00E+00 1.75E-02 -2.934 -2.940
 -4.80   1.2166   1.996   1.568 51.340  2.296  1.003  0.999 8.57E-04 2.18E-04 0.00E+00 1.95E-02 -2.847 -2.853
 -4.60   1.4165   1.995   1.568 50.421  2.296  1.003  0.999 9.32E-04 2.54E-04 0.00E+00 2.16E-02 -2.761 -2.769
 -4.40   1.6164   1.995   1.566 49.501  2.296  1.004  0.999 1.01E-03 2.96E-04 0.00E+00 2.39E-02 -2.675 -2.687
 -4.20   1.8163   1.994   1.565 48.582  2.296  1.004  0.999 1.10E-03 3.47E-04 0.00E+00 2.62E-02 -2.583 -2.606
 -4.00   2.0162   1.994   1.564 47.662  2.296  1.004  0.999 1.20E-03 4.07E-04 1.29E-19 2.87E-02 -2.476 -2.521
 -3.80   2.2161   1.993   1.563 46.743  2.296  1.005  0.999 1.31E-03 4.78E-04 5.08E-19 3.12E-02 -2.327 -2.425
 -3.60   2.4160   1.993   1.561 45.823  2.297  1.005  0.999 1.43E-03 5.65E-04 2.00E-18 3.38E-02 -2.031 -2.268
