lg(R) lg P/bar PV/(NkT) U/(NkT) S/(Nk) Cv/(Nk) chit  chir    x(H)    x(H0)    x(H2)   x(pert.) long. transv.
    lg(T)     lg(B)
    4.900    11.300
 -7.40  -3.5825   2.000    1.94  66.23   2.06  1.000  1.000 5.55E-05 7.76E-06 0.00E+00 8.79E-04 -2.579 -2.575
 -7.20  -3.3825   2.000    1.94  65.30   2.06  1.000  1.000 6.44E-05 9.45E-06 0.00E+00 1.02E-03 -2.541 -2.537
 -7.00  -3.1825   2.000    1.94  64.38   2.06  1.000  1.000 7.49E-05 1.17E-05 0.00E+00 1.18E-03 -2.503 -2.499
 -6.80  -2.9825   2.000    1.94  63.46   2.06  1.000  1.000 8.73E-05 1.46E-05 0.00E+00 1.37E-03 -2.465 -2.462
 -6.60  -2.7825   1.999    1.94  62.54   2.06  1.000  1.000 1.02E-04 1.86E-05 0.00E+00 1.59E-03 -2.427 -2.424
 -6.40  -2.5825   1.999    1.94  61.62   2.06  1.001  1.000 1.20E-04 2.43E-05 0.00E+00 1.84E-03 -2.387 -2.386
 -6.20  -2.3826   1.999    1.94  60.70   2.06  1.001  1.000 1.42E-04 3.24E-05 0.00E+00 2.12E-03 -2.344 -2.346
 -6.00  -2.1826   1.999    1.94  59.78   2.06  1.001  1.000 1.69E-04 4.41E-05 0.00E+00 2.45E-03 -2.297 -2.305
 -5.80  -1.9826   1.999    1.94  58.85   2.07  1.001  1.000 2.04E-04 6.16E-05 0.00E+00 2.83E-03 -2.243 -2.259
 -5.60  -1.7827   1.999    1.94  57.93   2.07  1.001  1.000 2.49E-04 8.79E-05 0.00E+00 3.26E-03 -2.172 -2.206
 -5.40  -1.5827   1.999    1.93  57.01   2.08  1.002  1.000 3.11E-04 1.28E-04 0.00E+00 3.76E-03 -2.078 -2.141
 -5.20  -1.3828   1.998    1.93  56.09   2.09  1.002  1.000 3.96E-04 1.89E-04 1.19E-19 4.32E-03 -1.937 -2.050
 -5.00  -1.1828   1.998    1.93  55.16   2.10  1.003  1.000 5.18E-04 2.84E-04 4.73E-19 4.96E-03 -1.721 -1.895
 -4.80  -0.9829   1.998    1.93  54.24   2.13  1.004  1.000 6.95E-04 4.32E-04 1.88E-18 5.68E-03 -1.585 -1.763
 -4.60  -0.7830   1.997    1.93  53.31   2.17  1.006  0.999 9.58E-04 6.62E-04 7.44E-18 6.49E-03 -1.326 -1.428
 -4.40  -0.5831   1.997    1.92  52.39   2.24  1.008  0.999 1.36E-03 1.02E-03 2.95E-17 7.40E-03 -1.162 -1.264
 -4.20  -0.3833   1.996    1.91  51.46   2.34  1.012  0.999 1.96E-03 1.59E-03 1.17E-16 8.41E-03 -1.072 -1.271
 -4.00  -0.1836   1.995    1.90  50.52   2.50  1.018  0.998 2.90E-03 2.47E-03 4.60E-16 9.53E-03 -0.948 -1.170
 -3.80   0.0161   1.993    1.88  49.58   2.75  1.028  0.998 4.34E-03 3.85E-03 1.81E-15 1.08E-02 -0.797 -1.029
 -3.60   0.2155   1.991    1.85  48.63   3.15  1.042  0.997 6.58E-03 6.01E-03 7.10E-15 1.21E-02 -0.627 -0.866
 -3.40   0.4147   1.987    1.80  47.66   3.75  1.065  0.995 1.00E-02 9.37E-03 2.77E-14 1.35E-02 -0.447 -0.691
 -3.20   0.6135   1.981    1.73  46.67   4.68  1.100  0.992 1.54E-02 1.46E-02 1.07E-13 1.49E-02 -0.262 -0.508
 -3.00   0.8116   1.973    1.61  45.65   6.06  1.152  0.989 2.35E-02 2.25E-02 4.08E-13 1.64E-02 -0.074 -0.321
 -2.80   1.0089   1.960    1.45  44.57   8.08  1.228  0.983 3.59E-02 3.46E-02 1.53E-12 1.78E-02  0.114 -0.132
 -2.60   1.2048   1.942    1.20  43.42  10.90  1.337  0.975 5.40E-02 5.23E-02 5.59E-12 1.89E-02  0.302  0.058
 -2.40   1.3989   1.916    0.84  42.17  14.64  1.484  0.965 8.01E-02 7.79E-02 1.97E-11 1.98E-02  0.486  0.245
 -2.20   1.5907   1.880    0.35  40.81  19.22  1.672  0.952 1.16E-01 1.13E-01 6.59E-11 2.02E-02  0.663  0.428
 -2.00   1.7797   1.833   -0.29  39.31  24.29  1.891  0.937 1.63E-01 1.60E-01 2.08E-10 2.00E-02  0.831  0.605
