 FILTERED output of ioneqmk.
    NRmax =  55,  NTmax =  34
                      thermodynamic functions              |        number fractions            lg(opacities)
 lg(R)   lg(P) PV/(NkT) U/(NkT) S/(Nk) Cv/(Nk)  chit  chir    x(H)    x(H0)    x(H2)   x(pert.) long. transv.
 -6.40  -0.7828   1.998   1.119 59.688  2.381  1.002  1.000 5.15E-04 8.07E-05 0.00E+00 9.23E-03 -3.984 -4.026
 -6.20  -0.5829   1.998   1.118 58.768  2.381  1.002  1.000 5.78E-04 9.39E-05 0.00E+00 1.05E-02 -3.902 -3.961
 -6.00  -0.3830   1.997   1.118 57.848  2.381  1.002  0.999 6.46E-04 1.09E-04 0.00E+00 1.20E-02 -3.829 -3.887
 -5.80  -0.1831   1.997   1.118 56.928  2.380  1.002  0.999 7.20E-04 1.27E-04 0.00E+00 1.36E-02 -3.782 -3.827
 -5.60   0.0168   1.996   1.117 56.009  2.380  1.003  0.999 7.99E-04 1.49E-04 0.00E+00 1.54E-02 -3.684 -3.720
 -5.40   0.2167   1.996   1.117 55.089  2.379  1.003  0.999 8.83E-04 1.74E-04 0.00E+00 1.74E-02 -3.554 -3.590
 -5.20   0.4165   1.995   1.116 54.168  2.379  1.003  0.999 9.74E-04 2.03E-04 0.00E+00 1.97E-02 -3.408 -3.440
 -5.00   0.6164   1.995   1.116 53.249  2.379  1.004  0.999 1.07E-03 2.38E-04 0.00E+00 2.21E-02 -3.259 -3.289
 -4.80   0.8163   1.994   1.115 52.329  2.379  1.004  0.999 1.17E-03 2.81E-04 0.00E+00 2.46E-02 -3.100 -3.127
 -4.60   1.0161   1.993   1.114 51.410  2.379  1.004  0.999 1.29E-03 3.32E-04 1.65E-19 2.74E-02 -2.934 -2.959
 -4.40   1.2160   1.993   1.113 50.490  2.379  1.005  0.999 1.41E-03 3.95E-04 6.50E-19 3.03E-02 -2.766 -2.789
 -4.20   1.4158   1.992   1.112 49.571  2.381  1.005  0.999 1.55E-03 4.74E-04 2.56E-18 3.33E-02 -2.597 -2.620
 -4.00   1.6157   1.991   1.111 48.651  2.384  1.005  0.999 1.71E-03 5.74E-04 1.01E-17 3.65E-02 -2.427 -2.450
 -3.80   1.8155   1.991   1.109 47.733  2.388  1.006  0.999 1.90E-03 7.04E-04 3.96E-17 3.97E-02 -2.257 -2.282
 -3.60   2.0154   1.990   1.107 46.814  2.396  1.007  0.999 2.13E-03 8.76E-04 1.55E-16 4.30E-02 -2.086 -2.113
 -3.40   2.2152   1.989   1.103 45.894  2.409  1.008  0.999 2.43E-03 1.11E-03 6.09E-16 4.64E-02 -1.910 -1.942
 -3.20   2.4149   1.988   1.099 44.974  2.429  1.010  0.999 2.82E-03 1.43E-03 2.39E-15 4.99E-02 -1.723 -1.767
 -3.00   2.6146   1.987   1.094 44.052  2.462  1.012  0.998 3.35E-03 1.89E-03 9.33E-15 5.34E-02 -1.514 -1.576
 -2.80   2.8143   1.985   1.086 43.129  2.512  1.015  0.998 4.08E-03 2.55E-03 3.64E-14 5.69E-02 -1.313 -1.357
 -2.60   3.0138   1.983   1.074 42.201  2.592  1.020  0.997 5.14E-03 3.51E-03 1.41E-13 6.08E-02 -1.144 -1.202
 -2.40   3.2132   1.980   1.058 41.272  2.716  1.027  0.996 6.67E-03 4.92E-03 5.48E-13 6.45E-02 -0.970 -1.032
 -2.20   3.4124   1.976   1.034 40.336  2.906  1.037  0.995 8.93E-03 7.02E-03 2.12E-12 6.83E-02 -0.787 -0.850
 -2.00   3.6111   1.971   0.998 39.390  3.196  1.053  0.993 1.23E-02 1.02E-02 8.10E-12 7.20E-02 -0.600 -0.663
 -1.80   3.8095   1.963   0.946 38.431  3.633  1.077  0.991 1.73E-02 1.48E-02 3.07E-11 7.56E-02 -0.413 -0.476
 -1.60   4.0071   1.952   0.869 37.451  4.282  1.112  0.987 2.48E-02 2.18E-02 1.15E-10 7.90E-02 -0.227 -0.290
 -1.40   4.2040   1.938   0.758 36.446  5.209  1.162  0.982 3.58E-02 3.20E-02 4.23E-10 8.19E-02 -0.044 -0.107
 -1.20   4.3995   1.918   0.597 35.396  6.510  1.230  0.975 5.16E-02 4.68E-02 1.51E-09 8.43E-02  0.138  0.076
 -1.00   4.5933   1.891   0.370 34.291  8.247  1.323  0.966 7.42E-02 6.78E-02 5.25E-09 8.52E-02  0.324  0.263
 -0.80   4.7853   1.857   0.063 33.121 10.398  1.439  0.954 1.05E-01 9.64E-02 1.73E-08 8.59E-02  0.529  0.468
 -0.60   4.9744   1.811  -0.343 31.866 12.896  1.578  0.942 1.46E-01 1.34E-01 5.43E-08 8.38E-02  0.718  0.658
 -0.40   5.1615   1.758  -0.843 30.545 15.442  1.726  0.928 1.96E-01 1.81E-01 1.60E-07 8.13E-02  0.901  0.842
 -0.20   5.3459   1.696  -1.434 29.161 17.765  1.870  0.915 2.55E-01 2.36E-01 4.37E-07 7.67E-02  1.075  1.018
  0.00   5.5267   1.622  -2.108 27.724 19.641  1.990  0.906 3.24E-01 3.00E-01 1.12E-06 6.66E-02  1.236  1.181
  0.20   5.7073   1.551  -2.808 26.295 20.690  2.075  0.899 3.94E-01 3.65E-01 2.66E-06 6.06E-02  1.382  1.328
  0.40   5.8870   1.481  -3.517 24.888 20.852  2.122  0.897 4.65E-01 4.31E-01 5.88E-06 5.45E-02  1.513  1.460
  0.60   6.0666   1.413  -4.193 23.548 20.458  2.119  0.898 5.33E-01 4.95E-01 1.23E-05 4.83E-02  1.627  1.575
  0.80   6.2468   1.350  -4.824 22.285 19.557  2.077  0.904 5.95E-01 5.53E-01 2.45E-05 4.31E-02  1.729  1.677
  1.00   6.4270   1.290  -5.417 21.084 18.249  1.990  0.915 6.53E-01 6.08E-01 4.67E-05 3.63E-02  1.814  1.763
  1.20   6.6109   1.243  -5.926 19.993 16.871  1.903  0.925 7.00E-01 6.52E-01 8.55E-05 3.56E-02  1.886  1.837
  1.40   6.7970   1.203  -6.360 18.997 15.443  1.809  0.936 7.39E-01 6.90E-01 1.52E-04 3.64E-02  1.942  1.897
  1.60   6.9854   1.172  -6.732 18.078 14.070  1.713  0.948 7.70E-01 7.20E-01 2.61E-04 3.91E-02  1.982  1.942
  1.80   7.1761   1.147  -7.052 17.223 12.786  1.621  0.960 7.93E-01 7.43E-01 4.39E-04 4.40E-02  2.001  1.967
  2.00   7.3694   1.130  -7.324 16.425 11.627  1.534  0.973 8.08E-01 7.58E-01 7.17E-04 5.19E-02  2.000  1.968
  2.20   7.5657   1.120  -7.555 15.673 10.621  1.452  0.989 8.13E-01 7.66E-01 1.13E-03 6.42E-02  1.975  1.946
  2.40   7.7655   1.119  -7.750 14.956  9.782  1.378  1.010 8.08E-01 7.64E-01 1.71E-03 8.30E-02  1.934  1.905
  2.60   7.9699   1.131  -7.917 14.262  9.116  1.314  1.037 7.89E-01 7.49E-01 2.41E-03 1.12E-01  1.889  1.855
  2.80   8.1805   1.159  -8.046 13.587  8.758  1.253  1.071 7.47E-01 7.14E-01 3.09E-03 1.58E-01  1.844  1.797
  3.00   8.3985   1.208  -8.189 12.876  8.592  1.204  1.111 6.73E-01 6.48E-01 3.41E-03 2.34E-01  1.806  1.743
  3.20   8.6237   1.280  -8.339 12.113  8.425  1.182  1.137 5.46E-01 5.31E-01 2.91E-03 3.57E-01  1.833  1.756
  3.40   8.8465   1.349  -8.501 11.303 10.511  1.194  1.078 3.31E-01 3.26E-01 1.54E-03 5.54E-01  2.234  2.130
  3.60   9.0465   1.349  -8.629 10.490 13.679  1.197  0.912 9.91E-02 9.86E-02 3.33E-04 7.43E-01  3.047  2.907
     5.400    12.400
 -7.40  -1.5825   2.000   1.257 63.874  2.379  1.001  1.000 2.66E-04 3.70E-05 0.00E+00 4.52E-03 -4.003 -4.009
 -7.20  -1.3825   1.999   1.256 62.954  2.379  1.001  1.000 3.03E-04 4.31E-05 0.00E+00 5.20E-03 -3.987 -3.993
 -7.00  -1.1826   1.999   1.256 62.033  2.379  1.001  1.000 3.44E-04 5.01E-05 0.00E+00 5.98E-03 -3.960 -3.970
 -6.80  -0.9827   1.999   1.256 61.113  2.378  1.001  1.000 3.89E-04 5.83E-05 0.00E+00 6.86E-03 -3.922 -3.945
 -6.60  -0.7827   1.999   1.256 60.193  2.378  1.001  1.000 4.38E-04 6.78E-05 0.00E+00 7.86E-03 -3.865 -3.903
 -6.40  -0.5828   1.998   1.256 59.272  2.378  1.002  1.000 4.92E-04 7.88E-05 0.00E+00 8.98E-03 -3.789 -3.847
 -6.20  -0.3829   1.998   1.255 58.352  2.377  1.002  1.000 5.50E-04 9.17E-05 0.00E+00 1.02E-02 -3.718 -3.778
 -6.00  -0.1830   1.997   1.255 57.433  2.377  1.002  1.000 6.13E-04 1.07E-04 0.00E+00 1.17E-02 -3.680 -3.726
 -5.80   0.0169   1.997   1.255 56.513  2.377  1.002  0.999 6.81E-04 1.24E-04 0.00E+00 1.32E-02 -3.599 -3.632
 -5.60   0.2168   1.997   1.254 55.593  2.376  1.003  0.999 7.53E-04 1.44E-04 0.00E+00 1.49E-02 -3.484 -3.514
 -5.40   0.4167   1.996   1.254 54.674  2.376  1.003  0.999 8.30E-04 1.68E-04 0.00E+00 1.68E-02 -3.349 -3.376
 -5.20   0.6166   1.996   1.253 53.753  2.376  1.003  0.999 9.11E-04 1.96E-04 0.00E+00 1.90E-02 -3.206 -3.229
 -5.00   0.8165   1.995   1.253 52.833  2.375  1.003  0.999 9.98E-04 2.28E-04 0.00E+00 2.13E-02 -3.055 -3.076
 -4.80   1.0164   1.994   1.252 51.914  2.375  1.004  0.999 1.09E-03 2.67E-04 0.00E+00 2.37E-02 -2.900 -2.918
 -4.60   1.2162   1.994   1.251 50.995  2.374  1.004  0.999 1.19E-03 3.12E-04 0.00E+00 2.63E-02 -2.744 -2.761
 -4.40   1.4161   1.993   1.250 50.075  2.374  1.004  0.999 1.29E-03 3.67E-04 0.00E+00 2.90E-02 -2.592 -2.608
 -4.20   1.6160   1.993   1.249 49.156  2.374  1.005  0.999 1.41E-03 4.32E-04 3.80E-19 3.19E-02 -2.444 -2.459
 -4.00   1.8159   1.992   1.248 48.237  2.375  1.005  0.999 1.54E-03 5.12E-04 1.49E-18 3.49E-02 -2.299 -2.316
 -3.80   2.0157   1.991   1.246 47.318  2.376  1.005  0.999 1.69E-03 6.11E-04 5.87E-18 3.80E-02 -2.154 -2.177
 -3.60   2.2155   1.991   1.244 46.401  2.379  1.006  0.999 1.87E-03 7.35E-04 2.31E-17 4.09E-02 -2.004 -2.039
 -3.40   2.4154   1.990   1.242 45.482  2.383  1.007  0.999 2.08E-03 8.94E-04 9.08E-17 4.41E-02 -1.838 -1.897
 -3.20   2.6152   1.989   1.239 44.562  2.390  1.008  0.999 2.34E-03 1.10E-03 3.56E-16 4.73E-02 -1.618 -1.730
 -3.00   2.8149   1.988   1.235 43.643  2.401  1.009  0.999 2.67E-03 1.38E-03 1.40E-15 5.06E-02 -1.362 -1.468
 -2.80   3.0146   1.987   1.230 42.723  2.418  1.011  0.998 3.11E-03 1.75E-03 5.46E-15 5.40E-02 -1.247 -1.361
 -2.60   3.2143   1.985   1.224 41.802  2.446  1.013  0.998 3.70E-03 2.28E-03 2.13E-14 5.74E-02 -1.124 -1.249
 -2.40   3.4138   1.983   1.215 40.877  2.489  1.016  0.997 4.52E-03 3.02E-03 8.27E-14 6.12E-02 -0.974 -1.098
 -2.20   3.6132   1.980   1.202 39.951  2.556  1.021  0.996 5.69E-03 4.08E-03 3.21E-13 6.49E-02 -0.804 -0.927
 -2.00   3.8123   1.976   1.184 39.022  2.659  1.029  0.995 7.44E-03 5.62E-03 1.24E-12 6.86E-02 -0.624 -0.746
 -1.80   4.0112   1.971   1.159 38.088  2.816  1.039  0.994 9.95E-03 7.87E-03 4.74E-12 7.25E-02 -0.442 -0.562
 -1.60   4.2097   1.964   1.123 37.145  3.054  1.055  0.992 1.36E-02 1.12E-02 1.80E-11 7.63E-02 -0.259 -0.377
 -1.40   4.4076   1.955   1.071 36.189  3.408  1.078  0.989 1.91E-02 1.61E-02 6.76E-11 8.00E-02 -0.075 -0.188
 -1.20   4.6049   1.943   0.996 35.219  3.922  1.111  0.985 2.71E-02 2.32E-02 2.51E-10 8.33E-02  0.112  0.003
 -1.00   4.8011   1.925   0.888 34.220  4.660  1.157  0.979 3.88E-02 3.36E-02 9.08E-10 8.59E-02  0.313  0.207
 -0.80   4.9962   1.904   0.738 33.187  5.665  1.219  0.971 5.55E-02 4.84E-02 3.19E-09 8.86E-02  0.502  0.399
 -0.60   5.1891   1.873   0.530 32.108  6.986  1.301  0.962 7.88E-02 6.90E-02 1.08E-08 8.94E-02  0.685  0.586
 -0.40   5.3806   1.837   0.256 30.979  8.588  1.400  0.951 1.10E-01 9.64E-02 3.51E-08 9.01E-02  0.858  0.762
 -0.20   5.5698   1.792  -0.098 29.787 10.400  1.515  0.939 1.50E-01 1.32E-01 1.07E-07 8.96E-02  1.020  0.927
  0.00   5.7552   1.733  -0.537 28.535 12.283  1.637  0.926 2.00E-01 1.76E-01 3.10E-07 8.37E-02  1.170  1.079
  0.20   5.9395   1.671  -1.036 27.252 13.941  1.751  0.915 2.56E-01 2.26E-01 8.30E-07 8.08E-02  1.306  1.216
  0.40   6.1216   1.603  -1.582 25.956 15.252  1.842  0.907 3.18E-01 2.82E-01 2.08E-06 7.68E-02  1.428  1.338
  0.60   6.3026   1.535  -2.166 24.646 16.562  1.864  0.901 3.82E-01 3.39E-01 4.81E-06 7.37E-02  1.535  1.445
  0.80   6.4828   1.466  -2.740 23.384 16.259  1.940  0.900 4.45E-01 3.97E-01 1.06E-05 7.02E-02  1.627  1.538
  1.00   6.6615   1.396  -3.311 22.153 16.094  1.924  0.907 5.06E-01 4.53E-01 2.19E-05 6.50E-02  1.705  1.618
  1.20   6.8436   1.340  -3.835 21.002 15.641  1.890  0.914 5.59E-01 5.01E-01 4.32E-05 6.66E-02  1.765  1.683
  1.40   7.0275   1.291  -4.304 19.928 14.886  1.838  0.924 6.03E-01 5.43E-01 8.12E-05 7.06E-02  1.808  1.733
  1.60   7.2135   1.250  -4.727 18.920 13.985  1.772  0.936 6.37E-01 5.77E-01 1.47E-04 7.75E-02  1.838  1.767
  1.80   7.4019   1.217  -5.102 17.976 13.024  1.695  0.949 6.62E-01 6.02E-01 2.56E-04 8.87E-02  1.847  1.784
  2.00   7.5931   1.193  -5.428 17.093 12.075  1.611  0.964 6.74E-01 6.16E-01 4.28E-04 1.06E-01  1.838  1.781
  2.20   7.7878   1.178  -5.708 16.264 11.193  1.521  0.984 6.70E-01 6.18E-01 6.79E-04 1.33E-01  1.810  1.755
  2.40   7.9869   1.176  -5.944 15.482 10.424  1.427  1.009 6.47E-01 6.01E-01 1.01E-03 1.73E-01  1.769  1.709
  2.60   8.1917   1.189  -6.138 14.736  9.811  1.324  1.041 5.96E-01 5.61E-01 1.37E-03 2.34E-01  1.723  1.652
  2.80   8.4035   1.222  -6.283 14.024  9.398  1.204  1.079 5.07E-01 4.83E-01 1.59E-03 3.25E-01  1.678  1.593
  3.00   8.6224   1.276  -6.396 13.322  9.346  1.053  1.108 3.66E-01 3.55E-01 1.47E-03 4.55E-01  1.752  1.651
  3.20   8.8426   1.337  -6.421 12.673  9.829  0.866  1.079 1.77E-01 1.75E-01 8.89E-04 6.11E-01  2.054  1.928
  3.40   9.0453   1.345  -6.346 12.104 10.636  0.668  0.920 3.18E-02 3.17E-02 2.42E-04 6.83E-01  2.577  2.437
  3.60   9.1985   1.208  -6.150 11.693 10.137  0.427  0.560 5.10E-04 5.10E-04 1.58E-05 5.82E-01  3.223  3.075
     5.450    12.400
 -7.40  -1.3825   2.000   1.378 63.457  2.361  1.001  1.000 2.56E-04 3.61E-05 0.00E+00 4.39E-03 -3.910 -3.913
 -7.20  -1.1825   2.000   1.378 62.536  2.361  1.001  1.000 2.91E-04 4.20E-05 0.00E+00 5.05E-03 -3.882 -3.891
 -7.00  -0.9826   1.999   1.377 61.616  2.361  1.001  1.000 3.29E-04 4.89E-05 0.00E+00 5.80E-03 -3.849 -3.862
 -6.80  -0.7826   1.999   1.377 60.696  2.360  1.001  1.000 3.71E-04 5.69E-05 0.00E+00 6.66E-03 -3.795 -3.825
 -6.60  -0.5827   1.999   1.377 59.775  2.360  1.001  1.000 4.17E-04 6.61E-05 0.00E+00 7.62E-03 -3.732 -3.776
 -6.40  -0.3828   1.998   1.377 58.855  2.360  1.002  1.000 4.67E-04 7.69E-05 0.00E+00 8.70E-03 -3.657 -3.712
 -6.20  -0.1829   1.998   1.376 57.935  2.360  1.002  1.000 5.21E-04 8.93E-05 0.00E+00 9.92E-03 -3.623 -3.665
 -6.00   0.0171   1.998   1.376 57.015  2.359  1.002  1.000 5.79E-04 1.04E-04 0.00E+00 1.13E-02 -3.559 -3.588
 -5.80   0.2170   1.997   1.376 56.096  2.359  1.002  1.000 6.41E-04 1.21E-04 0.00E+00 1.28E-02 -3.461 -3.485
 -5.60   0.4169   1.997   1.375 55.176  2.359  1.003  0.999 7.06E-04 1.40E-04 0.00E+00 1.44E-02 -3.345 -3.366
 -5.40   0.6168   1.996   1.375 54.256  2.358  1.003  0.999 7.76E-04 1.63E-04 0.00E+00 1.63E-02 -3.218 -3.236
 -5.20   0.8167   1.996   1.374 53.336  2.358  1.003  0.999 8.50E-04 1.90E-04 0.00E+00 1.83E-02 -3.088 -3.103
 -5.00   1.0166   1.995   1.373 52.417  2.358  1.003  0.999 9.27E-04 2.21E-04 0.00E+00 2.04E-02 -2.955 -2.967
 -4.80   1.2165   1.995   1.373 51.497  2.357  1.004  0.999 1.01E-03 2.57E-04 0.00E+00 2.27E-02 -2.824 -2.835
 -4.60   1.4163   1.994   1.372 50.578  2.357  1.004  0.999 1.10E-03 3.00E-04 0.00E+00 2.51E-02 -2.699 -2.709
 -4.40   1.6162   1.994   1.371 49.659  2.356  1.004  0.999 1.19E-03 3.50E-04 0.00E+00 2.77E-02 -2.580 -2.590
 -4.20   1.8161   1.993   1.370 48.740  2.356  1.004  0.999 1.30E-03 4.09E-04 0.00E+00 3.03E-02 -2.466 -2.478
 -4.00   2.0160   1.993   1.368 47.821  2.356  1.005  0.999 1.41E-03 4.80E-04 2.97E-19 3.31E-02 -2.351 -2.370
 -3.80   2.2159   1.992   1.367 46.902  2.357  1.005  0.999 1.54E-03 5.66E-04 1.17E-18 3.60E-02 -2.229 -2.263
 -3.60   2.4157   1.991   1.365 45.985  2.355  1.010  0.999 1.69E-03 6.70E-04 4.61E-18 3.87E-02 -2.089 -2.153
