 FILTERED output of ioneqmn.
    NRmax =  54,  NTmax =  21
                      thermodynamic functions              |        number fractions             lg(opacities)
 lg(R)   lg(P) PV/(NkT)  U/(NkT) S/(Nk) Cv/(Nk)  chit  chir    x(H)    x(H0)    x(H2)   x(pert.)  long. transv.
 -3.80   3.2145   1.986   -51.05  52.40   1.27  1.012  0.999 4.32E-03 2.71E-03 5.83E-14 6.57E-02  -8.949  -8.949
 -3.60   3.4142   1.985   -51.06  51.47   1.41  1.018  0.998 5.33E-03 3.68E-03 2.27E-13 6.97E-02  -8.947  -8.947
 -3.40   3.6138   1.983   -51.07  50.55   1.60  1.024  0.997 6.43E-03 4.78E-03 8.87E-13 7.35E-02  -8.943  -8.943
 -3.20   3.8132   1.980   -51.09  49.62   1.92  1.036  0.996 8.38E-03 6.73E-03 3.44E-12 7.75E-02  -8.938  -8.938
 -3.00   4.0123   1.976   -51.13  48.67   2.41  1.053  0.995 1.13E-02 9.65E-03 1.33E-11 8.15E-02  -8.929  -8.929
 -2.80   4.2113   1.971   -51.18  47.72   3.06  1.076  0.993 1.47E-02 1.31E-02 5.11E-11 8.56E-02  -8.918  -8.918
 -2.60   4.4096   1.964   -51.26  46.73   4.14  1.114  0.991 2.06E-02 1.92E-02 1.94E-10 8.93E-02  -8.900  -8.900
 -2.40   4.6075   1.954   -51.36  45.72   5.60  1.163  0.988 2.81E-02 2.67E-02 7.29E-10 9.32E-02  -8.877  -8.877
 -2.20   4.8046   1.941   -51.54  44.65   7.85  1.242  0.982 4.05E-02 3.93E-02 2.68E-09 9.66E-02  -8.843  -8.843
 -2.00   5.0004   1.923   -51.78  43.52  10.82  1.343  0.975 5.65E-02 5.54E-02 9.75E-09 9.83E-02  -8.799  -8.799
 -1.80   5.1946   1.897   -52.13  42.28  14.94  1.489  0.966 8.12E-02 8.03E-02 3.39E-08 9.97E-02  -8.740  -8.740
 -1.60   5.3868   1.863   -52.60  40.94  19.96  1.666  0.955 1.12E-01 1.12E-01 1.14E-07 9.83E-02  -8.669  -8.669
 -1.40   5.5765   1.820   -53.25  39.45  25.80  1.887  0.941 1.56E-01 1.56E-01 3.60E-07 9.61E-02  -8.585  -8.585
 -1.20   5.7641   1.768   -54.03  37.84  31.40  2.140  0.927 2.08E-01 2.08E-01 1.08E-06 9.14E-02  -8.490  -8.491
 -1.00   5.9469   1.700   -55.03  36.03  37.95  2.336  0.912 2.75E-01 2.75E-01 3.01E-06 7.98E-02  -8.387  -8.388
 -0.80   6.1283   1.628   -56.10  34.19  41.15  2.556  0.901 3.47E-01 3.47E-01 7.65E-06 7.18E-02  -8.280  -8.281
 -0.60   6.3085   1.556   -57.20  32.34  42.47  2.716  0.894 4.20E-01 4.20E-01 1.85E-05 6.28E-02  -8.168  -8.170
 -0.40   6.4871   1.481   -58.35  30.50  43.55  2.752  0.892 4.96E-01 4.96E-01 4.08E-05 5.32E-02  -8.057  -8.061
 -0.20   6.6663   1.412   -59.45  28.72  42.97  2.730  0.893 5.67E-01 5.67E-01 8.60E-05 4.44E-02  -7.944  -7.949
  0.00   6.8437   1.340   -60.51  27.02  38.66  2.655  0.901 6.37E-01 6.37E-01 1.70E-04 3.17E-02  -7.838  -7.845
  0.20   7.0252   1.284   -61.40  25.51  35.25  2.542  0.909 6.94E-01 6.94E-01 3.24E-04 2.61E-02  -7.729  -7.738
  0.40   7.2080   1.234   -62.18  24.15  31.44  2.396  0.919 7.45E-01 7.45E-01 5.85E-04 2.13E-02  -7.621  -7.632
  0.60   7.3929   1.192   -62.87  22.90  27.78  2.243  0.928 7.87E-01 7.87E-01 1.03E-03 1.77E-02  -7.511  -7.526
  0.80   7.5795   1.156   -63.44  21.78  24.36  2.088  0.938 8.22E-01 8.22E-01 1.73E-03 1.52E-02  -7.399  -7.418
  1.00   7.7681   1.126   -63.94  20.76  21.46  1.950  0.947 8.49E-01 8.49E-01 2.82E-03 1.41E-02  -7.282  -7.304
  1.20   7.9583   1.101   -64.36  19.82  19.08  1.835  0.955 8.69E-01 8.69E-01 4.37E-03 1.47E-02  -7.157  -7.178
  1.40   8.1499   1.080   -64.74  18.94  17.38  1.752  0.961 8.81E-01 8.81E-01 6.41E-03 1.79E-02  -7.022  -7.040
  1.60   8.3427   1.062   -65.08  18.11  16.37  1.709  0.966 8.85E-01 8.85E-01 8.62E-03 2.56E-02  -6.869  -6.883
  1.80   8.5363   1.047   -65.43  17.28  16.14  1.715  0.970 8.79E-01 8.79E-01 1.03E-02 4.12E-02  -6.673  -6.681
  2.00   8.7307   1.033   -65.80  16.43  16.71  1.777  0.973 8.62E-01 8.62E-01 1.01E-02 6.94E-02  -6.427  -6.432
  2.20   8.9257   1.021   -66.21  15.55  18.01  1.898  0.978 8.32E-01 8.32E-01 7.40E-03 1.14E-01  -6.129  -6.133
  2.40   9.1220   1.013   -66.71  14.60  19.80  2.078  0.986 7.85E-01 7.85E-01 3.46E-03 1.75E-01  -5.793  -5.797
  2.60   9.3208   1.010   -67.28  13.56  21.68  2.301  1.004 7.23E-01 7.23E-01 7.98E-04 2.48E-01  -5.404  -5.407
  2.80   9.5248   1.019   -67.95  12.45  23.13  2.555  1.040 6.45E-01 6.45E-01 6.15E-05 3.32E-01  -4.935  -4.939
  3.00   9.7389   1.053   -68.66  11.27  23.98  2.823  1.108 5.51E-01 5.51E-01 8.52E-07 4.28E-01  -4.372  -4.375
  3.20   9.9713   1.134   -69.41  10.04  23.68  3.072  1.234 4.42E-01 4.42E-01 7.96E-10 5.37E-01  -3.541  -3.544
  3.40  10.2382   1.323   -69.98   8.90  23.55  3.117  1.462 2.96E-01 2.96E-01 1.05E-14 6.73E-01  -2.437  -2.442
     5.800    14.600
 -7.40   0.0170   1.997   -40.35  67.73   1.00  1.001  1.000 6.63E-04 1.10E-04 0.00E+00 1.23E-02  -8.752  -8.752
 -7.20   0.2169   1.997   -40.35  66.81   1.00  1.001  0.999 7.37E-04 1.28E-04 0.00E+00 1.40E-02  -8.752  -8.752
 -7.00   0.4168   1.996   -40.35  65.90   1.00  1.001  0.999 8.18E-04 1.48E-04 0.00E+00 1.59E-02  -8.751  -8.751
 -6.80   0.6167   1.996   -40.35  64.98   1.01  1.001  0.999 9.02E-04 1.72E-04 0.00E+00 1.79E-02  -8.751  -8.751
 -6.60   0.8165   1.995   -40.34  64.06   1.01  1.001  0.999 9.92E-04 1.99E-04 0.00E+00 2.02E-02  -8.750  -8.750
 -6.40   1.0164   1.995   -40.34  63.15   1.01  1.002  0.999 1.09E-03 2.31E-04 0.00E+00 2.26E-02  -8.750  -8.750
 -6.20   1.2163   1.994   -40.34  62.23   1.01  1.002  0.999 1.19E-03 2.67E-04 0.00E+00 2.52E-02  -8.749  -8.749
 -6.00   1.4162   1.994   -40.34  61.32   1.01  1.002  0.999 1.29E-03 3.10E-04 0.00E+00 2.80E-02  -8.748  -8.748
 -5.80   1.6161   1.993   -40.34  60.40   1.01  1.002  0.999 1.40E-03 3.59E-04 0.00E+00 3.10E-02  -8.747  -8.747
 -5.60   1.8159   1.992   -40.34  59.49   1.01  1.002  0.999 1.51E-03 4.16E-04 0.00E+00 3.42E-02  -8.747  -8.747
 -5.40   2.0158   1.992   -40.34  58.57   1.01  1.002  0.999 1.63E-03 4.81E-04 0.00E+00 3.73E-02  -8.746  -8.746
 -5.20   2.2157   1.991   -40.33  57.66   1.01  1.002  0.999 1.76E-03 5.58E-04 0.00E+00 4.06E-02  -8.745  -8.745
 -5.00   2.4156   1.991   -40.33  56.75   1.02  1.002  0.999 1.90E-03 6.45E-04 0.00E+00 4.40E-02  -8.743  -8.743
 -4.80   2.6155   1.990   -40.33  55.83   1.02  1.003  0.999 2.06E-03 7.51E-04 0.00E+00 4.75E-02  -8.742  -8.742
 -4.60   2.8154   1.990   -40.33  54.92   1.02  1.003  1.000 2.23E-03 8.77E-04 1.74E-19 5.11E-02  -8.740  -8.740
 -4.40   3.0153   1.990   -40.33  54.01   1.02  1.003  0.999 2.41E-03 1.01E-03 6.81E-19 5.48E-02  -8.739  -8.739
 -4.20   3.2152   1.989   -40.33  53.09   1.03  1.003  0.999 2.62E-03 1.19E-03 2.67E-18 5.85E-02  -8.736  -8.736
 -4.00   3.4151   1.988   -40.33  52.18   1.03  1.003  0.999 2.83E-03 1.38E-03 1.05E-17 6.23E-02  -8.734  -8.734
 -3.80   3.6149   1.988   -40.33  51.27   1.04  1.004  0.999 3.10E-03 1.63E-03 4.10E-17 6.61E-02  -8.730  -8.730
 -3.60   3.8147   1.987   -40.33  50.36   1.05  1.005  0.999 3.37E-03 1.89E-03 1.60E-16 7.01E-02  -8.726  -8.726
 -3.40   4.0144   1.986   -40.33  49.44   1.06  1.006  0.999 3.72E-03 2.26E-03 6.27E-16 7.39E-02  -8.720  -8.720
 -3.20   4.2141   1.984   -40.33  48.53   1.08  1.007  0.999 4.07E-03 2.65E-03 2.45E-15 7.80E-02  -8.712  -8.712
 -3.00   4.4138   1.982   -40.33  47.62   1.11  1.009  0.998 4.56E-03 3.21E-03 9.53E-15 8.24E-02  -8.700  -8.700
 -2.80   4.6133   1.980   -40.33  46.70   1.14  1.011  0.998 5.09E-03 3.82E-03 3.71E-14 8.68E-02  -8.684  -8.684
 -2.60   4.8127   1.978   -40.34  45.79   1.20  1.015  0.998 5.92E-03 4.74E-03 1.44E-13 9.12E-02  -8.662  -8.662
 -2.40   5.0123   1.976   -40.35  44.87   1.30  1.019  0.997 7.07E-03 6.01E-03 5.54E-13 9.64E-02  -8.630  -8.630
 -2.20   5.2114   1.972   -40.36  43.95   1.42  1.026  0.997 8.39E-03 7.48E-03 2.14E-12 1.00E-01  -8.586  -8.586
 -2.00   5.4107   1.969   -40.38  43.02   1.63  1.037  0.996 1.06E-02 9.85E-03 8.18E-12 1.05E-01  -8.528  -8.528
 -1.80   5.6093   1.962   -40.41  42.08   1.92  1.050  0.995 1.33E-02 1.27E-02 3.13E-11 1.09E-01  -8.455  -8.455
 -1.60   5.8080   1.957   -40.46  41.14   2.38  1.073  0.993 1.77E-02 1.74E-02 1.18E-10 1.13E-01  -8.362  -8.362
 -1.40   6.0064   1.949   -40.53  40.18   3.00  1.102  0.989 2.34E-02 2.32E-02 4.42E-10 1.17E-01  -8.252  -8.253
 -1.20   6.2028   1.933   -40.63  39.16   3.99  1.148  0.984 3.30E-02 3.29E-02 1.65E-09 1.15E-01  -8.123  -8.124
 -1.00   6.3992   1.917   -40.77  38.14   5.28  1.207  0.978 4.49E-02 4.49E-02 5.93E-09 1.19E-01  -7.979  -7.982
 -0.80   6.5941   1.895   -40.98  37.06   7.12  1.291  0.970 6.30E-02 6.30E-02 2.06E-08 1.22E-01  -7.819  -7.822
 -0.60   6.7876   1.867   -41.25  35.92   9.41  1.395  0.961 8.62E-02 8.62E-02 6.94E-08 1.23E-01  -7.660  -7.668
 -0.40   6.9788   1.829   -41.62  34.69  12.27  1.528  0.950 1.19E-01 1.19E-01 2.22E-07 1.22E-01  -7.490  -7.503
 -0.20   7.1652   1.773   -42.11  33.35  15.35  1.696  0.938 1.60E-01 1.60E-01 6.84E-07 1.13E-01  -7.312  -7.335
  0.00   7.3518   1.719   -42.69  31.97  18.80  1.834  0.927 2.10E-01 2.10E-01 1.91E-06 1.12E-01  -7.141  -7.170
  0.20   7.5366   1.660   -43.34  30.53  21.71  1.982  0.917 2.65E-01 2.65E-01 5.03E-06 1.08E-01  -6.988  -7.018
  0.40   7.7193   1.595   -44.09  29.03  24.41  2.088  0.908 3.27E-01 3.27E-01 1.22E-05 1.03E-01  -6.849  -6.871
  0.60   7.9007   1.528   -44.86  27.53  25.36  2.203  0.904 3.90E-01 3.90E-01 2.75E-05 9.66E-02  -6.715  -6.730
  0.80   8.0813   1.461   -45.65  26.06  25.94  2.244  0.903 4.52E-01 4.52E-01 5.71E-05 9.10E-02  -6.583  -6.593
  1.00   8.2625   1.399   -46.40  24.64  25.32  2.253  0.906 5.09E-01 5.09E-01 1.08E-04 8.83E-02  -6.450  -6.457
  1.20   8.4442   1.342   -47.13  23.28  24.47  2.203  0.913 5.59E-01 5.59E-01 1.86E-04 8.87E-02  -6.314  -6.319
  1.40   8.6280   1.293   -47.78  22.02  22.97  2.126  0.924 5.98E-01 5.98E-01 2.83E-04 9.49E-02  -6.172  -6.177
  1.60   8.8143   1.252   -48.36  20.86  21.26  2.023  0.939 6.24E-01 6.24E-01 3.64E-04 1.09E-01  -6.011  -6.015
  1.80   9.0039   1.223   -48.87  19.78  19.56  1.904  0.958 6.35E-01 6.35E-01 3.69E-04 1.32E-01  -5.829  -5.834
  2.00   9.1981   1.207   -49.30  18.79  18.07  1.780  0.984 6.27E-01 6.27E-01 2.62E-04 1.68E-01  -5.604  -5.609
  2.20   9.3979   1.206   -49.67  17.88  16.93  1.656  1.017 5.96E-01 5.96E-01 1.07E-04 2.21E-01  -5.330  -5.335
  2.40   9.6056   1.228   -49.99  17.02  16.33  1.532  1.062 5.36E-01 5.36E-01 1.87E-05 2.96E-01  -4.993  -4.997
  2.60   9.8236   1.280   -50.25  16.21  16.46  1.394  1.121 4.39E-01 4.39E-01 8.46E-07 4.00E-01  -4.540  -4.545
  2.80  10.0542   1.373   -50.42  15.48  17.46  1.199  1.188 2.96E-01 2.96E-01 4.50E-09 5.36E-01  -3.871  -3.875
  3.00  10.2964   1.513   -50.47  14.84  19.63  0.848  1.223 1.24E-01 1.24E-01 7.99E-13 6.76E-01  -2.985  -2.990
  3.20  10.5341   1.650   -50.10  14.53  21.24  0.282  1.118 1.46E-02 1.46E-02 6.12E-19 7.09E-01  -1.827  -1.835
  3.40  10.7282   1.628   -49.25  14.64  19.40  2.266  0.861 8.25E-05 8.25E-05 0.00E+00 5.83E-01  -0.748  -0.760
     5.900    14.600
 -7.40   0.4169   1.997   -31.84  66.58   1.00  1.001  1.000 6.93E-04 1.22E-04 0.00E+00 1.34E-02  -8.537  -8.537
 -7.20   0.6168   1.997   -31.84  65.67   1.00  1.001  0.999 7.67E-04 1.42E-04 0.00E+00 1.52E-02  -8.535  -8.535
 -7.00   0.8167   1.996   -31.84  64.75   1.01  1.001  0.999 8.45E-04 1.64E-04 0.00E+00 1.71E-02  -8.534  -8.534
 -6.80   1.0166   1.996   -31.84  63.83   1.01  1.001  0.999 9.27E-04 1.90E-04 0.00E+00 1.92E-02  -8.532  -8.532
 -6.60   1.2165   1.995   -31.84  62.92   1.01  1.001  0.999 1.01E-03 2.20E-04 0.00E+00 2.16E-02  -8.530  -8.530
 -6.40   1.4164   1.995   -31.84  62.00   1.01  1.002  0.999 1.10E-03 2.55E-04 0.00E+00 2.40E-02  -8.527  -8.527
 -6.20   1.6163   1.994   -31.84  61.08   1.01  1.002  0.999 1.20E-03 2.94E-04 0.00E+00 2.67E-02  -8.525  -8.525
 -6.00   1.8162   1.994   -31.83  60.17   1.01  1.002  0.999 1.29E-03 3.40E-04 0.00E+00 2.95E-02  -8.522  -8.522
 -5.80   2.0161   1.993   -31.83  59.25   1.01  1.002  0.999 1.40E-03 3.93E-04 0.00E+00 3.25E-02  -8.519  -8.519
 -5.60   2.2160   1.993   -31.83  58.34   1.01  1.002  1.000 1.51E-03 4.54E-04 0.00E+00 3.54E-02  -8.517  -8.517
 -5.40   2.4159   1.992   -31.83  57.43   1.01  1.002  1.000 1.62E-03 5.24E-04 0.00E+00 3.85E-02  -8.513  -8.513
 -5.20   2.6158   1.992   -31.83  56.51   1.01  1.002  1.000 1.75E-03 6.04E-04 0.00E+00 4.17E-02  -8.510  -8.510
 -5.00   2.8157   1.991   -31.83  55.60   1.01  1.002  1.000 1.88E-03 6.97E-04 0.00E+00 4.50E-02  -8.506  -8.506
 -4.80   3.0156   1.991   -31.83  54.69   1.02  1.002  1.000 2.03E-03 8.03E-04 0.00E+00 4.83E-02  -8.502  -8.502
 -4.60   3.2155   1.990   -31.82  53.78   1.02  1.003  0.999 2.19E-03 9.26E-04 0.00E+00 5.17E-02  -8.498  -8.498
 -4.40   3.4154   1.990   -31.82  52.86   1.02  1.003  0.999 2.35E-03 1.07E-03 0.00E+00 5.53E-02  -8.493  -8.493
 -4.20   3.6153   1.990   -31.82  51.95   1.02  1.003  0.999 2.54E-03 1.23E-03 0.00E+00 5.89E-02  -8.488  -8.488
 -4.00   3.8152   1.989   -31.82  51.04   1.02  1.003  0.999 2.73E-03 1.41E-03 0.00E+00 6.25E-02  -8.482  -8.482
 -3.80   4.0150   1.988   -31.82  50.12   1.03  1.003  0.999 2.93E-03 1.62E-03 1.91E-19 6.63E-02  -8.475  -8.475
 -3.60   4.2148   1.987   -31.82  49.21   1.03  1.004  0.999 3.15E-03 1.87E-03 7.47E-19 7.02E-02  -8.467  -8.467
 -3.40   4.4145   1.986   -31.82  48.30   1.03  1.004  0.999 3.37E-03 2.14E-03 2.93E-18 7.40E-02  -8.457  -8.457
 -3.20   4.6141   1.984   -31.82  47.39   1.04  1.005  0.999 3.62E-03 2.45E-03 1.14E-17 7.80E-02  -8.444  -8.444
 -3.00   4.8137   1.982   -31.82  46.48   1.04  1.006  0.999 3.88E-03 2.79E-03 4.46E-17 8.21E-02  -8.427  -8.427
 -2.80   5.0135   1.981   -31.82  45.57   1.05  1.007  0.999 4.20E-03 3.21E-03 1.73E-16 8.68E-02  -8.404  -8.404
 -2.60   5.2129   1.979   -31.82  44.65   1.05  1.008  0.999 4.56E-03 3.69E-03 6.75E-16 9.04E-02  -8.373  -8.373
 -2.40   5.4127   1.978   -31.82  43.74   1.07  1.009  0.999 5.01E-03 4.29E-03 2.61E-15 9.57E-02  -8.329  -8.329
 -2.20   5.6119   1.974   -31.83  42.83   1.08  1.011  0.999 5.54E-03 4.98E-03 1.01E-14 9.92E-02  -8.273  -8.273
 -2.00   5.8116   1.973   -31.83  41.92   1.11  1.014  0.999 6.25E-03 5.86E-03 3.90E-14 1.04E-01  -8.200  -8.201
 -1.80   6.0112   1.971   -31.84  41.01   1.14  1.017  0.998 7.11E-03 6.87E-03 1.50E-13 1.09E-01  -8.111  -8.112
 -1.60   6.2098   1.964   -31.85  40.07   1.19  1.023  0.996 8.48E-03 8.36E-03 5.84E-13 1.08E-01  -8.003  -8.004
 -1.40   6.4087   1.960   -31.87  39.15   1.27  1.030  0.994 1.02E-02 1.02E-02 2.22E-12 1.13E-01  -7.877  -7.880
 -1.20   6.6074   1.954   -31.89  38.23   1.38  1.039  0.992 1.24E-02 1.24E-02 8.33E-12 1.18E-01  -7.736  -7.741
 -1.00   6.8057   1.946   -31.93  37.31   1.55  1.052  0.990 1.56E-02 1.56E-02 3.10E-11 1.23E-01  -7.580  -7.586
 -0.80   7.0037   1.937   -31.97  36.37   1.77  1.069  0.988 1.96E-02 1.96E-02 1.14E-10 1.28E-01  -7.413  -7.420
 -0.60   7.1984   1.914   -32.04  35.39   2.13  1.096  0.984 2.60E-02 2.60E-02 4.20E-10 1.25E-01  -7.232  -7.250
 -0.40   7.3947   1.898   -32.12  34.43   2.58  1.128  0.980 3.36E-02 3.36E-02 1.47E-09 1.32E-01  -7.046  -7.074
 -0.20   7.5902   1.878   -32.24  33.45   3.23  1.171  0.974 4.43E-02 4.43E-02 4.97E-09 1.38E-01  -6.864  -6.897
  0.00   7.7846   1.854   -32.39  32.44   4.05  1.225  0.968 5.80E-02 5.80E-02 1.62E-08 1.44E-01  -6.694  -6.722
  0.20   7.9775   1.824   -32.59  31.40   5.10  1.293  0.960 7.62E-02 7.62E-02 5.06E-08 1.48E-01  -6.529  -6.547
  0.40   8.1689   1.788   -32.84  30.31   6.34  1.372  0.952 9.83E-02 9.83E-02 1.49E-07 1.51E-01  -6.362  -6.373
  0.60   8.3585   1.746   -33.16  29.18   7.82  1.435  0.943 1.25E-01 1.25E-01 4.05E-07 1.55E-01  -6.194  -6.202
  0.80   8.5463   1.697   -33.54  28.01   9.18  1.555  0.934 1.54E-01 1.54E-01 1.00E-06 1.58E-01  -6.025  -6.032
  1.00   8.7325   1.644   -33.96  26.81  10.55  1.638  0.928 1.83E-01 1.83E-01 2.20E-06 1.65E-01  -5.857  -5.862
  1.20   8.9178   1.590   -34.44  25.59  11.90  1.680  0.923 2.07E-01 2.07E-01 4.08E-06 1.78E-01  -5.688  -5.693
  1.40   9.1025   1.534   -34.93  24.37  12.57  1.762  0.923 2.23E-01 2.23E-01 6.06E-06 2.00E-01  -5.506  -5.511
  1.60   9.2875   1.483   -35.43  23.18  13.07  1.771  0.929 2.24E-01 2.24E-01 6.53E-06 2.35E-01  -5.305  -5.310
  1.80   9.4746   1.439   -35.91  22.03  13.19  1.742  0.942 2.06E-01 2.06E-01 4.38E-06 2.86E-01  -5.076  -5.081
  2.00   9.6649   1.407   -36.34  20.95  12.99  1.661  0.963 1.67E-01 1.67E-01 1.43E-06 3.52E-01  -4.792  -4.797
  2.20   9.8603   1.392   -36.71  19.95  12.54  1.519  0.991 1.12E-01 1.12E-01 1.56E-07 4.23E-01  -4.442  -4.448
  2.40  10.0616   1.397   -36.97  19.06  11.86  1.313  1.020 5.45E-02 5.45E-02 2.98E-09 4.82E-01  -4.044  -4.050
  2.60  10.2675   1.416   -37.11  18.31  10.88  1.049  1.032 1.46E-02 1.46E-02 3.67E-12 5.01E-01  -3.476  -3.481
  2.80  10.4710   1.427   -37.08  17.71   9.41  0.781  0.990 1.25E-03 1.25E-03 5.86E-17 4.65E-01  -2.795  -2.801
  3.00  10.6576   1.384   -36.95  17.20   7.27  0.634  0.854 1.16E-05 1.16E-05 0.00E+00 3.84E-01  -2.103  -2.114
  3.20  10.8057   1.228   -36.84  16.69   4.93  0.777  0.599 2.12E-09 2.12E-09 0.00E+00 2.79E-01  -1.121  -1.137
  3.40  10.8891   0.939   -36.95  16.05   3.01  1.415  0.182 6.59E-16 6.59E-16 0.00E+00 1.73E-01   0.198   0.174
     6.000    14.600
 -7.40   0.8169   1.997   -25.09  65.43   1.00  1.001  1.000 7.19E-04 1.36E-04 0.00E+00 1.45E-02  -8.311  -8.311
 -7.20   1.0168   1.996   -25.08  64.52   1.00  1.001  0.999 7.90E-04 1.58E-04 0.00E+00 1.63E-02  -8.308  -8.308
 -7.00   1.2167   1.996   -25.08  63.60   1.01  1.001  0.999 8.65E-04 1.83E-04 0.00E+00 1.84E-02  -8.304  -8.304
 -6.80   1.4166   1.995   -25.08  62.68   1.01  1.001  0.999 9.44E-04 2.11E-04 0.00E+00 2.05E-02  -8.300  -8.300
 -6.60   1.6165   1.995   -25.08  61.77   1.01  1.001  0.999 1.03E-03 2.44E-04 0.00E+00 2.29E-02  -8.296  -8.296
 -6.40   1.8164   1.995   -25.08  60.85   1.01  1.002  1.000 1.11E-03 2.82E-04 0.00E+00 2.54E-02  -8.291  -8.291
 -6.20   2.0163   1.994   -25.08  59.94   1.01  1.002  1.000 1.20E-03 3.26E-04 0.00E+00 2.80E-02  -8.286  -8.286
 -6.00   2.2162   1.994   -25.08  59.02   1.01  1.002  1.000 1.30E-03 3.76E-04 0.00E+00 3.07E-02  -8.281  -8.281
 -5.80   2.4161   1.993   -25.08  58.11   1.01  1.002  1.000 1.40E-03 4.34E-04 0.00E+00 3.36E-02  -8.276  -8.276
 -5.60   2.6160   1.993   -25.07  57.20   1.01  1.002  1.000 1.50E-03 5.00E-04 0.00E+00 3.65E-02  -8.271  -8.271
 -5.40   2.8159   1.992   -25.07  56.28   1.01  1.002  1.000 1.62E-03 5.77E-04 0.00E+00 3.95E-02  -8.265  -8.265
 -5.20   3.0159   1.992   -25.07  55.37   1.01  1.002  1.000 1.74E-03 6.64E-04 0.00E+00 4.26E-02  -8.259  -8.259
 -5.00   3.2158   1.992   -25.07  54.46   1.01  1.002  1.000 1.88E-03 7.64E-04 0.00E+00 4.57E-02  -8.252  -8.252
 -4.80   3.4157   1.991   -25.07  53.54   1.02  1.002  1.000 2.02E-03 8.79E-04 0.00E+00 4.89E-02  -8.246  -8.246
 -4.60   3.6156   1.991   -25.07  52.63   1.02  1.002  0.999 2.17E-03 1.01E-03 0.00E+00 5.21E-02  -8.238  -8.238
 -4.40   3.8155   1.990   -25.07  51.72   1.02  1.002  0.999 2.33E-03 1.16E-03 0.00E+00 5.56E-02  -8.231  -8.231
 -4.20   4.0154   1.990   -25.06  50.80   1.02  1.003  0.999 2.50E-03 1.33E-03 0.00E+00 5.91E-02  -8.223  -8.223
 -4.00   4.2152   1.989   -25.06  49.89   1.02  1.003  0.999 2.67E-03 1.52E-03 0.00E+00 6.26E-02  -8.214  -8.214
 -3.80   4.4149   1.988   -25.06  48.98   1.02  1.003  0.999 2.85E-03 1.73E-03 0.00E+00 6.63E-02  -8.203  -8.203
 -3.60   4.6148   1.987   -25.06  48.07   1.03  1.004  0.999 3.03E-03 1.96E-03 0.00E+00 7.02E-02  -8.192  -8.192
