 FILTERED output of ioneqmn.
    NRmax =  54,  NTmax =  21
                      thermodynamic functions              |        number fractions             lg(opacities)
 lg(R)   lg(P) PV/(NkT)  U/(NkT) S/(Nk) Cv/(Nk)  chit  chir    x(H)    x(H0)    x(H2)   x(pert.)  long. transv.
 -4.80   2.2154   1.990   -31.83  56.06   1.03  1.003  0.999 2.12E-03 7.41E-04 4.16E-18 4.64E-02  -8.545  -8.545
 -4.60   2.4153   1.989   -31.83  55.14   1.03  1.003  0.999 2.30E-03 8.66E-04 1.63E-17 5.01E-02  -8.544  -8.544
 -4.40   2.6152   1.989   -31.83  54.23   1.04  1.004  0.999 2.53E-03 1.05E-03 6.41E-17 5.39E-02  -8.542  -8.542
 -4.20   2.8150   1.988   -31.82  53.31   1.05  1.004  0.999 2.81E-03 1.28E-03 2.51E-16 5.79E-02  -8.539  -8.539
 -4.00   3.0149   1.988   -31.82  52.40   1.07  1.005  0.999 3.10E-03 1.52E-03 9.82E-16 6.18E-02  -8.536  -8.536
 -3.80   3.2147   1.987   -31.83  51.49   1.10  1.006  0.999 3.52E-03 1.90E-03 3.84E-15 6.58E-02  -8.532  -8.532
 -3.60   3.4145   1.986   -31.83  50.57   1.14  1.008  0.999 3.95E-03 2.31E-03 1.50E-14 6.98E-02  -8.526  -8.526
 -3.40   3.6142   1.985   -31.83  49.66   1.20  1.011  0.998 4.63E-03 2.97E-03 5.87E-14 7.37E-02  -8.517  -8.517
 -3.20   3.8138   1.983   -31.84  48.74   1.28  1.015  0.998 5.36E-03 3.71E-03 2.29E-13 7.79E-02  -8.504  -8.504
 -3.00   4.0133   1.980   -31.85  47.82   1.43  1.021  0.997 6.57E-03 4.96E-03 8.88E-13 8.21E-02  -8.486  -8.486
 -2.80   4.2127   1.978   -31.86  46.89   1.62  1.029  0.997 7.98E-03 6.42E-03 3.44E-12 8.65E-02  -8.461  -8.461
 -2.60   4.4118   1.974   -31.89  45.96   1.94  1.042  0.995 1.04E-02 8.87E-03 1.33E-11 9.07E-02  -8.425  -8.425
 -2.40   4.6106   1.968   -31.93  45.01   2.44  1.062  1.023 1.39E-02 1.25E-02 5.06E-11 9.53E-02  -8.376  -8.376
 -2.20   4.8094   1.963   -31.98  44.05   3.12  1.088  0.992 1.82E-02 1.70E-02 1.92E-10 9.99E-02  -8.313  -8.314
 -2.00   5.0071   1.952   -32.08  43.05   4.20  1.130  0.989 2.57E-02 2.45E-02 7.24E-10 1.03E-01  -8.232  -8.232
 -1.80   5.2047   1.942   -32.20  42.03   5.66  1.186  0.984 3.51E-02 3.42E-02 2.68E-09 1.07E-01  -8.132  -8.132
 -1.60   5.4004   1.923   -32.40  40.94   7.85  1.272  0.978 5.05E-02 4.97E-02 9.70E-09 1.09E-01  -8.013  -8.014
 -1.40   5.5958   1.902   -32.66  39.80  10.76  1.364  0.971 7.01E-02 6.96E-02 3.42E-08 1.11E-01  -7.882  -7.884
 -1.20   5.7887   1.872   -33.04  38.55  14.38  1.529  0.959 9.95E-02 9.92E-02 1.15E-07 1.10E-01  -7.739  -7.742
 -1.00   5.9787   1.829   -33.55  37.17  18.86  1.709  0.946 1.38E-01 1.37E-01 3.78E-07 1.03E-01  -7.584  -7.588
 -0.80   6.1665   1.778   -34.20  35.69  23.59  1.911  0.931 1.87E-01 1.87E-01 1.14E-06 9.99E-02  -7.435  -7.443
 -0.60   6.3520   1.720   -34.96  34.12  28.13  2.108  0.918 2.44E-01 2.44E-01 3.23E-06 9.42E-02  -7.282  -7.295
 -0.40   6.5346   1.652   -35.86  32.45  31.82  2.295  0.907 3.11E-01 3.11E-01 8.42E-06 8.63E-02  -7.129  -7.151
 -0.20   6.7157   1.582   -36.82  30.73  34.20  2.443  0.898 3.81E-01 3.81E-01 2.06E-05 7.75E-02  -6.979  -7.010
  0.00   6.8923   1.499   -37.86  28.97  35.21  2.506  0.896 4.60E-01 4.60E-01 4.70E-05 6.12E-02  -6.841  -6.872
  0.20   7.0721   1.431   -38.82  27.32  34.45  2.534  0.897 5.29E-01 5.29E-01 9.95E-05 5.40E-02  -6.717  -6.753
  0.40   7.2519   1.366   -39.72  25.78  32.83  2.495  0.901 5.96E-01 5.96E-01 1.98E-04 4.65E-02  -6.604  -6.635
  0.60   7.4329   1.307   -40.55  24.34  30.56  2.414  0.908 6.55E-01 6.55E-01 3.75E-04 4.00E-02  -6.498  -6.522
  0.80   7.6154   1.256   -41.28  23.01  27.84  2.301  0.917 7.07E-01 7.07E-01 6.73E-04 3.50E-02  -6.396  -6.415
  1.00   7.7998   1.211   -41.92  21.80  25.08  2.173  0.927 7.51E-01 7.51E-01 1.15E-03 3.18E-02  -6.291  -6.305
  1.20   7.9862   1.174   -42.48  20.69  22.44  2.042  0.937 7.85E-01 7.85E-01 1.84E-03 3.09E-02  -6.180  -6.191
  1.40   8.1747   1.143   -42.96  19.68  20.16  1.921  0.947 8.11E-01 8.11E-01 2.75E-03 3.30E-02  -6.056  -6.065
  1.60   8.3653   1.119   -43.38  18.73  18.32  1.822  0.958 8.28E-01 8.28E-01 3.71E-03 3.94E-02  -5.914  -5.922
  1.80   8.5579   1.100   -43.76  17.85  17.06  1.754  0.969 8.34E-01 8.34E-01 4.31E-03 5.23E-02  -5.744  -5.752
  2.00   8.7528   1.087   -44.12  16.99  16.44  1.726  0.980 8.29E-01 8.29E-01 4.02E-03 7.49E-02  -5.534  -5.541
  2.20   8.9502   1.081   -44.49  16.12  16.54  1.749  0.994 8.11E-01 8.11E-01 2.66E-03 1.10E-01  -5.280  -5.287
  2.40   9.1509   1.082   -44.89  15.23  17.37  1.829  1.014 7.76E-01 7.76E-01 1.03E-03 1.59E-01  -4.971  -4.978
  2.60   9.3564   1.096   -45.36  14.29  18.79  1.967  1.044 7.20E-01 7.20E-01 1.72E-04 2.24E-01  -4.604  -4.611
  2.80   9.5698   1.130   -45.89  13.26  20.62  2.148  1.094 6.41E-01 6.41E-01 7.67E-06 3.10E-01  -4.132  -4.138
  3.00   9.7961   1.201   -46.49  12.15  22.50  2.334  1.178 5.31E-01 5.31E-01 4.30E-08 4.21E-01  -3.493  -3.500
  3.20  10.0436   1.340   -47.07  11.03  24.50  2.388  1.311 3.74E-01 3.74E-01 9.09E-12 5.70E-01  -2.563  -2.571
  3.40  10.3170   1.587   -47.22  10.23  26.98  1.898  1.395 1.43E-01 1.43E-01 1.06E-17 7.62E-01  -1.067  -1.081
     5.800    14.400
 -7.40   0.0170   1.997   -25.09  66.81   1.00  1.001  1.000 6.62E-04 1.10E-04 0.00E+00 1.23E-02  -8.338  -8.338
 -7.20   0.2169   1.997   -25.09  65.89   1.00  1.001  0.999 7.37E-04 1.28E-04 0.00E+00 1.40E-02  -8.337  -8.337
 -7.00   0.4168   1.996   -25.08  64.97   1.00  1.001  0.999 8.17E-04 1.48E-04 0.00E+00 1.59E-02  -8.335  -8.335
 -6.80   0.6167   1.996   -25.08  64.06   1.01  1.001  0.999 9.02E-04 1.71E-04 0.00E+00 1.79E-02  -8.333  -8.333
 -6.60   0.8165   1.995   -25.08  63.14   1.01  1.001  0.999 9.91E-04 1.99E-04 0.00E+00 2.02E-02  -8.331  -8.331
 -6.40   1.0164   1.995   -25.08  62.23   1.01  1.002  0.999 1.09E-03 2.30E-04 0.00E+00 2.26E-02  -8.329  -8.329
 -6.20   1.2163   1.994   -25.08  61.31   1.01  1.002  0.999 1.18E-03 2.66E-04 0.00E+00 2.52E-02  -8.327  -8.327
 -6.00   1.4162   1.994   -25.08  60.39   1.01  1.002  0.999 1.29E-03 3.08E-04 0.00E+00 2.80E-02  -8.325  -8.325
 -5.80   1.6161   1.993   -25.08  59.48   1.01  1.002  0.999 1.39E-03 3.56E-04 0.00E+00 3.10E-02  -8.322  -8.322
 -5.60   1.8159   1.992   -25.08  58.56   1.01  1.002  0.999 1.51E-03 4.12E-04 0.00E+00 3.42E-02  -8.319  -8.319
 -5.40   2.0158   1.992   -25.07  57.65   1.01  1.002  0.999 1.63E-03 4.77E-04 0.00E+00 3.73E-02  -8.316  -8.316
 -5.20   2.2157   1.991   -25.07  56.74   1.01  1.002  0.999 1.76E-03 5.51E-04 0.00E+00 4.06E-02  -8.313  -8.313
 -5.00   2.4156   1.991   -25.07  55.83   1.01  1.002  0.999 1.89E-03 6.38E-04 0.00E+00 4.40E-02  -8.309  -8.309
 -4.80   2.6155   1.990   -25.07  54.91   1.02  1.002  0.999 2.04E-03 7.37E-04 0.00E+00 4.75E-02  -8.305  -8.305
 -4.60   2.8154   1.990   -25.07  54.00   1.02  1.003  0.999 2.20E-03 8.54E-04 0.00E+00 5.11E-02  -8.300  -8.300
 -4.40   3.0153   1.990   -25.07  53.09   1.02  1.003  0.999 2.38E-03 9.86E-04 1.14E-19 5.48E-02  -8.295  -8.295
 -4.20   3.2152   1.989   -25.07  52.17   1.02  1.003  0.999 2.57E-03 1.15E-03 4.48E-19 5.85E-02  -8.289  -8.289
 -4.00   3.4151   1.989   -25.06  51.26   1.03  1.003  0.999 2.78E-03 1.32E-03 1.76E-18 6.23E-02  -8.281  -8.281
 -3.80   3.6149   1.988   -25.06  50.35   1.03  1.004  0.999 3.02E-03 1.54E-03 6.88E-18 6.61E-02  -8.272  -8.272
 -3.60   3.8147   1.987   -25.06  49.44   1.03  1.004  0.999 3.28E-03 1.80E-03 2.69E-17 7.01E-02  -8.261  -8.261
 -3.40   4.0145   1.986   -25.06  48.52   1.04  1.005  0.999 3.54E-03 2.09E-03 1.05E-16 7.39E-02  -8.246  -8.246
 -3.20   4.2141   1.984   -25.06  47.61   1.05  1.006  0.999 3.87E-03 2.46E-03 4.11E-16 7.80E-02  -8.227  -8.227
 -3.00   4.4138   1.983   -25.06  46.70   1.06  1.007  0.998 4.20E-03 2.85E-03 1.60E-15 8.24E-02  -8.201  -8.201
 -2.80   4.6134   1.981   -25.06  45.79   1.08  1.008  0.998 4.66E-03 3.39E-03 6.24E-15 8.68E-02  -8.165  -8.166
 -2.60   4.8129   1.978   -25.07  44.88   1.10  1.010  1.008 5.16E-03 3.98E-03 2.42E-14 9.13E-02  -8.119  -8.119
 -2.40   5.0125   1.977   -25.07  43.96   1.14  1.013  0.998 5.89E-03 4.83E-03 9.34E-14 9.65E-02  -8.056  -8.057
 -2.20   5.2118   1.973   -25.08  43.04   1.19  1.016  0.998 6.74E-03 5.83E-03 3.61E-13 1.01E-01  -7.977  -7.978
 -2.00   5.4112   1.971   -25.09  42.13   1.28  1.022  0.997 8.03E-03 7.30E-03 1.39E-12 1.06E-01  -7.878  -7.879
 -1.80   5.6101   1.966   -25.11  41.20   1.39  1.029  0.997 9.64E-03 9.10E-03 5.32E-12 1.10E-01  -7.762  -7.764
 -1.60   5.8092   1.962   -25.13  40.28   1.58  1.040  0.995 1.22E-02 1.18E-02 2.03E-11 1.14E-01  -7.628  -7.629
 -1.40   6.0080   1.956   -25.17  39.34   1.87  1.057  0.992 1.58E-02 1.56E-02 7.65E-11 1.18E-01  -7.478  -7.483
 -1.20   6.2053   1.944   -25.22  38.38   2.26  1.080  0.989 2.08E-02 2.07E-02 2.90E-10 1.17E-01  -7.318  -7.326
 -1.00   6.4027   1.933   -25.30  37.41   2.86  1.112  0.985 2.82E-02 2.82E-02 1.06E-09 1.22E-01  -7.145  -7.158
 -0.80   6.5994   1.918   -25.40  36.43   3.67  1.155  0.980 3.80E-02 3.80E-02 3.81E-09 1.26E-01  -6.963  -6.985
 -0.60   6.7948   1.898   -25.55  35.40   4.82  1.217  0.973 5.24E-02 5.24E-02 1.33E-08 1.29E-01  -6.772  -6.806
 -0.40   6.9890   1.873   -25.75  34.33   6.25  1.315  0.965 7.12E-02 7.12E-02 4.51E-08 1.31E-01  -6.588  -6.627
 -0.20   7.1784   1.828   -26.04  33.16   8.28  1.397  0.956 9.85E-02 9.85E-02 1.47E-07 1.26E-01  -6.419  -6.449
  0.00   7.3689   1.788   -26.39  31.98  10.44  1.509  0.946 1.30E-01 1.30E-01 4.48E-07 1.28E-01  -6.263  -6.288
  0.20   7.5570   1.740   -26.82  30.73  12.80  1.636  0.935 1.71E-01 1.71E-01 1.28E-06 1.28E-01  -6.109  -6.127
  0.40   7.7432   1.685   -27.33  29.44  14.86  1.784  0.925 2.17E-01 2.17E-01 3.42E-06 1.27E-01  -5.956  -5.969
  0.60   7.9274   1.625   -27.92  28.09  17.16  1.877  0.917 2.69E-01 2.69E-01 8.39E-06 1.24E-01  -5.807  -5.817
  0.80   8.1105   1.563   -28.55  26.71  18.67  1.975  0.911 3.22E-01 3.22E-01 1.89E-05 1.22E-01  -5.661  -5.670
  1.00   8.2924   1.499   -29.21  25.34  19.60  2.036  0.909 3.75E-01 3.75E-01 3.85E-05 1.22E-01  -5.518  -5.527
  1.20   8.4746   1.439   -29.86  24.01  19.74  2.064  0.910 4.21E-01 4.21E-01 6.94E-05 1.26E-01  -5.373  -5.381
  1.40   8.6572   1.383   -30.50  22.73  19.64  2.040  0.918 4.58E-01 4.58E-01 1.08E-04 1.37E-01  -5.218  -5.226
  1.60   8.8420   1.335   -31.08  21.51  18.92  1.986  0.930 4.80E-01 4.80E-01 1.37E-04 1.58E-01  -5.049  -5.057
  1.80   9.0298   1.298   -31.61  20.38  17.95  1.899  0.948 4.84E-01 4.84E-01 1.29E-04 1.92E-01  -4.851  -4.859
  2.00   9.2218   1.274   -32.08  19.33  16.92  1.785  0.974 4.65E-01 4.65E-01 7.90E-05 2.42E-01  -4.607  -4.616
  2.20   9.4199   1.269   -32.47  18.37  16.00  1.644  1.008 4.18E-01 4.18E-01 2.47E-05 3.13E-01  -4.308  -4.317
  2.40   9.6259   1.286   -32.78  17.49  15.36  1.472  1.053 3.40E-01 3.40E-01 2.72E-06 4.06E-01  -3.935  -3.944
  2.60   9.8414   1.333   -33.00  16.70  15.13  1.249  1.104 2.29E-01 2.29E-01 5.75E-08 5.17E-01  -3.413  -3.422
  2.80  10.0666   1.413   -33.09  16.02  15.35  0.938  1.142 1.06E-01 1.06E-01 8.90E-11 6.20E-01  -2.767  -2.777
  3.00  10.2935   1.503   -32.94  15.55  15.39  0.518  1.107 2.02E-02 2.02E-02 2.12E-15 6.50E-01  -1.873  -1.884
  3.20  10.4991   1.523   -32.49  15.32  13.86  0.101  0.912 5.21E-04 5.21E-04 0.00E+00 5.65E-01  -0.974  -0.995
  3.40  10.6473   1.351   -31.88  15.24  10.11  2.001  0.519 2.55E-07 2.55E-07 0.00E+00 4.17E-01   0.096   0.061
     5.900    14.400
 -7.40   0.4169   1.997   -19.72  65.66   1.00  1.001  1.000 6.93E-04 1.22E-04 0.00E+00 1.34E-02  -8.103  -8.103
 -7.20   0.6168   1.997   -19.72  64.74   1.00  1.001  0.999 7.67E-04 1.42E-04 0.00E+00 1.52E-02  -8.099  -8.099
 -7.00   0.8167   1.996   -19.72  63.83   1.01  1.001  0.999 8.44E-04 1.64E-04 0.00E+00 1.71E-02  -8.095  -8.095
 -6.80   1.0166   1.996   -19.72  62.91   1.01  1.001  0.999 9.26E-04 1.90E-04 0.00E+00 1.92E-02  -8.090  -8.090
 -6.60   1.2165   1.995   -19.72  61.99   1.01  1.001  0.999 1.01E-03 2.20E-04 0.00E+00 2.16E-02  -8.085  -8.085
 -6.40   1.4164   1.995   -19.71  61.08   1.01  1.002  0.999 1.10E-03 2.55E-04 0.00E+00 2.40E-02  -8.080  -8.080
 -6.20   1.6163   1.994   -19.71  60.16   1.01  1.002  0.999 1.20E-03 2.94E-04 0.00E+00 2.67E-02  -8.074  -8.074
 -6.00   1.8162   1.994   -19.71  59.25   1.01  1.002  0.999 1.29E-03 3.40E-04 0.00E+00 2.95E-02  -8.068  -8.068
 -5.80   2.0161   1.993   -19.71  58.33   1.01  1.002  0.999 1.40E-03 3.93E-04 0.00E+00 3.25E-02  -8.062  -8.062
 -5.60   2.2160   1.993   -19.71  57.42   1.01  1.002  1.000 1.51E-03 4.53E-04 0.00E+00 3.54E-02  -8.056  -8.056
 -5.40   2.4159   1.992   -19.71  56.51   1.01  1.002  1.000 1.62E-03 5.23E-04 0.00E+00 3.85E-02  -8.049  -8.049
 -5.20   2.6158   1.992   -19.71  55.59   1.01  1.002  1.000 1.75E-03 6.03E-04 0.00E+00 4.17E-02  -8.042  -8.042
 -5.00   2.8157   1.991   -19.70  54.68   1.01  1.002  1.000 1.88E-03 6.95E-04 0.00E+00 4.50E-02  -8.034  -8.034
 -4.80   3.0156   1.991   -19.70  53.77   1.02  1.002  1.000 2.03E-03 8.02E-04 0.00E+00 4.83E-02  -8.026  -8.026
 -4.60   3.2155   1.990   -19.70  52.85   1.02  1.002  0.999 2.18E-03 9.23E-04 0.00E+00 5.17E-02  -8.017  -8.017
 -4.40   3.4154   1.990   -19.70  51.94   1.02  1.003  0.999 2.35E-03 1.06E-03 0.00E+00 5.53E-02  -8.007  -8.007
 -4.20   3.6153   1.990   -19.70  51.03   1.02  1.003  0.999 2.53E-03 1.22E-03 0.00E+00 5.89E-02  -7.997  -7.997
 -4.00   3.8152   1.989   -19.70  50.12   1.02  1.003  0.999 2.72E-03 1.41E-03 0.00E+00 6.25E-02  -7.985  -7.985
 -3.80   4.0150   1.988   -19.70  49.20   1.02  1.003  0.999 2.92E-03 1.61E-03 0.00E+00 6.63E-02  -7.971  -7.971
 -3.60   4.2148   1.987   -19.70  48.29   1.03  1.004  0.999 3.13E-03 1.85E-03 2.65E-19 7.02E-02  -7.954  -7.954
 -3.40   4.4145   1.986   -19.69  47.38   1.03  1.004  0.999 3.34E-03 2.11E-03 1.04E-18 7.40E-02  -7.933  -7.933
 -3.20   4.6141   1.984   -19.69  46.47   1.03  1.005  0.999 3.58E-03 2.41E-03 4.05E-18 7.80E-02  -7.905  -7.905
 -3.00   4.8137   1.982   -19.69  45.56   1.04  1.006  1.000 3.84E-03 2.76E-03 1.58E-17 8.21E-02  -7.869  -7.869
 -2.80   5.0135   1.981   -19.69  44.65   1.04  1.006  0.999 4.12E-03 3.13E-03 6.14E-17 8.67E-02  -7.822  -7.822
 -2.60   5.2129   1.979   -19.70  43.73   1.05  1.008  0.999 4.48E-03 3.61E-03 2.39E-16 9.04E-02  -7.760  -7.761
 -2.40   5.4127   1.978   -19.70  42.82   1.05  1.008  0.999 4.85E-03 4.13E-03 9.24E-16 9.57E-02  -7.681  -7.682
 -2.20   5.6119   1.974   -19.70  41.91   1.06  1.010  0.999 5.36E-03 4.79E-03 3.59E-15 9.92E-02  -7.586  -7.587
 -2.00   5.8117   1.973   -19.71  41.00   1.08  1.012  0.999 5.92E-03 5.52E-03 1.38E-14 1.04E-01  -7.475  -7.476
 -1.80   6.0113   1.971   -19.71  40.09   1.10  1.015  0.998 6.70E-03 6.46E-03 5.32E-14 1.09E-01  -7.348  -7.351
 -1.60   6.2099   1.965   -19.72  39.16   1.13  1.019  0.996 7.77E-03 7.65E-03 2.07E-13 1.08E-01  -7.208  -7.213
 -1.40   6.4090   1.961   -19.74  38.24   1.17  1.025  0.995 9.14E-03 9.09E-03 7.87E-13 1.13E-01  -7.057  -7.066
 -1.20   6.6078   1.955   -19.76  37.33   1.23  1.031  0.993 1.09E-02 1.08E-02 2.96E-12 1.19E-01  -6.894  -6.910
 -1.00   6.8062   1.948   -19.78  36.41   1.32  1.041  0.991 1.32E-02 1.32E-02 1.11E-11 1.24E-01  -6.716  -6.744
 -0.80   7.0044   1.940   -19.81  35.48   1.44  1.053  0.989 1.63E-02 1.63E-02 4.06E-11 1.29E-01  -6.536  -6.573
 -0.60   7.1994   1.918   -19.87  34.51   1.64  1.073  0.986 2.09E-02 2.09E-02 1.51E-10 1.26E-01  -6.356  -6.397
 -0.40   7.3962   1.904   -19.93  33.58   1.89  1.095  0.982 2.63E-02 2.63E-02 5.31E-10 1.33E-01  -6.187  -6.224
 -0.20   7.5923   1.887   -20.01  32.62   2.24  1.125  0.978 3.38E-02 3.38E-02 1.81E-09 1.40E-01  -6.024  -6.052
  0.00   7.7875   1.866   -20.12  31.65   2.71  1.163  0.973 4.34E-02 4.34E-02 6.00E-09 1.47E-01  -5.860  -5.879
  0.20   7.9815   1.841   -20.26  30.66   3.32  1.211  0.967 5.59E-02 5.59E-02 1.90E-08 1.52E-01  -5.689  -5.703
  0.40   8.1743   1.810   -20.45  29.64   4.07  1.268  0.960 7.13E-02 7.13E-02 5.68E-08 1.57E-01  -5.517  -5.529
  0.60   8.3655   1.774   -20.68  28.58   4.95  1.335  0.952 8.95E-02 8.95E-02 1.58E-07 1.62E-01  -5.346  -5.356
  0.80   8.5553   1.733   -20.95  27.49   5.95  1.380  0.944 1.09E-01 1.09E-01 3.95E-07 1.68E-01  -5.177  -5.187
  1.00   8.7434   1.686   -21.28  26.38   6.90  1.482  0.937 1.29E-01 1.29E-01 8.68E-07 1.76E-01  -5.011  -5.020
  1.20   8.9301   1.635   -21.65  25.25   7.82  1.544  0.932 1.44E-01 1.44E-01 1.59E-06 1.90E-01  -4.836  -4.845
  1.40   9.1164   1.584   -22.05  24.10   8.60  1.599  0.929 1.52E-01 1.52E-01 2.24E-06 2.14E-01  -4.649  -4.659
  1.60   9.3028   1.536   -22.45  22.97   9.09  1.629  0.931 1.46E-01 1.46E-01 2.15E-06 2.49E-01  -4.443  -4.452
  1.80   9.4898   1.490   -22.86  21.87   9.41  1.609  0.941 1.25E-01 1.25E-01 1.18E-06 2.95E-01  -4.207  -4.217
  2.00   9.6795   1.455   -23.24  20.82   9.41  1.556  0.956 8.99E-02 8.99E-02 2.71E-07 3.50E-01  -3.911  -3.922
  2.20   9.8728   1.433   -23.56  19.84   9.12  1.448  0.976 4.94E-02 4.94E-02 1.61E-08 4.00E-01  -3.573  -3.583
  2.40  10.0699   1.423   -23.81  18.95   8.53  1.289  0.992 1.72E-02 1.72E-02 1.16E-10 4.26E-01  -3.105  -3.115
  2.60  10.2680   1.417   -23.96  18.17   7.58  1.102  0.983 2.65E-03 2.65E-03 2.96E-14 4.14E-01  -2.558  -2.569
  2.80  10.4598   1.391   -24.02  17.48   6.15  0.954  0.920 9.01E-05 9.01E-05 0.00E+00 3.63E-01  -1.980  -1.997
  3.00  10.6314   1.303   -24.05  16.83   4.54  0.967  0.775 2.06E-07 2.06E-07 0.00E+00 2.87E-01  -1.161  -1.185
  3.20  10.7648   1.117   -24.17  16.13   3.04  1.272  0.529 5.00E-12 5.00E-12 0.00E+00 1.98E-01  -0.039  -0.072
  3.40  10.8337   0.826   -24.53  15.29   2.08  2.104  0.106 0.00E+00 0.00E+00 0.00E+00 1.14E-01   1.482   1.437
     6.000    14.400
 -7.40   0.8169   1.997   -15.46  64.51   1.00  1.001  1.000 7.19E-04 1.36E-04 0.00E+00 1.45E-02  -7.860  -7.860
 -7.20   1.0168   1.996   -15.46  63.60   1.00  1.001  0.999 7.90E-04 1.58E-04 0.00E+00 1.63E-02  -7.853  -7.853
 -7.00   1.2167   1.996   -15.45  62.68   1.01  1.001  0.999 8.65E-04 1.83E-04 0.00E+00 1.84E-02  -7.846  -7.846
 -6.80   1.4166   1.995   -15.45  61.76   1.01  1.001  0.999 9.44E-04 2.11E-04 0.00E+00 2.05E-02  -7.839  -7.839
 -6.60   1.6165   1.995   -15.45  60.85   1.01  1.001  0.999 1.03E-03 2.44E-04 0.00E+00 2.29E-02  -7.831  -7.831
 -6.40   1.8164   1.995   -15.45  59.93   1.01  1.002  0.999 1.11E-03 2.82E-04 0.00E+00 2.54E-02  -7.823  -7.823
 -6.20   2.0163   1.994   -15.45  59.02   1.01  1.002  1.000 1.20E-03 3.26E-04 0.00E+00 2.80E-02  -7.814  -7.814
 -6.00   2.2162   1.994   -15.45  58.10   1.01  1.002  1.000 1.30E-03 3.76E-04 0.00E+00 3.07E-02  -7.806  -7.806
 -5.80   2.4161   1.993   -15.45  57.19   1.01  1.002  1.000 1.40E-03 4.34E-04 0.00E+00 3.36E-02  -7.796  -7.796
 -5.60   2.6160   1.993   -15.45  56.27   1.01  1.002  1.000 1.50E-03 5.00E-04 0.00E+00 3.65E-02  -7.787  -7.787
 -5.40   2.8159   1.992   -15.44  55.36   1.01  1.002  1.000 1.62E-03 5.76E-04 0.00E+00 3.95E-02  -7.777  -7.777
 -5.20   3.0159   1.992   -15.44  54.45   1.01  1.002  1.000 1.74E-03 6.64E-04 0.00E+00 4.26E-02  -7.767  -7.767
 -5.00   3.2158   1.992   -15.44  53.53   1.01  1.002  1.000 1.87E-03 7.64E-04 0.00E+00 4.57E-02  -7.756  -7.756
 -4.80   3.4157   1.991   -15.44  52.62   1.02  1.002  1.000 2.02E-03 8.78E-04 0.00E+00 4.89E-02  -7.745  -7.745
 -4.60   3.6156   1.991   -15.44  51.71   1.02  1.002  0.999 2.17E-03 1.01E-03 0.00E+00 5.22E-02  -7.733  -7.733
 -4.40   3.8155   1.990   -15.44  50.79   1.02  1.002  0.999 2.33E-03 1.16E-03 0.00E+00 5.56E-02  -7.721  -7.721
 -4.20   4.0154   1.990   -15.44  49.88   1.02  1.003  0.999 2.50E-03 1.33E-03 0.00E+00 5.90E-02  -7.707  -7.707
 -4.00   4.2152   1.989   -15.43  48.97   1.02  1.003  0.999 2.67E-03 1.51E-03 0.00E+00 6.26E-02  -7.691  -7.691
 -3.80   4.4149   1.988   -15.43  48.06   1.02  1.003  0.999 2.85E-03 1.73E-03 0.00E+00 6.63E-02  -7.673  -7.673
 -3.60   4.6148   1.987   -15.43  47.15   1.03  1.003  0.999 3.03E-03 1.96E-03 0.00E+00 7.02E-02  -7.651  -7.651
