 FILTERED output of ioneqmk.
    NRmax =  55,  NTmax =  34
                      thermodynamic functions              |        number fractions            lg(opacities)
 lg(R)   lg(P) PV/(NkT) U/(NkT) S/(Nk) Cv/(Nk)  chit  chir    x(H)    x(H0)    x(H2)   x(pert.) long. transv.
     lg(T)     lg(B)
 -1.60   5.2116   1.972   1.314 35.434  2.391  1.020  0.996 5.23E-03 4.04E-03 1.33E-13 7.24E-02 -1.262 -1.458
 -1.40   5.4102   1.966   1.300 34.512  2.410  1.025  0.995 6.40E-03 4.98E-03 5.09E-13 7.56E-02 -1.077 -1.270
 -1.20   5.6090   1.961   1.281 33.590  2.437  1.030  0.993 8.03E-03 6.19E-03 1.93E-12 8.02E-02 -0.897 -1.089
 -1.00   5.8075   1.954   1.257 32.668  2.478  1.038  0.991 1.02E-02 7.81E-03 7.26E-12 8.42E-02 -0.722 -0.911
 -0.80   6.0049   1.942   1.226 31.731  2.539  1.049  0.989 1.36E-02 1.01E-02 2.72E-11 8.49E-02 -0.543 -0.731
 -0.60   6.2022   1.931   1.186 30.802  2.622  1.063  0.985 1.81E-02 1.30E-02 9.97E-11 8.95E-02 -0.370 -0.556
 -0.40   6.3989   1.916   1.133 29.865  2.737  1.080  0.981 2.41E-02 1.70E-02 3.57E-10 9.42E-02 -0.197 -0.383
 -0.20   6.5946   1.897   1.065 28.920  2.893  1.104  0.975 3.21E-02 2.24E-02 1.25E-09 9.90E-02 -0.028 -0.214
  0.00   6.7891   1.873   0.977 27.966  3.099  1.133  0.968 4.22E-02 2.94E-02 4.24E-09 1.04E-01  0.134 -0.051
  0.20   6.9799   1.834   0.863 26.979  3.376  1.172  0.961 5.55E-02 3.90E-02 1.40E-08 1.05E-01  0.294  0.109
  0.40   7.1714   1.798   0.726 26.006  3.679  1.212  0.953 7.03E-02 5.01E-02 4.34E-08 1.15E-01  0.433  0.249
  0.60   7.3613   1.757   0.562 25.024  4.019  1.255  0.946 8.70E-02 6.31E-02 1.28E-07 1.26E-01  0.557  0.375
  0.80   7.5500   1.712   0.370 24.034  4.374  1.299  0.940 1.04E-01 7.73E-02 3.56E-07 1.40E-01  0.663  0.484
  1.00   7.7377   1.664   0.152 23.041  4.719  1.341  0.937 1.20E-01 9.17E-02 9.35E-07 1.57E-01  0.748  0.573
  1.20   7.9250   1.616  -0.089 22.046  5.028  1.379  0.936 1.32E-01 1.04E-01 2.31E-06 1.78E-01  0.807  0.636
  1.40   8.1123   1.570  -0.348 21.058  5.265  1.407  0.937 1.36E-01 1.12E-01 5.33E-06 2.04E-01  0.836  0.670
  1.60   8.3001   1.526  -0.616 20.071  5.396  1.429  0.938 1.29E-01 1.11E-01 1.12E-05 2.39E-01  0.835  0.671
  1.80   8.4879   1.484  -0.895 19.108  5.457  1.428  0.942 1.10E-01 9.83E-02 2.15E-05 2.80E-01  0.816  0.649
  2.00   8.6770   1.447  -1.164 18.166  5.376  1.410  0.949 7.89E-02 7.34E-02 3.57E-05 3.25E-01  0.802  0.630
  2.20   8.8679   1.417  -1.418 17.256  5.164  1.371  0.959 4.32E-02 4.16E-02 4.88E-05 3.65E-01  0.839  0.664
  2.40   9.0603   1.392  -1.652 16.380  4.821  1.319  0.962 1.50E-02 1.47E-02 4.97E-05 3.82E-01  0.953  0.783
  2.60   9.2517   1.365  -1.865 15.535  4.353  1.276  0.946 2.29E-03 2.28E-03 3.19E-05 3.66E-01  1.165  1.004
  2.80   9.4364   1.318  -2.086 14.705  3.765  1.284  0.892 8.08E-05 8.08E-05 9.86E-06 3.19E-01  1.468  1.314
  3.00   9.6057   1.228  -2.347 13.854  3.255  1.417  0.785 2.20E-07 2.20E-07 9.28E-07 2.53E-01  1.869  1.717
  3.20   9.7472   1.073  -2.715 12.943  2.913  1.755  0.611 8.36E-12 8.36E-12 1.36E-08 1.79E-01  2.403  2.249
  3.40   9.8449   0.848  -3.253 11.952  2.786  2.449  0.341 3.42E-19 3.42E-19 1.13E-11 1.09E-01  3.120  2.960
  3.60   9.8752   0.574  -3.976 10.886  2.860  3.911  0.051 0.00E+00 0.00E+00 1.13E-16 5.32E-02  4.077  3.908
     5.700    12.600
 -7.40  -0.3825   2.000   1.483 61.657  2.332  1.001  1.000 2.80E-04 4.39E-05 0.00E+00 5.15E-03 -4.126 -4.127
 -7.20  -0.1826   1.999   1.483 60.737  2.332  1.001  1.000 3.14E-04 5.10E-05 0.00E+00 5.90E-03 -4.084 -4.087
 -7.00   0.0174   1.999   1.483 59.817  2.332  1.001  1.000 3.50E-04 5.93E-05 0.00E+00 6.74E-03 -4.037 -4.044
 -6.80   0.2173   1.999   1.482 58.897  2.332  1.001  1.000 3.89E-04 6.88E-05 0.00E+00 7.68E-03 -3.986 -3.995
 -6.60   0.4173   1.999   1.482 57.977  2.332  1.002  1.000 4.31E-04 7.99E-05 0.00E+00 8.73E-03 -3.926 -3.940
 -6.40   0.6172   1.998   1.482 57.057  2.332  1.002  1.000 4.76E-04 9.28E-05 0.00E+00 9.90E-03 -3.866 -3.882
 -6.20   0.8171   1.998   1.481 56.138  2.331  1.002  1.000 5.23E-04 1.08E-04 0.00E+00 1.12E-02 -3.815 -3.825
 -6.00   1.0170   1.998   1.481 55.218  2.331  1.002  1.000 5.73E-04 1.25E-04 0.00E+00 1.26E-02 -3.748 -3.754
 -5.80   1.2170   1.997   1.480 54.299  2.331  1.002  1.000 6.25E-04 1.45E-04 0.00E+00 1.41E-02 -3.673 -3.677
 -5.60   1.4169   1.997   1.480 53.380  2.330  1.003  1.000 6.80E-04 1.68E-04 0.00E+00 1.58E-02 -3.592 -3.597
 -5.40   1.6168   1.997   1.479 52.461  2.330  1.003  1.000 7.37E-04 1.95E-04 0.00E+00 1.75E-02 -3.511 -3.514
 -5.20   1.8167   1.996   1.479 51.542  2.330  1.003  1.000 7.99E-04 2.26E-04 0.00E+00 1.94E-02 -3.432 -3.434
 -5.00   2.0167   1.996   1.478 50.624  2.329  1.003  1.000 8.64E-04 2.61E-04 0.00E+00 2.14E-02 -3.354 -3.356
 -4.80   2.2166   1.995   1.477 49.705  2.329  1.003  1.000 9.34E-04 3.03E-04 0.00E+00 2.34E-02 -3.278 -3.280
 -4.60   2.4165   1.995   1.477 48.787  2.329  1.003  1.000 1.01E-03 3.51E-04 0.00E+00 2.55E-02 -3.204 -3.207
 -4.40   2.6164   1.995   1.476 47.868  2.328  1.004  1.000 1.09E-03 4.07E-04 0.00E+00 2.77E-02 -3.130 -3.135
 -4.20   2.8163   1.994   1.475 46.950  2.328  1.004  1.000 1.18E-03 4.71E-04 0.00E+00 3.00E-02 -3.055 -3.064
 -4.00   3.0162   1.994   1.473 46.032  2.328  1.004  0.999 1.28E-03 5.46E-04 0.00E+00 3.23E-02 -2.969 -2.990
 -3.80   3.2161   1.993   1.472 45.114  2.328  1.004  0.999 1.39E-03 6.33E-04 0.00E+00 3.47E-02 -2.867 -2.915
 -3.60   3.4160   1.993   1.470 44.196  2.327  1.005  0.999 1.51E-03 7.34E-04 0.00E+00 3.72E-02 -2.712 -2.818
 -3.40   3.6159   1.992   1.469 43.278  2.327  1.005  0.999 1.64E-03 8.52E-04 2.99E-19 3.97E-02 -2.480 -2.669
 -3.20   3.8157   1.991   1.466 42.360  2.328  1.006  0.999 1.79E-03 9.90E-04 1.17E-18 4.23E-02 -2.327 -2.547
 -3.00   4.0154   1.990   1.464 41.442  2.328  1.007  0.999 1.96E-03 1.15E-03 4.61E-18 4.51E-02 -2.241 -2.471
 -2.80   4.2151   1.989   1.461 40.524  2.329  1.007  0.999 2.15E-03 1.34E-03 1.81E-17 4.79E-02 -2.175 -2.402
 -2.60   4.4147   1.987   1.457 39.606  2.330  1.009  0.998 2.38E-03 1.56E-03 7.08E-17 5.08E-02 -2.108 -2.325
 -2.40   4.6143   1.985   1.452 38.688  2.332  1.010  0.998 2.66E-03 1.83E-03 2.77E-16 5.38E-02 -2.022 -2.229
 -2.20   4.8139   1.983   1.447 37.771  2.335  1.011  0.998 2.99E-03 2.15E-03 1.08E-15 5.73E-02 -1.912 -2.114
 -2.00   5.0132   1.980   1.440 36.849  2.339  1.013  0.997 3.40E-03 2.54E-03 4.18E-15 6.04E-02 -1.775 -1.975
 -1.80   5.2126   1.977   1.431 35.931  2.345  1.015  0.997 3.95E-03 3.01E-03 1.62E-14 6.43E-02 -1.613 -1.813
 -1.60   5.4115   1.972   1.421 35.010  2.354  1.019  0.996 4.68E-03 3.60E-03 6.24E-14 6.71E-02 -1.433 -1.635
 -1.40   5.6106   1.968   1.407 34.091  2.366  1.023  0.995 5.69E-03 4.34E-03 2.39E-13 7.15E-02 -1.256 -1.458
 -1.20   5.8095   1.963   1.390 33.170  2.384  1.027  0.994 7.03E-03 5.29E-03 9.06E-13 7.57E-02 -1.082 -1.285
 -1.00   6.0074   1.954   1.369 32.240  2.412  1.035  0.992 9.04E-03 6.57E-03 3.46E-12 7.58E-02 -0.904 -1.106
 -0.80   6.2055   1.945   1.341 31.316  2.449  1.043  0.989 1.18E-02 8.18E-03 1.28E-11 8.07E-02 -0.730 -0.931
 -0.60   6.4031   1.935   1.305 30.388  2.500  1.054  0.986 1.54E-02 1.03E-02 4.70E-11 8.55E-02 -0.555 -0.756
 -0.40   6.5999   1.920   1.260 29.459  2.583  1.086  0.982 2.01E-02 1.32E-02 1.70E-10 8.99E-02 -0.381 -0.582
 -0.20   6.7959   1.903   1.202 28.522  2.668  1.088  0.977 2.62E-02 1.69E-02 5.98E-10 9.51E-02 -0.212 -0.413
  0.00   6.9887   1.872   1.127 27.559  2.805  1.115  0.970 3.42E-02 2.21E-02 2.08E-09 9.47E-02 -0.043 -0.243
  0.20   7.1822   1.844   1.035 26.613  2.961  1.143  0.964 4.31E-02 2.82E-02 6.78E-09 1.05E-01  0.108 -0.091
  0.40   7.3744   1.811   0.923 25.660  3.146  1.174  0.957 5.35E-02 3.56E-02 2.12E-08 1.16E-01  0.247  0.049
  0.60   7.5653   1.773   0.788 24.702  3.357  1.209  0.951 6.45E-02 4.41E-02 6.34E-08 1.29E-01  0.370  0.174
  0.80   7.7551   1.732   0.631 23.739  3.581  1.244  0.947 7.51E-02 5.32E-02 1.80E-07 1.45E-01  0.474  0.281
  1.00   7.9444   1.690   0.451 22.773  3.805  1.279  0.945 8.35E-02 6.17E-02 4.80E-07 1.64E-01  0.556  0.366
  1.20   8.1334   1.647   0.249 21.805  4.012  1.312  0.944 8.75E-02 6.80E-02 1.20E-06 1.86E-01  0.612  0.425
  1.40   8.3221   1.605   0.028 20.838  4.179  1.340  0.943 8.46E-02 6.94E-02 2.79E-06 2.13E-01  0.640  0.454
  1.60   8.5108   1.564  -0.203 19.872  4.281  1.362  0.941 7.31E-02 6.34E-02 5.79E-06 2.46E-01  0.648  0.460
  1.80   8.6993   1.523  -0.446 18.925  4.302  1.368  0.943 5.35E-02 4.89E-02 1.07E-05 2.80E-01  0.655  0.465
  2.00   8.8885   1.486  -0.694 17.992  4.230  1.357  0.950 3.03E-02 2.88E-02 1.64E-05 3.09E-01  0.694  0.505
  2.20   9.0789   1.453  -0.933 17.079  4.059  1.339  0.953 1.12E-02 1.10E-02 1.90E-05 3.25E-01  0.796  0.614
  2.40   9.2693   1.422  -1.166 16.186  3.789  1.320  0.947 2.02E-03 2.01E-03 1.47E-05 3.16E-01  0.982  0.810
  2.60   9.4562   1.379  -1.410 15.309  3.428  1.324  0.918 1.02E-04 1.02E-04 5.93E-06 2.83E-01  1.240  1.078
  2.80   9.6346   1.312  -1.675 14.421  3.081  1.398  0.855 5.80E-07 5.80E-07 8.50E-07 2.35E-01  1.571  1.415
  3.00   9.7961   1.201  -2.009 13.499  2.827  1.592  0.747 8.50E-11 8.50E-11 2.40E-08 1.77E-01  2.006  1.851
  3.20   9.9304   1.032  -2.465 12.520  2.714  1.979  0.583 3.26E-17 3.26E-17 5.42E-11 1.16E-01  2.587  2.431
  3.40  10.0268   0.813  -3.064 11.480  2.752  2.684  0.364 0.00E+00 0.00E+00 2.40E-15 6.44E-02  3.367  3.205
  3.60  10.0745   0.573  -3.813 10.398  2.859  3.976  0.102 0.00E+00 0.00E+00 0.00E+00 2.74E-02  4.405  4.235
     5.750    12.600
 -7.40  -0.1825   2.000   1.574 61.233  2.298  1.001  1.000 2.64E-04 4.26E-05 0.00E+00 4.96E-03 -4.152 -4.153
 -7.20   0.0174   1.999   1.573 60.313  2.298  1.001  1.000 2.95E-04 4.95E-05 0.00E+00 5.67E-03 -4.108 -4.111
 -7.00   0.2174   1.999   1.573 59.393  2.298  1.001  1.000 3.29E-04 5.75E-05 0.00E+00 6.47E-03 -4.061 -4.066
 -6.80   0.4173   1.999   1.573 58.473  2.298  1.001  1.000 3.65E-04 6.67E-05 0.00E+00 7.37E-03 -4.007 -4.017
 -6.60   0.6173   1.999   1.573 57.553  2.298  1.002  1.000 4.03E-04 7.75E-05 0.00E+00 8.37E-03 -3.954 -3.963
 -6.40   0.8172   1.998   1.572 56.633  2.298  1.002  1.000 4.43E-04 8.99E-05 0.00E+00 9.47E-03 -3.904 -3.910
 -6.20   1.0172   1.998   1.572 55.714  2.297  1.002  1.000 4.86E-04 1.04E-04 0.00E+00 1.07E-02 -3.847 -3.851
 -6.00   1.2171   1.998   1.571 54.794  2.297  1.002  1.000 5.30E-04 1.21E-04 0.00E+00 1.20E-02 -3.782 -3.785
 -5.80   1.4170   1.998   1.571 53.875  2.297  1.002  1.000 5.77E-04 1.40E-04 0.00E+00 1.34E-02 -3.714 -3.716
 -5.60   1.6170   1.997   1.570 52.955  2.297  1.002  1.000 6.27E-04 1.63E-04 0.00E+00 1.50E-02 -3.643 -3.645
 -5.40   1.8169   1.997   1.570 52.036  2.296  1.003  1.000 6.79E-04 1.89E-04 0.00E+00 1.66E-02 -3.573 -3.575
 -5.20   2.0168   1.997   1.569 51.118  2.296  1.003  1.000 7.35E-04 2.18E-04 0.00E+00 1.83E-02 -3.504 -3.506
 -5.00   2.2168   1.996   1.569 50.199  2.296  1.003  1.000 7.94E-04 2.53E-04 0.00E+00 2.01E-02 -3.436 -3.438
 -4.80   2.4167   1.996   1.568 49.280  2.296  1.003  1.000 8.59E-04 2.93E-04 0.00E+00 2.20E-02 -3.368 -3.371
 -4.60   2.6166   1.996   1.567 48.361  2.295  1.003  1.000 9.28E-04 3.39E-04 0.00E+00 2.40E-02 -3.301 -3.304
 -4.40   2.8165   1.995   1.566 47.443  2.295  1.003  1.000 1.00E-03 3.93E-04 0.00E+00 2.60E-02 -3.232 -3.239
 -4.20   3.0165   1.995   1.565 46.525  2.295  1.004  1.000 1.09E-03 4.55E-04 0.00E+00 2.81E-02 -3.156 -3.171
 -4.00   3.2164   1.994   1.564 45.606  2.295  1.004  1.000 1.18E-03 5.26E-04 0.00E+00 3.02E-02 -3.066 -3.100
 -3.80   3.4163   1.994   1.562 44.688  2.295  1.004  0.999 1.28E-03 6.10E-04 0.00E+00 3.24E-02 -2.944 -3.019
 -3.60   3.6161   1.993   1.561 43.770  2.295  1.005  0.999 1.38E-03 7.06E-04 0.00E+00 3.47E-02 -2.758 -2.904
 -3.40   3.8160   1.993   1.559 42.852  2.295  1.005  0.999 1.50E-03 8.17E-04 1.64E-19 3.71E-02 -2.581 -2.775
 -3.20   4.0158   1.992   1.557 41.933  2.295  1.006  0.999 1.64E-03 9.47E-04 6.45E-19 3.95E-02 -2.464 -2.685
 -3.00   4.2155   1.991   1.554 41.015  2.295  1.006  0.999 1.79E-03 1.10E-03 2.54E-18 4.21E-02 -2.380 -2.612
 -2.80   4.4152   1.989   1.551 40.097  2.296  1.007  0.999 1.97E-03 1.27E-03 9.95E-18 4.47E-02 -2.321 -2.544
 -2.60   4.6149   1.988   1.547 39.179  2.297  1.008  0.998 2.18E-03 1.48E-03 3.90E-17 4.76E-02 -2.258 -2.469
 -2.40   4.8145   1.986   1.543 38.261  2.299  1.010  0.998 2.42E-03 1.72E-03 1.52E-16 5.05E-02 -2.174 -2.375
 -2.20   5.0139   1.983   1.537 37.342  2.301  1.011  0.998 2.71E-03 2.00E-03 5.95E-16 5.30E-02 -2.060 -2.258
 -2.00   5.2134   1.981   1.531 36.424  2.304  1.013  0.997 3.10E-03 2.34E-03 2.31E-15 5.65E-02 -1.917 -2.116
 -1.80   5.4125   1.977   1.522 35.503  2.309  1.016  0.997 3.59E-03 2.75E-03 8.98E-15 5.89E-02 -1.749 -1.953
 -1.60   5.6118   1.974   1.512 34.583  2.316  1.018  0.996 4.26E-03 3.24E-03 3.45E-14 6.33E-02 -1.577 -1.784
 -1.40   5.8110   1.970   1.499 33.664  2.325  1.021  0.995 5.13E-03 3.85E-03 1.32E-13 6.73E-02 -1.408 -1.617
 -1.20   6.0093   1.962   1.483 32.736  2.340  1.027  0.994 6.44E-03 4.64E-03 5.09E-13 6.71E-02 -1.233 -1.444
 -1.00   6.2079   1.956   1.463 31.816  2.358  1.033  0.992 8.22E-03 5.60E-03 1.92E-12 7.17E-02 -1.059 -1.271
 -0.80   6.4061   1.948   1.437 30.893  2.383  1.040  0.990 1.05E-02 6.83E-03 7.13E-12 7.63E-02 -0.883 -1.096
 -0.60   6.6037   1.937   1.404 29.967  2.419  1.050  0.986 1.36E-02 8.43E-03 2.62E-11 8.10E-02 -0.707 -0.920
 -0.40   6.8007   1.924   1.363 29.038  2.466  1.062  0.983 1.74E-02 1.05E-02 9.46E-11 8.59E-02 -0.533 -0.747
 -0.20   6.9950   1.899   1.311 28.089  2.538  1.083  0.977 2.24E-02 1.34E-02 3.41E-10 8.41E-02 -0.356 -0.570
  0.00   7.1899   1.876   1.245 27.156  2.619  1.102  0.972 2.79E-02 1.68E-02 1.16E-09 9.36E-02 -0.196 -0.409
  0.20   7.3837   1.850   1.165 26.219  2.718  1.125  0.966 3.44E-02 2.10E-02 3.80E-09 1.04E-01 -0.046 -0.258
  0.40   7.5764   1.819   1.067 25.278  2.837  1.151  0.961 4.15E-02 2.60E-02 1.20E-08 1.17E-01  0.091 -0.120
  0.60   7.7681   1.785   0.951 24.334  2.971  1.179  0.956 4.85E-02 3.16E-02 3.61E-08 1.31E-01  0.212  0.003
  0.80   7.9590   1.748   0.816 23.389  3.115  1.208  0.953 5.43E-02 3.72E-02 1.03E-07 1.48E-01  0.313  0.107
  1.00   8.1496   1.710   0.661 22.440  3.260  1.237  0.952 5.75E-02 4.18E-02 2.77E-07 1.67E-01  0.392  0.188
  1.20   8.3399   1.672   0.485 21.488  3.394  1.266  0.950 5.64E-02 4.39E-02 6.94E-07 1.89E-01  0.446  0.243
  1.40   8.5296   1.633   0.291 20.536  3.501  1.291  0.947 4.97E-02 4.15E-02 1.59E-06 2.14E-01  0.480  0.276
  1.60   8.7187   1.593   0.080 19.590  3.554  1.308  0.945 3.74E-02 3.33E-02 3.21E-06 2.40E-01  0.508  0.303
  1.80   8.9082   1.555  -0.136 18.642  3.580  1.323  0.946 2.22E-02 2.08E-02 5.42E-06 2.65E-01  0.551  0.350
  2.00   9.0979   1.518  -0.364 17.716  3.518  1.324  0.949 8.89E-03 8.66E-03 7.24E-06 2.78E-01  0.650  0.456
  2.20   9.2879   1.484  -0.595 16.796  3.353  1.318  0.948 1.87E-03 1.86E-03 6.62E-06 2.74E-01  0.819  0.635
  2.40   9.4762   1.444  -0.838 15.889  3.158  1.327  0.932 1.30E-04 1.30E-04 3.42E-06 2.53E-01  1.046  0.873
  2.60   9.6598   1.391  -1.097 14.975  2.931  1.371  0.896 1.37E-06 1.37E-06 7.12E-07 2.17E-01  1.325  1.161
  2.80   9.8331   1.308  -1.402 14.043  2.745  1.485  0.828 6.17E-10 6.17E-10 3.56E-08 1.71E-01  1.682  1.524
  3.00   9.9892   1.182  -1.790 13.072  2.648  1.714  0.723 1.59E-15 1.59E-15 1.91E-10 1.21E-01  2.154  1.998
  3.20  10.1209   1.010  -2.290 12.054  2.662  2.114  0.585 0.00E+00 0.00E+00 3.16E-14 7.36E-02  2.787  2.629
  3.40  10.2239   0.808  -2.916 10.994  2.749  2.759  0.439 0.00E+00 0.00E+00 0.00E+00 3.61E-02  3.635  3.471
  3.60  10.3027   0.611  -3.656  9.915  2.844  3.732  0.362 0.00E+00 0.00E+00 0.00E+00 1.27E-02  4.763  4.591
     5.800    12.600
 -7.40   0.0175   2.000   1.650 60.805  2.262  1.001  1.000 2.48E-04 4.12E-05 0.00E+00 4.75E-03 -4.169 -4.170
 -7.20   0.2175   2.000   1.650 59.885  2.262  1.001  1.000 2.77E-04 4.78E-05 0.00E+00 5.43E-03 -4.126 -4.129
 -7.00   0.4174   1.999   1.650 58.965  2.261  1.001  1.000 3.07E-04 5.55E-05 0.00E+00 6.19E-03 -4.079 -4.084
 -6.80   0.6174   1.999   1.650 58.045  2.261  1.001  1.000 3.40E-04 6.45E-05 0.00E+00 7.04E-03 -4.030 -4.036
 -6.60   0.8173   1.999   1.649 57.125  2.261  1.001  1.000 3.74E-04 7.49E-05 0.00E+00 7.98E-03 -3.982 -3.987
 -6.40   1.0173   1.999   1.649 56.205  2.261  1.002  1.000 4.11E-04 8.69E-05 0.00E+00 9.02E-03 -3.932 -3.935
 -6.20   1.2172   1.998   1.649 55.285  2.261  1.002  1.000 4.49E-04 1.01E-04 0.00E+00 1.02E-02 -3.876 -3.878
 -6.00   1.4171   1.998   1.648 54.366  2.261  1.002  1.000 4.89E-04 1.17E-04 0.00E+00 1.14E-02 -3.816 -3.818
 -5.80   1.6171   1.998   1.648 53.446  2.261  1.002  1.000 5.31E-04 1.36E-04 0.00E+00 1.27E-02 -3.754 -3.755
 -5.60   1.8170   1.997   1.647 52.527  2.260  1.002  1.000 5.76E-04 1.57E-04 0.00E+00 1.41E-02 -3.691 -3.693
 -5.40   2.0170   1.997   1.647 51.608  2.260  1.002  1.000 6.23E-04 1.82E-04 0.00E+00 1.56E-02 -3.629 -3.630
 -5.20   2.2169   1.997   1.646 50.689  2.260  1.003  1.000 6.74E-04 2.11E-04 0.00E+00 1.72E-02 -3.566 -3.567
 -5.00   2.4168   1.997   1.645 49.770  2.260  1.003  1.000 7.28E-04 2.44E-04 0.00E+00 1.89E-02 -3.504 -3.505
 -4.80   2.6168   1.996   1.645 48.851  2.260  1.003  1.000 7.87E-04 2.82E-04 0.00E+00 2.06E-02 -3.441 -3.443
 -4.60   2.8167   1.996   1.644 47.932  2.260  1.003  1.000 8.51E-04 3.27E-04 0.00E+00 2.24E-02 -3.377 -3.382
 -4.40   3.0167   1.996   1.643 47.013  2.259  1.003  1.000 9.20E-04 3.78E-04 0.00E+00 2.43E-02 -3.308 -3.319
 -4.20   3.2166   1.995   1.642 46.095  2.259  1.003  1.000 9.97E-04 4.37E-04 0.00E+00 2.62E-02 -3.227 -3.252
 -4.00   3.4165   1.995   1.641 45.176  2.259  1.004  1.000 1.08E-03 5.06E-04 0.00E+00 2.81E-02 -3.127 -3.180
 -3.80   3.6164   1.995   1.639 44.258  2.259  1.004  0.999 1.17E-03 5.85E-04 0.00E+00 3.01E-02 -2.982 -3.087
 -3.60   3.8163   1.994   1.638 43.339  2.259  1.004  0.999 1.27E-03 6.76E-04 0.00E+00 3.23E-02 -2.813 -2.969
 -3.40   4.0161   1.993   1.636 42.421  2.259  1.005  0.999 1.38E-03 7.81E-04 1.04E-19 3.45E-02 -2.676 -2.872
 -3.20   4.2159   1.992   1.634 41.502  2.260  1.005  0.999 1.50E-03 9.02E-04 4.11E-19 3.67E-02 -2.566 -2.789
 -3.00   4.4157   1.991   1.631 40.584  2.260  1.006  0.999 1.64E-03 1.04E-03 1.62E-18 3.92E-02 -2.494 -2.721
 -2.80   4.6154   1.990   1.628 39.666  2.261  1.007  0.999 1.81E-03 1.20E-03 6.35E-18 4.17E-02 -2.443 -2.658
 -2.60   4.8150   1.988   1.624 38.747  2.262  1.008  0.999 1.99E-03 1.39E-03 2.49E-17 4.43E-02 -2.382 -2.583
 -2.40   5.0147   1.987   1.620 37.830  2.263  1.009  0.998 2.20E-03 1.61E-03 9.73E-17 4.72E-02 -2.294 -2.488
 -2.20   5.2141   1.984   1.614 36.910  2.266  1.011  0.998 2.48E-03 1.86E-03 3.80E-16 4.97E-02 -2.173 -2.368
 -2.00   5.4137   1.982   1.608 35.992  2.268  1.012  0.997 2.83E-03 2.16E-03 1.48E-15 5.29E-02 -2.024 -2.225
 -1.80   5.6128   1.978   1.599 35.072  2.273  1.015  0.997 3.30E-03 2.51E-03 5.74E-15 5.54E-02 -1.861 -2.068
 -1.60   5.8122   1.975   1.589 34.152  2.278  1.017  0.996 3.89E-03 2.93E-03 2.21E-14 5.93E-02 -1.699 -1.911
 -1.40   6.0113   1.971   1.576 33.233  2.285  1.020  0.995 4.75E-03 3.43E-03 8.48E-14 6.29E-02 -1.534 -1.749
 -1.20   6.2097   1.964   1.561 32.306  2.297  1.026  0.994 5.95E-03 4.07E-03 3.26E-13 6.33E-02 -1.359 -1.578
 -1.00   6.4083   1.958   1.542 31.385  2.311  1.031  0.992 7.58E-03 4.83E-03 1.23E-12 6.76E-02 -1.185 -1.406
 -0.80   6.6065   1.950   1.517 30.463  2.330  1.038  0.990 9.61E-03 5.79E-03 4.59E-12 7.19E-02 -1.008 -1.231
 -0.60   6.8041   1.939   1.486 29.539  2.356  1.047  0.987 1.21E-02 7.00E-03 1.69E-11 7.65E-02 -0.831 -1.055
 -0.40   7.0011   1.926   1.447 28.611  2.391  1.058  0.983 1.52E-02 8.55E-03 6.10E-11 8.16E-02 -0.657 -0.881
 -0.20   7.1955   1.901   1.399 27.670  2.441  1.077  0.977 1.90E-02 1.06E-02 2.19E-10 8.21E-02 -0.482 -0.706
  0.00   7.3906   1.880   1.339 26.739  2.496  1.094  0.973 2.32E-02 1.31E-02 7.44E-10 9.23E-02 -0.323 -0.546
  0.20   7.5847   1.854   1.266 25.808  2.564  1.113  0.968 2.79E-02 1.60E-02 2.44E-09 1.04E-01 -0.174 -0.397
  0.40   7.7779   1.825   1.178 24.875  2.643  1.135  0.964 3.25E-02 1.94E-02 7.72E-09 1.17E-01 -0.040 -0.260
  0.60   7.9703   1.794   1.075 23.941  2.731  1.159  0.961 3.65E-02 2.30E-02 2.32E-08 1.32E-01  0.078 -0.141
  0.80   8.1623   1.761   0.954 23.005  2.826  1.183  0.959 3.89E-02 2.63E-02 6.64E-08 1.49E-01  0.176 -0.041
  1.00   8.3540   1.728   0.814 22.066  2.922  1.209  0.957 3.86E-02 2.82E-02 1.78E-07 1.68E-01  0.253  0.036
  1.20   8.5452   1.693   0.656 21.123  3.009  1.234  0.954 3.46E-02 2.76E-02 4.40E-07 1.88E-01  0.310  0.094
  1.40   8.7356   1.656   0.480 20.181  3.075  1.256  0.950 2.69E-02 2.32E-02 9.68E-07 2.09E-01  0.357  0.141
  1.60   8.9254   1.617   0.287 19.242  3.098  1.273  0.949 1.67E-02 1.54E-02 1.83E-06 2.27E-01  0.411  0.200
  1.80   9.1154   1.581   0.084 18.304  3.086  1.285  0.951 7.29E-03 7.04E-03 2.75E-06 2.40E-01  0.507  0.303
  2.00   9.3058   1.546  -0.129 17.372  3.073  1.300  0.949 1.79E-03 1.77E-03 2.96E-06 2.40E-01  0.664  0.469
  2.20   9.4952   1.509  -0.358 16.446  2.935  1.308  0.942 1.65E-04 1.64E-04 1.91E-06 2.26E-01  0.867  0.683
  2.40   9.6820   1.464  -0.600 15.516  2.791  1.338  0.921 2.95E-06 2.95E-06 5.52E-07 2.00E-01  1.104  0.930
  2.60   9.8625   1.399  -0.880 14.577  2.663  1.409  0.878 3.40E-09 3.40E-09 4.55E-08 1.64E-01  1.392  1.224
  2.80  10.0318   1.304  -1.217 13.612  2.584  1.549  0.808 4.35E-14 4.35E-14 5.23E-10 1.22E-01  1.761  1.596
